닉네임,댓글,좋아요수,날짜
근손실,큰누나가 막내동생이랑 놀아주는거 같다,451개,2020. 4. 23.
황해정,아 진짜ㅋㅋㅋㅋㅋ 친한 사촌들끼리 명절에 복작복작하게 모여서 노는 것 같음ㅋㅋㅋㅋㅋ,68개,2020. 4. 23.
오찬진,"혁준님 진짜 부럽다..
자기를 저렇게 신경써준다는 사람이 주위에 있다는게 진짜 큰 복이라는걸 이 영상보면서 느낀다",160개,2020. 4. 23.
그루트,근데 계란언니랑 으뜸님은 서로 만만하게 생각하는게 분명함 ㅋ,54개,2020. 4. 23.
정정우,우리 공아가보고 귀엽다니 당신은 천사입니까?,119개,2020. 4. 23.
손준범,4:26 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 심으뜸 약점 찾아서 놀릴 생각에 신난 계란형,84개,2020. 4. 23.
정현원,5:42 계란형 발가락 만지는거 불편ㅋㅋ,43개,2020. 4. 23.
ChoJuhye,영상은 대환장 파티인데 배경음악은 너무 평화로웤ㅋㅋㅋㅋ,45개,2020. 4. 23.
JEONHEE,혁준아 이쁜 으뜸누나랑 말할 때 얼굴은 좀 보고 대화해라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,38개,2020. 4. 23.
김선희,심투압이라고 면박당하니 편집에서 적반화장 이래 ㅋㅋㅋ 유튜버와 편집자가 이심저심,51개,2020. 4. 23.
라스트진,4:48 찐텐으로 놀라셨나보다 ㅋㅋㅋㄱㅋㄱㄱㅋㅋ,22개,2020. 4. 23.
S쏭투,언니 진짜 세상 귀엽고 사랑스럽네여👍 빡아죠씨랑 혁준님 으뜸언니 삼남매 조합 완전 좋아요 사랑해여ㅎ,49개,2020. 4. 23.
이린,미인판독기다 진짜 ㅋㅋ얼굴을 못보고 말해 ㅋㅋㅋㅋㅋㅋㅋ,16개,2020. 4. 23.
이호형,"ㄹㅇ 잔소리 하러온 누나느낌이넼ㅋㅋㅋㅋㅋ
계속 뭐 가져가려고 하는 것까지 판박이 ㅋㅋㅋ",19개,2020. 4. 23.
개새기개발새발자기계발,6:00 계란형 왼손에 저만 눈길이 가나요 ㅋㅋㅋㅋㅋ,9개,2020. 4. 23.
이덕진,와 저런 걸 다 키우네 공혁준 순수한 구석이 있구나,45개,2020. 4. 23.
조상수,편집이 워크맨 스타일로 바뀌었네요 ㅋㅋ,8개,2020. 4. 23.
