닉네임,댓글,좋아요수,날짜
아뇨,"내가 떨 주접을 포토그래퍼가 이미 다 하고있엌ㅋㅋ ㅋ ㅋ ㅋㅋ ㅋㅋㅋㅋㅋ ㅋ ㅋ ㅋ ㅋㅋㅋㅋㅋㅋㅋㅋ 아악 너무 예뻐~!~! 헉,!,! 난리났다 굿~!~!!~!~!",266개,2020. 4. 29.
누가망고를먹다망고양,"빡빡이 아저씨 영상보다가,
식이요법 안 하는데도 체형유지 하시는 거 보고 경악했습니다....
대체 활동대사량이 얼마시길래...
대단하고 멋지십니다ㅎㅎ",13개,2020. 4. 29.
tomkim,테니스 컨셉이 제일 찰떡인 것 같다 뭔가 깨발랄한 으뜸님이 잘 느껴지는 듯,83개,2020. 4. 29.
c55,90년대 할리우드 여배우 삘 ㄷㄷ,6개,2020. 4. 29.
라파엘,0:57 나였으면 중심 못잡고 뒤로 굴러서 머리로 벽에 구멍 냈을거같다,34개,2020. 4. 29.
상은쓰,으뜸님 난리났다 촬영장 뒤집어놓으셨다,39개,2020. 4. 29.
Lee세은,와 ㅜㅜ 진짜 하체라인 넘 아름다우신거 아녜요 ㅜㅜㅜㅜ 워너비 청바지 핏이에여 즨짜.. 오늘도 으뜸님께서 내주신 과제(?) 20분 홈트 열시미 하렵니당... 진짜 최고 존엄 ㅜㅜ,43개,2020. 4. 29.
EnJuYeo,0:58 이야.. 저렇게 안정적인 자세가 나오려면 균형감과 근육과 유연성이 필요할텐데.. 개인적으론 이때 정말 많이 놀랐습니다! 대단해요!,23개,2020. 4. 29.
커헉,원피스를 입었는데도 힙이 티어나왕 ㄷㄷ...,42개,2020. 4. 29.
리얼오리,2:15 힙 완전 대박..ㅠㅠ,21개,2020. 4. 29.
알레스카연어,와... 대체 몸관리를 얼마나 빡세게하셨으면 ㄷㄷ,3개,2020. 4. 29.
홈피티HomePT,청바지랑 티에 파마머리가 너무 개구장이마냥 이쁨..🌸,30개,2020. 4. 29.
kjkjklpkpk,이 머리 잘 어울리기 쉽지않을텐데 딱이네ㄷㄷ,5개,2020. 4. 29.
헬스피플KOREA,진짜 열심히 준비하신게 눈에 보이네요 각고의 노력끝에 촬영물에대한 만족도도 엄청 높으실듯합니다... 이제 슬슬 봉인해제 하시고 달려보시죠 ㅎㅎㅎ,39개,2020. 4. 29.
이름없음,으뜸님 진짜ㅠㅜ 청바지 라인 제가 본 인간중에서 젤로 깔끔한것 같아요ㅠㅜ 우와 어쩜😭,18개,2020. 4. 29.
JuyeonKim,이건 뭐 여신이 따로 없네요~~~ 촬영을 어떻게 저렇게 여유있게 해요??? 눈한번도 안깜빡이고 다봤어요~~,5개,2020. 4. 29.
기애,이 언니 정말 귀엽고 화사하고 예쁘고 혼자 다하네!!!,3개,2020. 4. 29.
뿌룰리뿌,진짜 언제봐도 몸매 갑오브갑..,3개,2020. 4. 29.
YEON뀨둥,진짜 나를 진심으로 사랑해야 나올 수 있는 자신감있는 표정과 자기자신을 예쁘게 볼 줄 아는 으뜸이 언니 모습이 예쁘고 부러워유 저도 그렇게 살고싶네요 따라하는 것보다는 저의 원래 모습의 저를 이겨내야죠😭,26개,2020. 4. 29.
YON,모델하셔야하지 않을까요 너무 이쁘다ㅠㅠㅜ,5개,2020. 4. 29.
김동규,이게 노력하는 사람이구나,5개,2020. 4. 29.
DakkaDakka,최근 봤던 나사빠진 누나 어디갔어ㅋㅋㅋ 너어무 이쁘자너~,11개,2020. 4. 29.
