닉네임,댓글,좋아요수,날짜
흑자헬스SurplusHealth,"찍고 나니까 동작은 안 알려주고 설명만 해댔네요. 쇼파에서 입 털던 습관이 무섭습니다. 유튜브에 '스플릿 스쿼트'라고 치면 운동 자세 알려주는 영상은 많으니까 그거 보셔요. '창조 조회수'

꼬튀바지는 '운동 교육과 섹스 어필 중 어느 게 주목적인지 모르겠는 일부 여성 유튜버들'을 비판하는 의미로 입어봤습니다. 유튜브로 이것저것 찍다 보니 점점 부끄러움이 없어져가고 있네요... 과연 어디까지 갈까...?",401개,2020. 4. 10.
hyoungdaekim,"로고쪽에 스팸인간이...
 ㅋㅋㅋㅋ 부동자세로 안움직이시네~~


로고의 일부분인줄~~",359개,2020. 4. 10.
채슈퍼매직슈,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ13:35초 웃겨 뒤짐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,22개,2020. 4. 10.
mushroom,형.. 마프 파트너 앵간히 하고 싶나봐... 응원할께 화이팅..ㅋㅋ,131개,2020. 4. 10.
knownun,"아무리 운동 영상 찍어봤자 마프파트너 안된다
설기관 피셜 마프는 얼굴본다.
흑자, 헤헤, 한주먹 탈락!!!!",19개,2020. 4. 10.
kyeonghunkang,13:40 쯤 흑자혜리 등판,86개,2020. 4. 10.
HandeulLy,03:40 스팸인간 “까꿍”,81개,2020. 4. 10.
이윤직,사기치는 운동은 사기를 떨어트림 ㅋㅋㅋ 잘봤습니다! 복근 둔근은 생각보다 키우기 힘듦!!,5개,2020. 4. 10.
PaulLieStudio,형 시작부터 너무 흑자(툭튀)인데??!!!!,64개,2020. 4. 10.
황금잉여킹,헬창 연애 상담 영상보다가 이번 영상을 보니까 벌크업 하신 게 눈에 확 들어오네...ㄷㄷ,17개,2020. 4. 10.
77팝콘,썸넬 위 아래가 크고 아름다워서 들어올 수 밖에 없었다...,27개,2020. 4. 10.
브룩스,정직한 방송 흑자헬스.  힘들지않으면 운동이 아니다.💪,55개,2020. 4. 10.
도전100일헬창키우기,"형...마이 프로틴에 무너지지마..
ㅠㅠ",54개,2020. 4. 10.
DaeDong,13:35 트월킹 잘하실듯 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,28개,2020. 4. 10.
sjkim,스쿼트랙 한개 많아야 두개있는 동네 헬스에선 이게 답임 ㅠㅠ 스쿼트랙쟁탈전 눈치보기 싸움하다 급하게 운동하다 허리 담왔음 ㅠ,3개,2020. 4. 10.
죠우지지죠우,홈트루틴영상찍자 마이프로틴 올걸?,6개,2020. 4. 10.
도현,오른쪽위에 보면 스팸좌 있다 ㅋㅋㅋ 커여운 스팸좌 ㅎㅎ,15개,2020. 4. 10.
지나가는가조쿠,0:01 건강하네 이 형,43개,2020. 4. 10.
지코TV,흑자님체형이 저랑 많이 비슷한 것 같습니다😂 운동하시는거 말씀 들어보면 공감되는부분이 되게 많네요! 덕분에 저는 백스퀏이 200 넘는데 데드리프트도 거의 비슷합니다 😭,34개,2020. 4. 10.
람쥐,6:10 우욱...,19개,2020. 4. 10.
설빈,키 진짜 커보인다,2개,2020. 4. 10.
박상현,진짜 조오오오오오오오올라 거대하다 ㅋㅋㅋㅋㅋ ㅠㅠ b,4개,2020. 4. 10.
VenumMac,13:38 존나 웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1개,2020. 4. 10.
hyoungdaekim,"로고쪽에 스팸인간이...
 ㅋㅋㅋㅋ 부동자세로 안움직이시네~~",27개,2020. 4. 10.
인생철학설리번TV,2:35 제 얘기 ㅠㅠ 일단 하프스쾃이라도 해왔던....ㅎㅎ 무릎 부담이 적으면서 근력에 도움되는 스플릿 스쾃💕👍,11개,2020. 4. 10.
김명섭,"형님atg스쿼트하는영상보고
믿음이120%입니다♡♡",6개,2020. 4. 10.
꿀튜브,"바지땜에 집중안되네 , 작은사람이 앞으로 툭 튀어나온다는건 다들 알고계시죠?",55개,2020. 4. 10.
알통달통TV운동하는여자들,"제가 가장 애용하고있는
스플릿👍👍❤❤
허리수술이후에는 거의
스플릿만 하는데 좋아요!",18개,2020. 4. 10.
YSheryl,"속 시원하다 힙운동 얘기하시는 거,,,인스타운동녀들도 정면에서 사진 찍은 거 잘 보기 힘들어요",2개,2020. 4. 10.
거북선좌현조타핸들,8:49 형 절정 수축 좀 자세히 알고 싶어 덜렁,16개,2020. 4. 10.
구독하면로또1등당첨,진짜 너무너무 시원한 영상입니다 정말좋아요 굿굿 기본에 충실하자!,3개,2020. 4. 10.
tever,보고있냐 마프??,4개,2020. 4. 10.
가렌상향좀,헬창티비 어깨 영상보고 목만 보게 되네요ㅋㅋㅋ,6개,2020. 4. 10.
Kyrielrving,13:14부터 ㅈㄴ웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㄹㅇ팩트임,22개,2020. 4. 10.
JPKING,오늘 요약: “마프! 보고계시죠?.....”,25개,2020. 4. 10.
NB,사기 유튜버 빵마 디스 좀 해주세요.,2개,2020. 4. 10.
흑인,"썸네일 
골반 전방경사 아주 기집애 같네",72개,2020. 4. 10.
달빛숨결,마이프로틴 협찬 받고싶어서 허겁저겁 ㅋㅋㅋㅋ,17개,2020. 4. 10.
clusterdefinition,ㅋㅋㅋㅋㅋㅋ꼬툭튀 ㅋㅋㅋ,4개,2020. 4. 10.
한휘주,오른쪽 위에 뭔가 했네 ㅋㅋㅋ,4개,2020. 4. 10.
변현석헬스알려주는남자,운동영상이 올라오니깐 헬스유튜브 같은데요  운동 설명도 잘하십니다 조만간 마프 광고 찍겠는데요 항상 부상 조심해서 운동하세요^^,31개,2020. 4. 10.
배구는뚝딱이VolleyballisDdookDdakE,우측 상단에 흑자형님 로고 옆에 스팸형님 넘 기여우신거 아입니까?ㅋㅋㅌㅌㅋㅋㅋㅋㅌㅌㅋㅋㅋㅌㅌ,2개,2020. 4. 10.
무기명,마프파트너 되면 흑자님 코드로  사겠습니다ㅋㅋ 파트너  선정  기원합니다 ㅋㅋ,12개,2020. 4. 10.
HHappy,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ엉덩이나온고보이시죠오옹 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ미치겠넼ㅋㅋㅋ,1개,2020. 4. 10.
