닉네임,댓글,좋아요수,날짜
흑자헬스SurplusHealth,지금당장 http://www.ironmaxx.co.kr/ 에서 할인코드 'Black'을 입력하고 보충제 사세요,699개,2020. 5. 11.
문석호,살면서 댓글 처음써보네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 진짜 도라인가 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,822개,2020. 5. 11.
병수,0:43 이거 진짜 무서웠음. 보고나서 아무것도 손에 안잡힘,244개,2020. 5. 11.
왕성호,이번 영상은 이때까지 본거중에 제일 레전드다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,237개,2020. 5. 11.
JungHyunKim,1:01  이때 살짝 위기였음 ㅋㅋ,189개,2020. 5. 11.
도전100일헬창키우기,"흑자형이 얼마나 기쁜 거냐면 
관짝 BGM 쓰면 영상 수익창출안됨 내가 넣어봐서암
영상찍으면 기본 20만원 이상 버는형이
얼마나 기쁘면 이럴까 아이언맥스 사주자 ㅋㅋ",783개,2020. 5. 11.
개복치,생각해보면 엄청 대단한걸 해내신분인게.. 보통은 광고주를 생각해서 효과좋다는 잘팔리게끔 말하는데 이형은 just dance,101개,2020. 5. 11.
손철민,여태구독만하고 댓글한번 안달았는데 ㅋㅋㅋㅋ손발이 미친듯이  하염없이 오그라들어요 ㅋㅋㅋㅋ,5개,2020. 5. 11.
정원영,"웬만하면 댓글안다는데ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 
진짜 ㅈㄴ웃기네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",139개,2020. 5. 11.
폐렴진핑시발놈,"1:12 아 시발 공포영화 보는거 같아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 저리가!~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~


형 사랑해~~~~~~~~~~~~~~~~~ 아일러브유!!",103개,2020. 5. 11.
