닉네임,댓글,좋아요수,날짜
흑자헬스SurplusHealth,"마사지건으로 가버렷
[트라택 액티브건] 40% 할인 링크 : http://bit.ly/2TjSd2Z
다음 목요일까지 위 링크에서 제품 구매 시 최대할인 + 30,000원 상당 릴리즈롤(마사지볼) 증정

드립 아니고 진짜로 전세비용 때문에 광고 달리고 있습니다
넓은 아량으로 봐주세요. 헤헷 ^^",297개,2020. 5. 15.
qoalsrl1004,내 생각엔 영상을 이렇게 찍는 흑자형보다 이걸 컨펌내는 회사가 더 미친놈들임...,733개,2020. 5. 15.
닭Love,1:03 이거 완전 돌아이 아님? ㅋㅋㅋㅋㅋㅋ,465개,2020. 5. 15.
김갑환,1:03 진짜 미친놈 아니야 이거 ㅋㅋㅋㅋㅋㅋㅋ,215개,2020. 5. 15.
파토난코치,"자 이 코치가 아무리 생각을해봐도 흑자님 표정이 너무 무서운거 같은데 코치가 이렇게 말하는건 다 이유가 있는겁니다 여러분은 이제 이 코치만 믿고 따라오시면 됩니다
또 코치가 다음 영상에선 범죄와의전쟁 명대사를 들고 하루 빨리 찾아오도록 할테니 여러분들은 그저 이 코치만 믿고 기다리시면 되구요 그럼 다음 영상에서 뵙겠습니다
코치는 이만 물러갑니다",349개,2020. 5. 15.
wrssjrdg,ㅋㅋㅋㅋㅋㄱㄱㄱㄱㅋㅋ이광고ㄹㅇ 레전드네,313개,2020. 5. 15.
에헤라디이야에헤라디이야,"와 내가 지금 뭘 본 거야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
B급 광고에 소질이 있으셨네 ㅋㅋㅋ",170개,2020. 5. 15.
Reallywoo,존나ㅋㅋㅋ딜도광고 같누ㅋㅋ,141개,2020. 5. 15.
WSSim,이게 진짜 커펌이 났다고요?,156개,2020. 5. 15.
노란딱지,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ아ㅋㅋㅋㅋㅋ 흑자형 진짜 요즘 왜 이렇게 못생기셨어요 ㅋㅋㅋㅋㅋㅋㅋㅋ,229개,2020. 5. 15.
로이드레이지,"아 씹ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
지정된 용도 외엔 사용하지마시오",148개,2020. 5. 15.
헬매콜먼hellmaecoleman,ㅋㅋㅋㅋㅋ뭔데 이겈ㅋㅋㅋ,46개,2020. 5. 15.
