닉네임,댓글,좋아요수,날짜
최규환,고정ㄱ?,123개,2020. 5. 20.
임자,모든 포지션 다진행하고 마지막편은 대한민국 베스트11 만들어봅시다^-^,9개,2020. 5. 20.
아니용,"이영표는 ㄹㅇ 올타임레전드....
다시 나오기 힘든 윙백이라고 생각함 
아시아 윙백이 네덜란드,잉글랜드,독일까지 진출한거는 진짜 전무후무하지 정말 지능적이면서도 안정적으로 플레이 했던 선수임 ㅠㅠ",108개,2020. 5. 20.
홍정훈,김동진 유로파 우승에 마지막 경기때 과드디올라한테 유니폼받고 ㄷㄷ,58개,2020. 5. 20.
12k,ㅋㅋㅋㅋ 오른발이 개발입니다 ㅋㅋㅋㅋㅋ ㅋㅋ너무 직설적인거 아니에요? ㄴㅋㅋ,72개,2020. 5. 20.
RJJ,우리나라 역대 best11중에 가장 뽑기 쉬운자리가 왼쪽 풀백임 100이면 100 다 이영표 뽑을듯,13개,2020. 5. 20.
dankv,김동진이 진짜 잘했는데 몸이 아프셔서..,22개,2020. 5. 20.
유정덕,송종국 선수는 사생활만 아니였으면  아마  빅리그 중위권팀  주전으로 활약은 했을겁니다.. 폐에노르트  챔스 유벤투스전인가  그 경기에서 송종국 플레이 보면  감탄만 나왔었음..,77개,2020. 5. 20.
로현백,"좌 이영표 우 송종국 반박불가임 
개인적으로 송종국은 저평가 되었다고 생각함 페예노르트 보다 훨씬 좋은팀 갈 수 있었음
진짜 폭발적인 주력이라던지 안정감  송종국.. 역대급임",125개,2020. 5. 20.
jhyeonilunar,하석주와 차두리는 너무 수비력이 떨어져서 ㅠㅠㅠ,42개,2020. 5. 20.
여름애비,박지성 산책 세레모니 vs 안정환 반지 세레모니 대한민국 역대 베스트 세레모니 비교해주세요! 형컴님과 병지님은 어떤 세레모니가 탐나시는지도~,13개,2020. 5. 20.
TV수수,종국이형은 딱 한시합만 보면 된다ㅋㅋㅋ포르투갈의 에이스 피구를 지워버렸다ㅋㅋ이걸로 게임 끝,20개,2020. 5. 20.
체력바나나,"다음주에 이영표(공격)와 조원희(수비)가 1대1 10번 붙는다던데
스코어 어떻게 예상하시내요?",29개,2020. 5. 20.
호돈신,2:04 오른발이 개발입니다ㅋㅋㅋㅋㅋㅋㅋㅋ,7개,2020. 5. 20.
전설,3:39빅윈나옴,4개,2020. 5. 20.
