닉네임,댓글,좋아요수,날짜
IMPACTSOCCER,키작고 크고를 떠나서 그냥 잘하면됨,23개,2020. 5. 21.
박현규,키보다는 그냥 더 잘하는 선수 뽑는거같은데ㅋㅋㅋ,23개,2020. 5. 21.
김성훈,ㅋㅋㅋ 뒤에 코리안즐라탄 뭐여 ㅋㅋㅋ,13개,2020. 5. 21.
폴무디,1:06 신현준 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아놔 진짜 즐라탄인줄,4개,2020. 5. 21.
축구홍빈,"키 크면 공중볼
키 작으면 침투
그냥 잘하라는 뜻ㅋㅋㅋㅋ",9개,2020. 5. 21.
Nacho00,6:35 호X두?,2개,2020. 5. 21.
WI,04:07 존나잌ㅋㅋㅋㅋㅋㅋ사투맄ㅋㅋ리스펙,3개,2020. 5. 21.
Illl,작은 선수도 작기만 한게 아니라 빵이 두꺼워야됨,2개,2020. 5. 21.
할수된다,경남 삼천포 815fc 정명준 보고잇나?,3개,2020. 5. 21.
3대600,ㅋㅋㅋㅋㅋㅋㅋ김병지vs형컴 감독 컨텐츠 가시죠,1개,2020. 5. 21.
라메르,"185, 77, 11초.
혹시, 병지형님 아니신가요? ㅋ",2개,2020. 5. 21.
ParkJongHo,"아게로,테베즈 같은 남미 스타일의 포워드 vs 레반도프스키,케인 같은 유럽 스타일의 포워드

이건 진짜 취향 차이일듯해요 ㅎ",1개,2020. 5. 21.
아일랜드,"축구에 눈을 뜬 꽁병지. 
이제 감독해도 된데 ㅋㅋㅋ",0개,2020. 5. 21.
vinp,물으면 다쳐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 21.
KKMaxG,뒤에 신현준라탄 ㅋㅋㅋㅋ,0개,2020. 5. 21.
장준수,밑에 광고에 청주 유니폼이다ㅎㅎ,0개,2020. 5. 21.
DEANAMBROSE,뭘 누굴쓴데 잘하는애 써야지,1개,2020. 5. 21.
JaySeo,신현준같은 공격수는 사기캐인거같은데,1개,2020. 5. 21.
짱메시,머찐!,0개,2020. 5. 21.
하루일일,185 77 11초 호날두네,1개,2020. 5. 21.
원빈,병지형님이 마지막에 말한 선수은. 날강두가 ..확실한데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 키크고 빠르고 위협적이면서,0개,2020. 5. 21.
K,잘 봤습니다 👍,0개,2020. 5. 21.
MorningAt,전술에따라 원하는 유형이 다르겠죠,1개,2020. 5. 21.
SUCCESSMAN,루카 토니랑 반 니스텔로이도 있어요.,0개,2020. 5. 21.
hjang,185에 77정도 달리기 11초라면 호읍읍...,0개,2020. 5. 21.
흰곰,전성기기준 호날두:키187k 몸무게78 100m:10초중후반,0개,2020. 5. 21.
아일랜드,일단 센스 있고 패스 잘 받아서 골 잘 넣으면 미드필더가 편하지,0개,2020. 5. 21.
김도현,마지막에 날두다,0개,2020. 5. 21.
홍태균,루까꿍,0개,2020. 5. 21.
남창희,이동국?,0개,2020. 5. 21.
aa,"병지님 마지막에 말한 이상적 신체조건 포함되는 선수가
최용수 황선홍 유상철 3분 이셨죠
지금 생각해봄 
최용수 황선홍 유상철 3분은 실력 지능 기본베이스 다 가지셨던 분 이었네
더 옛날로 가면
최순호 차범근 두분이 젤 근접한 베이스 였고",0개,2020. 5. 21.
김성찬,근데 동네축구에서는 키크면 덩치도 커서 동네축구에서 피지컬이 말도 안되던데요,0개,2020. 5. 21.
안지우,1등!,1개,2020. 5. 21.
준재,구독자 대비 조회수 엄청 낮아졌네요,0개,2020. 5. 21.
브록레스너,키크면 둔하고 얼리크로스나 킥능력좋은 미드필더가 있어야 써먹지 . 크로스 택배로 정확히 보내는 미드필더있으면 키큰 선수 무섭지 조기축구에선 로빙패스 제대로 못주고 줘도 키큰선수가 헤딩 못하니까 쓸모없고,1개,2020. 5. 21.
LeeWin,나는 무조건 작은 선수,0개,2020. 5. 21.
캡틴코리아,광고 문의 어디로 하나요?,1개,2020. 5. 21.
라메르,"이거, 술 먹고 방송하는 건가요?
1명 술 마신 것 같네요 ㅋㅋ",1개,2020. 5. 21.
박정호,딱호돈신이다,0개,2020. 5. 21.
공차는땅꼬마,사이드면 작은선수 쓰겠지만 포드면 큰선수쓴다   작은선수랑큰선수 실력이똑같다면,2개,2020. 5. 21.
으유식빵,수비한테 지옥은 빠르고 민첩한 선수인데 그런 선수들 대부분은 키가 작은 편이더라구요,0개,2020. 5. 21.
이영훈,현준이형이 뭐 잘못한거 있나요???,0개,2020. 5. 21.
좌짱깨우쪽발박멸,잘하는 놈이 최고지 뭐...,0개,2020. 5. 21.
LEONAJAN,병지형님 말한 185에 77KG에 100M 11S면 호날두 아닌가?,5개,2020. 5. 21.
스믹,키차이 비교하는 선수들이 급이안맞는데영..,0개,2020. 5. 21.
AllenLee,병지형님 티에리 앙리좋아하시는구나,0개,2020. 5. 21.
DanielJo,형컴 왜 갈수록 싫어지지ㅠㅠ 힝,1개,2020. 5. 21.
BnJN,지금은 큰공격수지 상대보다 약체라서 배급이 잘안되는 상황이면 키작은 공격수는 산책만하다 나올수가 있음,0개,2020. 5. 21.
777caterpillar,마지막 키 몸무개 손흥민이랑 비슷?,0개,2020. 5. 21.
리걸,한국은 속도 좋고 민첩성이 좋은 선수 들로 팀 구성하면 강합니다 . 유럽애들 이런면에서 약해요.,1개,2020. 5. 21.
가레스베일,3,0개,2020. 5. 21.
백현,"예전엔 키크고체격좋은게 피치컬이좋은건지 알았는데,메시이후론 키상관없이 상하밸런스좋은게 피치컬이좋다라고 느껴짐.",0개,2020. 5. 21.
GutiHaz,"키보다는 밸런스임. 키크고 밸런스 안 좋으면 쓸모 없음. 키작아도 밸런스 좋으면 쓰고. 테베즈 아구에로가 키 큰 수비수들 허리 높이로 드리블로 파고들면 그거 막기 개힘듦. 물론 공중볼은 불리하지만, 장단이 있음.",0개,2020. 5. 21.
L,정리하자면 병지형이 선호하는 공격수는 메시인데 이상적인 신체조건은 날강두 맨유시절쯤.,0개,2020. 5. 21.
영웅본섹,185에 11초 뛰는님자 대한민국에 존재하나요? 조건이 존나 사기긴하네 근데 없을듯한데 일단 키185 에서 90프로남자들 나가리되고 ....,0개,2020. 5. 21.
onionbro,"185cm 77kg 바로 저네요ㅋㅋ

근데 민첩성이 빠져서 저희 조기축구팀에서는 구멍 역할 맡고있습니다 껄껄",2개,2020. 5. 21.
안홍,"빌드업이 중시되서 롱볼을 옛날보다 상대적으로 적게 가져가고 그 조직적 축구를 깨기위해 스피드 중시 압박많은 카운터 공격, 두 스타일이 유행인 현대축구 흐름엔 키 작고 민첩한 공격수가 유리. 근데 키고 자시고 그냥 잘하는 선수가 진리..",0개,2020. 5. 21.
MinKyuKim,"185, 77, 스피드 이야기하는데 유상철 형님이 생각나는건 저뿐인가요. 올라운더 유비 유상철 형님 그립네요.",3개,2020. 5. 21.
클라쓰어나더,형컴 살 렷 다 ㅋㅋ,0개,2020. 5. 21.
riogold,"보기에는 작지만,빠른 선수들이 재밌어 보이긴할듯. 크지만,느린선수들은 잘못하면 무조건 크로스-헤딩, 크로스- 떨구기되서 좀 재미반감될수도있을듯.",0개,2020. 5. 21.
강릉소년,같은 실력이면 키 큰 공격수가 훨씬 위협적이다,1개,2020. 5. 21.
DomPerignonooo,확실히 움직임이나 발재간은 작은애들이 더 유리함,0개,2020. 5. 21.
APPLEBADA,"98월드컵때 네덜란드가뭔지 베르캄프가 뭐하는넘인지 모르던 중딩이 새벽에 뜬눈으로 병지형 5골 먹힐때 울었었는데 왜냐면 아시아 예선 때만 해도 우승할 분위기였거든요 ㅋㅋ그전 대회처럼 힘들게 나간게 아니라 98예선은 진짜 
텐션 좋았는데 지금은 병지형 발음과 현피 신청에 웃고있는 30대 아재입니다 
병지형은 공몰고 나가든 뭐어쨌든 추억의 영웅입니다 형님 항상 힘내십숑",0개,2020. 5. 21.
khitai,축구선수로서 가장 이상적인 체형은 베르캄프.,0개,2020. 5. 21.
Dwayne501,키작은 울나라 선수 하니까 최성국 선수 생각나네요..............,0개,2020. 5. 21.
박상현,"키큰선수는 어느정도까지 수행능력만받쳐준다면 전술적으로 가치있다고 생각하지만, 인간자체의 능력의 한계때문에 크랙이 될수없다는 생각. 때문에 아게로 메시같은 크랙선수들이랑 비교하면 당연히 키작은선수고, 그게아니면 키큰선수지. 개인적으론 키가크면서도 크랙만큼의 수행능력을 보여주는 선수가 나왔으면하지만 솔직히 그게 되면 축구뿐만이 아니라 모든 스포츠를 뽀개놓는 피지컬이겠지.. 그 리치로 그럴려면 보통인간보다 2배가까이 빨라야할듯 ㅋㅋㅋ 뭐 뼈와 근육이 버텨주는건 덤이고",0개,2020. 5. 21.
재윤,모자이크 처리 부탁드립니다. 날강두 보기 역겹습니다.,2개,2020. 5. 21.
ChicAquila,"NBA를 보면 제일 빠른 선수들은 200cm 근방 선수들입니다.
예전에 본 NBA 관련 리포트를 보면, 스피드와 힘의 밸런스를 가장 맞춘 최적의 신장이 6-6, 6-7이라고 나온적이 있습니다. 미터법으로는 198~201cm입니다.
키 크면 느리다고 생각하는건 커다란 오해입니다. 배구를 봐도 그렇고 축구에서 파생된 미식축구를 봐도 200cm 근방의 크면서도 빠른 운동선수들이 분명히 존재합니다.
세계에서 제일 빠른 사나이인 우사인 볼트의 키가 195cm입니다.
하지만, 축구에서 190cm를 넘어가는 선수는 빠르다는 인식이 없습니다. 실제로 190cm이 넘어가는 축구선수는 좀 느리기도 하죠.
이런 결과가 축구에 나타나는건 키도 큰데 빠르다면, 강제로 농구나 배구로 끌려가서 그럴까요?(특히 3억이 넘는 미국에서는 축구가 비인기종목이라 이런 현상이 더욱 심하겠죠.)
키가 크면서도 빠른 운동능력을 가진 선수를 축구에서 찾기 힘든건,
아무래도 발로하는 축구는 다른 스포츠에 비해 무게중심이 훨씬 낮아야 하는게 가장 큰 원인이지 않을까 싶습니다.
키크면서 빠른 운동신경을 가졌더라도 발로 하는 드리블같은건 신체 균형상 어려울 수 있죠.
그 어려움을 극복하고 200cm의 빠른 축구선수를 한 번 보고 싶기는 하네요.",0개,2020. 5. 21.
김건,"김신욱vs이천수는 무조건 이천수지.
이천수가 월드컵에서 강팀 상대로 얼마나 잘했는데.
반면 김신욱 강팀 만나서 조깅하다 들어가더라.",0개,2020. 5. 21.
간지남,"김신욱 즐라탄 케인 크레스포 홀란 등등 키큰선수들 다 포함해서 김신욱이 제일 느리자나요..... 골결정력도 좀 떨어지고 피지컬도 솔직히 외국선수들과 맘먹을수준도 아닌것같고
장점보다 단점이 많은 선수 아닌가요?
우리나라 키큰선수라고 하면 김신욱을 떠올리는게 어찌보면 슬픈현실같기도 함",0개,2020. 5. 21.
,"댓글들 보니까 키작은사람들 많나보네
무슨 키는 중요하지않다는 뉘앙스지 웬만한 운동선수는 키가커야함 실제로도 다크고 ㅋㅋ 솔직히 승우 강인이 키 10센치만컸어도 몸값 두배이상이였음",2개,2020. 5. 21.
