닉네임,댓글,좋아요수,날짜
킴치썩존맛,전북 윙어 사야된다 ㄹㅇㄹㅇ,5개,2020. 5. 7.
사과뭉뭉,전북이 지면 그게 더 충격임 ㅋ,16개,2020. 5. 7.
JoonPark,아 너무 설레 축구당~~~,6개,2020. 5. 7.
GregoryPark,형컴 전북 예측 소름끼치도록 적중함..,2개,2020. 5. 7.
JayLee,수원이 이기긴 쉽지않아보인다..,8개,2020. 5. 7.
현서대장,이번엔 뭔가 진짜 보고싶어지고 기대되고 궁금해지고 !!!!!,2개,2020. 5. 7.
최유현,3시간 반 남았다!!!!,2개,2020. 5. 7.
hsckiller,양동현의 존재를 과소평가한 꽁병지팀,2개,2020. 5. 7.
jayultra,"김병지 4개 적중, 김형범 3개 적중 이네요",2개,2020. 5. 7.
yeongjunjun,형컴 전북 예측 대박 ㅋㅋㅋ,1개,2020. 5. 7.
leeduplicate,병지형 영광을 잊었다 ㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 7.
yunuhyun,k리그2도 해주세용 ㅠㅠ 사람들이 관심이없넹,1개,2020. 5. 7.
아무거나TVAmogana,전북 이동국 골. 1대0승,0개,2020. 5. 7.
tv맞짱,형컴 예측 지렸음,0개,2020. 5. 7.
K,"저도 라이브 안 울림
개막전 기대합니다.",0개,2020. 5. 7.
남사욱,"어버이날이라고홍철선수가 꼭이겨서 부모님께 효도한다고했는데 전북이 너무강해서...
....!",0개,2020. 5. 7.
김성원,너무 재밌었습니다 감사합니다,1개,2020. 5. 7.
범스테디,서울..,0개,2020. 5. 7.
gwfc,형컴 강원예측 소오름^^,0개,2020. 5. 7.
김윤진,어제 라이브도 그렇고 알람이 않울리네요ㅜㅜ,0개,2020. 5. 7.
2019시즌K리그입문K리그직관이진리,흠...솔직히 예측불가다.,1개,2020. 5. 7.
나언파파,"k리그에 국내 유스 출신들 특집해주시면 어떠신지요..?희망적인  리그가되길 바라며...축린이의 질문이었습니다~
삼성블루윙즈 화이팅!!",0개,2020. 5. 7.
baekBlackbeen,K리그2 5경기도 해주셔야죠,0개,2020. 5. 7.
우린하나,포항승,0개,2020. 5. 7.
양반후반,형컴형님은 해설위원하셔도 될거같습니다,0개,2020. 5. 7.
이영훈,"승무패 예측 컨텐츠는 위험한데ㆍ 어찌됫든 쌍욕먹을 컨텐츠이지 않나요??  ^^ 
그냥 예전처럼 관전 포인트 리뷰가 좋았는뎁ㆍㅋㅋ",4개,2020. 5. 7.
안알랴줌,토방 가즈아,0개,2020. 5. 7.
오군,형 왜 알람이 안울리는거야?,1개,2020. 5. 7.
리건,"병지님 제가 그랬죠
강원이 이긴다고
그렇게 두 곳에서나
서울이 이긴다고 확신하셨죠ㅎ
강원이 이겼습니다~~",0개,2020. 5. 7.
사마키득,옛날 수원이 아님...,6개,2020. 5. 7.
이동규,병지님멋지다!잘생겼다!,1개,2020. 5. 7.
박준경,토쟁이 좋아요 눌러보세요,5개,2020. 5. 7.
johnpk,수원이 이길확률 못해도 비길수 있을려면 전북에 토쟁이 개몰려야 한다 ㅋㅋ,0개,2020. 5. 7.
장첸,"병지형님 
전북승 
울산 승
인천대구(무) 
지금까지는 다마추고 있어요ㅋㅋㅋㅋㅋㅋㅋㅋ",0개,2020. 5. 7.
유정덕,"무릴로 잘못 영입했고  수원  헨리잘해서  놀랬음
비디치인줄..",0개,2020. 5. 7.
조성만,전북 이동국 vs 수원 염기훈,1개,2020. 5. 7.
volitionGJFC,"전북수원 무
울산 승
대구 승
광주 승
포항 부산 무
강원 서울 무
예상합니다 저는",0개,2020. 5. 7.
김치찌개두루치기,이 정도로 프리뷰에서 자신만만하게 예측했으면 1라운드 끝나고 당연히 리뷰로 심판받는게 전문가 아니오?,1개,2020. 5. 7.
강영훈,"그러면 형컴형님하고 꽁병지형님은 
전북현대모터스이동국vs수원삼성블루윙즈염기훈중에 전북현대모터스 대박이아빠의승 이라고보시는거네요",0개,2020. 5. 7.
시사콕,제목이 좀;; 이건 뭐 전북이 그냥 강한거고 수원이 도전하는 겁니까. 1라운드 시작부터? 수원이 무슨 승격팀도 아니고 좀 그렇네요,0개,2020. 5. 7.
