닉네임,댓글,좋아요수,날짜
웅S,뉴캐슬이 성공한다면 현시점 최대 수혜자는 로즈다...,54개,2020. 5. 12.
라구요,"6:35   ㅋㅋㅋ  김병지쇼......  진짜 미치겠다.. 
포체티노 천기누설쇼..   이거 현실이 될거같아.",1개,2020. 5. 12.
기쁨아사랑해,확실한건 대대적인 리빌딩을 하더라도 다듬고 정리하는데 2~3년 걸릴거 같다. 아예 각팀 1등들을 데리고 오는것도 아니고,9개,2020. 5. 12.
parkmotors77,"쌀만은 다음 사우디아라비아 왕이 될 사람입니다.ㅋㅋ 사우디아라비아왕국 


싸우디에서 일하던적이 있어서 추억돋네여 ㅋㅋ


손선수는 뮌쉔이나 라리가 갔음 좋겠어유~~:D",4개,2020. 5. 12.
원빈,첼시는 언급도 안하시네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,8개,2020. 5. 12.
힐링바이커,"맨시티도 유럽대항전 꾸준히 성과내기까지 시간 좀 걸렸듯이 뉴캐슬도 한두시즌만에 탑클래스 되기는 힘들듯해요
선수 영입 자금도 한계가 있어서 스쿼드 만들때까진 5~6시즌은 걸려야 리그를 넘어서 유럽대항전에서  성과가 나올듯 합니다
고로 흥민이는 다른팀으로",13개,2020. 5. 12.
이현수,보리니ㅋㅋㅋㅋㅋㅋ,2개,2020. 5. 12.
콜드마왕,저 스쿼드면 QPR때 처럼 될 가능성 있어요... 왕년에 한주름 잡던 선수들 조합은 모래알 조직력이라 ㅜㅜ,11개,2020. 5. 12.
상환국,3:42 맨유????,1개,2020. 5. 12.
쿵짝,간다면 챔스팀으로 가야죠. 뉴캐슬은 챔스티켓 따놨을때 가는걸로,1개,2020. 5. 12.
ultimateof,뉴캐슬 빅포 진입한다!,1개,2020. 5. 12.
곷휴밀렵꾼,보...보리니???,4개,2020. 5. 12.
기망,아스날요...? ㅋㅋㅋㅋㅋㅋ 웃고 갑니다~,1개,2020. 5. 12.
석태운,통화내용이 아주 자연스럽네요 ㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 12.
winwin,다일등이래ㅋ,1개,2020. 5. 12.
odoodoYAT,빈살만 한국 좋아해서 손흥민 어쩌면!ㅋㅋㅋㅋ,0개,2020. 5. 12.
안녕,빈살만은 단순 부자 왕자 이런게 아니라 지금 거의 사우디 대통령이잖아,1개,2020. 5. 12.
윤동욱,안가지 굳이,1개,2020. 5. 12.
골d로져,뉴케슬 포체티노 -> 손흥민?? 거기다 덕배 까지 오면 ㅎㄷㄷ,6개,2020. 5. 12.
모모치,형 화이팅이야,0개,2020. 5. 12.
민트맛잠자리,30줄 넘어서 가는건 좋지;,0개,2020. 5. 12.
최기연,기성용:??????,1개,2020. 5. 12.
강BK,연봉 올릴려면 한번 이적하긴해야겠지  어짜피  뭔헨 레알 바르샤.등등  오퍼 없으면 돈 많이주는 구단으로 이적하는게 맞다고본다 뉴캐슬이 아니더라도...,1개,2020. 5. 12.
조영대,현실에서 피파 하네 ㄷㄷ,0개,2020. 5. 12.
3323송재준,5등,0개,2020. 5. 12.
이수향,Ffp 있는데 어케하냐,0개,2020. 5. 12.
이진태,사우디 장악이 끝난 사우디왕자인데 돈풀면 끝장이죠 사실상 만수르랑 재산비교는 불가할정도로 압도적이고,1개,2020. 5. 12.
HeeKim,"흥민이 잘때 문자 하나 보낼듯 ㅋㅋ

자니?",0개,2020. 5. 12.
K,"오늘도 라이브 알람 안옴요 ㅠ
손흥민은 토트넘",0개,2020. 5. 12.
김연희,1등,0개,2020. 5. 12.
게임하는남자,1등,0개,2020. 5. 12.
임재영,아니 어디서는 2배 어디서는 32배 대체 몇배야,0개,2020. 5. 12.
이동규,병지님 오늘도 재미있어요,0개,2020. 5. 12.
akakjkjkoo,근데 이분들 아스날 맨유를 되게 높게 평가하고 첼시는 아예 취급도 안하시네요 epl 현상황을 잘 모르시나,1개,2020. 5. 12.
거봐라쳇,"와우! 우리 꽁지머리병지, 말도 잘하십니다.",0개,2020. 5. 12.
팰리세이드,"34살? 나랑 고작 한살차인데..
누군 재산이 수십조.. 난.. 없조....
부럽다ㅜㅜ",5개,2020. 5. 12.
야수우,토트넘 언급 안한거 보니깐 뉴캐슬이 경쟁가능하다는 말이네요 ㅋ,0개,2020. 5. 12.
케빈데브레지어,안부릅니딘  .. 포치는 레비가 어떤늠인지 압니다!!,0개,2020. 5. 12.
신명호,난 병지형님 왜케 재밋냐 ㅋㅋ,0개,2020. 5. 12.
sanghyunpark,음메페 뉴캐슬로가라,0개,2020. 5. 12.
EJLEE,알만한 사람들일텐데 국뽕이 너무 심하네 ㅋㅋ,0개,2020. 5. 12.
ChanHoSeo,병지형 거 너무 극사실주의 아니오,0개,2020. 5. 12.
뀨아항,뉴캐슬 드디어황금세대인가,0개,2020. 5. 12.
MAX봉,서울대 있는놈이 고등학교때 선생땜에 지방대로 편입할 필요가 있나 최소 연대 고대면 모를까,0개,2020. 5. 12.
레이가르드,"포치가 부르면 가야지요.. 
무리뉴하고 너무 안맞아서 무조건 가야한다고 생각합니다 ㅋ",2개,2020. 5. 12.
LifestyleK,권력 2인자라고 들었습니다,0개,2020. 5. 12.
SGLee,ㅋㅋ 선수 입장에서 런던을 벗어난다는게... ㅋㅋㅋ 손 입장도 좀 봐야할듯요 .. ㅋㅋㅋ 만약 진짜 연락이 온다면요 ㅋㅋ,1개,2020. 5. 12.
PL,"근데 뉴캐슬도 모르는게 예전에 갑부들이 인수해놓고 초반 몇년만 투자하다가 어느새 돈 떨어지거나 아님 관심 줄어서 흐지부지되는 경우도 제법 봐서. 대표적으로 말라가, 안지, 모나코 등등",3개,2020. 5. 12.
박형원,"토트넘은 우승 가능성 없는팀.
뉴캐슬은 우승 가능성 있는팀
캐인을 데려와야지.",0개,2020. 5. 12.
톨토스TV,7억 유로? 환율 계산기에  7 빌리언이면...1빌리언이 10억이니 70억 유로? 한국돈으로 9조 정도 있는건가요?,0개,2020. 5. 12.
kflower,인수확정인가요?,0개,2020. 5. 12.
BreaktheWall,프리미어리그 무관중으로라도 열어줘,0개,2020. 5. 12.
HanLy,빈살만에 대하여서는 꽁병지님이 조금 잘못 아신듯요. 빈살만은 사우디 왕위계승자 1순위고 만수르는 아랍에미레이트 토호국의 똗똑한 1왕자일뿐 그리고 살만운 지금 그가 직접 만지는 국부펀드 자체가 만수르하고는 비교가 안되서 그렇습니다.,10개,2020. 5. 12.
김정현,이슬람 문화권의 다처제는 우리에게 익숙한 처첩제와 다르다고 알고 있습니다.,0개,2020. 5. 12.
김민정,가면 안되고 다른 구단으로 이적했으면 레바뮌리멘?ㅋ될까,0개,2020. 5. 12.
잉치킨,"솔직히 저 멤버로는 4위권 안된다고봄..
더 S급이 있어야됨",0개,2020. 5. 12.
kilrokirt,꽁지님 말씀 보니..... 손흥민 입장에서 뉴케슬 가기에는5년 빠르네요...   손흥민 입장에선 불러주진 않지만 현재 시각에선 더 높은 팀에. 가어하는게 우선이네여...,0개,2020. 5. 12.
도리진,사우디 빈살만을 만수르랑 비교를 하네ㅋ아람코 주가총액이 2천조가 넘어요~아람코는 빈살만 꺼에요~ㅋㅋ더이상 석유수출로만 힘들다고 저 미친 돈을 현금화 시키려고 매장량 일부를 공개하려는게 빈살만 입니다~셰일가스로 주춤하긴 해도 빈살만 사우디 왕자에요~,1개,2020. 5. 12.
Piribuisaman,포체티노 감독되면 흥민이한테 오퍼는 가겠지 그런데 그걸 받지는 않을듯 손흥민은 전성기 끝나기 전에 커리어를 쌓고 싶은 욕구가 더 클듯,0개,2020. 5. 12.
FOODIJ,"지금 폼이 3년정도는 지속될걸로 보자면 무조건 타이틀먹는 팀으로 가야함. 뉴캐슬 리빌딩 한다고 쳐도 30줄 넘은 과거 위상만 좋은 선수들 위주로 영입될텐데 맨시티가 데브라이너 데려오듯 
홀란드 산초같은 애들 데려오지 않는 이상 챔스권까지 최소 3~4년 걸림. 그러면 손흥민 전성기 다 지나가고 무관으로 은퇴하는거임 차라리 그럴바에 뮌헨 파리 유베가는 게 낫다",2개,2020. 5. 12.
MAX봉,???:야 슬리퍼좀줘봐 한국 1조 주러가야돼,0개,2020. 5. 12.
스파르타,상가건물주가 피파시작했네,0개,2020. 5. 12.
홍정현,맨시티처럼 뉴캐슬을 갈아 엎으면 3년안에 우승각.포체티노 뉴캐슬가라.,0개,2020. 5. 12.
wkdelly,적응 기간도 기다려주고 병역도 해결하게 보내 준 포치인데 손흥민도 흔들릴 둣.,0개,2020. 5. 12.
JEDIKNIGHT,"로스차일드 형님들이
맨유 사서 최고팀 만들어 주셈",0개,2020. 5. 12.
후디라이언,"한국 축구 역사상 최고 레전드
월드클래스 손흥민",11개,2020. 5. 12.
장진호,누가 그랬는데 빈살만 재산이면 매일 천억씩 써야지  재산이 늘어나지 않는다고 ㅋㅋ,0개,2020. 5. 12.
스마트초이스,맨시티가 징계받으면 더 오래 걸릴거고 ffp룰 절대 무시할수없게됨,0개,2020. 5. 12.
강승남,"뉴캐슬에서 사기전에 맨유, 뮌헨쪽에서 사갈듯ㅋ",0개,2020. 5. 12.
필드미드,병지형은 있는그대로 솔직 냉정하게 얘기해줘서 좋아요 형 ~ 짱이야 골넣는 골기퍼~~ ㅋ,0개,2020. 5. 12.
kalekim,"이적해서 델리알리 랑은
관계가 좀 멀어지면 좋을듯",2개,2020. 5. 12.
임성래,어차피 맨시티는 2년간 챔스 못나가고 떡락할테니까 넘어가고. 차라리 첼시를 얘기했어야지.,0개,2020. 5. 12.
서몽하,손흥민 못데려와요... FFP규정 때문에,0개,2020. 5. 12.
yongyongmerong,빈살만은 실권자잖아. 만수르강 비교가 돼? 왕정에서 실권자면 ㅎㅎ 개인 재산이 뭔소용 다 지껀데,0개,2020. 5. 12.
김영규,뉴캐슬 보다 꽁치킨이 담양 메타 프로방스 2호점 오픈 했으면 좋겠습니다,0개,2020. 5. 12.
박석준,EPL 재시작 하려면 2~3년이 걸릴지도..코로나,2개,2020. 5. 12.
김띡,1,0개,2020. 5. 12.
용두산푸우,"절대가면 안됩니다

앞으로 짧으면 2년 길면 4년이 손흥민 최전성기입니다

맨시티가 그랬듯이 아무리 돈지랄해도 처음 몇년간은 엄청 헤맸습니다

빈살만이 돈지랄해도 한계가있기에 유로파안정권 챔스안정권 되는데 짧으면 2시즌 길면 4시즌 지나가야됩니다

손흥민의 전성기가 뉴캐슬이란 팀의 정상궤도 안착에 소모되지 않길 바랍니다
손흥민이 향후 20년간 어떤 아시안이 넘볼수없는 팀 커리어와 개인기록을 세울수 있는 팀으로 이적하길 바랍니다",4개,2020. 5. 12.
DK,"아 빈 살만 푸짐하네








찬 살도 먹고 싶은데",0개,2020. 5. 12.
가항,뉴캐슬가면 당장 우승 못하고 리빌딩 맴버로 끝난다고 가지 말라는 분들 있는데 어차피 토트넘에 있어도 우승못하는건 마찬가지 아님?? 리버풀이나 레바뮌같이 우승할 수 있는 팀에 가면 좋지만 못갈거면 차라리 주급이나 대우라도 제대로 받을 수 있는데 가야지,1개,2020. 5. 12.
2010kingeepride,"아직 만으로 28세도 안 됐고, 올 시즌은 경기도 별로 안 뛰어서 
충분히 얼마든지 정점을 찍을 수 있는 선수인데,, 
뉴캐슬은 지금 토트넘에서 계약기간 다 채우고 가도 늦지 않음.


지금 손흥민이 51골 기록중인데 아마 프리미어리그에서 은퇴하고 싶으면
뉴캐슬 생각 해볼 듯. 그러면 100골 달성할 수 있을 거 같음.
아시아인 최초 프리미어리그 100골 ㄷㄷ",0개,2020. 5. 12.
멜론찹쌀떡,만수르 가문보다 빈살만 가문보다 돈이 적은거지 개인자산은 만수르가 위,0개,2020. 5. 12.
BlueSapphire,"만수르가 토트넘을 인수했다면 
여러가지 문제가 좋은쪽으로 해결 됐을것 같은데....쩝",0개,2020. 5. 12.
S날라차기,빈 살만이 만수르보다 35배는 더 많다고 알고 있음 꽁병지 잘못알고잇는듯,2개,2020. 5. 12.
obralGC,"맨시티 징계 받으면 유베랑 달리 근본이랑은 살짝 멀어서
와해될게 뻔한데 뉴캐슬에서 많이 잡아갈 듯 합니다",0개,2020. 5. 12.
,사람 미래는 모른다만 포체티노가 간다하고 아무리 파격적인 지원을 해준다해도 팀을 제대로 꾸리는데 최소 2년 이상은 걸린다고 봄. 근데 손흥민의 나이를 생각하면 차라리 무리뉴 밑에서 케인이랑 뛰는게 나을것 같기도 함.. 주급이라면 뉴캐슬이 1.5배는 더 받을 수 있을 것 같기도한데..,0개,2020. 5. 12.
봄날의곰님,사우디 왕가 재산 = 빈살만 개인재산이라고 봐도 무방해요.   그냥 뺏으면 되고 현재 그러고 있는중.,0개,2020. 5. 12.
NoFear,"바이언은 사네만 노리나?
손 데려가서 우승 좀 시켜줘라",0개,2020. 5. 12.
김또이,"토트넘에 남아있는게  좋을것 같다고 생각됩니다. 뉴캐슬 가서  선발된다는 보장도 없을뿐더러   좋은 선수들 많이 데리고 올텐데. 거기서 또 경쟁이 치열할테고 밀리면 벤치가능성도 충분히 있고   


토레스 꼴 안나려면  토트넘에서 커리어를 더 쌓는게 좋죠.  게다가 감독도 무리뉴아닙니까  허접감독도 아니고  토트넘 사령관 잡은지도 얼마안됬으니 아직 모르지요.",0개,2020. 5. 12.
주용진,뉴캐슬이 돈이많아도 FFP규정으로인해 한번에 많은돈을 투자못합니다.완벽한 베스트팀을 꾸리려면 몇년이걸리는데 왜자꾸 손흥민언급을 하는지 모르겠내요,0개,2020. 5. 12.
피티유,현실적으로 지금 손흥민 나이가 전성기인데 뉴캐슬이 아무리 돈이 많더라도 당장 우승권은 어림없고 빅4진입하려면 최소 3-4년은 리빌딩하면서 자리잡아가는 과정이 필요한데 그거 기다리는동안 전성기 끝난다 그리고 가장중요한 돈이 아무리 많더라도 영입규제와 뉴캐슬입장없이 서로 희망고문 하는거니 너무 설레발 ㄴㄴ,3개,2020. 5. 12.
착한사람,"포치의 성향을 보면 어린 제목들을 영입해서 팀케미도 올리면서 기량성장을 시켜 원팀을 만드는것을 좋아하고 잘한다고 생각해요

그걸 생각하면 중하위권팀에 돈이 투자되었다고 가는것은 안맞는다고 생각해요 그리고 그렇게 가서 이름값은 있지만 나이30살넘은 선수들로 꽉채워진 팀으로는 포치의 압박강한 전술도 안될테고 실패할 가능성이 매우 높아진다는게 제 생각입니다

하지만 사람이라는게 높은 연봉을 제시하며 오라고하면 쉽게 거절하긴 힘들거라고 생각합니다

만수르의 맨시티 초기를 생각하면 그때 처럼 나이많은 이름값선수들 마지막 스퍼트하러 오는데 바로바로 성적이 안나와서 감독들은 몇년마다 짤려나가던 것처럼 그냥 뉴캐슬의 밑거름이 되지 않을까 하는 생각입니다

그래서 포치가 큰거금을 거절하고 자신에게 맞는 팀을 꾸려줄 곳으로 가는것이 자신의 커리어에 더 좋다는 생각입니다",0개,2020. 5. 12.
kmhan,와 진짜 중동에 대해서 무지하구나 만수르랑 빈살만을 개인 자산으로 비교해서 만수르가 더 부자라고 하다니 만수르는 아랍에미리트 연합 아부다비 왕가 2인자고 빈살만은 중동 패자 사우디 사실상 국왕이자 아람코 주인이에요 카타르 아랍에미리트는 사우디에 비교 하면 원유시장 세계 영향력으로 보면 소국이에요,2개,2020. 5. 12.
바훈,"포치랑 먼상관이야 ㅋㅋㅋ 무조건가면안되지   명문팀으로  재건하는게 1,2년 안에되는것도아니고 포치 수명 길어야3년5년이다ㅋ 그기간 리빌딩만하다 끝난다  리빌딩시기에 해마다 명장들도 영입시장에나올텐데 우승컵없는 포치로 만족할까? 돈이많은구단주라 만족못한다 ,
손흥민 이제 전성기인데 머하러 팀재건하는 팀으로가나 전통빅클럽으로  가야지 선수생명도 짧은데 지금 뉴캐슬로가고  30대되면 이제 명문팀 입단은 멀어졌다고봐야지",0개,2020. 5. 12.
hehezhao,빈살만에게 본처 외에 첩이 세명이란 표현은 맞지 않아요! 다 같은 지위이지 부인들 사이에 차별이 없습니다. 주의!!,0개,2020. 5. 12.
찌찌알,로즈 포텐터질듯,0개,2020. 5. 12.
통풍조사,에메하다 지금 우승할수잇는팀에 못간다고하면 걍 뉴캐슬에가서 돈많이받고 뛰는게 좋을뜻 토트넘은 우승못한다 레비가 비싼애들싫어함 ㅋㅋ,0개,2020. 5. 12.
