닉네임,댓글,좋아요수,날짜
MJK,5:24 썸네일,6개,2020. 6. 2.
MJK,7:48 양학 논란,6개,2020. 6. 2.
서몽하,"형컴은
부상만 없었으면
더 엄청난 선수가 됐을텐데",2개,2020. 6. 2.
NamjaeKim,4:13 팬텀 지린다,2개,2020. 6. 2.
키오,"정인환선수 인천시절때 되게 좋아했었는데 오랜만에 봐서 좋넹
역시 국대출신들은 다르다",2개,2020. 6. 2.
GutiHaz,진짜 미친듯이 잘하는구나..,1개,2020. 6. 2.
강백호,형컴실력은 진짜 대박...그냥 프로출신으로는 명함도 못내미네 ㄷ ㄷ,1개,2020. 6. 2.
야신인배의골키퍼TV,여윽시 윤영글 선수 멋진선방!!,1개,2020. 6. 2.
희뱅,이승렬선수 정인환선수 한때 k리그와 국가대표에서 최고의 활약을 펼쳤던 선수들이 오랜만에 뛰는 모습을보니까 그시절로 돌아간 느낌입니다! 굿굿,1개,2020. 6. 2.
미,형컴 멋지다,1개,2020. 6. 2.
걍승원,"저랑 병지형님과 대결 한번 해보고 싶네여.. 
병지형님 나이드셨으니..ㅋㅋ",0개,2020. 6. 2.
염학진,클라스 진짜 오진다,0개,2020. 6. 2.
도철현,상대팀도 잘하네요ㅋ ㅋ,1개,2020. 6. 2.
HyunjinJoo,미쳤다...,0개,2020. 6. 2.
똑배기헤드샷,잘 보고 있습니다 구독자 100만 가즈아,1개,2020. 6. 2.
호날두,상대팀이 선출이여도 상대가 안된다 ㄷㄷ,0개,2020. 6. 2.
결호아빠,"확실히 선출출신이라 클라스가 다르네요
이번 영상도 잘보고 갑니다",0개,2020. 6. 2.
박상원,와 키퍼분 장난아니네여..,0개,2020. 6. 2.
김남중,역시!! 굿겜,0개,2020. 6. 2.
쓰읕,병지형 리춘수 vs 형컴 후리킥 대결 한번 해주면 안되여? 둘다 데드볼에선 한국 역대급 오른발인데 정리 한번 해주시죠,0개,2020. 6. 2.
SeokNeymar,이 영상을 슛포러브 조밥탈출팀이 싫어합니다,0개,2020. 6. 2.
난닝맨,7:52,0개,2020. 6. 2.
축구영상저장소,와 형컴,0개,2020. 6. 2.
GK정연우JUNG,와우,0개,2020. 6. 2.
리오넬몇시,J2리그출신 전지철인가요? 사누키에서 한번봣는데 여기서보네여,0개,2020. 6. 2.
미,3빠,0개,2020. 6. 2.
서지훈,막는것 보다 먹히는게 생각보다 많네,0개,2020. 6. 2.
나이스킵,2빠,0개,2020. 6. 2.
정덕희,1빠,1개,2020. 6. 2.
