닉네임,댓글,좋아요수,날짜
양목초3싸움고수중학생까지바름,"허정무 선수빨 맞는데, 그 선수 다 자기가 발굴함ㅋㅋㅋㅋ",151개,2020. 5. 8.
아니용,"최태욱 레전드지..
운이 좋았다 하는 거 자체가 엄청 겸손한거임..",85개,2020. 5. 8.
블루스카이,최태욱코치 경력 잘쌓아서 꼭 멋진 지도자 되길 ㅎㅎ 꽁병지티비 잘보고 있습니다 ㅎ,63개,2020. 5. 8.
천궁도,그나저나 최태욱 머리는 20년동안 변함이 없네ㅋ,8개,2020. 5. 8.
꽃한송이,"최코치 인터뷰하는거 처음 보는데
조곤조곤 차분하게 말 잘하네요ㅎㅎ
해설해도 어울리겠어요~~",4개,2020. 5. 8.
누리,최태욱은 동안인지 머리가 안자라는건지 뭔가 똑같은얼굴 똑같은헤어스타일ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,29개,2020. 5. 8.
Fleuret,"최태욱 선수 의외로 얘기를 되게 조리있게 잘 하시네요 ㅋㅋ
뭔가 수석 보좌관 이런 느낌",50개,2020. 5. 8.
이동비,최태욱 코치님 진심 호감형입니다 !! 응원합니다,23개,2020. 5. 8.
이한울,5:07 병지형 그래서 드리블한거야???,4개,2020. 5. 8.
BreaktheWall,스무살에 허카우터가 뽑았으면 검증은 확실한거지,53개,2020. 5. 8.
임헌경,부평고 좌천수 우태욱 ㅎㄷㄷㄷ,10개,2020. 5. 8.
KoonEu,"""벤투감독님은 '활동량'을 좋아해요 특히 미드필더는 활동량이 많아야해요"" 역시 그래서 그 선수들을 그렇게..",11개,2020. 5. 8.
구독누르면탈모안걸림,병지형님 감스트 씨뺄럼!?,5개,2020. 5. 8.
비루스,요즘 골키퍼는 너무 개성이 없어 골키퍼하면 김병지지,8개,2020. 5. 8.
클라쓰어나더,필살기가 있어야됨 ㅋㅋㅋ,27개,2020. 5. 8.
JuseongKim,"진짜 기성용이 원탑이 아닌가 싶네요 
건장 체형에 키도 크고 빌드업은 물론이고 경험도 엄청나고 특히 특유의 롱패스 택배패스 ..... 
정말 아쉬워요 카타르 월드컵 같이 못 한다는게 ... 좋은 감독아래 좋은 선수의 시너지 .. 
참으로 여러모로 아쉽습니다 기성용 선수의 대체할 선수가 아직은 없는걸 봐서 ㅜㅜ",12개,2020. 5. 8.
서몽하,병지형 옆모습 존잘,2개,2020. 5. 8.
