닉네임,댓글,좋아요수,날짜
박문성달수네라이브,"하, 새벽의 축구전문가님이 너무 막강한지라... 비참하게만 완패 안하길 기도합니다🙏🏻 그래도 무진장 열심히 해볼게요!",16개,2020. 5. 28.
새벽의축구전문가,"안녕하세요! 달수네 라이브 구독자 여러분!! 새벽의 축구 전문가 페노라고 합니다 :)

라이브 방송이 처음이라 어색어색하네요 ㅠㅠ
그래도 재미있게 봐주시면.. 감사드리겠습니다 😉",75개,2020. 5. 28.
김비버,페노님과 문성님의 콜라보라니!!! 과연 이번주의 펠레력은 얼마나 발휘될것인가...,16개,2020. 5. 28.
빵떡이남자,우아 페노님하고 달수형하고 합방이라니... 다음에도 합방 해주세요... 너무 꿀잼 ><,9개,2020. 5. 28.
더뿔어지방당,가짜(?)와 진짜의 만남인가...,5개,2020. 5. 28.
해축TV,펠레력은 절대 변하지 않는다,8개,2020. 5. 28.
withyou,"<페노 예측>
대구상주- 상주승(×)
강원전북- 강원승(o)
부산수원- 부산승(×)
광주울산- 울산승(×)
서울성남- 무승부(×)
인천포항- 무승부(×)
1적중 5펠레 ㄷㄷㄷ",3개,2020. 5. 28.
조탁봉,목소리만 좋은게아니고 얼굴도 잘생긋네 다가진남자 그는 도대체,3개,2020. 5. 28.
김도영,내가좋아하는 축구관련유튜버 2명합방이라니 너무좋네요 !!,2개,2020. 5. 28.
2019시즌K리그입문K리그직관이진리,ㅋㅋ기대됩니다ㅋㅋ,3개,2020. 5. 28.
withyou,"<달수 예측>
대구상주- 무승부(o)
강원전북- 강원승(o)
부산수원- 부산승(×)
광주울산- 울산승(×)
서울성남- 서울승(×)
인천포항- 포항승(o)
3적중 3펠레
저번에도 그렇고 반은 맞추네",2개,2020. 5. 28.
coolsungwoo,헐 페노님이다,3개,2020. 5. 28.
SYeom,첫경기 펠레형 정답!!ㅋㅋㅋ,4개,2020. 5. 28.
예준도,오 페노님 왕대두님이랑 합방하셨네 축하드립니다!!,6개,2020. 5. 28.
최재욱,포인트 잡아주시는 거 재밌네요 매 라운드 부탁드립니다! 챙겨볼게요~,2개,2020. 5. 28.
FC맷돌,페달 조합 넘 ㅜ좋아 ㅠㅠㅠㅠ,1개,2020. 5. 28.
벚꽃노을,와... 너무 재밌어요!!! 마지막에 전체 스코어 정리해서 올려주시면 좋을것 같아요!!,1개,2020. 5. 28.
김미란,선댓 후감상😆,1개,2020. 5. 28.
힘내라맨시티,1:25 부럽.........,0개,2020. 5. 28.
eggApple,와 생각치도 못한 조합이네.. 페노님 구독자 한 5000명 시절부터 보던 사람인데 그때도 남달라서 크게 될줄 알았음..ㅎ 조합 좋은거 같아요.,4개,2020. 5. 28.
DongHyunKim,우리 카메라 부끄부끄하던 페노님 점점잘해 이러다 해설도 하겠어♡,1개,2020. 5. 28.
BulsajoYT,축구보고싶다,1개,2020. 5. 28.
권용,이 조합 신선하다,1개,2020. 5. 28.
게o,프로토 박문성 반대로만 하면 ㄹㅇ 트리마제3년안에삼,0개,2020. 5. 28.
국구구,펠레형 닉값해주세요!,1개,2020. 5. 28.
maroDalmuti3,이 영상 보니까 곧 있을 4라운드 경기들이 진짜 기대됩니다 ㅎㅎ 말씀하신 전술 포인트를 염두에 두고 지켜봐야겠네요~,2개,2020. 5. 28.
비알리,"무승부
무승부
수원
울산
성남
포항

봅니다ㅋㅋ",0개,2020. 5. 28.
꺼뉴,오우 콜라보 대박이네요,3개,2020. 5. 28.
DingerGoD,달수네에서 왜 부천이야기가 없을까요~ 아쉽~,0개,2020. 5. 28.
HookaPilleo,첼시 갖고시퍼요오 ㅠㅠ,0개,2020. 5. 28.
김성웅,축알못들....,1개,2020. 5. 28.
이수찬,박 펠레 1승 -5/29,0개,2020. 5. 28.
Surrender,여기에 왜 나와?ㄷㄷㄷ,0개,2020. 5. 28.
JK,찐이디,0개,2020. 5. 28.
ruin2003,"일단 오늘!! 19:30분 대구-상주> 달수:무, 새벽:상주 ☞기대됩니다~",2개,2020. 5. 28.
taeminha,달수 많이컸네. 페노랑도 방송하고,0개,2020. 5. 28.
현성훈,잘 생겼다,1개,2020. 5. 28.
maroDalmuti3,"위클리K 패널이 바뀐거죠?ㅎㅎ 완전 좋네요!! 그전 ㅅㅎㅈ 기자는 딱히 재미도 없고 목소리 톤이 좋은 것도 아니고, 말하는 내용도 달수님 혼자서 충분히 하실 수 있는 내용이라서...그리고 보이는 비주얼도 좀.....암튼 딱히 보고 싶지 않았는데 이젠 위클리 K 매주 챙겨봐야겠네요! ㅎㅎ 전술적 포인트를 집어주는 적절한 화면구성도 너무 좋았습니다. 새벽의 축구전문가님 앞으로도 기대하겠습니다!!",1개,2020. 5. 28.
두진순대마을,와 펠레형 상주 대구 맞췄어요 무승부! 대박,0개,2020. 5. 28.
JK,스포티비 머하냐 페노 영입해라,0개,2020. 5. 28.
린가드,"진짜 궁금한데 문성이형님 머리몇m에요?








미안해ㅠㅠㅠ 장난이야 문성이형 삐지면 안돼ㅠㅠ",1개,2020. 5. 28.
김하늘,문성형 강원vs전북 강원 승 걸어줘서 고마워 펠레력을 믿어볼게^^,1개,2020. 5. 28.
SangHakLEE,와 페노님 목소리만 좋은줄 알았더니 얼굴도 미남이시네 ㅠ,2개,2020. 5. 28.
부산아이파크아챔진출,와 페노님ㅅㅅㅅ,0개,2020. 5. 28.
박종윤의그것,퀄리티 오진다 ㅋㅋㅋㅋ 문성이형 섭외력 오지네,1개,2020. 5. 28.
결호아빠,항상 내기하자고 하는 사람이 지더라~^^; 더구나 박펠레면 ㅋㅋ 구독자들에게 먼가 해줄려구 달수형님 큰그림 좋아👍,1개,2020. 5. 28.
파니눌,너무너무 원하던 콘텐츠입니다👍👍 지속되면 좋겠어요😆,0개,2020. 5. 28.
흑백,귀하신분이 누추한 곳에 ㄷㄷ,0개,2020. 5. 28.
김동찬,"상주:대구
박문성무승부 새벽의축구전문가상주승
강원:전북
박문성 새벽의축구전문가  강원승
부산:수원
박문성 새벽의축구전문가 부산승
광주:울산
박문성 새벽의축구전문가 울산승
서울:성남
박문성서울승 새벽의축구전문가 무승부
인천:포항
박문성포항승 새벽의 축구전문가 무승부
과연 박문성님과 새벽의축구님은 몇개를 맞출것인가",0개,2020. 5. 28.
패밀리갯츠비,모여라 갯츠비,0개,2020. 5. 28.
김비버,믿을 수 없지만 1경기가 남은 지금 문성님 3펠레 페노님 4펠레중...ㅋㅋ 다음주 프리뷰 엄청 기대됩니다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 28.
ChristopherFarley,omg,1개,2020. 5. 28.
김임김님,문성이형 출세했네.. 페노랑 방송도하고,1개,2020. 5. 28.
양호열,새벽의 축구전문가도 만나고 박문성위원님 성공하셨네요.,0개,2020. 5. 28.
스브스첩자,부자사이 보기 좋아보이네요.,2개,2020. 5. 28.
SHCho,1등!,1개,2020. 5. 28.
