닉네임,댓글,좋아요수,날짜
규로조이KYUROJOY,"언급해주신 이유도 맞지만
내가 볼때 잘할수 있었던 이유는
팀 애정도(공헌도) 스탯이 99임",23개,2020. 6. 3.
다나꿍,충신에다가 성적도 좋고 다른애들 영입도 불가하니 임대연장은 해야지,21개,2020. 6. 3.
차에좀타볼래,현시점 세상에서 가장 행복한 남자ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,8개,2020. 6. 3.
해축TV,맨유팬인데 맨유영상 올려주셔서 감사합니다,8개,2020. 6. 3.
나이키,영상보기 너무편해졋다ㅠㅠ,8개,2020. 6. 3.
이경준,"현실적으로 제정적 문제도 해결하고
충신에 등지고 딱딱이 되는 이갈로",3개,2020. 6. 3.
마사오쥐명닭근혜,"골 뿐만 아니라 열심히뛰고 자세도 좋고
브페랑 둘이 분위기 반전을 제대로 시켰지.",2개,2020. 6. 3.
SHyeonJ,"성골 유스 뺨치는 근본 충신 + 마땅한 스트라이커 영입 불가 + 서브 치곤 출중한 실력 + 맨유가 원하는 최전방 포워드 역할 쌉가능 + 맨유는 리그 중단 전 까지 미친 상승세


(맨유팬 흐-뭇)",1개,2020. 6. 3.
김병균,일단 로테로 나와서 준수한 활약해주는데다가 맨유가 드림클럽이라 충성심도 좋아서 팬들이 좋아할수밖에 없는듯ㅋㅋ,2개,2020. 6. 3.
이종덕,이유: 잘하니깐,9개,2020. 6. 3.
낙신부,맨유하니 생각난건데 저희팀 4주장 어그로 오지게 끄네요 신발이면 하나 사려그러는데,2개,2020. 6. 3.
기가진희,맨유영상 올려주셔서 감샤합니당,2개,2020. 6. 3.
이주영,다행이다...맨유팬 아니지만 이 선수는 좋아했는데,4개,2020. 6. 3.
허준영,이갈로는 놓치면 아까웟는데 임대연장 크으 나갈선수만 나가자,0개,2020. 6. 3.
김지환,99%는 맨유를 사랑하는 마음으로 임대연장된거지,0개,2020. 6. 3.
김비버,흐음...... 라이벌 맨유의 소식이라 눈길이 안갈수가 없네요!!! 달수네에서 새로운 소식이 업데이트 되길 기다릴께요!,1개,2020. 6. 3.
,"라르손보다도 개꿀 임대인 듯
충성도도 만땅이고",0개,2020. 6. 3.
yenDo,맨유에 이갈로 잘했기도 하고 지금 경험이많은 스트라이커가 없기도하고 코로나때매 재정상 영입도 좀 힘들어서 연장한듯 ㅠㅠ,0개,2020. 6. 3.
최아린최예원,이갈로 맨유 진짜 사랑하던데 잘됬다 ㅜ,0개,2020. 6. 3.
TL,"솔직히 잘 뛰어주었음. 인정, 처음엔 중국에와서 의심있었지만.",0개,2020. 6. 3.
서원남,이갈로 완전 영입도 괜춘한데...린가드따위는 팔아버리고,0개,2020. 6. 3.
AdenLee,포인트 쏙쏙 귀에도 쏙쏙 좋아요,0개,2020. 6. 3.
백승민,"현재 시즌 래시포드를 윙쪽에 세워두고 중앙으로도 들어가도록하는 윙어로 봐야할 것 같고 마시알을 중앙 공격수, 스트라이커로 봐야할 것 같은데 오히려 래시포드를 최전방으로, 마시알을 윙어로 판단하고 계신것 같아서 잘못된 게 아닌가 하는 말씀 전해드립니다.",0개,2020. 6. 3.
YoungLee,맨유 전범기에 대해서 다룬 영상이 올라올까 생각했는데 그냥 넘어가기로 하셨나보네요...,0개,2020. 6. 3.
정성권,이갈로 잘하던데,0개,2020. 6. 3.
김지현,최전방에 세울 애도 없고 매물도 잘 없고 데려온다고 해도 케인이 아닌 이상 제 몫을 할거란 보장이 없으니...,0개,2020. 6. 3.
h쟁이,산체스랑 트레이드하죠,0개,2020. 6. 3.
김미란,오! 다시 pl돌아온것도 신기한데 계약연장까지,0개,2020. 6. 3.
JwK,"사실상 이갈로 짧으면 2년?3년 길면 5년까지도
쓸 수 있었는데 fa컵, 유로파에서 나쁘지 않았기때문에 연장해야 당연하지",0개,2020. 6. 3.
TV개늑시,영상 잘 보고 가요~~^^,0개,2020. 6. 3.
김진경,이럴거면ㅡㅡ루카꿍 우리까꿍이왜보내냐,0개,2020. 6. 3.
GGMU,든든갈로,0개,2020. 6. 3.
윤성락,리버풀 우승~~!!!,0개,2020. 6. 3.
정현석,"PL재개 팀분석 빅6만 하나요 혹시?
레스터도 해주시면 안되나요?ㅎ",1개,2020. 6. 3.
fkdlskfxm,"얘가 문제가 아니라..린가드 나가면
더이상 땐서가 없는데 
춤은 도데체 누가 추지 이제?",0개,2020. 6. 3.
국밥대장GukbapBoss,"맨유에 이갈로는 전술,스탯,로테이션 자원으로 너무 필요하고
그리고 맨유를 사랑하기에 꼭 필요한 선수인 것 같습니다.
개인적으로는 완전영입까지 하면 참 좋을 거 같네요!",0개,2020. 6. 3.
블랙핑크JISOO,산체스좀 보내라,0개,2020. 6. 3.
REDHEARTPOGBA,굿굿,0개,2020. 6. 3.
최희근,루카쿠는 비볐다고 보기엔 ... 넘 못비볐지,0개,2020. 6. 3.
JoseMourinho,1,0개,2020. 6. 3.
정의남,"팀 애정이 일단 매우 높고
거기에 성적까지 준수하고
이러니 연장을 안할 수가 있나",0개,2020. 6. 3.
박광훈,안하면 또 어쩔건데....,0개,2020. 6. 3.
한영남,링가드,0개,2020. 6. 3.
high,"맨유가 공식적으로 발행하는 잡지에 욱일기 넣은 것에 대해 문제 제기하는 영상은 왜 안만들어요? 리버풀 전범기 이슈 때는 영어 자막까지 만드신 분이,",3개,2020. 6. 3.
송민동,이갈로가 그렇게잘함? 왓포드때 반짝하고 사라진걸로 아는데 그에반면 디니는 살아남았고,0개,2020. 6. 3.
Jeon,댓글이 왤케 적냐 다들 달아랑,0개,2020. 6. 3.
백승길,혹시 경기중 pk진행중 키커가 찬 볼이 아무도 맞지 않고  골대맞고 나온볼을 pk를 찬 선수가 첫터치를 해서 골로 연결하면 심판 판정이 어떻게 되나요?? 그대로 골 인정인가요?,0개,2020. 6. 3.
