닉네임,댓글,좋아요수,날짜
식혜,Fm2020  울브스 경질 당해서 ㅈㄴ 원망스러워짐,6개,2020. 6. 5.
정재영,"덴동커보다는 윌리 볼리가 베스트11에 들어갈거같네요 ㅎ
덴동커는 아마 센터백과 미드필더진을 오가며 로테이션으로 쏠쏠한 활약을 보여줄거같습니당",6개,2020. 6. 5.
AroldisChapman,의적!,2개,2020. 6. 5.
가비알,나의 최대복병은 우리 문성이행님 뇌피셜을 보는 것이다.,0개,2020. 6. 5.
룰루랄라,썸네일이 어디 아마존 집단같다ㅋㅋㅋ,1개,2020. 6. 5.
정현석,레스터..ㅎ♥,1개,2020. 6. 5.
윤영찬,조타조타 아이구 조타 정말 조타😅,0개,2020. 6. 5.
GGLi,"펠레님, PL 전체팀 예상 다하시구 번외편으로 베르너가 합류한 첼시 한 번더 부탁드립니다.",0개,2020. 6. 5.
이민수,트라오레 전성기네,2개,2020. 6. 5.
MJ마전,셰필드유나이티드 부탁드려도 드려도 될까유...ㅎㅎ(셰필드 팬이라...),0개,2020. 6. 5.
Surrender,몇 팀까지 가실까 기대,0개,2020. 6. 5.
KoonKor,이왕 하는김에 셰필드도 해주세요 ㅎㅎ,0개,2020. 6. 5.
마사오쥐명닭근혜,매력저인 울브스,0개,2020. 6. 5.
두둠두둠,트라오레 기대되여 ㅎ,0개,2020. 6. 5.
GJ,"한국감독도 빅리그 진출해서 한국인 애제자 키워주면 좋겠다는 생각을 예전부터했는데..
말 잘통하고 든든한 지원자가 될거같소",1개,2020. 6. 5.
김미란,👍,0개,2020. 6. 5.
보라혠,울브스팬인데ㅜㅜ감사합니다ㅜㅜ,0개,2020. 6. 5.
MattewHwJo,뉴캐슬도 좀... 허허,0개,2020. 6. 5.
맹위,윌리 볼리는 아직인가?,0개,2020. 6. 5.
SchulzV,조니조타 ~,1개,2020. 6. 5.
김에녹,형님! 베르너 얘기도 해주세요!!,2개,2020. 6. 5.
박준영,Jonny 사랑해서~~,0개,2020. 6. 5.
송인숙,정확한 프리미어리그 일정 좀 알려주세요ㅠㅠㅠ,0개,2020. 6. 5.
김재준,울버햄튼 완전 팬인데 정말 감사합니다,2개,2020. 6. 5.
