닉네임,댓글,좋아요수,날짜
안민혁,목소리가 너무 배성재 목소리랑 똑같아ㅋㅋ,22개,2020. 5. 26.
RisingSunHakenkreuzAreSameWarCriminalFlag,"그간 수 많은 선수들의 사례로 봤을 때, 
EPL에서도 성공할지는 정말 봐야아는 문제지",20개,2020. 5. 26.
곰TV,가면 리버풀 공격진 원래사기지만 더 사기되겠네...,12개,2020. 5. 26.
JoseMourinho,제임스 피어스나 멜리사 레디가 진짜 Done deal 한 마디만 해주면 좋겠다.,5개,2020. 5. 26.
최원식,독일대표팀에서 베르너모습 때문에 영 뭐가 믿음이 안가... 라이프치히 떠나서 잘 할 수 있을까? 뭔가 독일판 임모빌레 느낌이든단말이지,15개,2020. 5. 26.
2012첼시,첼시에서 꽃길 걸읍시다ㅎ,3개,2020. 5. 26.
JeongppalGae,박펠레는 여전한건가요.... 첼시간다는데....,2개,2020. 5. 26.
Mrking,베르너 오면 미나미노는 더 힘들어질듯,9개,2020. 5. 26.
jinsungPark,윌리안이랑 쿠티뉴 토트넘 이적설도 좀 정리해주세요!!!!!!,12개,2020. 5. 26.
해축TV,베르너 리버풀가면 잘할지 궁금하긴 한데 가면 기대가 되긴 하네,13개,2020. 5. 26.
수사,쩰씨 ㅋㅋㅋ,3개,2020. 5. 26.
김현준,알림으로 바로 왔다,5개,2020. 5. 26.
김광수,이런일이??,2개,2020. 5. 26.
박예훈,리버풀 팬 입장으로 베르너가 오면 참 좋을 것 같네요ㅎ,17개,2020. 5. 26.
LeoPark,30:54 쿠발아 그럼 우리 축구회 들어온나 풀쿼터 주전에 심판안시킴,0개,2020. 5. 26.
옴걸미미지호아린,내가일등!,1개,2020. 5. 26.
원동규,베르너가 오면 미나미노 타쿠미가 좀 안씁하네요ㅎㅎ,0개,2020. 5. 26.
형준,베르너는 진짜 포울센덕분에 돋보이는거 같음,0개,2020. 5. 26.
sehoonoh,"성공여부는 아무도 모르는거고
의문부호가 있을수 있지만
생각보다 과하게 의문부호가 많이 달리긴함. 
정통스트라이커+어린 나이+꾸준한 두자릿수 득점이면 전 유럽을 통틀어도 몇 없음. 국대에서의 성적 이 하나의 단점으로 의문부호 다는건 좀 어폐가 있음. 
가장 쉬운예로 손흥민이 독일에서 받은 평가와기록, 토트넘으로 오고 지금의 위상 생각해보면

오히려 성공할 가능성이 실패할 가능성보다 훨씬 높은게 맞음.게다가 본인과 클롭 모두 원하고 있고.

앞날은 모르지만 아무리 폭망해도   지루급이상은 해줄걸로 보임.",3개,2020. 5. 26.
이관희,베르너 좋은 선수인건 맞는데 원톱에서 스스로 뭔가 만들어나가는 스타일은 아니라...리버풀에서 잘 하려나ㅋㅋ 그래도 축잘잘이라고 잘하는 사람은 잘하게 되어이씀,0개,2020. 5. 26.
문네렁Moon,"티모... 먼가 싸한데...
빌트지 까지 떴으니 거의 넘어 왔다고 봐야것네",0개,2020. 5. 26.
이종민,베르너도 궁금하지만 황희찬도 엄청궁금해용~~!!,0개,2020. 5. 26.
한정수,클롭의 베르너 기대되네요.,0개,2020. 5. 26.
빛의창조신호르아크티,오,1개,2020. 5. 26.
아재무,하리보형님 배성재 성대모사 한번만 해주세요,0개,2020. 5. 26.
imgroot,베르너 빨리 오즈아~!!!!!!!!!!!!!!,3개,2020. 5. 26.
임종민,빨리 EPL 후토크 듣고싶다,0개,2020. 5. 26.
노현찬,리버풀....공격진......어케이기냐,6개,2020. 5. 26.
GROOT,오른쪽에 계신 분 배성재 아나운서랑 쌍둥이인가요?,0개,2020. 5. 26.
민기,박문성 위원님 응원합니다 진짜 축구지식에 대해서 존경합니다 ㅠㅠ,3개,2020. 5. 26.
조던HD,"하리보님이 제글을 보실지 모르겠지만 분데스리가 중계 이제 한국에서 못보나요
2주연속 송출이 안되었는데 물어볼곳이 없네요",1개,2020. 5. 26.
TottenhamHotspur,30분.....넘모 길어욤,1개,2020. 5. 26.
존도우,와 내가 이런인간을 2년간 빨아줬다니...... 뉴스공장에서봅시다 ㅋ,0개,2020. 5. 26.
04JYH,산초 맨유가고 베르너 리버풀가면 PL더 볼맛나겠네 ㅎㅎ,4개,2020. 5. 26.
린가드,차라리 레스터가 더 어울리는데,1개,2020. 5. 26.
OliverBill,형때문에 베르너안오면 책임질거야?,3개,2020. 5. 26.
이름이길어야이쁘다고하던데,베르너 어서와~^^,8개,2020. 5. 26.
바큐밍,이사람~~그냥 혀짧고! 자꾸만 목소리가 신경쓰임!,0개,2020. 5. 26.
김덕배,옆에분 배성재랑 목소리 비슷하네..,0개,2020. 5. 26.
Cinzelyoutube,베르너는 잘하기는 하지만 라히프치히보다 리버풀에서 미래가 더 밝다. 클롭과 같이 있으면 훨씬 잘할 거 같은데 형이 말하면 올거 같기는 한데....,1개,2020. 5. 26.
h쟁이,라이프치히 황희찬 데려가면 되겠네,0개,2020. 5. 26.
킄켘,🙃🙃🙃,3개,2020. 5. 26.
안쌍,마누라라인 있는데 베르너까지 ㄷ,4개,2020. 5. 26.
Hans,베르너는 정말  기대됩니다 얼마나 잘해줄지ㅎㅎ,0개,2020. 5. 26.
룡이,"일본 : 미나미노 어떡해......
클롭 : 아 미나미노있었네
한국 : 하 미나미노 보니까 남같지 않네
우리 강인이 ㅜㅜ  역시 뛸수있는 팀가자",0개,2020. 5. 26.
파카파카,베르너가 오면 433에서 4231로 바꾸고 최전방에 베르너로 세우고 공격형 미드필더로 피르미누가 나올텐데 오히려 이 상황이 공격수 입장인 미나미노한테는 좋은 환경이라고 생각합니다. 보통 백업 공격수로 생각하면 임대중인 선수들도 있지만 오리기나 체임벌린 정도인데 미나미노가 이들한테 밀린다고 생각은 하지 않아요. 오히려 공격하는 숫자가 많아진 만큼 플레이메이커형태로 뛸수 있는 미나미노한테는 좋은 환경같습니다. 클롭감독도 적극적인 로테이션을 돌릴거란 말이죠. 왜냐하면 강한 리버풀은 출전하는 대회도 많고 강한만큼 우승컵도 목마르기 때문입니다. 미나미노는 최전방도 리버풀와서 몇번 출전했고 본 포지션인 윙과 공격형 미드필더로 뛰는데 적응력이 필요하지는 않을겁니다. 다만 EPL 수준의 빠른 경기템포에 익숙해지고 몸싸움 속도감만 붙는다면 리버풀 입장에서는 좋은 선수를 둘 수 있는 거죠. 저는 개인적으로 미나미노 선수 응원합니다. 리버풀이라는 강한 팀에 가서 주전경쟁이라니 얼마나 도전적인지 응원하고 있습니다. 쨋든 결론은 베르너의 영입으로 인해 미나미노가 설자리를 잃고 이적을 해야할지 모른다는 그런 것은 아닐거라고 봅니다. 오히려 공격하는 포지션이 1자리가 늘어난 만큼 미나미노의 역할이 더욱 중요해진다고 봅니다. 조금 많이 길어졌네요. 읽어주셔서 감사합니다.,1개,2020. 5. 26.
이재헌,배성제가 이제 게스트인가요?,3개,2020. 5. 26.
MIASANMIA,오 지르크제 언급하시네?? 지난번에 프라이부르크랑 바이에른뮌헨이랑 경기할때 교체나와서 골넣고 할때 어 처음보는 선수에요!!!! 했는데 jtbc해설중에 한명이 ㅋㅋㅋㅋ 진짜 어이가없어서 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 26.
GGLi,라파엘 호니그스테인이 쓴 독일축구에 대한 책들이 상당히 훌륭해요. 가디언에 기고한 글 몇번 읽어봤는데 잘 쓰더라구요. 진짜 독일축구 전문가에요.베르너는 리버풀로 갈것 같습니다.,0개,2020. 5. 26.
로사채,베르너와 리버풀이라.. ㄷㄷ하네요 ㅎㅎ,0개,2020. 5. 26.
군함1778호날치알,셰필드 와라 잘해줄게(?),0개,2020. 5. 26.
너무졸려요,진짜 기다렸었어요 제발 이적성사하길... 베르너 제발 잘와서 잘 적응하길 바랍니다. 이제 미나미노는 온지 얼마안되었지만 떠나던가 로테로만 쓰겠군요,1개,2020. 5. 26.
MrsMr,아니 미나미노가 백업으로 장점이 1선 2선 3선까지 메짤라처럼 내려서 쓸 수 있는 멀티자원 클롭이 좋아해서 영입한걸 국뽕들은 미나미노 그냥 리버풀 가서 배아프니까 미나미노 안습 ㅇㅈㄹ하네 그냥 까지좀 말고 봐 손흥민도 1시즌 개못했었어,0개,2020. 5. 26.
MIASANMIA,"중계에대한거는 왜 데어클라시코 중계를 안하고 다름슈타트 경기를 하는건지 좀 알고싶네요 진짜  이해가 안되네요 jtbc망해라 제발 스포티비,sbs로 중계권 넘어가길 제발,,,,",0개,2020. 5. 26.
