,name,thumbnail,view,previous_time,video_url,comment,likes_num,unlikes_num,time_duration,start_date2
0,"제습기 뭐 사야하지?💧☂ LG휘센 vs 위닉스 vs 신일 가격, 소음,성능까지 비교ㅣ광안리",https://i.ytimg.com/vi/BVnq10tLO2o/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDqo6orwOhEaWVyAicpb9aO-oSYPg,172회,1시간 전,http://www.youtube.com/watch?v=BVnq10tLO2o,댓글 8개,12개,3개,"
      7:30
    ",2020. 6. 2.
1,"언제까지 실버 달고 있을래?🏆승급은 장비빨! 21:9 비율, LG 울트라기어 게이밍 모니터",https://i.ytimg.com/vi/WXrkK20aGkg/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLA14Nc-Ys1n1-JuxCNXpSsWYIzpsQ,8.3만회,1주 전,http://www.youtube.com/watch?v=WXrkK20aGkg,댓글 85개,83개,15개,"
      7:38
    ",2020. 5. 26.
2,"아이폰 SE2랑 아이폰8 케이스, 필름 호환 가능?❤배터리 용량이 용서되는 이유는 뭘까?",https://i.ytimg.com/vi/-A_1_3b-GJk/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLANVOxz_wO_dC_xWVJBosj8PtLqGA,8.5만회,1주 전,http://www.youtube.com/watch?v=-A_1_3b-GJk,댓글 51개,207개,25개,"
      9:48
    ",2020. 5. 24.
3,"제과점 vs 편의점 더 맛있는 마카롱은?🔎화장품, 와인, 레깅스까지 고렴이 저렴이 비교!ㅣ쇼핑속설 EP.7",https://i.ytimg.com/vi/XAFpV3e_ijQ/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLA6W30xwFkszRGNjPmv5K8byCWD-w,8.6만회,1주 전,http://www.youtube.com/watch?v=XAFpV3e_ijQ,댓글 19개,237개,16개,"
      8:37
    ",2020. 5. 22.
4,가정에서 사용가능한 레이저 제모의료기기 써봤습니다!✨효과가 대박이라고? (feat.브라운 실크 엑스퍼트 제모의료기기),https://i.ytimg.com/vi/vkhfMDQHzUU/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDXQBRen0FcEJF9jetRJLcWvt99wg,5.7만회,1주 전,http://www.youtube.com/watch?v=vkhfMDQHzUU,댓글 31개,132개,4개,"
      5:07
    ",2020. 5. 21.
5,"킥고잉 vs 씽씽 vs 라임, 공유킥보드 비교🛴오르막길도 무리 없이 올라가는 킥보드는?",https://i.ytimg.com/vi/KFxszZtCqZY/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLATysH6GNZ-coIhpBIacD6IJp9LSQ,5.1만회,1주 전,http://www.youtube.com/watch?v=KFxszZtCqZY,댓글 26개,68개,3개,"
      8:52
    ",2020. 5. 19.
6,"[광고] 공기청정기, 가습기, 선풍기가 하나로!(feat.구독자 이벤트)👆감각적인 디자인은 덤~ 다이슨 휴미디파이 퓨어 쿨",https://i.ytimg.com/vi/nO6HGGqMB7E/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDEiNEzY7__MnTEKZQinLVHJYd8qA,6.7만회,3주 전,http://www.youtube.com/watch?v=nO6HGGqMB7E,댓글 541개,477개,35개,"
      8:53
    ",2020. 5. 10.
7,복권 명당에서 로또 사면 진짜 당첨될까?🔎42번 당첨된 로또 명당과 동네 복권 판매점 비교ㅣ쇼핑속설 EP.6,https://i.ytimg.com/vi/YScGs5pB5W8/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCpVkubuKI-ydJTvu8vnWfvoSaz-Q,5.8만회,3주 전,http://www.youtube.com/watch?v=YScGs5pB5W8,댓글 15개,43개,4개,"
      6:17
    ",2020. 5. 8.
8,"삼성QLED vs 엘지OLED, 유튜브 최초로 2대 사서 전격 비교📺TV 전쟁의 승자는 누구일까?",https://i.ytimg.com/vi/10j1Rjekp2s/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAAv1njj-Vi2d_sNgIlela2CWcR9Q,98만회,3주 전,http://www.youtube.com/watch?v=10j1Rjekp2s,댓글 660개,874개,82개,"
      9:06
    ",2020. 5. 5.
9,아이패드 공짜로 얻는 방법!🎁알뜰폰 요금제로 매달 2만 원씩 버는 방법 알려드림,https://i.ytimg.com/vi/BGtL9cHvPWA/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAs22vxXwnUjejC8v9g77FQIvEuaA,5.6만회,1개월 전,http://www.youtube.com/watch?v=BGtL9cHvPWA,댓글 60개,277개,22개,"
      8:04
    ",2020. 4. 27.
