닉네임,댓글,좋아요수,날짜
유디티TV,"안녕하세요 여러분 오늘은 버거킹에서 신메뉴가 나왔다고 해서 준비 했습니다! 그 이름은 붉은대게 버거! ㅋㅋ 붉은대게가 들어있다고? 가격은 배달의민족 어플기준 단품 붉은대게와퍼 9300원, 붉은대게X 10300원, 구운갈릭프라이 2500원, 어니언링 2600원, 코코넛쉬림프 9조각 9800원, 너겟킹10조각 5600원입니다.
 와퍼와 X의 차이점 보셨나요? 일단 그 두께와 넓이가 차이가 나더라고요. 와퍼는 가로로 넓고 X는 세로로 두꺼웠습니다. 안에 크랩케이크 붉은대게가 들어가 있는데 둘다 맛은 비슷했습니다. 확실히 그 대게의 맛이 나더라고요. 나름 신메뉴 느낌이 확실하게 낫습니다. 여러분들도 한번 드셔보세요. 저는 개인적으로 너무 맛있게 먹었네요^^ 그럼! 다음영상에서 만나요! 빠빠~~
감사합니다, Thank you very much. Cảm ơn, ขอบคุณค่ะ/ครับ, धन्यवाद,,  ありがとうございます, 谢谢,  Terima Kasih 
사랑합니다 I love you, Anh yêu em, รักนะครับ, आप से प्यार करता/करती हूँ , あいしています, 我爱你。
힘내요 Cheerup. Vui lên. がんばって. ออกแรง (किसी काम से टकराने या निरंतर करते रहने के लिए) बल बटोरना, हिम्मत .  bertenaga. 加油
www.instagram.com/semosemo77",67개,2020. 5. 29.
LyricMy,"Fries : my time has come






Also fries : FaLL BaCk..FaLL BaCk!!",24개,2020. 5. 29.
imapotatoe,when the fries feel I LAUGHED but i felt bad 🤣,3개,2020. 5. 29.
AllDayMukbangv,"The Best Asmrtists
1. Slurping noodles + Finishing all the food - UDT 
2. Big Bites - Bonggil ASMR and Boki ASMR
3. Eating with manners - Zach Choi 
4. Hot and Spicy resist -  Dorothy 
5. Eating chicken in one bite - Kyo Kwang TV
6. Big smile that will spread like corona - Jerry ASMR
Put them altogether = The best asmrtist ever",40개,2020. 5. 29.
IrelleB,FOR GOD SAKE ITS 11:54 PM AND I'M HUNGRYYYYY,3개,2020. 5. 29.
TiffanyChoi,"How is he that content in eating? Like, he's the happiest person I've seen while eating.",33개,2020. 5. 29.
Momo3,"Este es el comentario en español que buscabas


Felicidades escribe si hablas español auto like para no desaparecer 👏👏",1개,2020. 5. 29.
CookingWithJoJo,He's face when the fries fell...🤣🤣🤣🤣,9개,2020. 5. 29.
VannieEats,"He is making me crave for Burger King.. who else?🙋🏻‍♀️😍 the nuggets and burgers look really good, you can tell he is enjoying it!❤️",47개,2020. 5. 29.
1P,こんなじかんにだしやがってええええええええええぇぇぇぇぇぇぇぇぇぇぇぇぇーーーーーー！！！！！！！！！！！！！,6개,2020. 5. 29.
김다혜,요즘 표정이 너무 좋아보여서 저도 좋슴니댜 ㅎㅎ,40개,2020. 5. 29.
PeppaPig,Aww 💖🥺 look at his face when he fries dropped lol 😂,12개,2020. 5. 29.
짱구는옷말려,너무 맛있게 드ㅔ요ㅠㅠㅠㅠ 항상 유디티님 영상 본날 밥은 유디티님 식단이에요..ㅋㅎ 맨날 유디티님처럼 먹고싶어서 많이 시키고 한입에 넣고 우걱우걱 먹고는 몇입 못먹어서 남자친구한테 많이 혼납니다.. 잔반처리반 남자친구..ㅎ 너무 맛있게 드세요ㅠㅠ 저도 한입에 넣고 왘왘 먹는거 정말 좋아하는데 1일1식 하다보니 위가 쥐콧구멍 만해져서 우걱우걱 못해요.. 대리만족 하며 살고 있습니다ㅠㅠ 너무 맛있고 행복하게 드셔서 볼때마다 침흘리면서도 행복해욥..ㅎ,5개,2020. 5. 29.
Munazza,"i love the way you eat favourite mukbanger

first comment 😍",2개,2020. 5. 29.
고미TVGOMITVASMR,just lying here imagining whats the food taste like,15개,2020. 5. 29.
FouziaBendjebbour,Hhha the Fries have falen 😂😂😂0:03 😂😂,2개,2020. 5. 29.
MixVid,"so good see your eat




note:450 subscriber susah ya:((",2개,2020. 5. 29.
페이커,먹는거 보면 항상 느끼는게 턱관절에 문제가 있어보이는데.. 병원한번 가보는게 나을듯,3개,2020. 5. 29.
왜,2:34 피~~융,5개,2020. 5. 29.
BENSPAGHETTIMukbang,The falling of the fries meaning they don't want to be eaten yet😂,12개,2020. 5. 29.
QN07BKCheyneMS1494,Look at his muscles jeez my dude is buff,1개,2020. 5. 29.
TemmperGaming,"French fries fell*
you: bruh*",0개,2020. 5. 29.
옥쥬,"나는 다이어트중인데 언제까지 영상을 볼런지....ㅋㅋㅋㅋㅋㅋㅋ
(+ 영상 볼때마다 급하게드시는것같아 조금 걱정되네요 천천히드셔도됩니다 ㅠㅠㅠㅠ)",8개,2020. 5. 29.
Goku,I love Burger King! Your the best!,8개,2020. 5. 29.
모하지,2:34 영혼 다 나간 표정,2개,2020. 5. 29.
AnnaDrum12,0:07 epic fail!🤣,8개,2020. 5. 29.
두부,2:32 감자튀김 추락 사건,1개,2020. 5. 29.
LilTuneday,I like how this dude is the same in every video literally he is  always the same.unlike people like Veronica wang or nickacado avocado.,0개,2020. 5. 29.
수tv짱,"어흐응~^^
오늘도 클리어🖒👏",2개,2020. 5. 29.
Sunbeamplays3,"Fries* 
In the arms~ of~ an angel~ I will remember you~",0개,2020. 5. 29.
게라먹쿡,유디티님 정말 맛있게 드시네요 저도 나중에 유디티님 처럼 훌륭한 유튜버가 될거에여,1개,2020. 5. 29.
