닉네임,댓글,좋아요수,날짜
유디티TV,"안녕하세요 여러분 오늘은 페리카나에서 새로운 통다리구이가 나왔다고 해서 주문해 봤습니다. 기존의 통다리구이 양대산맥 BBQ자메이카통다리구이와 BHC붐바스틱도 함께 시켜서 비교해 봤어요 가격은 페리카나 로스핀치킨 18000원, BBQ 자메이카통다리구이 19500원, BHC 붐바스틱 18000원, 이렇게입니다.

FIRST BITE 00:46
COKE REAL SOUND 7:35

 페리카나 로스핀치킨은 총 세가지 맛을 고를 수 있었는데 핫데블 양념 마늘 세가지중에 저는 핫데블로 시켰어요 아마 가장 매운 맛인 것 같습니다. 근데 막 못먹을 정도로 엄청 매운맛은 아니고 적당히 매콤한 맛있는 매운 맛 이였어요. 페리카나 핫데블 로스핀은 기존의 자메이카나 붐바스틱과 거의 비슷한 맛 이였는데 겉모습에 그릴자국이 선명하게 새겨져 있는게 가장 큰 차이점 인 것 같네요 ㅋㅋ 핫데블 소스는 한국 청양고추와 베트남 쥐똥고추, 그리고 인도 부트졸로키아고추등 아시아3국 대표고추들로 맛있게 매운맛을 구현했다고 하는데 매운음식 못먹는 제가 먹어도 맛있게 매웠으니 여러분들도 맛있게 드실 수 있을 것 같습니다. 그럼 오늘도 맛있게 잘 먹었습니다! 다음영상에서 만나요^^ 빠빠~

감사합니다, Thank you very much. Cảm ơn, ขอบคุณค่ะ/ครับ, धन्यवाद,,  ありがとうございます, 谢谢,  Terima Kasih 

사랑합니다 I love you, Anh yêu em, รักนะครับ, आप से प्यार करता/करती हूँ , あいしています, 我爱你。

힘내요 Cheerup. Vui lên. がんばって. ออกแรง (किसी काम से टकराने या निरंतर करते रहने के लिए) बल बटोरना, हिम्मत .  bertenaga. 加油

www.instagram.com/semosemo77",112개,2020. 5. 21.
ArjanKhanal,"who watches his channel even tho you do not under stand the language?
 !",82개,2020. 5. 21.
GAPTEEASMR,This chicken is the truth who wants to eat this chicken ☝️,98개,2020. 5. 21.
찰떡찰떡,저도 언젠간 자메이카 치킨 쌓아놓고 먹을수 있는 만수르가 될수 있다면.......,66개,2020. 5. 21.
현정,"아직도 자메이카 못 먹어 본 사람 나 말고 더 있을까,,",68개,2020. 5. 21.
YueYang,Every time I watch his video I feel like he is so enjoying his meal. He is adorable! But I wonder how can he keep fit like that?,1개,2020. 5. 21.
JaydenYt,Who's laying on bed while watching this? :),45개,2020. 5. 21.
입벌려음식들어간다,0:47 Start eating,35개,2020. 5. 21.
omarehab,"Asmar people : eating and getting money 
Me: studying and dont get any shit",21개,2020. 5. 21.
SuperTink,I wonder how much lifting you 💪🏼 do every day 🤔 That’s protein heaven.,20개,2020. 5. 21.
