닉네임,댓글,좋아요수,날짜
유디티TV,"안녕하세요 여러분 오늘은 오랜만에 뿌링클 스페셜로 주문해 봤습니다. 제가 촬영없는날 가끔 어머니와 뿌링클을 시켜먹을 정도로 뿌링클을 정말 좋아하는데 (어린이입맛) 오늘 이렇게 BHC에서 주문할 수 있는 모든 뿌링클을 한번 시켜봤어요!

 뿌링클스틱(닭다리로만) 19000원, 뿌링콜팝(팝콘모양순살치킨이라고 생각하시면 됩니다) 13000웡, 뿌링핫도그3개 5000원, 뿌링소떡 3000원 , 뿌링감자 4000원, 뿌링치즈스틱5개 4000원, 뿌링치즈볼5개5500원 이렇게 입니다.
 
  저는 치즐링 치킨종류중에 뿌링클을 가장 좋아하는데 아직도 처음 먹었을 때 의 그 충격을 잊지못하네요. 완전 맛있는 치즈과자느낌의 치킨! ㅋㅋ 예전 아프리카 생방송으로 먹방을 진행 할때도 거의 일주일에3번정도 시켜먹었던 기억이 나네요. 저는 그만큼 맛있답니다. 저의 개인적인 취향이니 참고만 해주시고 그럼 오늘도 맛있게 잘 먹었습니다, 그럼 다음영상에서 만나요! 빠빠~

 감사합니다, Thank you very much. Cảm ơn, ขอบคุณค่ะ/ครับ, धन्यवाद,,  ありがとうございます, 谢谢,  Terima Kasih 

사랑합니다 I love you, Anh yêu em, รักนะครับ, आप से प्यार करता/करती हूँ , あいしています, 我爱你。

힘내요 Cheerup. Vui lên. がんばって. ออกแรง (किसी काम से टकराने या निरंतर करते रहने के लिए) बल बटोरना, हिम्मत .  bertenaga. 加油

www.instagram.com/semosemo77",128개,2020. 5. 11.
DominicZhu,Pretty sure this guy works out so that he could eat more.,92개,2020. 5. 11.
Arlequin,4:16 😂😂what is that....I thing that is invisible mozarella chesse😂😂,34개,2020. 5. 11.
PratikshaSil,Am i the only one who thinks that he has become thin in this quarantine ?🤔,50개,2020. 5. 11.
slipinggerrade,Me:Living during quarantine with out any food service in my location,7개,2020. 5. 11.
박성민,유디티님 혹시 돈까스먹방도 해주실수있나요? 돈까스먹방을 많이 보지못했어서요... 유디티님이드시는걸 보고싶어요...,71개,2020. 5. 11.
금느마,형은 왜 살이 안쪄? 저렇게 많이먹는데 관리를 잘하는건가? 운동하는모습도 유튜브에 담아서 올려주면안될까?,11개,2020. 5. 11.
Cynthiayee,The way he puts the foods like they're precious. Adorable (*¯︶¯*),2개,2020. 5. 11.
옹튜브,"아*리카에서 시청자 10명정도 있을때 처음 봤었는데 이렇게 유명해 지시다니..
그동안 엄청 노력하셨나봐요ㅠㅠ
토닥토닥. 앞으로도 화이팅♡",28개,2020. 5. 11.
VannieEats,"I love the golden color of fried foods, yum! The crunch is such a great sound as well ☺️",33개,2020. 5. 11.
BourdzTuttioswald,4:13 Lol haha edited:thanks for 2 likes,10개,2020. 5. 11.
NG,4:18 me when I suddenly find out there's hair in my food,28개,2020. 5. 11.
douisdouis,Don.t forgot the imaginary cheese pull haha🤣👌,23개,2020. 5. 11.
꽃보다방탄,와진짜ㅜㅠ 노랑노랑 진짜 맛있겠다..  푸짐하게 잘 드셔줘서 감사합니다ㅜㅜ 덕분에 이새벽에 대리만족 했어요..♡,21개,2020. 5. 11.
lolnani,Imagine this guy eating about a million food,12개,2020. 5. 11.
NegarSS501,Only one of those pieces is my whole dinner in one day :'),18개,2020. 5. 11.
지금놀수있냐,4:12 치즈 연기 ㅋㅋ 오늘도 좋은 먹방 감사드려요 지나가다가 이 글 보시는 분들도 오늘 하루 행복하세요 ㅎㅎ,11개,2020. 5. 11.
