닉네임,댓글,좋아요수,날짜
유디티TV,"안녕하세요 여러분 오늘은 매콤한 스파게티에 진짜 핵불닭소스를 듬뿍 뿌려서 진짜 리얼 핵불닭스파게티와 가끔 생각나는 열정분식 30센치 대왕오징어튀김을 준비했습니다. 열정분식소 대왕오징어 튀김은 하나에 2500원이고 보시면 아시겠지만 보통 오징어튀김의 5배이상! 진짜 조금 거짓말 보태서 10배정도 큽니다. 하나만 먹어도 배가 부를정도네요. 오늘은 왠지 꾸덕꾸덕 스파게티와 먹고싶어서 시켰는데 핵불닭소스를 너무 많이 뿌려서 아 너무 힘들게 먹었네요! 여러분 뭐든 과유불급 이라고 했습니다. 넘치면 안 좋은　법! 여러분들은 매운 소스 적당히 뿌려서 힘들지 않게 드셔요^^ 오늘도 맛있게 잘 먹었습니다! 그럼 다음영상에서 만나요! 빠빠~
감사합니다, Thank you very much. Cảm ơn, ขอบคุณค่ะ/ครับ, धन्यवाद,,  ありがとうございます, 谢谢,  Terima Kasih 
사랑합니다 I love you, Anh yêu em, รักนะครับ, आप से प्यार करता/करती हूँ , あいしています, 我爱你。
힘내요 Cheerup. Vui lên. がんばって. ออกแรง (किसी काम से टकराने या निरंतर करते रहने के लिए) बल बटोरना, हिम्मत .  bertenaga. 加油
www.instagram.com/semosemo77",89개,2020. 5. 27.
AnnaDrum12,"Me 'HOW MUCH SPICY IS?'
Him ' YES '
0:39 start eating",60개,2020. 5. 27.
GoldenFruty,this man shoves down three large cheese sticks down his throat and complains that he chocked,15개,2020. 5. 27.
imapotatoe,1:23 he shouldn’t eat so fast lmfao,29개,2020. 5. 27.
GamerFoodie,He looks happy whenever he is in pain just for us 😌👌,12개,2020. 5. 27.
asmrDMbites,The crunch makes the Squad looks so good!!,2개,2020. 5. 27.
InsomniacKing,"Even though your in pain half the time, you always look so happy eating😂😂😂",15개,2020. 5. 27.
VannieEats,The nuclear fire spaghetti with the giant fried squid looks so delicious! I love the big bites he takes 😍,20개,2020. 5. 27.
이짝워뗘,아니 매운거 잘 못드시면서 왜 맨날 불닭소스 ㅋㅋㅋㅋ,23개,2020. 5. 27.
SidroRamones,imagin some one gona heartvthis,1개,2020. 5. 27.
LaurenCarlson,"Okay, I was NOT expecting that beginning",5개,2020. 5. 27.
