Unnamed: 0,youtube_id,comment,like_num
25,비니,반댓쪽 손바닥으로 펴바르면 손바닥만 반대로 타는거 아니냐구요ㅋㅋㅋㅋㅋ큐ㅠㅠㅠ 저만 이생각 했나용,8개
26,당근오이,역시 회사원님 대단하셔ㅋㅋㅋㅋ,2개
27,김도치,"제가 유기자차를 꺼리는 이유는 끈적하다는 생각도 있긴하지만......유기차자는 해양오염의 주범이에요ㅠㅜㅠㅜ다들 무기자차,,,최소한 바다 놀러갈때는 무기자차 씁시다ㅠㅜㅠㅜㅠ",0개
28,02튤립,영상 재생이 왜 안되죠ㅠㅠㅠ 아까부터 30분넘게 그러네요ㅠㅠ,55개
29,최얀준,오늘도 너무 예뻐요 퓨ㅠㅠㅠㅠㅠㅠㅠㅠ 진짜 몇년전부터 언니 영상 보고있고 지금도 화장대소개나 추억 몽글몽글한 영상 맨날 찾아보면서 힐링해요 ❤️ 제 최애 유튜버세요 ෆ⃛(ˇᵋ ˇෆೄ 항상 응원합니다 ❤️❤️,1개
30,리소비,"정말 신기한게 다른분들이 광고하면 뭔가 불편한데
회사원님은 정보얻어가는 기분이들어요 무슨차인지는 모르겠지만 사랑합니다ㅋㅋㅋㅋ❤️",0개
31,자동차타기전본넷노크탕탕,이제 회사원 채널은 기승전 광고구먼,19개
32,CHWIMAN,썬크림 위에 태닝오잉 바르고 타나 안타나 하는줄 알았네요 저렇게 각각 바르면 어떤 기준으로 이기고 지는건지..봐야겠군여,1개
33,와랄라,이 동영상은 왜 안봐질까요ㅠㅠ?,4개
34,FlorenceRyu,신박하다 진짜ㅋㅋㅋㅋㄱㅋㅋㅋ,11개
35,정미리,"요즘 회사원님 영상 다시 한번씩 정주행하고 있는데 여기까지 성장해오신 모습을 보면서 넘나 존경스럽습니다  ㅜㅜ 
회사원님은 어른을 보는 느낌? 이 들기도 하고 아몰겠어요ㅜㅜ 
어쨋든 징짜 존경해요ㅜㅜ 사랑합니다아아ㅜㅜㅜ",1개
36,조윤아,"오잉 재생이 안되요,,",4개
37,겡토,19:56 언니!! 근데 선크림바르고 햇빛받으면 비타민D 합성못하지않아여???,0개
38,BoRi,언니 다음에는 팔로만 실험하세요ㅠㅠㅠ얼굴상하는거 너무 맴아파..,1개
39,김미리,우와 오늘 영상 저만 뭔가 반갑나요 완전 오랜만에 보는 운전장갑 살아있다는 것도 놀랍규 ㅋㅋㅋㅋㅋㅋ 부모님댁 마당듀 진짜 백년만인듯,3개
40,신민정,회사원님이 사용하신 전자책(e북)제품이 어디껀지 알려주실수있으신가요???ㅜㅜ,2개
41,댓쓰는계계주바뀜,언니 너무 열심히 하지마요...그렇다가 진짜 타면 어쩌려고 그래요 쫌 대충해줘요ㅜㅠ,12개
42,조이A,회사원님 가족분들 나오는 영상은 처음보는것같아요ㅋㅋㅋㅋ 뭔가 씐기!,13개
43,hyk,언니 홈트 혹시 미서원님꺼...? ㅎㅎㅎ,3개
44,조개진주,아 ㅜㅠㅠ 회사원님 연속영상이라니 너무행복행 ᆢ,1개
45,고냑고냑,영상이 안틀려요ㅠㅜㅜ 왜이럴까요ㅠㅠㅠ,1개
46,BoYeonAhn,"얼굴은 항상 바르는데 몸은 끈적한 선크림 바르기 싫어서 안 바르게 되요ㅋㅋ 그래서 야외활동 많이 하는날엔 엄청 타고ㅋㅋ 약간 화상 처럼 되는데, 저런 제형이라면 몸에 발라도 끈적함이 없을듯하네요ㅋㅋ",0개
47,김승현,으아닛 이것은 묵밥 먹방..!? 언니 먹는게 너무 맛있어보여서 저도 주문해야겠어요ㅎㅎ,1개
48,YeonPark,언제나 노력해주시는 회사원님 샤량합니 감사합니다 어떻게 이런 생각을 하셨는지 대단합니다,1개
49,표코몽탤찡과,와 근데 진짜 본가 마당에서 텐트 치고 고기만 구우면 그냥 캠핑일 듯...부럽네여ㅠㅠㅜㅜ,0개
50,AKWI,와앙 뭔가 과거에 랜선 어딘가에서 저기 마당 토마토를 구경한 것 같은 느낌이 싹 올라오면서도.. 반반 태우고 안 태웠다가 사람 색이 반반 완전 달라지면 너무 빵터지는 것 아닌가 생각이 들면서도... 이미 세상에 없다는 1회차가 너무나 유잼 대유잼이었을 것 같아서 아까운 마음이 들었어요! 피부 태우는 것보다 뒹굴뒹굴 중심적인 재미가 있었습니다. 잘 보고가욥!,0개
51,이수연,영상 계속 로딩중ㅠㅠ,1개
52,밴드오브브라더스,"빨갛게 익는사람은 태닝오일발라도 크게 차이가 안남
그래도 다리보니까 구워졌구나 증거가 남있네유
저같은경우가 누래서 태닝하면 쫙타는데
온몸에 태닝오일바르고
얼굴만 썬크림바르고
집에서 테라스에 태워봤는데
쫙구워짐요 
ㅎㅎ태닝은 밖에서 몇번하고
이비자태닝서하면 구리빛됨
근데 잘못하면 완전 시커매짐
나도 잘못태우면 시커매짐
구리빛이 아니라
이래서 태닝로션도 중요해욥",0개
53,으논으논,언니 오늘 약간 B채널 텐션이신데..?,4개
54,행복하세요,크레이브뷰티 전제품 진심 짱이에요!! 선크림 자극적이라 못 발랐었는데 비트더선은 정말 피부를 더 좋게 해줘요ㅋㅋ,7개
55,호오빵,나중에 화이트태닝 후기하면서 원래대로 돌아오나 보는 것두 재밌을 것 가타여,0개
56,시현,어머니한테 대화가 와 다정다감하시네요~,2개
57,ezK,왜... 이런실험을.......ㅋㅋ 썬크림효능을 보려면 다른조건은 차단해야하능거 아닌가요ㅠㅠ 태닝오일은 넘나 강력한 외생변인인뎅허허 그냥 재미를 목적으로 한 실험인가요ㅋㅋ,39개
58,혜진,언니 설화수 이벤트 당첨잔데 아직도 답이 안와요ㅜㅠ,0개
59,큐룽,제작년 엄청 더웠던 날 7월쯤 제가 카약을 3시간 타다가 햇빛에 노출 됐던 다리에 화상 입어서 며칠 고생했읍미다... 저도 살이 잘 타지 않는 타입이라 진짜 따끔따끔 거려서 힘들었어요ㅠ 회사원님도 이 컨텐츠할 때 조심하세요....!!,0개
60,재치리,저는 여태까지 분리되어있던 얼굴과 목 색을 일치시키고 싶습니다...ㅠㅠㅠㅠㅋㅋㅋㅋㅋㅋ회사원님 이렇게 한몸 불태우는 열정 썸네일에서부터 느꼈어요ㅋㅋㅋㅋㅋ스트레칭 저랑 같은거 하셔서 반가웠어요 몸조심하세요!,0개
61,배고파,근데 원래 야외태닝할 때도 자외선 차단제 무조건 바르고 시작해요 자차가 자외선을 막아주는 거지 피부가 타는 거 자체를 막아주지 않기 때문에요,0개
62,포실포동,건성인에게 필요한 쫀쫀촉촉선크림..ㅠㅠ 아직 이번해 쓸 선크림 못샀는데 비트더선 너무 궁금해서 써보고싶긴 하네용!! 순하고 좋을거 같아요!,0개
63,KIRINJI,"한국 자차 제품들 사실 직접 써보면 차단력 검증이 전혀 안된거 아닌가 싶을 정도로 그냥 피부 다 타버리는 경우 많아서 절대 안 써왔는데...
사실 이 영상에서도 그런 부분에서 증명이 완전히 된거 같지는 않아서 아쉽네요ㅠ
비트더선은 사실 사용감은 좋은 제품에 속하지만 마스크를 쓰는 요즘 같은 시기에나, 한 여름에 쓰기에는
없던 모공도 늘어나게 할 수도 있고 유수분 밸런스 망치기 좋은 마무리감이긴 해요ㅠ",0개
64,이지현,대박ㅋㅋㅋㅋㅋㅋㅋ,0개
65,KRJung,진짜 얼굴에다가...?,0개
66,채원,태닝ㅋㅋㅋㅋ,0개
67,선채언,또광고 ..ㅎㅎ 회사원님이 잘리뷰하셔서 광고많이들어오시나봐용,0개
68,돈까스치즈,와ㅜ고마워용 선크림 효과가 어느정돈지 느끼고 가네요,0개
69,warminggg워밍,요즘 영상은 다 광고네요..ㅜ,1개
70,으컁,피부는 진짜케바케인듯..뷰티유튜버분들이 다들 극찬하길래 브랜드에서 썬크림이랑 크림써봤는데...눈엄청따갑고(예민한편아님...)바로 좁쌀올라와서 두번?정도쓰고 그냥다버렸어요...인생에서 좁쌀올라온썬크림은 이게처음..ㅠㅠ,6개
71,쏜쭈,회사원님 혹시 고양이 좋아하시나요?? 저희집 고양이가 저 수분크림이나 바디크림만 바르면 가까이 안 오더라구요ㅠㅠ 펫 프렌들리한 화장품 너무 궁금해요!!,0개
72,a,19:56 회사원 C체널을 눌러보세요,0개
73,따라와유,저녁에 보기 넘나리 좋은 녕상.....,0개
74,타임밤,태닝오일은 태우려고 바르는건데...굳이 반반할 이유가?,27개
75,이영구,화상입으실까봐 걱정했어요♥,0개
76,욜로토이YOLOTOY,"반반치킨은 들어봤어도
회사원님 똑쟁이야",0개
77,skchoi,헉 되게일찍왔구나,1개
78,임동민,신박한 실험,0개
79,이선화,저도 언니랑 같은 스트레칭 해요😝😝😝😝,0개
80,,간장인줄...,1개
81,JaeJae,본가 너무 아늑해보이고 좋네요 ㅠㅠㅠ,5개
82,이한,우와아아앙,0개
83,어른이,다리가 매끈하네요! 제모 어떻게 하세요??,0개
84,어쩌라는거지,뚝뚝 끊기는 eu...?,0개
85,무어랑,일단 댓글 박아놈,0개
86,,헐 괜찮으십니까ㅋㅋㅋㅋ,1개
87,HYUNLEE,"영상이 회사원님의 기존 아이디어와 접목해 제작된 것은 충분히 인정하고 신선하다고 생각합니다만... 아무리 신선하고 좋은 기획이라도 결국 ""또 광고야?""라는 생각이 먼저 드는건 어쩔 수가 없네요... 타 유투버분과 회사원님을 비교하는 것은 아니지만, 모 뷰티유투버 분께서는 광고의 신뢰도를 위해 광고는 월 1회만 진행한다 등의 기본적인 룰을 가지고 영상 계획을 하고 계시더라고요. 저는 회사원님의 영상을 다이소 시절부터 봐왔고, 회사원님의 어마어마한 컨텐츠 기획력을 사랑하는 사람으로써 개인적으로 너무 아쉽습니다. 이런 회사원님 반짝이는 아이디어가 광고라는 이름으로 다소 폄하되는 것이요. 제가 왈가왈부 할 문제는 아닙니다만 작은 의견의 하나로 광고 컨텐츠를 조금 줄여보신다거나 일반 컨텐츠 3, 광고 1 같은 식으로 광고포함 컨텐츠 양을 정해두신다거나 하면 어떨까요.",8개
88,필재,"선크림을 발랐을 때와 안발랐을 때 피부 컨디션이 어떤지를 보여주시고 싶은건지, 태닝오일을 바른 쪽과 선크림을 바른 쪽의 피부색의 극명한 차이를 보여주시고 싶은건지.. 어떤걸 보여주고 싶으신 건지 전혀 감이 오질 않아요...",11개
89,팝둥ASH,"움....🤔 군데....태닝오일하고 비교가
무슨 의미인지 모르겠어요. 반쪽을 태닝오일 바르고 반쪽 안 발라도 태닝한쪽이 더  탈거 같고..
한쪽은 선크림 안 바르고  한쪽은 선크림 발라도
한쪽만 탈거 같은데...🤔🤔
모르겠따...🤔

그치만 비트 더 선이 좋은검 알쥬😘
몸에 바르기 진짜 좋더라구여",4개
90,jennyjung,또 광고...,6개
91,스피융스피융스피융스피이,성분 순한거라고 하고 팔 접히는 부분에 바르시는거.... 아토피있는 사람들은 순한 성분의 크림이나 연고 안바르면 따갑고 막 빨개지던데... 저희 동생이 아토피가 넘 심해서 진짜 나무껍질 처럼 피부에 손톱으로 긁은거 흉터남고 거칠어져서 그런데 저걸로 보습이라도 꾸준히 하라고 사줘도 되겠죠?? 연고 바르는걸 너무 귀찮아해서요...,2개
92,heerle,오 회사원님 고향으로 가신건가요? ㅋㅋㅋ 뜬금없이 가신지역 어딘지 궁금하네요 ㅋㅋㅋㅋㅋ,1개
93,ChiBiBiASMR,한쪽은 선크림만 한쪽은 선크림+태닝오일을 했어야 선크림이 얼마나 선방했는지 알 수 있지 않을까용! 너무 재밌게 봤지만 조금 아쉽네요 ㅠ!,1개
94,최홍연,음....광고라서 선크림의 장점을 더 부각하시려는 점은 알겠지만 이건 당연한 결과 아닐까요?? 태닝오일 자체가 안타려고 바르는게 아니라 예쁘게 화상 안입게 하려는 목적인데....ㅋㅋㅋ 당연히 선크림 쪽이 안타겠죠...ㅎㅎ 신박하긴 하나 좀 비약이라는 생각이 드네요,44개
95,JieunShim,회사원님 목소리 ASMR에 딱인데 메컵하는 ASMR해주시면 안되나요? ㅎㅎ,2개
96,래영,"와 태닝하는것만 으로도 힘드던데 ,, 대단합니다 ,, 엄지 척",0개
97,몽키,썸네일이 김수미 슨생님이 회춘했나 했슴다,0개
98,소리김,그니까 썬크림 홍보영상인거죠?,1개
99,강양파,광곤데 왜 included promotion 이 안뜨죠? 그냥 보다가 뭔가 제품설명이 반복적이어서 설명보고 광곤줄 알았네요,1개
100,로제레타,아니 피부를 날리면서 까짘,1개
101,찹쌀떡,얼굴에 이런일을 하시는 분은 회사원님 아니고서야...잘 없을 텐데...,0개
0,회사원A,"💜💙💚💛같이 보면 좋을 영상💜💙💚💛
떠슈스의 ZARA옷으로 뜽범이 메이크오버 시키기 : https://youtu.be/EgbAgt7JEEA
다이슨 에어랩 리뷰 : https://youtu.be/YwUXZteWSvY
붙임머리 하고 다이슨 에어랩 써 봄 : https://youtu.be/-r1hzHhOwMA",187개
1,뼝아리,생긴건 진짜 저세상 이세계 청소기인데 정말 유용해 보이네요..... 1세대라 그렇지 사용자의 리뷰를 적극적으로 받아들여서 완드 부분의 경량화를 좀 더 신경쓴다면 정말 히트템이 될지도....,14개
2,고고보이,사연이 있는 이유 = 청담미용실에서 머리 조져놓음.,968개
3,전지혜,사연이 있는 붙임머리... 언니 모근 힘내...,1개
4,LisaKim,근데 진짜 에어랩으로 말린게 머릿결이 더 상해보이고 진공으로 말리면 윤기가 돌아요 신기방기,908개
5,ssrri,사연이있어서...ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ뿌리까지 ㅠㅠㅠㅠㅠㅠ붙임머리 ㅠㅠㅠㅠㅠㅠㅠ이거 웃픈거 나밖에없는건가,795개
6,밈,헐 대박.. 간만에 비싼 값하는 게 등장해서 보는 저도 속이 시원하네욬ㅋㅋㅋㅋㅋ,653개
7,서연주,4:02 44만원짜리 사연....,864개
8,척추기립근,뻥이지롱의 충격에서 못 벗어나오는 중...,469개
9,이나죽,미용실이나 이런 가게에서 쓰기에는 나쁘지않아보이네요ㅋㅋ,447개
10,제이,만우절이 아닌데도 불구하고 들어올때 영상 대충 띄엄띄엄 보고 다시 처음부터 보는 중.. 그때 충격이 컷긴했나봄..,190개
11,털실,ㄹㅇ 머리숱많으면 뽀송하네..? 할장도로 말려도 걸레냄새남... 걍 빠삭하네..? 정도로 말려야댐..ㅠㅠㅠ,343개
12,이상한나라의돼지갈비,존나 쓸데없는거같은데 사고싶다... 격하게 사고싶어... 내 텅장 미안해... 쿨럭...,197개
13,화이,사연이 있는 붙임머리... 44만원 커트......,118개
14,엄팅,드라이할때 바람때문에 피부도 쩍쩍마르는데 그것도 해결됬을지 궁금..,213개
15,ISUYK,노워시 헤어 트리트먼트 되개 많은 종류 써보신거같은데 비교해주실수있나요,87개
16,김글로우,회사야 이거 한국에 내주라... 머리숱부자 긴곱슬머리 구제좀 해주라...,65개
17,가여,7:16 말못할.... 사연의 흔적 ...,88개
18,꺄륵,ㅠ근데 저거 나처럼 숱많고 곱슬인 애한텐 괜찮아 보이긴한데 짜피 드라이 20분이면 일반 드라이기로도 충분히 말릴 수 있을것같다ㅠㅠ,336개
19,LilacFairy,저거 만드신분 뭔가 집에서 청소기 돌리다가 ‘어 여기다가 머리카락 넣으면 개잘마르겠다’ 해서 만든것같은느낌,37개
20,유정,세상에 어느 누가 드라이기에 바퀴가 달려야 한다고 생각하냐고 ㅋㅋㅋㅋ 얼마나 필요하면.. 저거 덜 무겁고 부피만 덜 차지하면 진짜 괜찮은 제품이겠다,45개
21,EunToday,0:35 거대 박스가 나오는 순간 떠오르는 만우절의 추억....,29개
22,GugiH,와... 저 조건에 완벽하게 부합하는데 심지어 탈색으로 머리도 많이 빠지는데... 넘나 비싼것...ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4개
23,구독안하면프사가새벽에칼들고깨움,전 왕곱슬 에다가 마미가 미용사라 염색을 많이해서 상하고 엄청길고 그래서 진짜 사고싶은 제품이지마안.....넘나 비싸고 커서 부담되네요...ㅠ 부러워요💜💜💜💜💜💜💜ㅠ,3개
24,안다빈,드라이기가 너무 무겁다면 기계를 거치대에 넣고 머리를 직접 움직여서 말려보는게 어떨까요???,4개
25,Joon,사연이...있어서...ㅜㅎ,21개
26,MAZE,"좋... 좋아보여... 심지어 필요충분조건(머리숱, 곱슬, 길이)까지 완벽해... 하지만 50만원이 없네요ㅠㅠ
머리 바짝 말릴 때마다 1시간씩 걸리는 사람 나야나!! 심지어 바짝 안말리면 두피에 염증이 생겨서 고생하는 저를 위한 물건이라 감탄하면서 봤네요. 무게가 가벼워지고 가격대가 내려간다면 더 좋은 물건이 되겠네요. 물론 지금도 사고 싶습니다ㅠㅠ 하 50만원이라니ㅠㅠ",34개
27,송건아,"제가 숱 드럽게 많은 여자입니다... 기장은 언니랑 비슷한데, 염색파마 안한 머리라 겁나 튼튼해서 물기가 잘 먹지도 않고 잘 마르지도 않아요ㅠㅠ 하다하다 포기하고 머리 감고 수건 3장 써서 탈탈 털고 걍 출근...",40개
28,지은,언니 아닌거 알지만 저번에 만우절영상때문에 왠지 이거도 낚는거 아니야..?이러면서 봤어욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,16개
29,장국영,붙임머리 사연 듣자마자 혹시 설마 하고 댓글 오니까 역시나..... 힘내세요....,5개
30,Ddungvely췅성,"만우절 화장품 지워주는 기계에 속아서 
오늘도...혹시나 했는데 찐이였어!!!!!!!",6개
31,당신을지켜줄게,에어랩 쓸 힘이 안 남아있대 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ같이 못 쓴다니..,42개
32,박지우,미개한 인간인 제가 감히 댓글을 달아봅니다 침대나 소파에 누워서 머리만 밖으로 빼고 하는 건 어떨까요 ㅇㅅㅇ,35개
33,냥생멍생,5:55 왼쪽 머리뚜껑 말리기 •• 숭하다 •• ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,19개
34,캉우컨,5:54 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아니 ㅠㅠ 설명하시는분 너무 해맑게 웃고 계셔서 너무 웃겨 ㅠㅠㅠㅠㅠ,1개
35,헤엄쳐다녀,앞머리만 감고 나갈때 뒷머리 안엉키고 좋을듯ㅜㅜㅜ뽐뿌온다,42개
36,8133njy,진짜 드라이기라고 말안하면 청소기로 써도뭐...,4개
37,박은지,"진짜 신기한 드라이기네용ㅋㅋㅋ 
근데 무거운건 진짜 팔아플 것 같아용ㅠㅠ",4개
38,뭐가요,와 회사원님 쿨톤 맞는듯....... 눈에 색조 거의 안 하니까 너무 예뻐요,38개
39,최민지,ㄹㅇ 뽐뿌온다... 머리 허리 길이 넘고 숱 짱 많은 머리라 너무너무 갖고싶지만 내 통장은 거지인걸 ...☆,21개
40,PositiveJE,"오... 진짜 머리길고 곱슬이고 숱 핵많은 저는 사고싶은데, 해외배송에 디자인에 가격이...ㅎㄷㄷ 우리나라에서 예쁘고 가볍게 나온다면 바로 살 것 같아요!ㅋㅋㅋㅋ",2개
41,S,4:03 여기서 나온 사연이 어째 그 샤기컷 해어같기두 하고.....,40개
42,하루,헐 썸넬만 봤을때는 만우절인가 달력 확인했는데  ㄹㅇ 개좋다 나처럼 머리가 뜨는 곱슬은 좋겠지만 50만....🤦‍♀️,3개
43,DuyeolYoon,미국은 미용실 가격이 많이 비싸잖아요. 머리에 케어 받는것도 더 비싸고...그런 미국인들한테는 좋은 드라이기같아요.,3개
44,오늘은가지마,우와 신기하다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 근데 저의 좁아터진 방에 두면 호스밟고 자빠질듯 ㅠㅠ,2개
45,뀰고구마,뻥이지롱 이후로 상자뜯을때면 흠칫흠칫,16개
46,해피토마토,"가격을 보면....
ㅋㅋㅋㅋㅋㅋㅋㅋ",4개
47,먼지한설,오아...근데 귀걸이 너무 시강이담ㅋㅋㅋㅋ,5개
48,clairethesunshine,화장지워주는 기계에 낚이고 또 의심함🤔,7개
49,민달,이 드라이기로 머리 말리면 얼굴 바싹바싹 안 마르겠네요!! 이 점에서도 건건성 회사원님에게 잘 맞는제품이지 않을까 싶어요 !!!! 혁명이네요..!!!,7개
50,도화지희리heeli,ㅋㅋㅋㅋㅋㅋ 머리짧고 숱적은 저한테는 그저 신기한 드라이기네용ㅋㅋㅋ 머리말리는것 하나로도 이렇게 신박한 물건이 많다니!! 회사원님의 리뷰는 항상 새롭고 재밌어요💕,1개
51,새끼,지금 언니 붙임머리보다 머리숱 많은 사람인데...진짜 머리에서 햄스터냄새나요...다이슨 주문했는데 통장이 울어요...결론은 언니 사랑해요,26개
52,RiWooHa리울하,청소기 먼지통에 띄용...ㅋㅋㅋㅋ,3개
53,람순이,팔 겁나 아플듯 ㅋㅋㅋㅋㅋㅋ 다 마를때까지 언제 들고있엌ㅋㅋ,3개
54,김유림,"ㅋㄱㅋㄱㅋㄱㅋ 어디에 매달아두고 머리를 대고 사용하는게 힘이 덜 들지도 모르겠네요 ㅋㄱㅋㄱㅋㄱ
대신 목이 나가겠지만... ㅎ",2개
55,애옹,귀걸이 너무 예쁘다ㅜㅜ 네일이랑도 완전 찰떡,1개
56,김수아,우에에에에에엥하는 부분 넘 귀여워서 웃겨옄ㅋㅋㅋㅋ막 동영상이 파도쳨ㅋㅋ,1개
57,헹후,언니 ㅜㅜ저한테팔아유 ... 진짜 머리 1시간30분동안 머리말려여 저 ㅠㅠㅠㅠㅜㅜ 팔아주세요,1개
58,이오제이,"과제 관련 영상 보러 들어왔지만 업로드 된 썸네일을 보고 지나칠 수 없었다.....
마치 야식을 먹으면 안되는거알지만 본 순간 지나칠 수 없는, 어느 순간 쿰쩍 쿰쩍 먹어버리고있는 현상과 같다...
결론은 그래서 결국 나는 과제 하는 도중에 보았다...",1개
59,LiAU,근데진쨔 화면으로봐도 머릿결리 달라보여요ㅠㅠㅠ,4개
60,성이름,허리까지 오고 머리숱 많고 곱슬기있는 저는 정말 물건같아 보이네요! 가벼웠으면 더 좋았을테지만ㅠ,2개
61,No네임,"머리 긴데 숱 많고 곱슬


·

·

·


나잖아 그거... 50만원... 진공 드라이기... 메모메모, .",9개
62,sol,머리 손상은 안가는거같아서...♡,5개
63,YoungRaeLee,"일단 머리부터 깨끗하게 수건으로 닦고 나서 드라이를 돌려야
어떤 드라이기를 쓰든 
근데 너무 비싸서 난 일단 코로나 끝나면 이발부터",1개
