닉네임,댓글,좋아요수,날짜
애주가TV참PD,4일전보다 이미 올랐네요 ㅠ민어는 자연산회라서 가격변동이 심하고 지금부터 9월까지 점점 비싸집니다. 그래서  먹고싶을때 맘먹고 먹어야 제일 싼 생선이라고 볼수 있겠읍니다.,442개,2020. 5. 12.
월영입니다,민어회 가격이 오르는 이유는 간단해요. 참피디님이 유튜브에 올려서 그래요 ㅋㅋㅋㅋ,116개,2020. 5. 12.
탄산수,친구는 군소 먹이고 본인은 민어드셔도 되는겁니까,174개,2020. 5. 12.
1119염정빈,뚜껑이 짤려져 있는 이유는 공기가 안통하명 회가 서로 달라붇고 맛이 떨어진데요 회써는 사장님이 있길레 물어 보았어용,67개,2020. 5. 12.
기묵직,전문점가서먹으면 코딱지만큼주고 10만원임ㅜㅜ 그리고 개인적으로 민어는 잘익은 묵은지랑 먹는게 진짜 맛있더라구요,193개,2020. 5. 12.
잼잼,"이제 좀 한숨돌리나했는데
망할 코로나가 다시슬슬 기미가보이니
포장용기도 뚜껑열릴만하죠ㅡㅡ",73개,2020. 5. 12.
Bigpapa빅파파,"민어는 초복 10일전부터 가격이 많이 올라가며 말복쯤 가격이 점차 떨어집니다
민어는 숙성시켜서 먹는 생선이며 전남 목포 신안 쪽에 많이 나옵니다
맛있는 사이즈는 5키로 이상부터 이며 10키로가 넘어가는건 소고기보다 비싼경우가 많습니다

목포에서 수산유통업을 하다보니 얻은 정보들입니다",155개,2020. 5. 12.
돌아버린쉐키,이게 백성 민의 생선인가?,7개,2020. 5. 12.
흘러가는인생,뚜껑에 구멍이 없으면 물고이고 회가 뭉쳐서 덩어리져버립니다.,43개,2020. 5. 12.
HosuH,엇그제 방송하는걸 다 지켜봤는데 와 이걸 이렇게 신나게 살리는군요 ㅎㅎㅎㅎ편집의 힘 대단합니다,26개,2020. 5. 12.
designfragment,"혼자먹방: 잘 손질한 민어회
준아와 합방: 통으로 먹는 민어, 내장구이, 민어눈알",29개,2020. 5. 12.
또리,"알람뜨자마자 검색햇더니 600g 82900원 
배송비까지 84900...ㅠㅠ",76개,2020. 5. 12.
햇님,"스페셜 게스트
수빙수.준아
1:46 수빙수
5:46 준아(만신)
7:20 만신 재등장",40개,2020. 5. 12.
Won,5:48 준아행님 여기서뵙네요 쳐 직이지요^^,36개,2020. 5. 12.
튜목민,1:08 20년된 사장님이라니 아직 꽤 젊으시군요 ㅎㅎㅎ,3개,2020. 5. 12.
휘,6:08 트러플 소금 찍어 먹으면 지우개도 맛있음,31개,2020. 5. 12.
왜뭐,썸네일 너무 황홀해보여서 들어왔다 미치겠다...,2개,2020. 5. 12.
시발견,통채로 쌈장 찍어서 먹어보고싶더 ㅠㅠ,4개,2020. 5. 12.
neoGO,09:43 인정!ㅋㅋ,13개,2020. 5. 12.
강릉푸른바다,1:08 민어 사장님이 엄청 젊으시네요ㅋㅋㅋ,26개,2020. 5. 12.
장희정,6:53 기름장 대신 콧기름장,19개,2020. 5. 12.
이주현,회 정말 좋아하지만 민어가 맛에비해 가격이 참 비싸다는 생각이듬,1개,2020. 5. 12.
김소르비,6:51 편집 웃겨서 밥먹다 뿜을뻔ㅋㅋㅋㅋㅋ민모니캌ㅋㅋㅋㅋㅋ,12개,2020. 5. 12.
강진호,아직 안봤습니다 썸네일만보고 민어인줄 맞췄습니다,2개,2020. 5. 12.
할쨕,형 나중에 손 딱하는거 장갑없이 해주세요ㅠㅠ,1개,2020. 5. 12.
