닉네임,댓글,좋아요수,날짜
애주가TV참PD,오늘은 여름을 맞이하여 맥주좋아하는분들께 맛있게 먹는법을 알려드렸습니다. 홈플러스 가시면 제가 소개시켜드린것보다 더 좋은것들도 많으니 혹시 방문하실일 있으시면 마스크 꼭쓰시고 안전하게 다녀오시기 바랍니다 !!,137개,2020. 5. 28.
박종훈,너무 대놓고 광고라 광고인줄도 몰랐넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 참피디님 너무 좋다 ㅠㅠ,7개,2020. 5. 28.
SYSim,"홈플이 집에서 10분거리라서 템트 사러 뛰어갔는데 없네요ㅜㅜ 
직원분께 여쭤봤더니 템트는 몇주 전에 했다고 해요. 집에 와서 네이버 검색했는데 한 달 전 쯤 시작했고 얼마전에 2차로 들어왔었나봐요.
템트는 없지만 평소보다 잔 세트는 많은 것 같아요!",17개,2020. 5. 28.
민토끼,"9:50 마시기 전
10:00 마신 후",10개,2020. 5. 28.
danielL,자문자답= 자기들이 문제내고 자기들이 답한다ㅋㅋㅋㅋ,3개,2020. 5. 28.
워치,"부드바이저ㅋㅋㅋㄱㄱ진짜 저거 찐입니다 공장가서 먹었는데 필스너우르겔보다 진짜 더 맛있게 먹었습니다ㅎㅎ 젤맛있게 먹었던 곳은 바이엘슈테판 브루어리,호가든,부드바이저 순이였죠ㅎ 그중 탑은 베스트블레테엔ㅜㅜㅜㅜ 아직도 그 수도원에서 먹었던 맥주가 생각납니다",4개,2020. 5. 28.
NixLily,"와인잔을 포함한 유리잔은 냉동실에 5분 이상 넣어두시면 안됩니다,, 저 와인잔 냉동실에 10분 넣어놨다가 술 따르고 잔에 입 대자마자 유리 오지게 씹었어요,, 다행히 입 안이 다치진 않았지만 정말 놀랐었네요,, 잔이 시원해질 정도로만 짧게 2~3분만 넣어두시고 안전한 음주 즐기시기 바랍니다 ㅜ",36개,2020. 5. 28.
우리집포차TVHomePochaTV,와 블랑사은품은 진짜 쩌네요~~ㅋㅋ몇가지 기능을 주는거야 ㅎㅎ👍🏻,9개,2020. 5. 28.
정상훙,스텔라 잔이랑 기획인거 어디서 파는지아시는분?홈플없던데요ㅜㅜ,1개,2020. 5. 28.
VictorYeon,홈플 맥주축제는 맥주사러 가는 게 아니라 잔이랑 캠핑용품 사러 가는 거네 ㅋㅋㅋ,45개,2020. 5. 28.
가람,신기한게 이방송은 볼때마다 지루하지가 않어 ㅋㅋㅋㅋ,2개,2020. 5. 28.
조서연,이번편 개재밌당ㅋㅋ,5개,2020. 5. 28.
뽀록이,딸기맛맥주 필스너 울산에 없네요ㅜㅠ  울산 오픈하고 바로 왔는데..,3개,2020. 5. 28.
리은,광고인지 몰랐을 정도로 괜찮은 제품들만 소개 시켜주셔서 정신없이 봤네요,39개,2020. 5. 28.
kagaplay,홈플에서 보면서 쇼핑중입니다ㅎㄷㄷ,40개,2020. 5. 28.
밍밍,"스텔라 아르뚜아 - 포스틱
: 반을 따르고 세우면서 거품내기
: 벨기에 맥주. 가볍게 먹기 좋음.

칭따오 - 양장피
: 캔맥주인데 생맥주. 깔끔 새콤 탄산이 약함. 자극적인 안주가 좋음.

크로넨버그 1664 블랑- 밀감젤리
: 밀 맥주는 거품이 많아서 더 큰 용량의 잔이 필요. 3분의2 따르고 거품내기.
: 오렌지껍질과 고수의 씨앗(상큼). 맥주와 같은 계열의 안주.

기네스 드래프트(흑맥주) - 검은 계열 음식과 잘 어울림. 예시는 석쇠불고기 치킨(?).
: 캔 열고 5초 기다리기. 따르고 5초 기다리기. 거품 제외 까맣게되도록.
: 거품이 부드러움. 
☆ 하프모양 중간까지 마시고 양주와 초코우유 섞기(소주잔 반씩). 아이리쉬카반 완성.

템트
: 7은 허브 9는 딸기. 사이다라는 말은 사과를 발효시킨 술이란 뜻. 쉽게 구할 수 있는 딸기 술 원탑.

호가든 로제
: 라즈베리 맛 과일 맥주. 맥주 입문자에게 적합.

부드바르
: 맥덕 국가(체코)의 탑3제품. 맛이 풍부. 걸죽 진함. 쌈싸름 구수 씁쓸.",48개,2020. 5. 28.
윤지연,템트 대박 ㅜㅜ 캔 자체도 넘 이뻐서 조아하는데 저거 꼭 갖고싶네요,18개,2020. 5. 28.
술덕후,"템트의 딸기 향이 마치 생과일같다는 표현은  '일반인이 쉽게 구할수 있는 주류중에서 가장 생딸기와 유사한 향이 난다'고 이해해주시면 감사하겠습니다

아울러 저도 불러주신 참피디형님께 감사드립니다.",26개,2020. 5. 28.
호쇼쇼,템트 ㅠㅠㅠㅠㅠ임신해서 이제 못먹는 ㅠㅠㅠ,3개,2020. 5. 28.
호주선녀TV,이렇게 재밋는 광고는 참 오랜만이네 ㅋㅋㅋㅋㅋ 역시 참피디님 최고,37개,2020. 5. 28.
준기자TV,흠 이상하다 분명 실시간에서 이건 안올라간다고 들었는데...........,30개,2020. 5. 28.
지애ringo,다들.패키지 좋네영!! 템트 최애인데 아이스박스 휴대성도 좋고 사봐야겟어요ㅋ,1개,2020. 5. 28.
그녀의갱,9:05 뉴클리어 인싸 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4개,2020. 5. 28.
gorilago,참고로 전용잔 내구도가 약해서 냉동실에 오래놔둿다 따라마시면 잔 깨집니다 ~ 조금만 놔두시는걸 ㅊㅊ드려요ㅋㅋ,1개,2020. 5. 28.
도와줘의무병,"내일 홈플러스로 출동!

캬 참피디님 영상 보면서 종종 혼술하는데 하트눌러주셔서 감사합니다♡",1개,2020. 5. 28.
TubeThe손,"참피디 형님 인터넷 가성비 김치 한번 리뷰해주심 감사합니다.

건술하십쇼",26개,2020. 5. 28.
aceD,이 두분 홈플러스에서 본듯~~ㅋ,1개,2020. 5. 28.
손나박하나,갑분꽁트에서 터졌다ㅋㅋㅋㅋ,1개,2020. 5. 28.
군지모르지누,0:04에 지나가는 할아버지 쳐다보는 거 웃기넼ㅋㅋ,0개,2020. 5. 28.
김수인,11:12 인 부분에서 광고라는걸 알게되는 즐거움 감사합니다,0개,2020. 5. 28.
후후후,템트 딸기주에 딸기를 썰어넣어서 먹으면 진짜 존맛이요~~,1개,2020. 5. 28.
Odd,둘조합진짜ㅋㅋㅋ매주한번씩잡으면안되나요ㅠㅠ,0개,2020. 5. 28.
chrispark,템트 진짜 개존맛 !!! 꼭 드셔보세요 구번드세요!!,1개,2020. 5. 28.
땡실이,으윽~ 오늘 갔어야 했는데 ㅠㅠ,1개,2020. 5. 28.
DerekTKwon,분명히 광곤데 광고같지 않아....이런 정보 좋아효~,0개,2020. 5. 28.
볼리베어,오늘 영상 너무 재밌네ㅋㅋ 깔깔거리면서 봤어요~,1개,2020. 5. 28.
다이나믹K,전반적으로 국내에 유통되는 맥주류에 대해서 설명 잘해주셔서 좋은 영상인것 같아요 요즘 술은 자제하지만 맥주마시고 싶네요 ㅎㅎ,0개,2020. 5. 28.
강나영,템트아이스박스 ㅜㅜ 오늘 못샀는데 성공하셨네요 ㅠㅠ 창원 이럴때 정말 싫어요,1개,2020. 5. 28.
가메모,이거 올라오기 전에 오늘 홈플러스에서 뜬끔없이 친숙한 소리 들리길래 봤더니 이 영상 ㅋㅋㅋㅋ,0개,2020. 5. 28.
포도맛유카리,ㅋㅋㅋㅋㅋ뜨밤..,1개,2020. 5. 28.
이현주,맥주 잔에 따라 마시라면서 계속 캔째마심 ㅋㅋㅋ,0개,2020. 5. 28.
SoraJang,템트 더 유명해지면.... 안그래도 구하기 힘든거.... 안되는데요ㅜㅜㅋㅋㅋㅋㅋ,0개,2020. 5. 28.
CHOh,"기네스의 짝꿍은 호가든인데 아쉽구만
더티호가 빠져서 아쉽구만",0개,2020. 5. 28.
고양이,이 콜라보 너무좋음 ㅠㅠ,0개,2020. 5. 28.
유빙빙,"역시 돈 많이 버니까 가성비 이딴거 안 따지고 마구 담으시네ㅋㅋㅋㅋ
부럽다 저런 삶ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",0개,2020. 5. 28.
꼬뭉,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 광고중 너무 귀엽다,0개,2020. 5. 28.
한상헌,"형.. 나홈플에서 일하는데... 
이제 나많이힘들어질라나....",5개,2020. 5. 28.
shy,"와 이번 영상 편집인력도 지원받은건가요?
상당히 찰진 편집이네 캬
술땡기는 편집실력에 맥주한잔 땡기고 자야지 ㅋㅋ",2개,2020. 5. 28.
김강민,기네스는 베일리스 샷과 함께 ㅋ,0개,2020. 5. 28.
김정훈,내가 질소..존심 상하게 웃어버림 ㅠ,0개,2020. 5. 28.
코코코콩,트레이더스에서 코로나 스틸쿨러 파는거도 진짜 이쁘던데...,0개,2020. 5. 28.
민Park,참형님 오늘 편집 오지네요,3개,2020. 5. 28.
Snowdrop,"아이 참피디님 진짜 정보 빨라요 굿굿~
 내일 퇴근하고 달러갑니다^^~~",0개,2020. 5. 28.
모구의게임세상,왜 그런지는 모르겠는데 팔근님이 생각나네여 ㅋㅋㅋ,0개,2020. 5. 28.
성민,우리 집앞 홈플러스다ㅋㅋㅋㅋ,0개,2020. 5. 28.
정인아,키햐 ~~~ 시원하니 맥주 마시면서 보니 갸꿀 ~  ㅎㅎ 꿀팁  감사합니다 ^^ ㅊㅊㅊ !!!💚,0개,2020. 5. 28.
뚤따르,템트 9 정말 실망스러웠는데 역시 사람 입맛은 전부 다르군요..,0개,2020. 5. 28.
lovelysSsong,ㅋㅋㅋㅋ 진짜 홈플러스 직원인줄 ㅋㅋㅋ,0개,2020. 5. 28.
9126kkw,참피디형 개드립 실화냐 ㅋㅋㅋㄱㄲ,0개,2020. 5. 28.
cherry,맥주 잘 안먹는데 이 영상 보고 나니깐 시원한 맥주 진짜진짜 마시고 싶어요ㅠㅠ 내일 홈플러스 달려 가야겠다...,0개,2020. 5. 28.
최용현,행님 저희 동네 홈플러스 본점까지 오셨네욬ㅋㅋㅋㅋㅋ,0개,2020. 5. 28.
광박소,아 홈플갓다가 방금 집에들어왓는데 ㅠㅠㅠㅠㅠ,0개,2020. 5. 28.
SHJ,라이브방송에서 주요 40개지점이라 하셨는데...어디에 파는지도 알려주신다고....울산이라 못사는건 아닌가 해서요ㅠㅠ,30개,2020. 5. 28.
연하린,언제나 잘 보고 있어요! 오늘 코로나 19 검사 받구 음성 떠서 기분 좋아서 참오빠 영상 보면서 새벽에 한잔 하구 있어요~ 늘 건강하시구 지금처럼 좋은 영상 부탁드릴게여~,0개,2020. 5. 28.
메비아스,"형 라이브에서는 코젤 맥주도 나왔는데
왜 통편집했지?ㅠ",0개,2020. 5. 28.
한윤석,템트7 리얼 인생 술ㅠㅠ,0개,2020. 5. 28.
Amelie,왜 닮았지?? 혈육이신가??,0개,2020. 5. 28.
슬이,우리집앞.. ㄷㄷ 겁나신기해,0개,2020. 5. 28.
최현일,10:16 맥주에 짜장도 됩니까?,0개,2020. 5. 28.
포동,인트로 동물의숲 동물들 노래부를때 맞나요ㅋㅋㅋ넘 기여우십니다ㅎㅎ,0개,2020. 5. 28.
NOP,"참피디형 홈플러스에서 광고도 받고 너무 보기좋다.
집에 있는 선미 해장국 먹으면서 영상보니 눈물이 나네",0개,2020. 5. 28.
떡볶이최고야,템트 술 진짜 달아요!! 웬만한 음료보다 달아용 참고하세요 ㅋㅋㅋㅋ저는 시럽맛 많이 났....읍읍,0개,2020. 5. 28.
이쁜이,"템트 전주엔 1도 없네요ㅠ
블랑 16개들이 사오고
볼파스엔젤맨12개들이 사왔어요
중요한건 템트만치 안이쁨ㅠㅠ",0개,2020. 5. 28.
디딩다디딩,템트 한참 홈플에서 엄청 싸게팔았는데 따뜻해서 맛없던 기억 ㅠ,0개,2020. 5. 28.
김정환,또 이렇게... 좋은 정보를 듣고 홈플러스로 잔을 구매하러 가야겠내요.,0개,2020. 5. 28.
SEON셔니,"왠지 모르게 닮으셨ㅇ..ㅓ..
꿀팁 항상 감사합니당",0개,2020. 5. 28.
juyoungan,홈에 플러스가 되네? 홈플러스^^ 푸핫ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ현웃터쟜네,0개,2020. 5. 28.
곽철용,묻고 더블로 주시면 안되나요?,2개,2020. 5. 28.
가메모,홈플러스 구스ipa 잔 셋트가 진짜 좋은데 안 가져오셨네,0개,2020. 5. 28.
속초빌런의1분리뷰,"그냥 구경하러 가서 이것저것 사게 된다는 홈플러스...
사실 이마트도 그러지...
편의점도...
이쯤되면 걸신들린 내가 문제지...",0개,2020. 5. 28.
YBTv소PD,아.. 동네에 이마트밖에 없는데 ㅠㅠ 조금 멀더라도 이번주에 홈플러스 다녀와야겠어요!!,0개,2020. 5. 28.
