닉네임,댓글,좋아요수,날짜
윤시온,아ㅠ진짜 부산이라서 못 찾아 갔었는데 다행이답ㅠ택배서비스가 되서 넘 좋아요ㅜㅎㅎ😜,1개,2020. 5. 22.
지수,저는 아리님 가게와 10분 거리기 때문에.. 다른분이 맛있게 더 많이 먹으실수 있음 좋겠어요!! 제가 아리님 가게가서 아리님 보아서 사진찍었는데 ㅜㅜ 너무 이쁘셔서 ㅜㅜ 진짜 죽는줄 알았어요 ㅜㅜ 🥺🥺또 한번 방문 할께요!!,3개,2020. 5. 22.
네아,마카롱 진짜 먹어보고 싶었는데ㅠㅠ 너무 감사합니다❤,2개,2020. 5. 22.
전미미,아리님... 진짜 아리님이 만드신 쿠키나 디저트 먹어보고싶은데ㅜㅜㅜ 다이어트  중이라서 못먹어봐요..ㅜㅜ 저칼로리 디저트 레시피도 만들어주실수 있나요...ㅜㅜ? 늘 영상 잘 보고갑니다ㅜㅜ,1개,2020. 5. 22.
소소꽁꽁이,언니는 제발 가게? 일때문에 유튭 영상 안올리는 일은 없었으면 좋겠어요ㅜㅜ,2개,2020. 5. 22.
백승아,너무 잘됐네요🤭 존경하는 아리님❤️ 실물 영접하고 싶지만 너무 멀어서 가지 못하다가 작년인가 제작년에 이벤트 당첨되어서 한 번 먹어 봤었는데 정말 맛있게 먹었어서요ㅎㅎ 한달에 한 번이라도 좋으니 택배 서비스 생기면 좋겠다고 생각했었는데 좋은 기회가 와서 정말 행복해요❤️❤️ 영상이나 매장 운영이나 무리가 가지 않은 수준에서 열심히!! 행복하고 즐겁게 부탁드립니다 사랑해요 아리님...🥰,2개,2020. 5. 22.
영영,헐ㅠㅠ 이렇게 저희를 생각해서 온라인 샾을 오픈하신다니ㅠㅠ 정말 감사해요!! 집이 수원이랑 멀어서 항상 가고싶어도 못갔었는데 당장 내일이 아니라도 꼭 사서 먹고싶어요♡♡,1개,2020. 5. 22.
그건제잔상입니다만어딜보시는거죠,아리님 진짜 초창기부터 영상 매주 챙겨보고있는 구독자에요!! 항상 밝고 뛰어난 영상 제작하기 힘들다는것 너무 잘 알고있는데 오프라인 매장까지 운영하면서 그걸 해내는 아리님과 아리키친 모든 제작진분들 정말 대단하고 멋지다고 생각합니다! 5주년 축하드립니다!!!! 5년동안 열심히 달려오시느라 몸도 마음도 많이 지치셨을텐데 힘들때는 모두 잊고 쉬었다가 가셔도 좋으니 언제나 응원하고 있다는거 말씀드리고 싶었어요!! 앞으로도 영상 잘 챙겨보고 응원할게요!!,2개,2020. 5. 22.
뽀용,"작년즈음에 아리키친 다녀왔던 사람입니다
아리카롱도 먹어보고싶었지만 특히나 케익을 먹어보고싶었는데
어떤걸 먹어야할지 고민하고 있을때 친절하게 잘 설명해주셨던게 기억이나요
원래 캬라멜을 별로 안좋아했었는데 캬라멜 케익이 굉장히 기억에 남습니다
즐거운 추억 만들어주셔서 감사합니다",2개,2020. 5. 22.
이수빈,진짜 아리키친  디저트 먹는게 소원이였는데    택배로 받을 수 있다니 진짜 너무 좋아요 ㅠㅠㅠㅠ  앞으로 많이 이용 할게요!!💜💜감사해요 ㅠㅠ💜,1개,2020. 5. 22.
퓨림토끼,와 너무 좋아여ㅜㅜㅜ감사해용 멀어서 못갔는데에ㅜ,2개,2020. 5. 22.
나예진,"Wow! 맛 1에서 원하는맛이 몇분만에 품절되서 맛2,3,4,5,6 이렇게 원하는마카롱 찾아다니면서 결국 주문성공했어요ㅠ!! 흑흑 너무 좋으네유ㅜ❤🎁🎉목요일날 받으면 아리카롱 처음먹어보는거라 너무 기대되용☺",1개,2020. 5. 22.
오늘도오도리,아리카롱 만들기 키트 만들어주세요ㅠㅠ,2개,2020. 5. 22.
민희김,티켓팅보다 더 떨려 어카지...,1개,2020. 5. 22.
장하연,헐헐허헐헐헐헐헐헐헐헐헐헐헐헐헐허러허러허러허 아리언니 진짜 사랑합니다!!!!!!!!!!!!!근데 매장가서 구매도 가능 한것이지욤??,1개,2020. 5. 22.
라지벌랄라망개,진짜진짜 감사함당❤❤ 꼭 먹어보고 싶었는데..... ㅠㅠㅠㅠ 진짜 감동ㅠㅠㅠㅠㅠ 찐으로 꼭 사먹을게용.....ㅠㅠㅠㅠㅠㅠㅠㅠㅠ감사함당,1개,2020. 5. 22.
뽀송,🎉🎊🎉🎊👏👏👏👏👏👏👏👏👏와 드디어 아리님 디져트를 주문해서 먹을 수 있겠네요~!^^ 넘 기대되용💗💗,2개,2020. 5. 22.
,이게 제 생일 선물이군요 감사합니다 (낼 생일이에요!),2개,2020. 5. 22.
꾸기보라해,낱개로는 아직 힘든가요 ??ㅠㅠ 저번에 먹었을때 스윗드림이 엄청 맛있더라구요ㅠㅠ😍 아 그리고 다쿠아즈도 생겼으면 좋겠어요 !!,1개,2020. 5. 22.
유령,"아리님, 꿈빛파티시엘 감딸기 같다고 하신 김에 꿈빛파티시엘에 나온 디저트 만들어주세요!",1개,2020. 5. 22.
뽕두PPONGASMR,"축하드립니다~
온.오프라인 모두 성공하시고
좋은일만 있으시길 
바랄게요~",1개,2020. 5. 22.
