,Unnamed: 0,name,thumbnail,view,previous_time,video_url,start_date,comment,likes_num,unlikes_num,time_duration
0,0,유튜브 알고리즘이 만들어준 저의 인연을 공개합니다...??,https://i.ytimg.com/vi/dbTLiX3cPIs/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBV3zaJFLNOdRc4TJ2TYIbG3jK_Vg,5.7만회,3일 전,http://www.youtube.com/watch?v=dbTLiX3cPIs,최초 공개: 2020. 5. 30.,댓글 70개,1.1천개,21개,"
      5:27
    "
1,1,"'개코의 인생템 박스' 언박싱 리뷰!  feat.기부를 했더니 화장품이 왔어요…??(186,000→39,900 78%할인)",https://i.ytimg.com/vi/geDsyXFRE_A/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDc7g--talZFjq2NOrFDB4W5r7-Fg,33만회,4주 전,http://www.youtube.com/watch?v=geDsyXFRE_A,최초 공개: 2020. 5. 4.,"댓글 1,485개",7.1천개,65개,"
      13:49
    "
2,2,눈화장 절대 안번지는법 / 전국 팬더 소환!! (feat. 아이라인 점막 채우기),https://i.ytimg.com/vi/bN3Phq5KPeI/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCfTxJDVUd64nk5-NoW7q1FUPmSKA,33만회,1개월 전,http://www.youtube.com/watch?v=bN3Phq5KPeI,2020. 4. 28.,댓글 435개,8.4천개,92개,"
      11:27
    "
3,3,현미경 화질로 렌즈를 본다면???  컬러렌즈와 섀도우 꿀조합 추천!  * BEST COLORED CONTACTS,https://i.ytimg.com/vi/SN7Duw89awA/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBQf_pFS3v4eRcpzAtMnLFFoYTOdQ,10만회,1개월 전,http://www.youtube.com/watch?v=SN7Duw89awA,2020. 4. 10.,댓글 263개,2.7천개,25개,"
      8:01
    "
4,4,잉크타투스틱.zip??페리페라 신상 전컬러 발색 / 립스틱 바르는 법 / 그라데이션 하는법 * lip makeup tutorial,https://i.ytimg.com/vi/SSpl-N6Ep0w/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLC52enceXzvvYzptAxsZnuAXSLdiw,32만회,2개월 전,http://www.youtube.com/watch?v=SSpl-N6Ep0w,2020. 3. 27.,댓글 530개,7.9천개,110개,"
      5:41
    "
5,5,{솜털주의} 롬앤봄신상.zip?? 틴트 예쁘게 바르는 법 / 틴트 추천  *lip makeup tutorial * lip swatches,https://i.ytimg.com/vi/gLPPT5ikF9Y/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLAOmFZomm8G7etL1pOd-CkziIqsTw,128만회,2개월 전,http://www.youtube.com/watch?v=gLPPT5ikF9Y,2020. 3. 17.,"댓글 1,662개",4.6만개,795개,"
      6:32
    "
6,6,렌즈 살때 이것만 기억하세요?? 인생 렌즈 찾는 법 / 렌즈 추천 ?? 뷰티인강#렌즈영역,https://i.ytimg.com/vi/frekYhjWyAs/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBMhwvjcbdEWYt6KDcHmTP8VvPSKA,57만회,2개월 전,http://www.youtube.com/watch?v=frekYhjWyAs,2020. 3. 7.,댓글 746개,1.2만개,88개,"
      13:30
    "
