닉네임,댓글,좋아요수,날짜
ITsokay잇츠오케이,"🎉잇쬬께 10만 기원(?) 구독자 이벤트🎉
▼▼▼▼▼아래 영상을 보시고 해당 영상 좋아요! 그리고 잇츠오케이 구독!을 해주시면 랜덤 추첨을 통해 '에어팟프로'를 드립니닷💓
https://www.youtube.com/watch?v=EU5eUg55Izs
에어팟 프로 이외에도 다양한 선물이 준비되어 있으니 많이 참여해주세요!
빨리..10만 유튜바😎 되고 10어요...구독 꾸욱 한번씩 부탁드려요😍
 
앞으로 더 열심히 하는 잇츠오케이가 되겠습니다😀👌",1개,2020. 4. 4.
ITsokay잇츠오케이,"제품명 : Man Uoo Jul-41 (MUJ-41)
'쌀국수 색깔로 바꿔줘' 라고 하면 갈색으로 바꿔주는 펜이 있다니.....






는 나의 소망🤪 조금 늦은 뒷북오케이👌🏼
만우절은 지났지만 모두 행복한 4월 보내세요!!💪🏻",58개,2020. 4. 4.
EggandTable계란과밥상,보고 믿은 내가 나빠,39개,2020. 4. 4.
이승찬,인트로 보다가 뿜었넼ㅋㅋㅋㅋㅋㅋ,20개,2020. 4. 4.
이댕노인,댓글보기 전까지 진짠줄.. 아ㅋㅋㅋㅋㅋ,14개,2020. 4. 4.
와우,M U J 4 1 = Ma nU Jol 4월 1일,25개,2020. 4. 4.
아이폰가지고싶어,와 언니 천재 진지하개 말해서 진짠줄 알았자나요.... 대단쓰,12개,2020. 4. 4.
carat스텔라,"오늘두 인트로 맛집입니당 ㅋㅋㅋ🥰🥰
색상 변경에서 진짜 놀랐는데 가격에서 한번 더
놀라구 가네용🤣 진짜 사구 싶은 펜이에요 ㅠㅠ😃
+) 후헹헹 만우절 ㅋㅋㄹㅋㄹㅋ",13개,2020. 4. 4.
슈라ShuRa,최고의 인트로 유튜버가 되기 위해 열심히 하시는 민성님-☆,8개,2020. 4. 4.
조지섭,"민성님.... 저 아직도 진짠지 만우절 뻥인지 모르고있었는데
Man만
U우
Jer절 4.1 이었다니 ㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋ",5개,2020. 4. 4.
윤수신,아낰ㅋㅋㅋㅋ진짠줄,3개,2020. 4. 4.
GHPark,왜 맨날 볼때마다 이뻐지시죠...?,3개,2020. 4. 4.
불도저,ㅋㅋㅋㅋㅋㅋㅋ인트로 깜짝이야!!!,1개,2020. 4. 4.
룰루랄라,에이... 뭘본거야 ㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 4. 4.
DexThe,"하... 알림보고 설렛네...
펜 자주쓰는데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
맙소사.... 속았다",1개,2020. 4. 4.
fullmoon,"0:28 여기에는 MUS-41.....
그래서 이 펜은 어디까지만 가능한거죠?",0개,2020. 4. 4.
추가삭제빠름검색느림,미친ㅋㅋㅋㅋㅋㅋㅋㅋㅋ이쁘다,0개,2020. 4. 4.
kyoungraekim,"캌카카카카캌 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 .... 신박한 인트로... ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
근데 ㅋㅋㅋ 참 재밌는 만우절 드립이네요 ㅋㅋ",0개,2020. 4. 4.
쌀누나팬클럽회장,아놔ㅋㅋㄱㄴㅋ낚였다....만우절인가유 hoxy~? 오늘 미모 또한 거짓말처럼 아름답습니다,1개,2020. 4. 4.
아이스아메리카노,아...진짜... 나 댓글보기전까지 믿고있었던거 실화냐ㅠㅠ,0개,2020. 4. 4.
쪽,아 댓글부터 봐버렷어ㅜㅜㅜ,0개,2020. 4. 4.
바견시,인트로가 나날이 늘어요ㅋㅋㅋ,1개,2020. 4. 4.
어서오세웅,01:42 크크크크크크크ㅡㅋ헤헤헤,0개,2020. 4. 4.
손흥민,인트로ㅋㅋㅋㅋㅋ,0개,2020. 4. 4.
문별이,인트로ㅋㅋㅋ,0개,2020. 4. 4.
최원준,돈낭비 하지마유ㅠㅠ,1개,2020. 4. 4.
정발산기슭곰발냄새타령부인사잘해,왠지 가능할거 같기도?ㅋㅅㅋㅅㅋㅅ,0개,2020. 4. 4.
키메이커,아닠ㅋㅋㅋㅋㅋㅋㅋㅋ 진짠 줄 알았넼ㅋㅋㅋㅋㅋ,0개,2020. 4. 4.
msuk117,ㅋㅋㅋㅋㅋ인트로 상상도 못했네,0개,2020. 4. 4.
gmb,"인트로ㅋㅋㅋㅋㅋㅋㅋㅋ👍
꼭 써보고 싶은 펜이네용😆


근데 저 가격이면 쌀국수를 몇 그릇이나 먹을 수 있는거야??!!",0개,2020. 4. 4.
KORWOO,집에 똑같은거 있어서 기쁜마음으로 테스트해봤는데ㅜㅜ,0개,2020. 4. 4.
robinsonBillie,인트로 ㅋㅋㅋㅋ,0개,2020. 4. 4.
이의재,펜 굵기 바꾸는거 부터 거짓말인거 알았다..,1개,2020. 4. 4.
FLEX,알림 뜨자마자 1빠로 댓글 달았습니다 !! 오늘도 좋은 영상 올려주셔서 감사합니다 인트로는 점점 더 맛있어지네요 누님 ㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 4. 4.
도훈안,앞으로 인트로 문의는 이쬬케이에 하는걸로..,2개,2020. 4. 4.
백우현,와..... ㄹㅇ 진짠줄 알았자나요,2개,2020. 4. 4.
duheonKang,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ인트로보고 완전 빠겠어요 ㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 4. 4.
jamessj,"아놔 ㅋㅋㅋ ㅋㅋㅋ통수  원펀치
하셨네 ㅋㅋㅋ",0개,2020. 4. 4.
JellyCoco,ㅋㅋㅋㅋㅋ,0개,2020. 4. 4.
SunginCho,영상 시간도 04:01 이였으면 레전드 였을듯..,0개,2020. 4. 4.
스모모,인트로 오케이 집중선 아쉽 ㅠ,0개,2020. 4. 4.
김도미,ㅋㅋㅋ 아이디어 신박하네요,0개,2020. 4. 4.
또이,아니 마지막에도 가짜라고 얘기를 안해주시길래 진짠줄.. 프로 유튜바 인뎡함다..,1개,2020. 4. 4.
Hariken,우 와 정 말 신 기 하 다(진심),1개,2020. 4. 4.
독립문,아ᆞ귀엽따,0개,2020. 4. 4.
크림cream,"약간 스스로펜 같아ㅇ,,,,",0개,2020. 4. 4.
삭,일단 선물로 받으면 쓸 의향이 많습니다ㅎㅎㅎ,0개,2020. 4. 4.
구독안누르면집에찾아감,⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ⫬ㅋ 인트로 누구목소리죠,0개,2020. 4. 4.
HJ9700K,이거 뜨자마자 뭐 하면서 봤눈데 그동안 진짜인 줄 알았넹 ㅋㅋㅋㅋㅋㅋㅋ색상 바뀌는 화면 보고 ㄷㄷ,0개,2020. 4. 4.
ee,다 거짓인건가요?ㅋㅋㅋㅋ 색상만 거짓인건가?ㅋㅋㅋㅋ 근데 정말 노력많이 하셨을것 같아요 이거 찍으려고 ㅋㅋ,0개,2020. 4. 4.
2510박민규,IT's okay님 패드 추천 해주세요~~~.,0개,2020. 4. 4.
그린,우리 잇츠 오케이님 일주일에 두번 만나고 싶어요~~,0개,2020. 4. 4.
정진모,무슨 볼펜이 49만원이나 해라고 생각했다가 민성님 영상을 보니 비쌀만 하네요 ㅎㅎ,1개,2020. 4. 4.
KimWolf,잇츠 오케이 누나 곧10만구독자  축하드려요 제가 응원할께요 누나 사랑해요 ❤❤❤🎂🎂,0개,2020. 4. 4.
호야야hoya,비밀 첨보원이 쓰는건줄 ㅎ,0개,2020. 4. 4.
2510박민규,진짜인 줄 알았어요 쌀국수색,0개,2020. 4. 4.
이한슬,와... 진짠 줄 알고 사고 싶어질 뻔 해따 휴우 49마넌,0개,2020. 4. 4.
uisu,"만우절 에디션 인데 
혹시 증말 있을지도 실리콘밸리 mit에",1개,2020. 4. 4.
예예쁜천사,신기하네요 근데 너무 비싸다,0개,2020. 4. 4.
Schleskiv,🤩🤩 바로 왔져욤 😝,0개,2020. 4. 4.
파워레인저,세상 좋아졌네,0개,2020. 4. 4.
솜이불,아이패드 매직키보드와 함께하면 약 100만원 환상의 세트!! ㅋㅋㅋ,0개,2020. 4. 4.
AdamEdenTree,참 갖고싶다...,0개,2020. 4. 4.
앨리스,"신기한 펜이네요 오홍 
인트로 대박이예욧 ㅎㅎ",0개,2020. 4. 4.
모아,애플펜슬과 비교영상안가나요 ㅎㅎㅎ,0개,2020. 4. 4.
itsmylife,"삼성에서도 이미 나왔어요 스마트볼펜..ㅋ
55,000원 주고 샀었는데 작년에? ㅎㅎ
아무리 봐도 내꺼랑 똑같이 생겼는뎁...
펜촉 굵기, 색상변경은 안된다는...ㅎㄷㄷ
근데 이거 만우절 영상이었네요? ㅋㅋㅋㅋ",1개,2020. 4. 4.
덩어리,앜ㅋㅋㅋㅋㅋㅋ 진짜인줄 알았네,0개,2020. 4. 4.
송환,"민성이성, 거 뒷북이 너무 심한거 아니오!",0개,2020. 4. 4.
홍형석,인트로 목소리 때문에 깜짝놀랐다,0개,2020. 4. 4.
jwsCUPH,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 
4월 4일에 만우절 뒷북이라니 ㅠㅠㅠㅠ
.
.
.
.
만우절이 잘못했네 ㅋㅋㅋㅋ😂",1개,2020. 4. 4.
김김김김,이젠 4월4일에도 긴장의 끈을 늦추지말아야한다니,1개,2020. 4. 4.
뫃뫃,썸네일 오른쪽 피오 느낌 있으신 듯!!!!!!!,0개,2020. 4. 4.
어서오세웅,04:12 붸애뤼이,0개,2020. 4. 4.
2621최다현,알람떠서 와보니 좋아요 2개 나 빨리 왔넹?,0개,2020. 4. 4.
김제하,우와...... 진짜요??? 근데 너뮤 비싸요,0개,2020. 4. 4.
백우현,???? 오늘 만우절 아닌데...???,0개,2020. 4. 4.
PJ,아니 4월4일이라 믿을뻔했자노...,0개,2020. 4. 4.
2621최다현,It’s 멋쮠 스뤠기 okay,1개,2020. 4. 4.
신효선,마우스 추천좀,0개,2020. 4. 4.
백승준,구성품이 폴펜 밖에 없는건 가요?😅,1개,2020. 4. 4.
마이쮸1001,이정도 구라면 잡혀갑니다. ㅋ 잘보고가요,0개,2020. 4. 4.
QWERTYJ,만우 muj😏,1개,2020. 4. 4.
홍뮤,"그냥비싼볼펜으루
생각할께요^^",0개,2020. 4. 4.
김헤리티지,"심박하쿤 
굿 정보
감사합니다",0개,2020. 4. 4.
커리어플래닛,"오호, 신묘한 제품이네요. 관심을 기울일만...",0개,2020. 4. 4.
차분히천천히,허세 부리 기에는 딱 좋겠네요,0개,2020. 4. 4.
다이나믹라이프,아니 분명 만우절이 아닌데.. 만우절같은 영상.. 끝까지 의심의 끈을 놓지 않았어야 했는데.. 내가 졌다ㅠ,0개,2020. 4. 4.
묘한매력,몽블랑같은 곳에서 만든 거면 납득가는 가격일 것 같아요,0개,2020. 4. 4.
고니TV,😐음...,1개,2020. 4. 4.
이승우,49만원는 너무 비싸네요... 이래서는 일반 볼펜을 대체하기 힘들 듯 싶어요...,0개,2020. 4. 4.
1221Kllve,비싸지만 않으면..,0개,2020. 4. 4.
살라딘,형사가제트  스마트펜 있네요,0개,2020. 4. 4.
슬기로운현성생활,35빠,1개,2020. 4. 4.
yschoi,"요술봉이네요ㆍ근데 녹음은 안되나요?
아 MUJ 41  ㅋㅋㅋ 사깃꾼 잇츠오케이",0개,2020. 4. 4.
컼카컬라,"민성님 촬영하고 이최몇?




이불킥 최대 몇 시간?",0개,2020. 4. 4.
시험지파괴자,이거 삼성에서 4만원 짜리 볼펜있는데 그거랑 기능 똑같음,0개,2020. 4. 4.
우짱뒤질확률내구독자수,민성님 아이패드 프로4세대사서 리뷰할 생각 없으신가요?,0개,2020. 4. 4.
테크범,민성님 아이패드는 왜 프로 시리즈는 안사는 이유가 있나요?,0개,2020. 4. 4.
YunsuYoutube,MUJ41은 만우절4월1일 인가 혹쉬~?,0개,2020. 4. 4.
Clapper,그래서 실제 제품은 무엇?,0개,2020. 4. 4.
BonjourB,"근데 진짜 그펜 뭐예요? 버튼 기능이라던지..
색 바꾸고 굵기 조절하는거를 제외하고 실제 기능인가요?",0개,2020. 4. 4.
주찬,저 펜으로 통화하면 술마시고 미쳤구나 소리 듣는거 아닌가ㄷㄷ,0개,2020. 4. 4.
Tv기독교,너무 신기해요 그런대 가격이 너무 비싸서.....,1개,2020. 4. 4.
김건우,저걸로 사람 많은 곳에서 전화하면 관종이 되는 가장 빠른 길일듯ㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 4. 4.
황유찬,"내 이름은 민성 유튜버죠 ㅋㅋ🤣🤣
Muj-41😳😳 
블루투스 연결로 볼륨 조절이나 프레젠테이션과 전화 받기, 걸기, 끊기🤔🤔
펜촉 굵기 변경🤨🤨
색상 변경🤭🤭
쌀국수 색깔 쌀국수 브라운 ㅋㅋㅋ 곱창 레드, 메로나 그린😂😂
만우절 ㅋㅋ😳😳
민성님은 만우절 장난도 고퀄리티네요.👍👍
그래서 뒷북 오케이구나👌👌",0개,2020. 4. 4.
KimWolf,누나 근데요 저희 구독자 애칭이 뭐예요❤❤❤,0개,2020. 4. 4.
박정욱,하루 하루 더 돌i지수가 높아지는듯?,0개,2020. 4. 4.
비온,반 넘게 보는동안 눈치못챈 내가 바보야,0개,2020. 4. 4.
주연ZUYONI,"지나가던 테크츙 설레게 한 당신...




무죄. 클릭한 내가 유죄지ㅠㅠ",2개,2020. 4. 4.
윤종국,"이러면 애플이 혜자였던...








기대 하지마삼  그래도 비싸 !!!!🤬",0개,2020. 4. 4.
약팔이,제스타일입니다 제 사랑을 받아주세요 권민성씨,1개,2020. 4. 4.
쌍강자,안동 분이신가요,1개,2020. 4. 4.
gigookgil,모나미가갑,0개,2020. 4. 4.
오레오바나나,이분은 왜구독자가 9만명이지 900만명이 봐도 꿀잼인데ㅋㅋㅋㅋ,0개,2020. 4. 4.
셈이의일상,유튜브 뭐하냐  노딱 안주고,0개,2020. 4. 4.
SoohyunKim,"IT's okay 잇츠 오케이, 대한민국을 응원합니다.  -->>  https://www.youtube.com/channel/UC8ntMZ29Ii4OfZnDmJaSUpw",1개,2020. 4. 4.
