닉네임,댓글,좋아요수,날짜
SunO,0:47 자기 자신을 감당하지 못한 모습이다,15개,2020. 6. 2.
김우현,확대해서 보아도 자막이나 영상이 짤리지 않게끔 만들어주신 민성님의 센스와 배려에 이마를 탁치다 기절했습니다,27개,2020. 6. 2.
연우입니다만,민성님 저도 아이폰 쓰는데 업데이트 되서 마스크 쓰고도 페이스 ID 잘되요,6개,2020. 6. 2.
neural,3:34 티모웃음소리 개똑같은뎉ㅋㅋㅋㅋㅋㅋㅋㄹㅋㄹㅋㄹㅋㄹㅋㄹㅋㄹㅋㅋㄹㅋㄹㅋㄹㅋㄹㅋㄹㅋㄹㅋㄹ,11개,2020. 6. 2.
BwC,1:55 효과음 너무 큰데 편집 실수하신거 아닌지..?,15개,2020. 6. 2.
이준석,저렇게만 나와주면 소원이 없겠다,4개,2020. 6. 2.
김지윤,"엉니 오늘도 미모는 열일하네영!!!

싸랑해열❤️",6개,2020. 6. 2.
나무,"민성님 아이패드 에어4,미니6도 영상 만들어 주세욤!!😆",16개,2020. 6. 2.
CHANWOOKim,이번 인트로 갑이다 정말...,4개,2020. 6. 2.
정병준,"ㅋㅋㅋㅋㅋㅋ역시 인트로 맛집 민성누나🤣
중간에 현웃인거 같았는뎈ㅋㅋㅋㅋㅋㅋㅋ
역시 누나가 정말 깔끔하게 편집하는거 같아서 
보기가 너무 좋아여 👍🏻👍🏻 계속 화이팅😍",3개,2020. 6. 2.
민두팽이,누님 진심 너무...귀여운거 아니냐구 ㅋㅋㅋㅋㅋ,6개,2020. 6. 2.
김동수,누님 아이패드 에어4도 해주십쇼,6개,2020. 6. 2.
한승열,앞머리 자르고 왜이렇게 이뻐지셧어요 ㅠㅠ ㅎㅎㅎ 원래이뻣지만,6개,2020. 6. 2.
우짱뒤질확률내구독자수,민성님 드디어 기다리던 아이폰12관련소식을 전해주시는군요 정말 이해하기도 쉽고 너무 잘설명해주시네요 감사합니다,3개,2020. 6. 2.
잇섭이던진설명서들,어떻게 나오든 민성님은 살것이라는 흑우계의 정설,2개,2020. 6. 2.
MorganKim,누나 나 죽어ㅠㅠㅠㅠ,3개,2020. 6. 2.
뺑드노아,머에용 오늘 영상 왜케 끼부리는거죠? 너무 좋다...☺️,3개,2020. 6. 2.
iamfreetogo,아이아이아이폰 아이폰트웰브,2개,2020. 6. 2.
Tayyoungsp,ㅋㅋㅋㅋㅋㅋㅋㅋ 트웰브 찾으러 가믄거 왤케 웃겨,1개,2020. 6. 2.
김졸귀,언니........인트로 왜이렇게 잘만들어요 영상 넘 좋아요ㅠ,4개,2020. 6. 2.
eunghyunlee,ㅋㅋㅋㅋㅋ썸네일이 들어올 수 밖에 없는 썸네일ㅋㅋㅋ 원래도 하이텐션이얐는데 오늘 더 하이텐션이시네요 ㅋㅋㅋㅋ,0개,2020. 6. 2.
손흥민,ㅋㅋㅋㄱㄱ인트로 이거 어디선가 본거 같은데 뭐지,1개,2020. 6. 2.
,진짜 너무 이뻐요 ! 목소리도 좋고 설명도 잘하시고,1개,2020. 6. 2.
촹뜨,프로 테크유튜버ㅋㅋㅋㅋㅋㅋ,1개,2020. 6. 2.
채원,아이폰 se2 안 사고 기다리길 잘 한 것 같네요!! 아이폰6s는 언제 버릴지ㅠㅠ......,2개,2020. 6. 2.
금세라,3:26 갬죽갬사는 갬성에 죽고 갬성에 또 죽는 건가요?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 으악🥺🥺🥺,1개,2020. 6. 2.
DRHOO,발랄함 어째..ㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 6. 2.
정수영,1:09 앱등이가 아니라고요??  예??? ㅋㅋㅋㅋㅋㅋㅋㅋ,1개,2020. 6. 2.
고니TV,오! 12 호갱 예약합니다. 그런데 편집 직접하시나요? 도대체 얼마나 금손인겁니까!!!!,2개,2020. 6. 2.
QQ12,ㅋㅋㅋㅋㅋㅋ웃음소리 킬포 오져,0개,2020. 6. 2.
조상철,액정이 문제로다 ㅠㅠ,1개,2020. 6. 2.
최원준,인트로ㅋㅋㅋㅋㅋ,0개,2020. 6. 2.
유라라깐깐잡,너무 귀여워 지시는거 아닙니까? ㅠㅠ,0개,2020. 6. 2.
BanThrowingTeemo,안녕하쎄여~~~이쪼케!,1개,2020. 6. 2.
또로롱,이번건 리얼 마지막 최고의 만찬 디자인이다 역대급,1개,2020. 6. 2.
우짱뒤질확률내구독자수,ㅋㅋㅋㅋㅋㅋㅋㅋ,1개,2020. 6. 2.
호냥이,다빈치리졸브 편집앱리뷰 요청 2트 ㅠㅠ 제발 해줘 누나,1개,2020. 6. 2.
5Prism,민성님 너무 귀엽다 ㅎㅎ,0개,2020. 6. 2.
아아아,너무재밌어요ㅋㅋㅋㅋ 잘보고가요!,2개,2020. 6. 2.
동군,인트로 진짜 취저❤,0개,2020. 6. 2.
이종민,"이번에 민성님 영상보고 더 도움이 됬어요!!!!
앞머리 진짜 잘어울여요!!!!
음.... 내 생일이 10월이었지?",1개,2020. 6. 2.
Song,"Cool content! When's your next Video? also, let's be friends :d",0개,2020. 6. 2.
oJmilkywayB,인ㅌ롴ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ저도 곧 따라갈께욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,9개,2020. 6. 2.
EDKim,드립 좋아요! 좋습니다 ㅋㅋㅋㅋㅋㅋ,1개,2020. 6. 2.
김연후,이정도로 나오면 완전 최고,1개,2020. 6. 2.
이승기,미세먼지 드립 좋았어요 ㅋㅋㅋㅋㅋㅋ,0개,2020. 6. 2.
민성,오늘은 선감상 후댓글 오늘도 유익한 영상 감사해요~,0개,2020. 6. 2.
이승진,첨봣는디 잇섭 여자버젼?! 구독박고가요,1개,2020. 6. 2.
이광호,???:안녕히 계세요 여러분~ 저는 이 세상의 굴레와 속박을 벗어 던지고 떠납니다 여러분도 행복하세요~~~,1개,2020. 6. 2.
홍길동,귀엽네요..... 아이폰,0개,2020. 6. 2.
조진범,귀엽누,0개,2020. 6. 2.
황정의,이번 아이폰12는 쫌 너무 간 듯;;;,1개,2020. 6. 2.
석토리Motivation,"첫 아이폰11, XS고민중이 였는데
출시일까지 버텨봐야겠네요",1개,2020. 6. 2.
세민채,앞머리 너무 이쁘다,0개,2020. 6. 2.
보현,언니 영상보고 12 살지 마음의 준비를 해야게따요 💛🥳✨,0개,2020. 6. 2.
정희원,곧 폰 바꾸는데 12에도 퍼플색상 있을까요 ㅜㅜ,0개,2020. 6. 2.
시가마,갈수록 미모가 열일하시네요 ㅎ,1개,2020. 6. 2.
모아,아이폰SE 1존버하신분들은 아이폰 12에 돌격!!!ㅋㅋ,0개,2020. 6. 2.
스누피,0:21 아이폰se2=관짝행,0개,2020. 6. 2.
호랑이기운이솟아나요,12 얼른 나와쥬세여 프로 맥스 조집니다 ㅜ 11프로로 존버중,0개,2020. 6. 2.
김동은,"누님 오늘 아이폰8플러스 구매했는데 지금도 현역인가요??
몇년정도 사용가능할까요?",0개,2020. 6. 2.
신하영,.... 아이폰 se를 출시한지 얼마나 됬다고... 저는 민성님 영상 보고 아이폰 12 유출 정보 더 보러 갑니다..,0개,2020. 6. 2.
성남fm김미엘MielKIM,저는 아보카도그린이 제일 맘에 들어용💚,0개,2020. 6. 2.
정진모,노치를 언제까지 고집할 생각인건지 모르겠네요 ㅎㅎ,1개,2020. 6. 2.
벳금이,"저가 오랜만에 찾아왔네요...죄송해요...바빠서 ...
역시 인쬬케~~",0개,2020. 6. 2.
JHL,존버 실패하고 저는 웁니다.......,0개,2020. 6. 2.
앨리스,ㅎㅎ 저도 따라갈게욤 민성님,0개,2020. 6. 2.
담탐,앞머리 생기니 존예 ㅎㅎ,0개,2020. 6. 2.
김태균,디자인이 이제 예전 감성으로 돌아간 느낌이네요~ 5g도 탑재되고요 ㅎㅎㅎ 이제 아이폰 살만 할 듯,1개,2020. 6. 2.
하늘꿈나래,깻잎 통조림....?,0개,2020. 6. 2.
gpwlsg,선댓글 후감상입니당,2개,2020. 6. 2.
모아,아이폰 12... 지르고싶네요 잇츠오케!!!,0개,2020. 6. 2.
yschoi,"오늘 내용 알차네요 ~~
근데 밍치궈 와 민성권은 무슨 사이인가요?",0개,2020. 6. 2.
LockDaTV락다티비,각진 감성 오랜만 이고만,0개,2020. 6. 2.
게임tv홍성,"저는 13살이에요  게임유튜버 입니다 
그리고 구독자는 25명입니다 근데 구독자랑 조회수가 많이 없어요 ㅠㅠ 구독과좋아요 눌러주시면 감사하겠습니다",1개,2020. 6. 2.
장땅츠,이번에도 통화녹음은 안되는건가 ㅠㅠ 또 갤빠해야겠네 ㅠㅠ,0개,2020. 6. 2.
두아이,SE2 나오자마자 샀는데 얼른 팔고 12로 갈아타고싶어요 배젤리스 기다려~,0개,2020. 6. 2.
Minmithantv민밋한티비,그래서 트웰브가 뭔가요?,0개,2020. 6. 2.
