닉네임,댓글,좋아요수,날짜
ITsokay잇츠오케이,"컴백홈







버튼",82개,2020. 5. 11.
최우진,잇섭형 미안해.. 난 여기 오프닝이 맘에 들어..,24개,2020. 5. 11.
테크룸,서태지가 부릅니다 - 컴백홈,12개,2020. 5. 11.
거앞,내 동년배들...it유튜버 중에 잇츠오케이만 본다...👌🏼,18개,2020. 5. 11.
방탄쨔앙아미뀨,진짜 언니 인트로 갈수록 발전돼고 더 웃긴것같아옄ㅋㅋㅋㅋㅋㅋㅋ,14개,2020. 5. 11.
허건,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 뭔가 잇섭화 되어가는 느낌.. 아주 좋아요 ㅋㅋㅋㅋㅋ 인트로 맛집이 되어가는군요 ㅋㅋㅋㅋㅋ,13개,2020. 5. 11.
깐깐테크KahnTech,6:04 마자여 이렇게 비싼 조약돌은 없는거같아욬ㅋㅋㅋㅋㅋㅋ,23개,2020. 5. 11.
경단남,여태껏 본 중에 제일 당황스러운 인트로였닼ㅋㅋㅋㅋㅋㅋㅋ,51개,2020. 5. 11.
뇌절온티모,누나 잇섭 딸인줄 알았엌ㅋㅋㅋㅋㅋ,7개,2020. 5. 11.
HyunjaeLee,내 보기에 it쪽 유튜버들 인트로/영상 제목 경쟁 붙었다,8개,2020. 5. 11.
동군,진짜 인트로 땜에 보는거 같았욬ㅋㅋㅋㅋ 넘 귀여워 ㅋㅋㅋ,4개,2020. 5. 11.
1221Kllve,항상 느끼지만 인트로 맛집이네ㅋㅋㅋㅋㅋㅋㅋ,21개,2020. 5. 11.
winter파카,인트로 유튜버~~ 잇쵸케!,3개,2020. 5. 11.
이태수,인트로 정말 유튜버 1인자다 ㅋㅋㅋㅋㅋ,6개,2020. 5. 11.
인싸강아지,0:03 주변사람들은 이 춤추는 것을 보면서 무슨 생각이 들었을까,8개,2020. 5. 11.
도비씌,오늘도 마약 인트로다 ㅋㅋㅋㅋㅋ,5개,2020. 5. 11.
hjlee,마!! 우리 동년배고!!,5개,2020. 5. 11.
JHL,인트로 ㅋㅋ 귀여우셔,4개,2020. 5. 11.
안소망,"2:41
그렇구나.. 설렘이 덜한 거 같아보인닼ㅋㅋㅋ",0개,2020. 5. 11.
미미광어3년전,"진짜 매력 쩐다








에어팟 갖고싶다",3개,2020. 5. 11.
Nuvema마름꽃마을,카페에서 영상을 찍을 수 있는 저 자신감..부럽다ㅏㅜㅜㅠㅜㅠ😭,1개,2020. 5. 11.
LockDaTV락다티비,"민성의 마음
신남🙋‍♂️
1:37",3개,2020. 5. 11.
모아,"이제 잇츠오케이가 콘텐츠 그자체......


만약 아니라고 절 욕하면 욕하세요...............ㅋㅋ",5개,2020. 5. 11.
쌀누나팬클럽회장,ㅋㄲㅋㅋㅋㄲㄱㅋㄱㄲ출근길부터 웃겨죽었다  누나 요즘 음주방송해??텐션 무엇 ??핵취저야ㅠㅠ,1개,2020. 5. 11.
예슬,언니 인트로 너무 귀엽자나ㅠㅠㅠㅠㅠ,0개,2020. 5. 11.
nowho,"일등이야~~~0:59 재연하는거 어쩔거야ㅏ😆 SE2가 기대했던거 보다 실망이 크긴 하지만 ,, 덕분에 민성님 봤잖아여~~~~~~",10개,2020. 5. 11.
띠드버거,캔 유 컴백홈ㅌㅋㅋ징짜 인트로 넘 웃기고 귀여워욬ㅋㅋ아이디어 뱅크시네욤ㅎㅎ따끈따끈 막 산 아이폰 se2 예쁘네여...되게 익숙한 예쁨ㅌㅋㅋ,0개,2020. 5. 11.
Gangrok,1:21 아! 기다리고 고! 기다리던!ㅋㅎㅋㅋㅎㅋㅎㅋㅎ,1개,2020. 5. 11.
최태영,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 레드 주세요 재연하신거 너무 재밌네요 ㅋㅋㅋㅋㅋㅋㅋㅋ 오늘 영상이 인트로부터 역대급의 재미 같아요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2개,2020. 5. 11.
19학번서울대학교,민성아 ㅠㅠㅠㅠㅠ사랑행 ㅠㅠㅠㅠㅠ,1개,2020. 5. 11.
박지영,진짜 언니 인트로 너무 좋아여!!! 어쩔땐 몇번씩 돌려볼때도 있어여ㅎㅎ,0개,2020. 5. 11.
서울KingGod,"여기도 인트로 장인이 있었다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ

4:48 아이폰 11PRO MAX는 6.5인치 아닌가요?",2개,2020. 5. 11.
