닉네임,댓글,좋아요수,날짜
김재우,근데 솔직히 영어발음은 현지인들이 듣기에는 여전히 부정확했지만 역할이 정확하게 매끄러운 발음을 요구하는 역할도 아니고 대사도 적은 캐릭터를 많이 맡아서 발음 논란은 조용히 넘어갈수 있었다는 시각도 존재하는데요...,5개,2020. 5. 16.
김재우,저도 그 말에 공감함돠~ 차도르님 그도 그럴것이 70년대후반에도 근육을 키우는 약물은 있었지만 이제 막 나온 약물인데다. 지금처럼 남용하지 않았었죠... 그에 비하면 지금은 비율에서 전체적인 조화보다 눈에 확띄는 근육의 크기만 키우려 하니 팔이면 팔 등이면 등 허벅지면 허벅지 특정 한 부위만 커져서 징그러워졌죠. 약물이 흔해진 보디빌더의 세계에 내추럴을 찾기는 무리지만 그래도 근육의 크기보다는 전체적인 조화를 다듬었으면 좋겠네요...,7개,2020. 5. 16.
물개지욱TV,아놀드: 내가 생각하는 최고의 몸은 이소룡 이다,9개,2020. 5. 16.
김현진,콜먼목소리는 그렇게 흉내내심 안됨!! ㅋㅋㅋ,4개,2020. 5. 16.
옹사마,진성헬x이셨네요ㅠㅠ 부럽읍니다,13개,2020. 5. 16.
황금병,최고의 인물 아놀드,2개,2020. 5. 16.
el,"6:29 톰플라츠
지~~~려 버렸습니다",3개,2020. 5. 16.
JohnKim,햐~~ 전설입니다,7개,2020. 5. 16.
플라잉니킥,이쯤되면 격투분석채널아닌 운동전문채널,2개,2020. 5. 16.
잡초,6:11 혀꼬부라진 원어민?? °_°;;,1개,2020. 5. 16.
PowerK,진짜로 리서치 많이 하셨네요. 수고하셨습니다,1개,2020. 5. 16.
qwertyman,영화 배우도 하는 그는 도대체...,2개,2020. 5. 16.
김무적성훈,"영상 잘~봤습니다!!!^^
감사합니다~👍👍👍",3개,2020. 5. 16.
양니췌,"결국 또 쓰셨네...
이미 심장수술 한 번 하셨던데 정말 건강 어쩌시려고 그러나...",21개,2020. 5. 16.
SejoonEom,아 진짜 세상에서 제일 존경하는 3인 중 한 분,1개,2020. 5. 16.
이름뭐하지,바키 시리즈에 나오는 올리버 모티브가 올리버렷군요...존똑이네요,2개,2020. 5. 16.
김성윤,아놀드도 로이도 였음 요즘 로이더랑 다른건 인슐린이나 성장호르몬으류안쓴것 정도?,6개,2020. 5. 16.
Iceman,스테로이드로 인한 배나옴들..ㅎㅎ,0개,2020. 5. 16.
JenisioSoo,아놀드의 저 배큠포즈를 요즘 보디빌더들은 할 수가 없다죠. 배가 안들어가져서..ㅈ,1개,2020. 5. 16.
팩트에요,오,1개,2020. 5. 16.
Lmozzarella,보디빌딩 하는 사람들 보면 사람이 근육갑옷 입고있는거 같아서 집중이 안되네 ㅋㅋ,0개,2020. 5. 16.
박성현,스테로이드 쓰시고 ㅠㅠ 나이도 있으신데 걱정되네여,5개,2020. 5. 16.
예아보이,"요즘 보디빌더는 누가누가 더 약 많이쓰나자너 ㅋㅋㅋㅋㅋ
아놀드도 비판하고 자연운동으로 기른 근육이 가장 아름답다 이것들아ㅏㅏㅏㅏ",4개,2020. 5. 16.
pingpong,제가 가장 존경하는 아놀드...리뷰해 주셔서 감사합니다!!!,2개,2020. 5. 16.
이예일,오1등이다,0개,2020. 5. 16.
김기현,흠.. 볼륜도 시련이라고 해야하나..,0개,2020. 5. 16.
