닉네임,댓글,좋아요수,날짜
권도윤,"덩치 큰 사람의 얼굴이 거의 비어 있는데
연타를 못하는거 보니 들다 큰 실력 차이가
없는 초보 같아요 ㅋ",11개,2020. 5. 22.
청심환골드,스트리트 파이터가 전적이 있다고하지만 둘다 너무 못해서 그냥 힘센 사람이 이긴 케이스 ㅋㅋㅋㅋㅋ,15개,2020. 5. 22.
헤딜럭headlock,솔까 거이 룰없는 길거리 싸움이 가장 재밌음ㅋㅋ,6개,2020. 5. 22.
마드리도프라이도,냉정히말해서 생체 수준에선 순수 피지컬 싸움임ㅋ,2개,2020. 5. 22.
펌핑아이언,8키로차이로 절대보이지 않는데...18키로 이상  나보임 말이 안됨 키도크고 덩치가더큰데 8키로차이는 아닌듯,3개,2020. 5. 22.
조채훈,초보가 훨씬 센스가 좋네,2개,2020. 5. 22.
콩고,85키로가 아니고 105키로는 될듯 한데,3개,2020. 5. 22.
3대800교사,85는 무슨 110 120 사이 같은데,2개,2020. 5. 22.
팀극진TeamKyokushin,내 얘긴줄 알았네....,1개,2020. 5. 22.
이의,꿀잼 ㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 22.
CW용연,체급차이가 적게 난다면 개인의 실력차에 따라 다를 듯... 잘 보았습니다~ㅎㅎ,0개,2020. 5. 22.
각자도생,역시 덩치차이는 완벽한 기술없이는 이기기 힘든듯!!,0개,2020. 5. 22.
psychopitbull,전 ㅋㅋ 이게 왜이렇게 재미있죠?? ㅋㅋ,0개,2020. 5. 22.
푸틴드래곤,77kg 빨간옷   85kg 상의탈의 ???? 이분최소 90키로 넘어보입니다.,4개,2020. 5. 22.
최배달,둘 다 안면 가드에 어색한거보면 둘 다 초보 아닌가요 ㅋㅋ,0개,2020. 5. 22.
정희도,ㅋㅋㅋ일빠당,0개,2020. 5. 22.
류경무,격투기 ❤,0개,2020. 5. 22.
3000만큼사랑해,85키로 맞나요? 90키로 초반은 되어보이는데..  복싱배우면 장난아닐듯,1개,2020. 5. 22.
6학년19반브록레스너,격투기는 피지컬도 중요하지만 기술도 중요함.,0개,2020. 5. 22.
범고래,20채우기용 댓글,0개,2020. 5. 22.
,고무고무풍선을 쓴게아니면 절대 8키로차이로 안보이는데.,0개,2020. 5. 22.
FreeHongkong,싸움 쎈스가 있네.. 본인이 등치가 더 크다는것도 잘 활용했고..,0개,2020. 5. 22.
햄휴먼,키가 엄청 작은가? 85는 훨씬 넘을거 같은대,0개,2020. 5. 22.
김대륙,역시 체급 차이는 무시 못하네요 ㄷㄷ,0개,2020. 5. 22.
그는페놀,저거 85 아닌것같은데 ㅋㅋㅋ    180대 키에 85이면 그냥 건장한 수준으로보임  아님 둘다 키가 작은건가,0개,2020. 5. 22.
그림영상,디아블로는 역시 바바리안으로 잡아야 제맛.. 이란 드립을 치고 싶었지만.... 체급차가 너무 한데.???!!,0개,2020. 5. 22.
라임,저몸매에  85키로가 나올려면 키가 165 쯤 되야함 근데 대충봐도 180 은 되어 보이는데...머지....?,0개,2020. 5. 22.
아몰랑,4빠당,0개,2020. 5. 22.
정진환,역시 무시못하는체급차이인가,0개,2020. 5. 22.
임경민,이거 체격 차이로 격투기를 하는 거 보니까 흡사 바키급,0개,2020. 5. 22.
,미첼 페레이라 추천이요 여기가 아니네,0개,2020. 5. 22.
차정환GYM짱돌TV,초보치고는 자세가 안정되있네요 그러나 역시 체급이 깡패ㅋㅋ,0개,2020. 5. 22.
그림못그리는아저씨,빨강은 유튜브로 복싱배운듯요,0개,2020. 5. 22.
RisingSunflagequalsHakenkreuz,나도 87키론데 몸이 다르네,0개,2020. 5. 22.
헤딜럭headlock,네가 먼저다 이쉑끼얔 ㅋㅋ,0개,2020. 5. 22.
drdoomtv,격투초보가 배운사람이고 빨간내복이 못배운 사람이네~,1개,2020. 5. 22.
건축깡개론,안면 맞고도 그다지 반응 없는거보면 재능이있네 초보가. 보통 초보는 맞으면 막주먹 날리거나 아예 겁나서 고개를 돌려버리는데. 어려서부터 제대로 했으면 좋은선수가 되었을듯,0개,2020. 5. 22.
JJ,"빨간 옷 움직임 보니깐 걍 어디 복싱 6개월 깔짝충 같은데ㅋㅋ
아마추어 수준도 못 미치는거 같음",1개,2020. 5. 22.
인생은아름답다,85키로요? 워 뭐 저리크지..,2개,2020. 5. 22.
