닉네임,댓글,좋아요수,날짜
최배달,이건 진짜 흥할수 밖에 없네요. 예전의 5vs5 경기  체제는 한명 잡히는 순간 다굴로 전세역전이 안됬는데 이건 1vs1 체제라 타격기 피지컬 우월한쪽이 압살 가능;;,21개,2020. 5. 13.
도윤김,라..라운드걸 분 클라스도 ㅎㄷㄷ하네요,12개,2020. 5. 13.
김주훈,한 명째에서 3명을 잡았으니ㅎㄷㄷ,6개,2020. 5. 13.
joows1,마샬아츠팀 첫번째 선수는 피하면서  다 때림.....,2개,2020. 5. 13.
강강환영,"체급은 좀 맞춰야할듯 각팀....
이긴팀체급이  2체급은 높아보이는디..",1개,2020. 5. 13.
구움프,9:03 굉장히 압도적인 모습을 보여준 링걸이었습니다,1개,2020. 5. 13.
권순도,이야 재밌네여 ㅋㅋㅋㅋ 이거 대회 흥행에 성공하면 좋겠네여,0개,2020. 5. 13.
조원휘,최두호해주세요,1개,2020. 5. 13.
킹수달,매일 신선하고 흥미로운 영상을 업로드해주셔서 감사합니다. 덕분에 잘 보고 있습니다.,0개,2020. 5. 13.
쿠마몬,이런 새로운형식의 경기 조아욧!,0개,2020. 5. 13.
HANASORA,2번 다운되면 tko 인건가요?,0개,2020. 5. 13.
TunaLove,k-1부터 프라이드 ufc까지 살짝 루즈한 감이 있는데 이건 뭐 꿈에 그리던 격투스포츠네 ㅋㅋㅋ,0개,2020. 5. 13.
후비비,타격으로만... 진짜 흥했음 좋겠네요 재미도있고,0개,2020. 5. 13.
,1명이 다 올킬하면 재밌겠네요,0개,2020. 5. 13.
WongeunGug,조만간 올킬 경기 나오겠네요. 박진감 속도감이 끝내주네요.,0개,2020. 5. 13.
홀리쉬이이이잇,이거만 기다려짐.. 너무 재미있음 이거 월드컵종목으로 채택됬으면 좋겠다,0개,2020. 5. 13.
bluecap,와 무슨 와 뭐야,0개,2020. 5. 13.
,이런경기 참신하고 잼있네요,0개,2020. 5. 13.
홀리쉬이이이잇,마오리족이나 몽골족 나오면 진짜 쥗될듯  종족최강전,0개,2020. 5. 13.
화뮤환,이 대회는 흥했으면,0개,2020. 5. 13.
하진혁,파워 윙가를 써야지,0개,2020. 5. 13.
일본애니망가동인지미연시TV,킹오브파이터느낌이네,0개,2020. 5. 13.
상식적으로살자,어디서 언제한 대회여서 관중이있는지몰라도 다른격투기대회들도 관중함성소리들으면서 경기하는날 빨리돌아왔으면..ㅠ,0개,2020. 5. 13.
쥐박이,이제 단체로 패싸움 하듯이 해보자 ㅎㅎ,0개,2020. 5. 13.
이영호,3명잡으면 더싸울수있어도 교체인가보네  암튼  키덩치 차이가 크네,0개,2020. 5. 13.
조병현,"검도에도 저런룰이 있습니다.
승자승경기라고 이긴사람이 계속남는거
서로 전쟁대신 무사 5명 뽑아서 
승자승을 하죠
첫번째선수부터 선봉, 2위! 중견, 부장, 주장.
선봉이  상대팀  주장까지 킬 하면 무사계급이 엄청 올라가죠 
현대에도 일본에서는 동과서로 나누어 죽도로 검도기량을 나눕니다
https://youtu.be/hw6maxHKMnA
https://youtu.be/WrJnnYj8Ffc",2개,2020. 5. 13.
PeachtreeMoney,"오 흥미로운 격투 룰이네요. 
지루해질 틈이 없는 경기지속이네요.
근데 대회 중지됐나요? 공식채널에 1년전 영상에서 멈춰있네요. 
아쉽네요.",0개,2020. 5. 13.
LK,저것도 돈이 많이 오가면 스포츠라 할 놈들 많다 ㅋ,0개,2020. 5. 13.
오스카보다못한45살제임스훈,노가드전했던  격투선수이자 프로 레슬링 선수였던 요시히로 좀  다러줘라 지금전신마비다 레슬링 중 목꺽임 스포츠 정신으로 다룰 사람은 너뿐이없다,2개,2020. 5. 13.
