닉네임,댓글,좋아요수,날짜
아오리사과,제가 후식의 뜻을 잘 못 알았던 것 같은데요,189개,2020. 5. 25.
정유경,"클램차우더 스프 양이 장난아니길래 
몇개시키셨지 하고 봤더니 5갴ㅋㅋㅋㅋㅋ
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1개에 200g 이던데 그럼 1키로 스프 드셨내야언닠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",116개,2020. 5. 25.
와앙야곰야곰,"클램 차우더 조개스프 2:30
케이터링 서비스 (화이트 브레드) 1:08
더블 베이컨 BLT 3:06 / 24:30
<BEST> 치킨 까르보나라 6:10 / 20:41
허니머스타드 치킨 10:01 / 29:00
터키 아보카도 13:00 / 34:12
트레디셔널 17:05 / 38:29",12개,2020. 5. 25.
태태럽럽,본식방송에서 후식 퀴즈노스만 적혀있는데 퀴즈노스가 뭔지 몰라서 과잔가? 왠일로 햇님 정말 간단하게 드셨나? 하고 후식방송 들어와봤더니.. 미안합니다...🙏🏻 햇님의 양을 제가 또 깜빡하고...,8개,2020. 5. 25.
고구마사줘,누가 스프보고 설렁탕 국에 곱창 넣은거냐구ㅋㅋㅋㅋㅋ,64개,2020. 5. 25.
알뮈,"저희학교 안에 퀴즈노스 있는데 햇님이 드시는거랑 퀄리티가 너무 다르네요,, 반성해라.!!!!!!!",6개,2020. 5. 25.
서가영,분명 샌드위치와 퀴즈노스인데 왜 48분일까 역시 ..,6개,2020. 5. 25.
무명,지금 해외나와있는데.. 한번도 안시켜봤던 동네 퀴즈노스가 생각나요 먹어볼걸....,4개,2020. 5. 25.
JungLee,"1:50 이게 뭐야? 왠 나뭇가지가 있어..? 

언니 너무 재밌어요😂",49개,2020. 5. 25.
올쪼ASMRALLJJO,자야하는데 배고파서 잠이...,17개,2020. 5. 25.
DrSound숙면학습을위한SoundTherapy,이 야심한 밤에 거 너무하신거 아닙니까!,14개,2020. 5. 25.
LL,퀴즈노스 클램차우더는 꽤 묽은 스프니까 참고하고 드세요...! 퀴즈노스 샌드위치 추천메뉴는 트레디셔널 치킨까르보나라 코리안트레디셔널 치폴레쉬림프...! 그리고 오리지널피자도 맛있습니당:) 얇고 작은 또띠아 피자예요!,34개,2020. 5. 25.
망고,그저 뒤에 먹을 뿐인 후식... 낙곱새는 선식 샌드위치는 후식 ㅎㅋ,42개,2020. 5. 25.
kt4ever02,햇님 드시다 걸려서 기침하실때 왜케 맘아픈지 ㅠ,5개,2020. 5. 25.
haru,스프에 샌드위치라니 역시 배우신 분..갓햇님,17개,2020. 5. 25.
Jazztrip,"2:11 
21:07
37:12
40:06

웃으시는거 너무 좋아욬ㅋㅋㅋ ❣️",17개,2020. 5. 25.
니모티햇님,ㅋㅋㅋ논란의 스프ㅋㅋㅋ대창국ㅋㅋㅋㅋ곰국ㅋㅋㅋㅋㅋㅋ국ㅋㅋ탕ㅋㅋㅋ딸기우윸ㅋㅋㅋㅋ,26개,2020. 5. 25.
JaejinSong,요거트에 고구마맛탕인줄 ...ㅎㅎㅎㅎㅎㅎ,25개,2020. 5. 25.
김,일주일째 식욕을 잃어서 만족스러운식사를 못했었는데 어제 언니영상보고 일주일만에 맛있게 밥먹었어요 ㅠㅠㅠ 낙곱새시키고싶었는데 혼자는 못먹어서 샌드위치시켰는데 퀴즈노스 너무 맛있더라구요 ㅠㅠㅠㅠㅠㅠ미사많먹 언니사랑해요ㅠㅠㅠㅠㅠㅠㅠ😍,12개,2020. 5. 25.
항문에마요네즈뚜껑을껴서별똥을싸보자,님들 중요한건 거의 다 드실쯤에 어떤분이 배차냐고 물어보니까 스프에 감자 다 먹은거보니 덜 찬거 같다며.....ㅋㅋㅋㅋㅋㅋㅋㅋ 본식이였던 낙곱새를 4인분밖에 안먹어서 그런거 같다며....ㅋㅋㅋ 햇싸리들은 이제 그러려니하고 오늘 왤케 소식하냐고 난리였고 버블이들은 동공지진 일어났던 날이였습니닼ㅋㅋㅋㅋㅋㅋㅋ,18개,2020. 5. 25.
PALETTE,3:10 언니 가지런한 손가락이 너무 귀여워용..,1개,2020. 5. 25.
조다희,"섭웨보다 퀴즈노스 존맛 ㅠㅠ 특히 더블베이컨비엘티 휘트빵으로,,",23개,2020. 5. 25.
고먐미,지방엔 없는게 많아서 슬픕니다ㅜㅜ 차타고 한시간도 더가야됨..ㅜㅜ,25개,2020. 5. 25.
밍밍,"1:50 그래서 저 나무가지의 정체는 뭐져?
 갑자기 궁금😯",4개,2020. 5. 25.
BlaireFarley,If you had English subtitles I would watch you.,1개,2020. 5. 25.
DaJungLee,와 퀴즈노스 아는사람 별로 없어서 슬펐는데ㅠㅠ언니가 먹다니♡ 요즘 퀴즈노스  지점들이 다 사라져가고있더라구요 썹웨이보다 더 맛있는데 넘 아쉽ㅜㅜㅜ 먹고싶어요ㅠㅠ,1개,2020. 5. 25.
ggozu,일빠♡,3개,2020. 5. 25.
LIMU리무,클램차우더 엄청 먹고싶었는데 ㅠㅠㅠㅠㅠㅠㅠ 대리만족합니다 ㅠㅠㅠㅠ 조만간 시켜먹어야겠어요 ㅠㅠㅠㅠㅠㅠ 하 ㅠㅠㅠㅠㅠ 미사많먹 ㅠㅠㅠㅠㅠㅠ,25개,2020. 5. 25.
딘딘,언니 본죽도 맛별로 먹어주세용ㅠㅠㅠㅜㅠ❤️❤️❤️❤️❤️❤️,3개,2020. 5. 25.
서시밀,"악 저 썸네일만 보고 삼겹살을 어떤 국물에 담그신 거지? 했어요ㅋㅋ조개 스프였구나!
+크아아 언니 퀴즈노스 드신 거 보니까 동네 퀴즈노스...꼭 사먹으러 갈겁니다ㅠㅜ 야밤에 미칠 것 가타여8ㅠ8",27개,2020. 5. 25.
나지리,2:30 첫입,16개,2020. 5. 25.
제일예쁜엄마뉴욕에서,골프 잘하실거 같아요. 저도좋아해요. 배우세요. 상체 살도빠지고 좋아요.,2개,2020. 5. 25.
하우스,대부분이 그거네.. 뭔가 잡은 듯한 표정 ㅎㅎㅎㅎㅎㅎㅎ,1개,2020. 5. 25.
김다영,만들어진 21호ㅋㅋㅋㅋㅋ완전공감ㅋㅋ,3개,2020. 5. 25.
jhhkjjjjk,이거시 후식의 양이라니.. ㅠㅠ,1개,2020. 5. 25.
먹제쉬ASMR,"샌드위치 보고 맛있겠다~ 하고 들어왔는데
후식방송이라서 빵 터졌어요ㅋ",1개,2020. 5. 25.
이윤희,"ㅋㅋ 다들 썸네일 비주얼보시고 많은 상상을
하시는거 같네요 🤭🤭🤭🤗🤗  저또한 그랬
으니깐요 아이쿵 ㅎㅎ 샌드위치 정말 좋아
하는데요 역시 야채가 많이 들어가있는게
아삭아식 해서 맛있는거 같아용🙈 늘 한끼
처럼 후식을 드시는 햇님님 ♡이에용 앙^^",10개,2020. 5. 25.
아담Adam자취생먹방,이 영상은 내일아침에 일어나면 보겠습니다ㅠㅠ 아직 전 영상도 35분이나 남았어요!! 그래도 일어나서 바로 햇님님 영상 볼 수 있어서 행복해요😁😁😁,10개,2020. 5. 25.
mingmay,와 이거 최고다 ㅠ,1개,2020. 5. 25.
신정미,스프위에 얹은 빵 정보 알수있을까용,1개,2020. 5. 25.
어머니가만들어주신설탕토마토,공항에서 퀴즈노스 처음 먹었을 때 충격이었는데... 맛있어서,1개,2020. 5. 25.
luv2niK,후식??이래서 들왔는데 식사하시는 햇님,1개,2020. 5. 25.
DrHongFreshTV,우와~ ㅋㅋ 샌드위치 양이 ㅋㅋㅋ 어마어마 하네요~,1개,2020. 5. 25.
MOZHDEHASMR,The sound of my stomach😅😅😅😅😅😅💚💚😋😋😋😋😋😋😋😋,1개,2020. 5. 25.
INJ,퀴즈노스 드셔보신 분 뭐가 젤 맛있나요,1개,2020. 5. 25.
김순덕,맛나게 드시는 햇님 ~~,1개,2020. 5. 25.
