닉네임,댓글,좋아요수,날짜
부각,옷이 초밥 장인 같아요,762개,2020. 5. 21.
손바닥,아니 이 언니가..?? 서비스로 온 초밥까지 44개 먹어놓고 왜 40개라고 뻥쳐요!! 초밥 끝나고 뚱카롱 6개랑 우유 먹은 건 왜 녹화 안 했어요!!!,525개,2020. 5. 21.
goat,"이 방송에서 후식과 디저트는 다른 개념입니다. 후식으로 디저트를 먹는 경우는 있지만, 후식이라고 반드시 디저트만 먹지는 않습니다. 2차전, 후반전의 개념으로 이해하고 있습니다.",293개,2020. 5. 21.
꼼짝마움직이면서쏜다,ㅋㅋㅋㅋㅌㅌㅋㅋㅋㅋㅋㅋㅋ나중에 먹으니까 후식 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅋㅋㅋㅋ,127개,2020. 5. 21.
햇쏘리야,초밥 세팅하시는 거 생방에서 그대로 보여 주셨는데...성격이 되게 찬찬하시고 세심하신 거 같아요... 지친 날도 햇님 보며 다독이고 행복한 마무리를 합니다! 덕분에 오늘도 행복한 목요일이 되었어요^^,194개,2020. 5. 21.
만두만두물만듀,"0:35 뜨거운 녹차부터 한모금 🍵
0:49 초밥 첫 입 🍣 (광어)
1:26 한치
4:32 생새우
5:58 계란
7:14 가리비
8:05 간장새우
8:40 생새우 (토치)
9:54 참치
11:08 소고기
12:14 노란..조갯살?..
15:30 맛살
16:19 새우

16:41 연어를 한번도 안먹었네?? 
ㅋㅋㅋㅋㄱㄱㅋㄱㅋㅋㅋㅋㅋㅋㅋ

21:29 구운 연어
22:01 문어

하아ㅜㅜㅜㅠ 맛잇겠다ㅠㅠㅠ",104개,2020. 5. 21.
하린,누가 후식소리를 내었는가...,5개,2020. 5. 21.
항문에마요네즈뚜껑을껴서별똥을싸보자,초밥 40피스는 보통성인이 아무것도 안먹고 있다가 엄청 배고플때 40피스 먹고나야 배부르게 먹는 양인데ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 언니한테는 간단한 후식......,34개,2020. 5. 21.
예술하는공학자,초밥이 후식이라니... 본식에서 밀린 초밥이 자존심 상하겠어요 ㅋㅋㅋㅋ 내가 떡볶이한테 밀리다니...,33개,2020. 5. 21.
딸기톡톡,햇님관점 - 후식은 디저트가 아니고 후반식사다,18개,2020. 5. 21.
Yeon,후식으로 초밥40갴ㅋㅋㅋㅋㅋㅋㅋㅋ 다른유튜버들은 이것만 먹는뎈ㅋㅋㅋㅋㅋㅋㅋ 햇님 눈썹이 예뻐용,27개,2020. 5. 21.
Museplaying뮤플,후식의 뜻을 바꾸고 계신 햇님......리스펙.......,36개,2020. 5. 21.
YouzaNARA,둘리 여자친구 닮은 우리 귀여운 햇님언니😆❣️,7개,2020. 5. 21.
씬씬,"버블이라 목요일 생방은 6시인걸 지금 알았어효,, 생방을 ㅜㅡㅜ 놓쳤다니,, 그래도 이렇게 금방 올려주셔서 감사해요❤️ 1일 1햇님 필수 ㅠㅠ 언니 제 비타민이에요 앞으로도 건강하게 맛있는거 많이 드세요❤️",38개,2020. 5. 21.
DasomJung,아니 햇님님 아프셨나 초밥을 40개밖에 안 드셨네 ㅠㅠ 했는데 후식이라뇨 ㅋㅋㅋㅋ 이 언니 대단한 사람인 거 맨날 까먹네.. ㅠㅠ,18개,2020. 5. 21.
SweetCoco,나중에 먹으면 후식이라니요. 계속 드셨잖아요!!!!ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,14개,2020. 5. 21.
다프슬,나중에 먹으니까 후식이죠 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 띵언이다,8개,2020. 5. 21.
초코박스,3:56 조명이 너무 생강~ ㅋㅋ,6개,2020. 5. 21.
볼코코,ㅋㅋㅋㅋㅋ맨날 제목보고 웃으면서 들어와요 ㅋㅋㅋㅋ 너무 자연스럽게 후식으로 초밥방송~!,2개,2020. 5. 21.
SuNnYJ,입을 씻겨주는게 아니라 다 데운뎈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,12개,2020. 5. 21.
냥냥냥,뚱카롱 어디갔어요??봤는데 분명🤭🤭🤭,12개,2020. 5. 21.
조해인,"진짜, 이 언니는 너무 맛있게 먹는다고오",4개,2020. 5. 21.
SukKim,다이어트중인데 초밥보니까 환장하겠다,3개,2020. 5. 21.
38382,순간 내 눈을 의심했다.. 후식 초밥 40개... 누군가에겐 식사 누군가에겐 디저트......,4개,2020. 5. 21.
