닉네임,댓글,좋아요수,날짜
UNDERkg,"- 자세한 사진은 https://bit.ly/3fUmnTB
- G9나 V60 대신 출시된 LG 벨벳을 가져왔습니다!
사양보다는 디자인을 중심으로 홍보하고 있는데, 89만원에 Snapdragon 765가 들어가고, OIS는 없고, LG 플래그십의 상징인 쿼드 DAC도 빠져서 아쉽다는 의견이 있죠.
디자인 자체는 예쁜 편인데, 삼성은 엣지라고 부르는, 좌우 곡률이 들어간 부분에 대한 호불호가 있을 수 있을 것 같고 밀스펙 인증 때문인지 베젤이 썩 얇지는 않습니다.
그래도 요즘 폰 치고는 무겁지 않고 IP68 방수/방진을 지원하고, 심지어 별매지만 와콤 펜과 듀얼 스크린까지 이용 가능한 점은 눈에 띄네요!",308개,2020. 5. 15.
kyukim,벨벳으로 엘지보다 유튜버가 돈 더 벌거 같은데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ.,12개,2020. 5. 15.
LSHStudios,"벨벳 렌더링 유출 : 오오오 엄청 이쁘다! 
벨벳 사양 유출 : 보급형이니까 그럴수도 있지!
벨벳 가격 유출 : 🕺🏿🕺🏿🕺🏿⚰️🕺🏿🕺🏿🕺🏿",180개,2020. 5. 15.
imunsogaming,"lg가전: 이런게 기술이다
lg핸드폰:이런것도 기술이다",208개,2020. 5. 15.
Yurippe,"삼성 : 5G 붙이고 가격올려도 팔리겠지?
애플 : 한국만 가격올려도 팔리겠지?
엘지 : 이쁘니까 팔리겠지?",147개,2020. 5. 15.
poohmike,69만원에 냈어도 욕 먹었을텐데 ㅋㅋㅋ 대단하다 엘지,208개,2020. 5. 15.
황희원,제일 많이 나오는 말이 “보통 이정도 가격대에서는” ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,11개,2020. 5. 15.
psgmarlboro,최대한 안까려고 노력하는게 보인다 ㅜㅜ,35개,2020. 5. 15.
김문세,LG전자 채용비리 실검이더만.. 폰이 저 모양인 이유가 드러나는건가..,89개,2020. 5. 15.
SCAhn,엣지가 무슨 s7엣지 수준인데 ㅋㅋㅋㅋㅋㅋㅋ,33개,2020. 5. 15.
Hamboy,"사실 요정도 가격이면...x1000000

1:23


3:29


3:53


9:54
ㅋㅋㅋㅋㅋㅋ",327개,2020. 5. 15.
정석,"LG 벨벳 덱스 모드 지원 한답니다ㅋㅋㅋㅋ
LG 마케팅 부서 : 그런게 있었어???",40개,2020. 5. 15.
이주성,디자인 디자인 질리도록 언급한거 치곤 디자인이 엄청 이쁘지도 않음,70개,2020. 5. 15.
SuYun,엘지의 문제점 : 아직도 모바일분야 경쟁자가 삼성인줄 암.. 현실은 중국폰들 한테도 가격 성능 다 밀림,86개,2020. 5. 15.
uiyoungjeong,마치 팬택의 마지막 모습을 보고있는느낌,33개,2020. 5. 15.
헤헿,🕺🏿🕺🏿🕺🏿⚰🕺🏿🕺🏿🕺🏿,875개,2020. 5. 15.
이대건,그램으로 번돈 핸드폰으로 다 쳐날리노 ㅋㅋㅋ,34개,2020. 5. 15.
TDN,"폰이 89만9800원 스타일러스 펜51200원
듀얼스크린24만2000원  폰도 좆구린데
악세사리 다사면 119만 3천원이네? 이쯤되면 
LG에 산업스파이 있다",11개,2020. 5. 15.
박상용,lg  핸드폰은 진짜 ceo 를 약간 똘끼 있는 사람으로 바꿔야 혁신이 나온다.,40개,2020. 5. 15.
TaewanKim,4:16 삼성이 진짜 베젤 얇고 이쁘게 잘뽑아낸걸 알수있네요 ㅋㅋ,76개,2020. 5. 15.
내근직,저는 90hz만 들어갔어도 구미가 당겼을거 같습니다. 디자인도 솔직히 말하면 이뻐요. 하지만 60hz에 프로세서도 그냥저냥이고 OIS도 없는데 후면 디자인 하나만 보고 89만원 때려박기에는 정도가 좀 지나친거 같습니다...,7개,2020. 5. 15.
외모지상주의,심지어 예쁘지도 않아.,39개,2020. 5. 15.
jwb,89만원ㅋㅋㅋㅋㅋ뭘해도 안되니까 옛날거 예토전생시켰는데 이것도 망하겠누,88개,2020. 5. 15.
