닉네임,댓글,좋아요수,날짜
UNDERkg,"- 풀버전 개봉기는 https://bit.ly/35oWSoC
- 저번에 러기드폰 CAT S61을 빌려주신 Psychedelist님께서 이번에는 라이젠 9-4900HS가 들어간 ASUS ROG 제피루스 G14(2020)를 빌려 주셨습니다! 취향이 독특하신게 저랑 잘 통하시는 듯 한데요 ㅋㅋ
요건 $1,450(₩1,773,000 가량)에 8코어 16 스레드, 16GB RAM, 거기다 6GB GDDR6의 RTX 2060까지 즐길 수 있는 무지막지한 제품입니다.
특히 이건 팬톤 인증의 120Hz FHD+ 패널까지 들어가 있는데, 실제로 휘도는 보통 정도지만 백색점도 엄청 정확해서 놀랐어요.
리사수 효과인가요? 게이밍 노트북 시장의 큰 변화가 느껴집니다 ㅎㅎ",109개,2020. 5. 3.
ddd,디자인 ㄹㅇ 깔쌈하다.. 뭔가 예전 영화에서 미래 노트북을 상상한 느낌,151개,2020. 5. 3.
TimBae,"1:05 '생각보다 그렇게 안비싼'

1450만원 !

순간적으로 이랄줄 알았다  흐",9개,2020. 5. 3.
이한미루,"솜사탕 인트로를 보고나니 이번 인트로는 너무 심심해보인다...
다시 괴랄?한 인트로로 돌아와주세요ㅠㅠ",120개,2020. 5. 3.
이룸아파트,블루님을 구글 어시스턴트처럼 써먹으시다니...ㅋㅋㅋ,120개,2020. 5. 3.
ChrisBrown,7:08 음성비서가 AI가 아닌 용역이라는 루머가 있던데 사실이었네요,66개,2020. 5. 3.
김시훈,1450불이면 얼마 안하네ㅋ170만원만 더 모으면 살수있겠다,57개,2020. 5. 3.
ruxmia,컴팩트한게 되게 이쁘다...,6개,2020. 5. 3.
GaleCluster,7:10 맛들렸어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,25개,2020. 5. 3.
JWK,7:13 두목님 스테레오 사운드 인줄..,42개,2020. 5. 3.
김땡칠,6:17 번쩍!,12개,2020. 5. 3.
Ryan,9:04 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ F717 귀척 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,9개,2020. 5. 3.
TheraphosaBlondi,0:15 cat으로 cat을 찍는 두목님,14개,2020. 5. 3.
SJ86,08:11 장전좀.....,15개,2020. 5. 3.
littlePrince,7:13 도움을 요청하는 두목님,31개,2020. 5. 3.
대한민국,화이트ㅎㄷㄷ....진짜 예쁘다,3개,2020. 5. 3.
삼성갤럭시버즈플러스,라이젠 3세대인데 숫자가 4로 시작하네. 순간 4세대 나온줄,36개,2020. 5. 3.
땡주,6:18 리사수~~~,15개,2020. 5. 3.
구도원,9:16 두목님이 고르면 매드 사이언티스트,1개,2020. 5. 3.
날다람쥐,11:33 24인치 -> 14 인치 오타(자막)있습니당ㅎㅎ,3개,2020. 5. 3.
신지훈,"6:18 리사 수...!
6:52 무한으로 즐겨요~
8:29 그 음악
9:05 이겨야디~
9:14 영웅 바꿔야지~ 내가 잘못한 건 영웅 탓이야
9:16 역시 과학자가 최고야 9:18 아야를 몇번 했는지 맞추시오(서술형)
9:23 현실반응
10:04 국밥",3개,2020. 5. 3.
회수,처음에 1450 말하실때 만원?! 했다가 불이어서 다행...ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1개,2020. 5. 3.
김민수,1:10 누구야 누가 권총 장전해,8개,2020. 5. 3.
이성규,9:04 디바와 하나가 된 두목님,2개,2020. 5. 3.
승찬SC,3분전!,3개,2020. 5. 3.
LeoJung,1:11 급한 화면전환,8개,2020. 5. 3.
DongHyunDeeSeo,"i7-9750h 쓰고 있는데 R20에서 2,913점 나오네요. 핡 갈아타고 싶다",1개,2020. 5. 3.
skdnpx,영상에는 화면이 어두워 보이지만 300니트면 절대 어두운 패널이 아닙니다 실내에서 쓰기에는 차고 넘쳐요,7개,2020. 5. 3.
박동현,배그 돌릴때 윈도xp배경 움직이는줄 ㅋㅋㅋㅋ,0개,2020. 5. 3.
올리올요,1:05 순간 가격이 별로 안 비싸다고 해놓고 천... 하길래 미쳤나 생각했넼ㅋㅋㅋ,17개,2020. 5. 3.
사회부적응자,두목님 귀여어 ㅋㅋ,0개,2020. 5. 3.
JflaisNOT베트남,"흠,.... This is OVERKG?",1개,2020. 5. 3.
SampleSamsung,"""ok blue""",0개,2020. 5. 3.
어느나라대통령,밝기 저게 최대임? ㅋㅋㅋ엄청 어둡네,6개,2020. 5. 3.
KyunPaul,두분이 말투목소리가 너무 똑같네요 ㅋㅋㅋ,0개,2020. 5. 3.
우오오왕,9:05 이 형 귀여웠던적은 첨이네,0개,2020. 5. 3.
김정관,외쳐 빛사~수!,0개,2020. 5. 3.
milda,"오 관심있던 제품인데 개봉기를 찍어주셨네요 감사합니다!
혹시 아직 국내정발은 안된걸로 아는데 정발일정 관련해서는 아시는 바가 있으신가요..?",1개,2020. 5. 3.
레게노,썸네일 빛나는거 어디서 많이 본거 같은 느낌ㅋ,1개,2020. 5. 3.
JKKim,이번건 진짜로 사고 싶을 정도...... 다른분 영상에도 보니 인텔의 거의 모든 제품이 포기한 발열관리마저 출중 하더군요.,0개,2020. 5. 3.
WYH,와 노트북 cpu가 데스크탑 3600x/9700 급이라니요 ㄷㄷ,0개,2020. 5. 3.
이효직,두목님 게임하는거 처음봐요 ㅋㅋㅋㅋㅋ,0개,2020. 5. 3.
chuit,리사~수! 아름 다울 미,0개,2020. 5. 3.
임성진,좋네요... ㄷㄷㄷㄷㄷ,0개,2020. 5. 3.
LikeJust,역시 두목님... 200만원이 얼마 안한다니욥!!,0개,2020. 5. 3.
잠자리,330cd면 괜찮은 수준인데 왜 이리 어두워 보이지...,4개,2020. 5. 3.
안치용,리싸수~,0개,2020. 5. 3.
JinLee,기대하고 있는 제품이고 실 개봉기를 보고싶었는데 감사합니다. ㅎ,0개,2020. 5. 3.
YSKim,"노트북이 9700K점수라니... ㅎㄷㄷ 하네요
3900X쓰는데 노트북도 라이젠으로 가고 싶어지네요",0개,2020. 5. 3.
,와 존버할 수 있었으면 이거 샀을 듯 싶네요... 엄청 괜찮아 보임.,0개,2020. 5. 3.
플레이TV게임,겁나 이쁜듯 ㅜㅜ,0개,2020. 5. 3.
김지훈,와 1분전!,0개,2020. 5. 3.
류령,리사~~~쑤!!!!!!!!!!!!!,0개,2020. 5. 3.
homeageify,암드 붐이 왔다..,0개,2020. 5. 3.
유기농,리사~수! 빠싸~수~ 리 - 씨빙  싹따라거스,0개,2020. 5. 3.
보고싶다고다볼수있다면이별없는세상이겠죠,9:17 아야 아야야야 아야야야 아아야야야,0개,2020. 5. 3.
둘기,리싸ㅡ쑤! 아우고와!,0개,2020. 5. 3.
서동옥,어로스 15g i9 도 리뷰해주세요 ㅎ,0개,2020. 5. 3.
저녁뭐먹지,르누아르 노트북 엄청 궁금했는데 ㄷㄷ,0개,2020. 5. 3.
STUDIOhOLiDay,7:10 관심법 ㅋㅋㅋㅋ,1개,2020. 5. 3.
한창민,블루님은 F717님과 비교해서도 목소리가 좋네요,0개,2020. 5. 3.
