닉네임,댓글,좋아요수,날짜
UNDERkg,"- 이번 iOS/iPadOS 13.5 업데이트의 핵심은 코로나19입니다.
마스크를 썼을 때 안면 인식이 더 잘...되는 건 아니고 어차피 인식 못 할 거 한 번 더 시도 안 하고 비밀번호 창을 바로 띄워 줘요. 한 번 열 때 0.7초 정도 씩 아낄 수 있는 거.
여기에 익명 블루투스 ID를 서로 교환해서 확진자 근처에 가서 감염 우려가 있을 때 알림을 주는 API도 추가됐네요. 정부 관련 앱만 쓸 수 있고, 원하는 경우에 사용자가 수동으로 활성화 하는 방식입니다.
현재 애플과 구글이 우리나라 정부에도 의견을 물었다고 하고, 질본도 고려 중이라고 하네요!",234개,2020. 5. 21.
B2spirit,별거 아닌거같은데 저거 존나 답답했음 ㅋㅋㅋㅋ,105개,2020. 5. 21.
GanseLife,하루에 1분 이상 절약할수 있겠네요... 개이득....,137개,2020. 5. 21.
민호,별 거 아닌 업데이트 같아보여도 직접 써보면 훨씬 편함 ㅠㅠ,48개,2020. 5. 21.
박찬이,"썸네일에 여자있길래 여자가 나올줄 알았는데... 
웬 아조씨가 나오네...",55개,2020. 5. 21.
DavidFalkbeard,"2:00
씁-
스으으으으으ㅡㅡㅇㅇ으으ㅡㅡㅡㅇㅇ으
허업- 츄흅♡
Uh! 의긔 쯿 읜싀긔 듸늬의ㅖ
긍까 의ㅣ- 의븨!
쑾-! 헕!",157개,2020. 5. 21.
이한미루,1:57 두목님이 분노하셨던 '티슈 티슈' 가 이 영상을 좋아합니다.,6개,2020. 5. 21.
Doc,"썸네일 진짜 생각못했네
사과로고 ㅋㅋㅋㅋㅋㄹㅇㅋㅋㅋ",43개,2020. 5. 21.
만두,터치 아이디의 의문의 승리,43개,2020. 5. 21.
굄,업데ㅣ트 완료,49개,2020. 5. 21.
밍트,이와중에 퍼플 민트 겁나 영롱하너,17개,2020. 5. 21.
장지용,2:00 두목님ㅋㅋㅋㅋㅋㅋ,9개,2020. 5. 21.
장태혁,그와중에 썸네일 업데이트글자에 애플로고 자연스러운거 뭐냐 ㅋㅋㅋ,35개,2020. 5. 21.
ConnorJay,아 맞아... 진짜 마스크 때문에 인식도 못해서 올리면 비밀번호 누르는거 너무 늦게 나와서 켤때마다 답답했는데ㅋㅋㅋㅋ,1개,2020. 5. 21.
김신현,두목 배경화면 어디서 구했는지 알려줘❤️,5개,2020. 5. 21.
라온,아이폰8이라서...겅험을 해볼수 없네요....ㅠㅠ,4개,2020. 5. 21.
MinSang,2:07 휴지 100만원에 삽니다,13개,2020. 5. 21.
밍키밍키,... 애플아.. 차기 아이폰과 패드에 디스플레이 지문인식 넣어줘라...,26개,2020. 5. 21.
김유민,이거 전부터 원했던건데ㅋㅋㅋㅋㅋㅋㅋ 와 이걸 해주네,21개,2020. 5. 21.
홍창우,썸넬만 보고 들어와서 주연님이구나 했는데 갑자기 언케 인트로 듣고 살짝 당황..,12개,2020. 5. 21.
ELUSY,"2:06 이, 이히! ㅍ! 헵! 이븨!",9개,2020. 5. 21.
AKM에이케이엠,"썸네일 업데[애플로고]이트 뭐냐 ㅋㅋㅋㅋㅋㅋㅋ
깨알 사과",7개,2020. 5. 21.
