,name,thumbnail,view,previous_time,video_url,comment,likes_num,unlikes_num,time_duration,start_date2
0,"애플이 가격인하? 아이폰 12 루머 총정리 [아이폰 12 스펙, 출시일, 디자인, 가격]",https://i.ytimg.com/vi/EBx_sbGn644/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDGVKReyT152SbTRdBaLBYs0e1hmQ,1.5만회,14시간 전,http://www.youtube.com/watch?v=EBx_sbGn644,댓글 133개,466개,11개,"
      8:45
    ",2020. 6. 2.
1,대학생 IT유튜바의 대학생을 위한 학과별 노트북 추천,https://i.ytimg.com/vi/CJmCt5Y3UKA/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLALBC4QdzJnyAFuZIRNVdy33jrHOw,1.6만회,4일 전,http://www.youtube.com/watch?v=CJmCt5Y3UKA,댓글 192개,431개,20개,"
      8:33
    ",2020. 5. 29.
2,"프린터 사려는 브라더들은 딱 이 옥케이 형님만 믿으면 돼야 [프린터 추천, 복합기 추천, 무한잉크 프린터]",https://i.ytimg.com/vi/Qz9bhm9F__A/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDkbJYm0cBv4DzdvRTglgC0gmB85g,6.4천회,1주 전,http://www.youtube.com/watch?v=Qz9bhm9F__A,댓글 150개,259개,9개,"
      8:54
    ",2020. 5. 26.
3,"앱등이가 알려주는 아이폰 사자마자 무조건 해야 할 초기 설정 꿀팁 13가지!  [아이폰 세팅, 꿀팁, 초기설정]",https://i.ytimg.com/vi/J4EV8I1SXjM/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDv5JJSTchV_oDWdnqDaZYvBsOHZw,4.1만회,1주 전,http://www.youtube.com/watch?v=J4EV8I1SXjM,댓글 213개,1천개,27개,"
      11:27
    ",2020. 5. 25.
4,"욕먹을 각오로 LG벨벳 재평가합니다 [LG 벨벳 리뷰, 장점, 단점] (feat. LG유플러스)",https://i.ytimg.com/vi/mCfvnuZbr-U/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDx2RhOKiADE0KA5KDWhXtmbbSwQg,1.5만회,1주 전,http://www.youtube.com/watch?v=mCfvnuZbr-U,댓글 230개,411개,44개,"
      10:11
    ",2020. 5. 22.
5,이 어플들 다 알아야 해… 잇쬬께가 엄선한 직접 써본 실용 끝판왕 어플 추천 [잇츠오케이],https://i.ytimg.com/vi/8P6X9G1fHV8/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBPnVIaq4g_5E4Qx7Tssb7Oqkss_w,9.6천회,2주 전,http://www.youtube.com/watch?v=8P6X9G1fHV8,댓글 118개,383개,5개,"
      6:01
    ",2020. 5. 18.
6,"맥북 프로 13인치 2020 구매 생각 있는 사람은 꼭 보세요! [맥북 프로 13인치 2020 아쉬운 점, 전 ver과 다른 점, 스펙]",https://i.ytimg.com/vi/uw3QaWwcRJU/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLB0DOPnrEuE9AvpigVA0_0qNhJwrg,2.7만회,2주 전,http://www.youtube.com/watch?v=uw3QaWwcRJU,댓글 194개,434개,29개,"
      5:46
    ",2020. 5. 13.
7,"갓성비라 불리는 아이폰SE2 ! 언박싱 하면서 느낀 살짝 아쉬운 점은? [아이폰SE2 언박싱, 실물후기, 리얼리뷰]",https://i.ytimg.com/vi/VEhB7XRm4Y8/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLDKIGLdJkab0vGPL0ob8b2RuGpPSg,2.8만회,3주 전,http://www.youtube.com/watch?v=VEhB7XRm4Y8,댓글 276개,631개,23개,"
      7:02
    ",2020. 5. 11.
8,"호불호 갈리는 갤럭시S20 VS 갤럭시 노트10+ VS 아이폰11 ProMax 카메라 블라인드 테스트! [카메라 블라인드 테스트, 화질, 야간모드, 아웃포커스, 셀카]",https://i.ytimg.com/vi/bMpNnbkMxmI/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLBZt9A1uri3BZpk-iAXT6uNRa8x3Q,1만회,3주 전,http://www.youtube.com/watch?v=bMpNnbkMxmI,댓글 218개,358개,9개,"
      7:59
    ",2020. 5. 7.
9,"갤럭시S20 시리즈 구매 전 ‘이것’은 꼭 알아야 됨!! [갤럭시S20, 구글픽셀4XL, 갤럭시 노트10+ 주사율 비교, 장단점]",https://i.ytimg.com/vi/5lFBkW1HIgQ/hqdefault.jpg?sqp=-oaymwEZCPYBEIoBSFXyq4qpAwsIARUAAIhCGAFwAQ==&rs=AOn4CLCijKcDSC9i169U_I8vVUOMttf7VA,1.2만회,1개월 전,http://www.youtube.com/watch?v=5lFBkW1HIgQ,댓글 142개,322개,14개,"
      7:56
    ",2020. 5. 1.
