닉네임,댓글,좋아요수,날짜
EdwardJeon,"아무리 생각해도 제품의 컨셉을 모르겠음.
벨벳 터치 디자인이네 뭐네 하며 엣지를 크게 줘서 손으로 잡기 편한걸 장점으로 내세웠는데, 듀얼스크린은 일단 기기 자체의 엣지와 얇은 두께를 무의미하게 만들고, 펜 역시 기능 자체에는 문제가 없지만 엣지 부분은 활용하기 어렵기 때문에 디스플레이 면적에 비해 실제 쓸수있는 공간이 상당히 작아짐. 또 이런 악세사리들을 다 샀을때의 가격도 메리트가 없고.
듀얼스크린이나 펜같은 기능은 좀 더 크고 플랫한 제품을 플래그십으로 내서 그쪽으로 탑재하고, 벨벳은 좀 더 ""가벼운"" 이미지로 갔어야 함. 물론 가격도 좀 더 가벼웠어야 하고.

근데 영상 보니 듀얼스크린의 디스플레이는 엣지가 없는 것 외에 물방울 노치 모양도 자세히보면 약간 다름. 본체는 노치가 시작되는 부분에 약간의 라운딩 처리가 되어있는 반면 듀얼스크린쪽은 90도로 꺾여서 시작함. 이를 통해 같은 공장에서 원가절감 목적으로 생산한게 아니라, 다른 공정에서 만든 원래는 노치가 없었을 평범한 직사각형 디스플레이에 일부러 검은색으로 덧칠해서 노치를 만든 뻘짓을 했다는 것을 예상할 수 있음.",2개,2020. 5. 27.
오븐이,5년내내 모바일 사업부가 적자면 정신을 좀 차릴법한데 이해가 안가네,2개,2020. 5. 27.
볼빨기피카츄,절대 쓰지말아야할 폰 v50 딱 1년되니 렉 쩔고 멈추고 버벅거리고ㆍ 같은 가격에비해 타회사보다 사양도 떨어지고 ㆍ1년 남았지만 갈아탈 예정 ㆍ 개무겁고 함튼 쓰레기 폰,0개,2020. 5. 27.
믿샌,"V50s가 더 성능적에서도 좋고
듀얼스크린도 무료이고 (듀얼스크린사면 가격똑같음)
벨벳살빠에는 v50s를 추천함",4개,2020. 5. 27.
YongDaeJang,스크린을 하나로 보이게 한다면 더 획기적인 기술이 될 수 있을 듯함,2개,2020. 5. 27.
케이치,"아니 이걸 다 공짜로 줬어야지
그래야 욕을 덜 먹지",4개,2020. 5. 27.
YongDaeJang,듀얼 스크린이 완전히 뒤집어지게 제작하면 더 효과적이지 않을까 생각됨,1개,2020. 5. 27.
AC8TV,밸벳 사전예약 구매한 엘지빠인데 후회하고있습니다...ㅠㅠ,0개,2020. 5. 27.
illiililiiillilillili,"LG 밸벳                          - 899,800원
듀얼스크린 가격           - 242,000원
와콤스타일러스팬        -   51,200원",0개,2020. 5. 27.
월리,별매로 5만원 정도면 나쁘진 않았을텐데 20만원....,1개,2020. 5. 27.
AMN,듀얼스크린이 LG의 마지막 희망인듯,0개,2020. 5. 27.
델푸Delpu,디자인은 괜찮은데 듀얼스크린을 따로 구매하야 하고 비슷한 가격대에 성능 더 좋고 배젤 더 얇은 폰이 많아서 아쉬움이 많이남네요,2개,2020. 5. 27.
남건우,"AES타입 펜이라서 같은 와콤펜이라도 안먹힌다고 합니다.... 
뱀부잉크,잉크프로랑 같은 모델인데
LG전용으로 기능을 재구성해서 파는것 같네요.
뱀부잉크프로가 부담이면
 LG스타일러스펜사서 쓰는것도 괜찮은듯. 가격이 2배 이상차이나는데 블투랑 충전식 여부 빼면 큰차이없더라고요",0개,2020. 5. 27.
AsusTek,v50s랑 5G속도 테스트도 해주시면 좋을 것 같습니다!,0개,2020. 5. 27.
AsusTek,"듀얼 스크린을 따로 팔더라도 펜이라도 껴주면 좋을텐데...아쉽네요. 스냅765는 쓸만한가요?¿
V50s하고 큰 차이가 있는지 궁금합니다",0개,2020. 5. 27.
BaeHaewon,폰더블폰 ㄷㄷㄷ,0개,2020. 5. 27.
고태우,"낮아진성능.  듀얼스크린까지구매해버리면 v50시리즈와 동일가격 v50듀얼스크린공짜이니까 
ㅜㅜ
가격정책문제",2개,2020. 5. 27.
배강남,"영상 별개의 내용인데여 시디맨님 예전에는 애플 제품도 리뷰 조금씩은 하던데,, 요즘은 안드로이드 제품만 해서 조금 아쉽네요.. ㅠ",0개,2020. 5. 27.
엣지,확실히 듀얼스크린 마감이나 디자인이 개선된 모습이 보이네요,2개,2020. 5. 27.
트렉,배터리 사용시간이 궁금합니다,0개,2020. 5. 27.
PP,듀얼스크린 얼마인가요?,0개,2020. 5. 27.
식은널보내,"흰색 생각보다 깰끔하고 이쁘당
건전지 펜 신기하네ㅎㅎㅎ 충전식이 아니군",0개,2020. 5. 27.
김갓삿갓삿,듀얼스크린과 펜을 별도로 구매하는게 아쉬운거 같습니다 세대를 거듭하면서 듀얼스크린도 업글이 되는거 같은데 저도 듀열스크린에 노치 디자인은 굳이 왜 했는지 모르겠네요,1개,2020. 5. 27.
최재명,1등,0개,2020. 5. 27.
씨디맨,댓글은 씨디맨을 힘나게 합니다. (아자아자 힘내자),3개,2020. 5. 27.
