닉네임,댓글,좋아요수,날짜
나름다름DareumNareumtwins,"#좋아요와구독은늘힘이됩니다.
#푸드파이팅
여러분 황금 연휴 잘 보내고 계신가요?
다음주 드디어 여성푸드파이팅이 공개됩니다!
과거에 푸드파이팅 할때부터 여자들끼리 
음식들 깨부고싶었는데, 드디어..♥
다음주 많이 기대해주세요♥


--------------------------------

https://bre.is/ZMW8hVhR
나름이 틴트 5.7일까지 37%할인
참고영상 (https://youtu.be/nfui382pl_g)

https://bit.ly/nareumIG 너만없어 률투맨
참고영상 (https://youtu.be/5Lha6rQhBp0)",366개,2020. 5. 2.
Ryujinsshoulders,"Purple tracksuit





I purple you💜",7개,2020. 5. 2.
AngelSahlaa,Anyyeong😍,8개,2020. 5. 2.
Darkess,"6:58
Nareum : °-° ! 🙂",14개,2020. 5. 2.
ERINSY,I'm early yay,7개,2020. 5. 2.
promukbangASMR프로먹방러,This how many people getting hungry watch after this video,3개,2020. 5. 2.
ThyLinh,Love💙💙,9개,2020. 5. 2.
CozeASMR,"Id love some noodles right now, this looks amazing with the cheese tonkatsu",7개,2020. 5. 2.
TryingtoFood,"ok  its noon here i had my lunch

im hungry again",4개,2020. 5. 2.
lululala21,"Haloo 
You always cute
I support you 💪
From Indonesia 🇮🇩",7개,2020. 5. 2.
LunaASMR,I just had some noodles half hour ago but now I’m craving for some more 😭😭😭,28개,2020. 5. 2.
솔이SolYi,"2:50 2:50 Start Eating
2:50 2:50 드디어 한입👄",8개,2020. 5. 2.
음미하는시아SiaEnjoyEating,"진짜 이집 면먹방 맛집일세♥
맛깔나게 드시는 나름님 보는 게 힐링 그 자체😍",19개,2020. 5. 2.
JusangASMR주상전하,3:22 I want to put it all in my mouth with that cheese,7개,2020. 5. 2.
민홀리,이번에도 돈쓸 핑계를 만들어줬군 ..,10개,2020. 5. 2.
호로로롤,오늘  저녁은 돈까스고 오늘 야식은 비빔면 먹어야것다...,46개,2020. 5. 2.
JamieJoyLasi,I love youuuuuuuu😍😍 Im from Philippines,3개,2020. 5. 2.
입벌려음식들어간다,2:54 Start eating,34개,2020. 5. 2.
치꼬,나만 앏은면보다 굵은면이 더 좋나 ..,18개,2020. 5. 2.
BangtanSonyeondan,"Siapa yg nonton ini pas puasa,me",40개,2020. 5. 2.
체라,진짜 그거 칼빔면 살려구 했는데 언니가 맛있게 드시니까 더욱 더 빨리 사고싶네영ㅋㅋ,8개,2020. 5. 2.
두부,"식당에 장식해놓는 장식품(?)저런게 나름님 집에 있을 줄은 ㅎㅎㅎ역시 나름님의 클라쓰!!!비빔면과 돈까스..한번도 먹어보진 않았지만 둘다 꿀이니 꿀조합일 것 같습니다❤️
오늘도 군침이 나네요,왜 나름님이 드시는건 다 맛있어 보이는걸 까요??",39개,2020. 5. 2.
졔,김치 비빔장..? 내가 김치라면 좋아하는 거 어케 알구ㅠㅠ 바로 구매갑니다,18개,2020. 5. 2.
지우,헐랭.. 진짜 맛있겠다ㅠㅠㅠ 치돈에 비빔면이라니.. 후덜덜 언니 담엔 돼지고기랑도 같이 먹어주세요오오❤,8개,2020. 5. 2.
ShashaKim,I feel like cryin' 😭,0개,2020. 5. 2.
손들어,1:50맞습니다 비벼서 비빔면입니다.,4개,2020. 5. 2.
둡챙래퍼,큰일이다 영상을 보는데 침이 자꾸 그렇다고 내가 좋아하는 나름이누나 영상을 안볼수도없고 으아아아아아아ㅏ아아아아아ㅏㅇ아ㅏ아아아아아ㅏ아아아아 저 음식만 먹으면 진짜 소원이 없겠다,2개,2020. 5. 2.
가은,6:58 언니 우리한테 주는 거 왜 떨어뜨려용 ㅠㅠㅠㅠ ㅋㅋㅋㅋㅋㅋㅋㅋ 냠냠냐먐 마시게따,2개,2020. 5. 2.
JosephsLife,Saranghaee from 🇵🇭,16개,2020. 5. 2.
지우,1:43 샴푸를 찬물에하다니.. 거 너무한거 아녀?!,18개,2020. 5. 2.
노푸름,💕💕💕❤❤❤❤,1개,2020. 5. 2.
IrmaWati,Annyeong unnie🤗,4개,2020. 5. 2.
민이,치..즈돈...까스 ㅠㅠㅠㅠ 배고픈데 저희 동네는 배달이 안되서 먹지를 못하네요...ㅠㅠㅠㅠㅠㅠㅠㅠ 으아아아아아악,4개,2020. 5. 2.
boradori,1:24 저만 하트 날리시는 줄 알았나요 ㅋㅋㅋㅋㅋ 🤣,2개,2020. 5. 2.
김효준,썸네일 보고 안 들어올 수가 없었어요,3개,2020. 5. 2.
Melanieofficial,"Yey 마침내 업로드 :), 내가 늦었다면 죄송합니다 :(, 내가 인도네시아 출신이라고 : "")",1개,2020. 5. 2.
ONCEWANT,yo기do young어ro do배되었da...ㅠㅠㅠ,1개,2020. 5. 2.
꼬맹이,0:12치즈늘어나는거봐ㅠㅠㅠ,1개,2020. 5. 2.
자린자린,2:54첫입,2개,2020. 5. 2.
이승협사랑해,1분 52~53초에 엄청 작게 자막 쓴거 넘 귀여웤ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 2.
