닉네임,댓글,좋아요수,날짜
NareumTV나름TV,"#좋아요와구독은늘힘이됩니다 
#instagram= nareum_tv
요즘 코로나19때문에 자영업자님들 많이 힘드시죠 ㅠ
(특히 배달 안되는 자영업자 분들은 더욱 그러실 거예요)
좀 괜찮아 지려고하면 시작이고, 저 또한 친구와 술 한잔하며
이야기 하는것도 마땅치 않고 집에만 있어야하다보니
정말 심적으로 버거울때가 있더라구요.
언제 끝날지 기약없는 힘든 싸움이지만 언제나 그랬듯이 이겨 낼 겁니다.
대한민국 화이팅!! 
 
그래서 오늘은 매장식사만 가능한 음식점을 하는
저희 아부지 응원할겸 부산 3대 탕수육으로 유명한
서면에 위치한 ""용이네 탕수육""에 다녀왔어요
 
용이네 탕슉 : 부산 부산진구 동천로85번길 18
용이네 짬뽕 : 부산 부산진구 서전로58번길 91",411개,2020. 5. 23.
ASMRCAMBO,Who else watching still the stomach is an empty? Look so good 😊,22개,2020. 5. 23.
EnyuZeeMukbang,"Jjajangmyeon, jjamppong and sweet and sour pork is still the greatest love triangle of our generation 😍❤️",19개,2020. 5. 23.
shabatrishia,i want to taste that 😭,5개,2020. 5. 23.
김정남아무도존재조차모르는VLOG,중식은 많이 먹고 물려서 아 진짜 당분간 진짜 안먹는다해도 내일되면 생각나는 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,176개,2020. 5. 23.
LoVe유랑,"나름언닌 모든지 복스럽게 먹는다 ㅠㅠ요즘 코로나땜 나가서 별로못먹는데 언니영상보니 중국집 가고싶다ㅠㅠ이영상보고 바로 중국집가서 짜장면 먹었다는....ㅎ





나름언니 사랑해요!!!심심했었는데 나름언니 영상보니 너무기뻐요!♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥히밥언니도 사랑해♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥",8개,2020. 5. 23.
파란별,오늘은 부산에 유명한 중국집 이네요 ㅎㅎ 아버지 응원할겸 중식메뉴 여러개를 시키셨네요 다 맛있겠다,7개,2020. 5. 23.
알수없음,요즘에 중국집 요리 먹고싶었는데 나름님 영상보면서 대리만족하는것 같아요ㅎㅎ다른영상도 많이많이 대리만족 하거든여~그니깐 앞으로 영상 많이많이 올려주세욧😁😁,8개,2020. 5. 23.
우리집포차TVHomePochaTV,저녁먹기전에 짜짬탕 어떻게해요😆 내일 점심에는  꼭 세뜨 먹고 말겁니다. 진짜루요~🥢,9개,2020. 5. 23.
최정휴,"와 이건 배댓 타이밍인데 진짜 뭘 써야 하지..?

1:26 메뉴 선정
1:50 음식 등장
2:13 먹방 시작
6:52 탕수육학 강좌 시작",76개,2020. 5. 23.
따봉츄,아버지가 이 영상 보시면 딸래미 기특하실듯 ㅋㅋ,48개,2020. 5. 23.
SongByrdASMR,I always say that I wish I could have her stomach capacity 😳,1개,2020. 5. 23.
김세은,"중국집 자녀분들은 중국집 음식 안 드시는데 나름님은 용이네에서도 너무 잘 드심.
결론은 저집이 잘한다는거 맛집인정^-^♡♡",12개,2020. 5. 23.
이땡땡,"이분은 고민할 필요가 없을듯해
다 시켜먹으면 되자눔",45개,2020. 5. 23.
MickaMacanas,"I love watching you eating unnie, you're kyeopta (cute)🧡",1개,2020. 5. 23.
MundodaDbora,나는 브라질 인입니다🇧🇷,6개,2020. 5. 23.
MInGuKIM,"먹방 인기 유튜버 나름님의 아버지의 정체는 바로~~~  





서면맛집 용이네 탕슉 사장님이셨습니다!!!",43개,2020. 5. 23.
