닉네임,댓글,좋아요수,날짜
히밥heebab,"안녕하세요 나랑이 여러분😊 히밥입니다
노란띠를 얻기 위해 나름언니와 돈까스를 격파하고 왔어요 ㅎㅎ
이번 영상도 많이 많이 사랑해주세요♡♡
항상 감사합니다 ❤",859개,2020. 5. 18.
AndinAndieny,Nareum try mukbang indonesian food,8개,2020. 5. 18.
DinaLeonita,"Hello, I'm from Indonesia 🇮🇩💟",4개,2020. 5. 18.
저를보시면인사해주세요,3:05 Start eating,27개,2020. 5. 18.
알수없음,"푸드파이팅!!오늘은 돈가스네?!맛있겠다아아~🤤🤤
근데 25인분??!!!사장님께서 놀라셨겠다..ㄷㄷ",48개,2020. 5. 18.
졔,검은띠를 받을 때면 몸이 10kg는 불어있지 않을까.....?,235개,2020. 5. 18.
CalvinTriesNewFoods,~does teakwondo people really can eat that much?✌❤✨,3개,2020. 5. 18.
바나나우유,"이 댓글을 찾았으면




행복하기나 해라❣",283개,2020. 5. 18.
예쁘니리소,난 분명 나름님을 보러 왔는데.. 왜 다람쥐들이..??,18개,2020. 5. 18.
이윤아,나름이 참 착하다.. 후배 챙기는게... 자기 옛날 모습 생각나고 한가봄.. 참 착하다.. 내가 나름이 좋아하는 이유다.. 착하다..,142개,2020. 5. 18.
세은이다,10:26 아진짜..무엇보다 심각하고 죽을 것 같은데 죽지 않는 고문..일명 먹.방.고.문 아..진짜 저기 들어가서 먹고 싶어..,1개,2020. 5. 18.
현진이TVHYEONJIN,두분에서 나란이 도복입고 먹방찍으니 귀엽에여ㅎㅎ,4개,2020. 5. 18.
어짜피진진이는내꺼,"이조합 진짜 짱이야... 계속 이조합 가즈아?!!




라고 생각한거 나만그래...?",71개,2020. 5. 18.
boradori,히밥님이랑 나름님 둘다 너무 좋은 유튜버인데 같이 콜라보라뇨 ㅠㅠㅠㅠ 너무 사랑해요 ㅠㅠㅠㅠ,2개,2020. 5. 18.
공두리하루,아니 왜 두분다 잘먹는데 살이 안찌냐고!!,36개,2020. 5. 18.
SaraKangsan싸라와강산이,"""우동은 간식이다"" 😂😂😂",2개,2020. 5. 18.
전영권,ㅋㅋㅋㅋㅋㅋㅋㄱ정말 너무 맛있게 드시면 입맛이 없을수가 없잖아요.ㅠㅠㅠ이렇게 재밌는 콘텐츠와 푸드 파이터!!!항상 응원하고요 진짜 최고세요,1개,2020. 5. 18.
라조아,"워메ㅋㅋ차별당햇대돈가스한테ㅋㅋ진짜두분진짜잘어울림 ㅋ 케미도잘맞고
너무잘먹고 너무많이먹어ㅋㅋㅋ😄😄
히밥님은근데ㅋㅋ별로안씹으시는거같아요ㅋ블랙홀ㅋ나름님 설명너무잘하시고ㅎ
대리만족하고가욤♡",2개,2020. 5. 18.
조꼬북,"돈까스는 별로 안 좋아하는데 갑자기 먹고 싶어지네요
히밥님 나름님 이 조합 너무 좋아요 ❤❤",1개,2020. 5. 18.
민서,"아구 쪼꼼 늦었네야
작은 체구에 저러케 많이 들어가댜니.....
짱이자너",30개,2020. 5. 18.
00,와 진짜 두 분 조합 넘 좋다 ㅠㅠㅠ 진짜 어떻게 저렇게 잘드시는데 마르고 이쁘지 ㅠㅠㅠ♥️♥️,2개,2020. 5. 18.
1714서원경,그냥 눈 3번 깜고 떳는데 음식이 반절반 절반 없음.... 흠 태풍 블랙홀이 쓸고갔어,1개,2020. 5. 18.
기욱,0:28 왜 마이바흐에 눈이 가지 ㄷㄷ...,13개,2020. 5. 18.
AvaSwan,ㅋㅋㅋ두분 케미 넘 좋어욤ㅋㅋㅋㅋ진짜 굉장하신👏🏻👏🏻 돈까스으으으으으으 다이어트중이었는대 완전 대리만족👍🏻👍🏻🥰,3개,2020. 5. 18.
바구니,하 이 언니들 조합이 최고야 ㅠㅠㅠㅠㅠ  언니들 자주 합방 해주세요 ㅠㅠㅠ 킹왕짱 젤 귀여워요 💃,26개,2020. 5. 18.
MichelinStarsatHome,Perfect! Your food looks delicious! please check my dry-aged ribeye too. LIKE your video!!!,0개,2020. 5. 18.
신근호신근호,잘어울려ㅋㄷㅋㄷ,1개,2020. 5. 18.
고미TVGOMITVASMR,태권도복 무엇??? 태권도 홍보 대사인가..ㅋㅋ😀😀,1개,2020. 5. 18.
힘내,힝 나름언니 너무 무리해서 먹지마요!! 저 작고기여윤 몸에 어떻게 저렇게 많이 들어가는지🤔🤔,2개,2020. 5. 18.
VannieEats,Who wants to eat all this food with them?🙋🏻‍♀️ everything looks so delicious and they eat so well 😍,8개,2020. 5. 18.
뿌우,언니는 인성이 좋아서 참 여러 유튜버 분들이랑 합방 많이 하네요 인맥이...,18개,2020. 5. 18.
음미하는시아SiaEnjoyEating,"두분이서 태권도복 나란히 입고 먹방해주시는 모습 넘 귀여우셔요💗🙉
 돈까스 제가 제일 좋아하는 메뉴 중 하나인데 여러종류별로 드셔주시니 넘 좋네요💛
 나름님 히밥님 열심히 드시느라 고생많으셨어요😊",25개,2020. 5. 18.
김동우,2:27 간단히....ㅎㄷㄷ,0개,2020. 5. 18.
GyuwonPark,12:23 😂😂😂😂 히밥님 넘 귀여우셬ㅋㅋㅋㅋ 그걸 또 귀여워하시는 나름님도 넘나 귀여우시구♥♥♥♥ 1탄에 이어서 2탄도 넘나 귀여워여 😍😍😍😍😍,0개,2020. 5. 18.
김기윤Kimkiun,저정도면...한달만에 검은띠 가겠는데?ㅋㅋ,1개,2020. 5. 18.
