닉네임,댓글,좋아요수,날짜
수빙수tvsooBingsoo,컨닝 왜이러케 귀엽냐고옼ㅋㅋㅋㅋㅋㅋㅋㅋ😍😍😍😍😍😍😍😍😍😍,16개,2020. 4. 23.
,I.​ IOVE.YOU💕💕💕,13개,2020. 4. 23.
Leeby리비,야 게맛있겠다ㅜㅜㅜㅜㅠㅠㅠㅠㅜ,365개,2020. 4. 23.
강아지,2:27 마늘 투하~ 이거ㅋㅋㅋㅋ수빙수님 목소리 아니야?ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,147개,2020. 4. 23.
음미하는시아SiaEnjoyEating,"킹크랩이라 크기가 커서 게장으로 만들면 별로지 않을까 했는데
부드럽고 맛있나보네요!!🙉💓
 킹크랩답게 살이 장난 아니네요.
게 가를때 홍시인줄😱👍",96개,2020. 4. 23.
렌뽀RENBO,"저가격이랑무게가 반대로바꾸면좋겠네
25kg이고4만원이면좋겠네",64개,2020. 4. 23.
경성통닭,나나나나나나 이거 먹어보고 싶어.....수빙수님도 인정하실거에요...두분다 사랑해용~~,161개,2020. 4. 23.
NareumTV나름TV,"#좋아요와구독은늘힘이됩니다♥
킹크랩은 여기서 샀어용😘
https://band.us/band/74830099
나름이 맨투맨 1차 완판>< 이번달까지만 한정수량 2차판매중 ♥ https://bit.ly/nareumIG",339개,2020. 4. 23.
PhngPhm,I love you so much❤️❤️ I’m from Vietnam,3개,2020. 4. 23.
요니뀽YONIGGUNG,"영상속으로 들어가서 딱 한입 진짜 딱 한입이면 되니까 한번만 가서 먹고오고싶다 진심,,",33개,2020. 4. 23.
GuenceMelai,You're so cuteeee OMGGGGGG,2개,2020. 4. 23.
행복한모쨔씨,4:10 저런 언니는 없을거에요... 왤캐착하세영❤️,26개,2020. 4. 23.
최영숙,나름양 반갑습니다 코로나 조심하세요 걱정이네요  와맛나겠다  건승하셰요ㅣ👍☕🌹🥳,6개,2020. 4. 23.
알수없음,5:40 와 소리 미쳤다..,58개,2020. 4. 23.
김보경,"우와아아ㅏ
킹크랩장 이라뇨!!!!






맛있겠다아ㅏ..",46개,2020. 4. 23.
표지훈없인못살아,5:40 첫입,17개,2020. 4. 23.
sabviluvs,I really love the way you eat 💖,1개,2020. 4. 23.
na,ほんとにほんとに美味しそうすぎる😫💗,2개,2020. 4. 23.
ZahraAulia1228,"hii nareum 
i'm from Indonesia
i love you nareum💜",1개,2020. 4. 23.
간지나는비듬,1:24 형이 거기서 왜 나와?,2개,2020. 4. 23.
알렉산더MUKBANG,저는 게 알레르기 있어서 못 먹는데.. 저 대신 많이 드셔주세요...,15개,2020. 4. 23.
SKTT1Faker,4:44 조금 그렇네ㅋㅋ;;,4개,2020. 4. 23.
이예은,"장염 걸렸는데ㅜ
대리만족 중인데 진짜 맛있어 보여요❤
나름님 코로나 조심하세요!",6개,2020. 4. 23.
김현서,저 지금 킹크렙을 생각하면서 먹는것은 오이...  부러워우면 지는거야!!  오이도 맛있어..,2개,2020. 4. 23.
,Hi~NareumChan💓💓💓💓Always thank you for healing.Thank you for the wonderful moppl delivery.愛してる！,1개,2020. 4. 23.
스토리민,아니..도데체...저렇게 큰 냄비가 어디있는거야...집에 저 냄비있는게 더 신기함...,2개,2020. 4. 23.
체로,"나름님 영상은 다 보고싶지만 꽃게를 너무 좋아하는 나는 이 영상을 볼수없었다..
(배고픈데 고문당하고있어.. 인정하면 좋아요)",1개,2020. 4. 23.
TitaNauralita,"haloo i'm from Indonesia 
i like your video❤️XD",1개,2020. 4. 23.
예쁜남자Prettyman,"한국은 모든 간장을 넣어서 먹네요 야채도 고기도 해산물도 이정도면 간장이 너무 맛있는 음식인거 같아요👍맛있는먹방 응원합니다
대한민국 힘내세요💪
한국 사랑합니다🇰🇷I love Korea❤️",80개,2020. 4. 23.
VickyHale,Yasssss!  Thank you for the English sub titles!!,1개,2020. 4. 23.
SalsaBila,"hallo Ka nareum from Indonesia I D Greetings me, salsa",2개,2020. 4. 23.
형준아나라세우자,파뿌리 나와서 응?..여기 파뿌리 채널인줄ㅋㅋ,2개,2020. 4. 23.
NATAGAMING01,I really like you sis nareum I'm from Indonesia,1개,2020. 4. 23.
소현,"킹크랩...이름값하는구나아 😲
오ㅏ..진짜 저거면..밥 2공기는 우선 기본 깔고들어간다...ㄷㄷ
캥크랩은 크고 마싯고
나름언니는 귀엽고 이뿌다 ...♡",46개,2020. 4. 23.
SherylAmanda,"saranghae nareum, im from Indonesia 🇮🇩",1개,2020. 4. 23.
AldaMaghfiro,Kerrongg ka embak settong ria. Lapiuuuuuu (madura-indonesia) wkwkwk,1개,2020. 4. 23.
DanceCover,Dirumah Saja #Translate INDONESIA🇮🇩,1개,2020. 4. 23.
홍세미,오구 구래구래ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ소중한 게님..❤ 언니 너무 귀여워요 엉엉 다 가져요,1개,2020. 4. 23.
KarenRosero,Holaa🙌 ohh por Dios! Q Centolla  tan grande 😮💜,1개,2020. 4. 23.
쏘마니,와..게장은 너무 조그만해서 먹기도 힘들었는데 ..킹크랩게장 ㄹㅇ 조졌다...아 먹고싶다ㅠㅠㅠ,2개,2020. 4. 23.
yu담다,"25마넌짜리를 함번에 간장으루 투하.!!
와 대박 나름님 오늘도 복스럽네용 한입만용 ❤😋",2개,2020. 4. 23.
박찬열사랑해,와 킹크랩 크기 장난 없다 진짜♥️,1개,2020. 4. 23.
고은별,진짜 간장게장은 알아도 간장킹크랩은 처음이네요 ㄷㄷ...,1개,2020. 4. 23.
씽쌩쏭,2:28 썰탕 ㅋㅋㅋㅋㅋ,1개,2020. 4. 23.
정혜영,제가 다 밥을 드리고시퍼영 ㅠ,1개,2020. 4. 23.
이승원,"쓰리턱이 나온다는 건 턱살이 별로 없단 얘기에요
진짜 턱살이 많은 사람은 투턱밖게 안생겨요
또르륵ㅠㅠ",78개,2020. 4. 23.
코흘리는부엉이,"7:40 와 게장 살만으로 입이 가득차다니ㅠ
게다가 살이 너무 많아서 다리를 한번에 먹지도 못했어ㅜㅜㅜ엉엉ㅇ",0개,2020. 4. 23.
디어방탄,크기 미쳤다... 맛도 크기와 비례할거야 분명 ㅠㅠㅠㅠ 오늘도 잘 보고갑니다😊,0개,2020. 4. 23.
하은,언니 대박 킹크랩 장 이라뇨 ㅠㅠㅠㅠㅠㅠ대박 넘 맛있겠다 ㅠㅜ 언니 오늘도 넘 기여워요 아 대박 근데 너무 맛있겠다,20개,2020. 4. 23.
양지영,먹을때마다 볼 빵빵한게 진짜 귀여워요😍,1개,2020. 4. 23.
상큼발랄알맹쓰,아~~대박!!! 사랑해여♥♥,2개,2020. 4. 23.
오태린,저는 개인적인생각인데 킹크랩은 제 입맛은 아닌것 같아요 ㅜ,1개,2020. 4. 23.
sequence,수빙수언니 갑자기 나와버려서 놀랐어 나나- 수빙수 사랑한다고 나나-나-,1개,2020. 4. 23.
이지영,와! 미쳤다 진짜... 입에 침이 한가득... 스케일 정말 쵝오👍,0개,2020. 4. 23.
퉤칵,나 오늘 서울 전광판에서 광고하는 나름이를 봤어,1개,2020. 4. 23.
샌키,진짜 파뿌리가 들어갔어!,1개,2020. 4. 23.
