닉네임,댓글,좋아요수,날짜
늘봄,음식 좀만 내려도 될것 같아요 언니 먹는 모습이 잘 안보이는 느낌ㅠㅠㅠ   언니 먹는 모습 볼려고 오는데 음식이 넘 높게 있어 가려지는 것 같아요,111개,2020. 5. 20.
김현진,"라면=살찜
뜨거운라면=불어먹음
불어먹음=유산소운동
유산소운동=체지방감소
따라서 뜨거운라면=최고의다이어트식품",75개,2020. 5. 20.
한수지,"저는 개인작으로 이 벽지가 더 좋아요!!! 검정색은 너무 어두워서 프란님이랑 안어울리고, 그냥 이렇게 눈이 편안한게 좋네요!!! 음식도 완전 맛있어보여야ㅕㅠㅠㅠㅠㅠㅠ",141개,2020. 5. 20.
CLARASCORNER,"I swear you make me so hungry whenever I'm watching you haha! Not complaining tho, also, you're sooo adorable 🦋",6개,2020. 5. 20.
김유빈,1:22 저렇게 잡아도 노른자가 안터져 신기하당,91개,2020. 5. 20.
ASMRCAMBO,I want eat Korean noodles 🍝 I really like your eating sounds so delicious 😋,4개,2020. 5. 20.
,👍👍👍❤❤❤❤,5개,2020. 5. 20.
NM,다이어트 중인데 면발 가득 입 안에 소로록... 목구멍을 꿀떡...하는 맛이 잘 느껴져서 너무 너무... 괴롭네요 ㅠㅠㅠㅠㅠㅠ,6개,2020. 5. 20.
수박씨MrWatermelon,라면은 또 왜이리 잘 끓이신거야..ㅠㅠㅠ 프란 누님 항상 복스럽게 드시는거 너무 좋아여 🤤🤤 혹시 다음 먹방은 칼국수 가능할까용? ㅎㅎ,90개,2020. 5. 20.
hunghung,"볼때마다 라면 진짜 맛있게잘 드시네.
라면 탑 인정  합니다.",59개,2020. 5. 20.
Rachel,"yEAAA, never been so early",2개,2020. 5. 20.
KaganKim,그릇에 입대고 밀어넣어먹는게 잴 맛나보영...,48개,2020. 5. 20.
MalakOuarda,It's ramadan I'm Hungry🥺❤,14개,2020. 5. 20.
태럽이,역시 면 먹방은 프란님이 최고예요ㅠㅠ그런데 너무 면을 자주 드시니 건강이 걱정이 되네용ㅠㅠㅠ보이는 동영상이 다가 아닌걸 알지만 영양보충되는 음식도 많이 드셔주세요 뭐든 다 좋아요❤️❤️,73개,2020. 5. 20.
다니로그,1:25 미쳐따규ㅠㅠㅠㅠㅠㅠㅠ근데 배경 합성인거에여 진짜 방인거에용..?,10개,2020. 5. 20.
jwkkk,😃,4개,2020. 5. 20.
VannieEats,I love the sound of noodles slurping!! The ramen with eggs looks so good 😍,8개,2020. 5. 20.
NissiASMR,🤤🤤🤤🥰😍,3개,2020. 5. 20.
WiwitSafitri,Im hungry 😭,1개,2020. 5. 20.
뚱이남자가부르는여자노래,계란이 미디움 이네요,33개,2020. 5. 20.
요지경,아잌ㅋㅋㅋㅋ프란님 배경 훼이크때문에 자꾸 옛날영상인줄알고 패쓰하게되자나옄ㅋㅋㅋ,20개,2020. 5. 20.
EYasu,めっちゃ見てて気持ちいい！本当に好き！,6개,2020. 5. 20.
sachikok,今日もいいすすりっぷりです😊,9개,2020. 5. 20.
좋아해,뒷배경보고 몇년전꺼인줄 알고 날짜확인함ㅎㅎㅎ 왜그래요 심경변화가...,16개,2020. 5. 20.
PeriManiz,Queen noodles start eating 20:34🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩❤❤❤❤,1개,2020. 5. 20.
NataliaPinedacardenas,💪👍💖,2개,2020. 5. 20.
oreo,바로 먹는거 볼려고 잠깐 10초건너뛰엇는데 계란프라이 하나 어디감?,16개,2020. 5. 20.
,なんか見に来ちゃう中毒性,5개,2020. 5. 20.
,😍😍😍,3개,2020. 5. 20.
,ラーメンが1番すき😋,5개,2020. 5. 20.
CindyShin,사랑해요온니😆🥰😍🤩,26개,2020. 5. 20.
희재,새 라면 영상 제일 기다렸어요🥺🥺,10개,2020. 5. 20.
스머프반바지,그릇이 안보여서 조금답답해요 ㅠ,12개,2020. 5. 20.
