닉네임,댓글,좋아요수,날짜
AMoonASMR,I wanna eat that chicken with a bowl of rice.,18개,2020. 5. 27.
딸기망고우유,이거 아직도 안먹어본 1인 ㅜ ㅜ ㅜ ㅜ 가성비생각해서 자꾸 망설이다 딴 치킨시키게됨...,158개,2020. 5. 27.
VannieEats,the chicken looks so tasty Fran!!😍,5개,2020. 5. 27.
이예끝,프란님의 좋은 점은 짧게 짧게 영상을 찍으셔서 부담이 없다는 점이에요ㅎㅎ 저는 영상을 길게 보면 조금 질려하는데 프란님것은 그런게 없어요! 항상 힘내세요!,51개,2020. 5. 27.
Tammy0238,"TBH tho.. ive been watching he old vids cause all the shocking faces just get on my nerves... its acting..  i knowww,   but it took dramatic ... i can't help it... love her old vids better... 💝💝💝💝✌😊✌",7개,2020. 5. 27.
0교시자취영역0CLASS,"If you see this article, you will be able to eat that food!😍😍😍",3개,2020. 5. 27.
들숨에재력날숨에건강,하아 언니 제가 이거 너무 보고싶어서ㅠ맨낳맨낳 생각해서 신청을 했는지 안했는지도 헷갈리지만 진짜 자메이카 먹어주셔서 감사해요 솔직히 자메이카 슬 나올때 됐다고 생각했거든여 눈동자 방황하면서 정말 맛있어하시는 표정 거진 하이퍼리얼리즘,33개,2020. 5. 27.
HOUASMR호유,소리 미쳤다😭😭 저녁 양념치킨 먹었는데 이것도 먹고싶다🤤🤤🤤🤤,11개,2020. 5. 27.
EstefiFreytes,💖Fran💖,4개,2020. 5. 27.
EnyuZeeMukbang,I kinda REALLY want some Jamaican jerk chicken after seeing this 😍,8개,2020. 5. 27.
이윤서,하 언니 진짜 짜릿해 늦게봐서 미안한데 너무 맛있어보이잖아 다이어트중인데 짜릿해서 심장이 하나 더 생긴기분이야,38개,2020. 5. 27.
냐끠,4개뿐이라서 “아!오늘은 천천히 드시려나봐!” 했는데 영상시간 5분.............,12개,2020. 5. 27.
또리네정원Vlog,흐미~이시간에.. 정말맛있겠다,24개,2020. 5. 27.
야채남VegetablesMan,하트벽지에 자메이카통다리 뜯는 모습보니 초심으로 돌아간 느낌이에요ㅋㅋ,11개,2020. 5. 27.
LuckyTaGo,위장운동 좀 안되고 소화가 덜되는 느낌들땐 이 채널 옵니다.. 신기하게 위장운동이 촉진되는지 꼬르르륵하면서 내려가는 소리가 나요.,7개,2020. 5. 27.
JeanneRoma,I love u!! I always watch your videos even the old ones😍😍,2개,2020. 5. 27.
이소정,언니는 치킨드실때 특히 자메이카통다리구이랑 슈프림양념치킨 드실때가 정말 찐인것같아요😋,12개,2020. 5. 27.
단밤태태,내일 시켜먹을게 언니 ♡,4개,2020. 5. 27.
엉띤VLOG,방금 내일 식단에 닭가슴살 넣고 왔는데... 비참해졌어........,37개,2020. 5. 27.
문지원,아 미쳤다ㅠㅠㅠㅠㅠㅠㅠㅠㅠ 최고야ㅠㅠ,12개,2020. 5. 27.
bichouGm,Omg im fasting everyday and deit and i watch u 😭😭😭😭😭,0개,2020. 5. 27.
thrhfjdiDh11,예전영상 다 공개로 풀어주세요 ㅠㅠㅠ 제발 ㅠㅠ보고싶은게 너무 많아요 그때 조잘조잘 떠드는 프란님이 보고싶기도 하구 .....,12개,2020. 5. 27.
김다운,치킨 네개 오분컷하는 여자... 갖고싶다,38개,2020. 5. 27.
유니유니,아 다행이다... 방금 슈프림치킨을 먹어서 오늘 영상 힘들지 않다 ㅎㅎ,12개,2020. 5. 27.
ArinaGull,❤❤wow❤❤,1개,2020. 5. 27.
언제깨질지모를유리심장,오늘 저녁도 속이 안좋아 굶었는데.....프란님 영상보고 대리만족 잘 하고 갑니다....ㅜㅜ,2개,2020. 5. 27.
임이already,요즘 자메이카통다리에 마요네즈 뿌린 영상 꽂혀서 계속 보고 있었는데 이게 무슨일이야 너무 행복해 ㅜㅠㅜㅠㅠ,2개,2020. 5. 27.
Ayufentty,gua tunggu tunggu akhirnya muncul juga❣️,1개,2020. 5. 27.
째니쭈,와 미쳤다ㅜㅜㅜㅜ,2개,2020. 5. 27.
나당냠냠,페리카나 먹어주세여 ㅠㅠㅠㅠㅠㅠ아직도 찾아봐요ㅠㅠ양념ㅁ에 마요네즈 조합,2개,2020. 5. 27.
Shelly셸리,"Who’s laying hungry on bed?
🥺",41개,2020. 5. 27.
조재혁,마요네즈 푹 찍어 먹고파,3개,2020. 5. 27.
아린입뎁쇼,우와아...(꿀꺽)맛있겠다..ㅠ댓글달고싶었는데 댓글사용중지됐다고해서  매일매일확인했는데 드디어 댓글을달수있게돼었당!♡,2개,2020. 5. 27.
유슈슈,"5분...👍🏻👍🏻 
언니는 진짜 찐입니다💜",2개,2020. 5. 27.
끄적끄적,우와..,2개,2020. 5. 27.
온행,장난아니다 먹고싶어서 자메이카통다리구이 ㅠㅠ,0개,2020. 5. 27.
몽상가고양이,"역시 다리는 들고 뜯어야 제 맛이죠...

보고 있자니 맥주가 땡기네요",1개,2020. 5. 27.
염병,언니 이거 넘 맛있게 먹길래 시켜 먹어봤는데 너무 짜서 한 조각도 제대로 못 먹었오요ㅠㅠㅠㅠ 우리 지점이 이상한가,0개,2020. 5. 27.
innnsJ,언니 비비고에 얼큰버섯칼국수 드셔쥬세여... 꿀맛탱인데 아무도 몰라줘요ㅠㅠㅠㅠ,1개,2020. 5. 27.
l심심한인간,미국 이민와서 가장 그리운게 치킨...,0개,2020. 5. 27.
JenniferKeller,That looks delicious🍗,1개,2020. 5. 27.
연뜌으니,와...아직드 안먹어봤는데..먹어보고싶네영..ㅠㅠ 그리고 5분컷...말이....와..😱😱😱ㅠㅠㅠㅠㅠㅠㅠㅠ프란온니 너무좋자나ㅠㅠㅠㅠㅠ 프란언니이이이이 코로나조심 해여 ❤❤❤❤❤❤,1개,2020. 5. 27.
jakeoder,하...겁나 맛있겠다 진짜ㅠㅠ,0개,2020. 5. 27.
박수진,와 자메이카 한번도 안먹어봤는데 먹어보고싶다...ㅠㅠ,1개,2020. 5. 27.
기헌,너무 맛있어 보인다 언넝 사먹어야지~~~,1개,2020. 5. 27.
유진,우와 마싰게당ㅠ,1개,2020. 5. 27.
kim혜연,고작 한마리라 아쉬워요 ㅜ,9개,2020. 5. 27.
최희정,대~박~완전맛있보인다. ㅠㅠ,0개,2020. 5. 27.
조주찬,헐 자메이카...ㅜㅜㅜㅜㅜㅜㅜㅜ,1개,2020. 5. 27.
징어걸오,41분전!! 아 맛있겠다 ㅜㅜ,1개,2020. 5. 27.
DonavanRaymond,This was light eating!!! Still awesome tho!!!,0개,2020. 5. 27.
SongByrdASMR,Love the sound!,1개,2020. 5. 27.
솟씨,와 씨 ㄱ맛있겠다,1개,2020. 5. 27.
yu담다,헐 설렌다 😋,2개,2020. 5. 27.
먹제쉬ASMR,"오늘 내가 먹은 닭다리는
그저 스모크 치킨ㅜㅜ",0개,2020. 5. 27.
다금DAGUMMUKBANG,와 진짜 맛잇겟당......,0개,2020. 5. 27.
심은아,"맛있겠어요^^
늘 프란님이 부러워요
드시고  운동 많이 하셔요^^",1개,2020. 5. 27.
카롱카롱해,프란님 보쌈 먹방 해주세요~~~♡,1개,2020. 5. 27.
통큐,먹어야겠다.... 진짜 잘 먹어줘서 좋아요,1개,2020. 5. 27.
볼프강스칼렛요단강,음식 양이 점점 줄어드는듯~ 그렇지만 건강이 먼저죠~ 이왕이면 건강식도 좀 드셔요~,11개,2020. 5. 27.
lovely블리,영상길이가 5분...28초라닛.. 대단해여 프란늼..,0개,2020. 5. 27.
,👸🏻🖤🖤🖤,3개,2020. 5. 27.
빱빱디라라,하트벽지 롱 타임 노 씨~! 🤗,0개,2020. 5. 27.
김밥U담,17분 전 이다!!,1개,2020. 5. 27.
수정,울언니 치킨먹는 모습도 매력있어...☆,7개,2020. 5. 27.
DebdutiDas,My fvrt food😍😍 mouth-watering 😍😍 Good keep it up 😍 lv u di😍 fst comment,0개,2020. 5. 27.
백아연,아싸 두번째,1개,2020. 5. 27.
콩이먹방Tv,저도 얼마전에 ㅋㅋ 자메이카 먹었어용😍😍,0개,2020. 5. 27.
김쩡니,아이고 나 미쳐,1개,2020. 5. 27.
모아이,"우와~~~~!!!!!! 




맛있겠다...........(다이어트 중)",1개,2020. 5. 27.
어피치,클래스 남달라 정말💕💕 오늘도 잘 봤습니다!,0개,2020. 5. 27.
아싸언니,통다리구이가 와...크네여,0개,2020. 5. 27.
으나수,자메이카 한마리 5분컷 미친...,0개,2020. 5. 27.
서구다,자메이카에 스모크 소스 조합어때요?!,1개,2020. 5. 27.
AndikaKusuma,"I like the channel Sis, but I don't know the meaning of the language",0개,2020. 5. 27.
김예림,새벽에 치킨시켜먹을까 하다가 참았는데 여기서 이걸보네....ㅠㅡㅜ 눈으로 먹어요🤪,0개,2020. 5. 27.
NabillaAlya,So delicius❤,0개,2020. 5. 27.
간단한끼onemealsimple,맛있어 보여요,1개,2020. 5. 27.
주시포,저..자메이카 안먹어봐서 그런뎁..혹시 무슨맛이에용? 영상 재밋게 보고갑니당~><,0개,2020. 5. 27.
봄봄,음소거로 봐도 존나맛있어보임..일하면서 음소거로 보는데 소리가들려ㅠ,0개,2020. 5. 27.
박주미,영상마다 다 똑같은 포즈디,0개,2020. 5. 27.
areum,"다이어트 힘들어죽겠다ㅠㅠ 먹고싶은 건 많은데 참으려니 인생노잼,, 인생은 프란처럼ㅠㅠㅠㅠ",0개,2020. 5. 27.
이유리,살이 엄청 부드럽게 찢기네요~ 잘봤어요^^,0개,2020. 5. 27.
김하나,배경그림 너무조아요~^^,1개,2020. 5. 27.
,เยี่ยม​ไปเลยย!! 😋👍👍👍,0개,2020. 5. 27.
