닉네임,댓글,좋아요수,날짜
LivKim김리브,Love Fran! Who is watching his video on the bed now?❤️😋🙋🏼‍♀️,7개,2020. 5. 18.
DanSnow,배경 넘 좋음!!ㅋㅋㅋㅋㅋ옛날생각도나고,158개,2020. 5. 18.
뚱스뚱스뚱스,놀래라 시작부터 다 먹은줄,43개,2020. 5. 18.
Nlxandri,بشكا سميدا اكتر كلمه بحبهالك بس معرفش معناها😂😂😂🤭,5개,2020. 5. 18.
ThaniaDwiSaputri,"Hmm yummy 😍😍

I'am from Indonesian please subtitle🙂",5개,2020. 5. 18.
쩐시Genie,뭔가 초창기 영상들 느낌이 나네요 묘한 느낌 :),57개,2020. 5. 18.
내ID는랑사우수,젓가락 길이가 짝짝이ㅠ,9개,2020. 5. 18.
iriskinanti,First ❤️❤️,4개,2020. 5. 18.
,I levo you 😭💋❤️🇩🇿,4개,2020. 5. 18.
MennaAmeen,Luv you❤❤❤,2개,2020. 5. 18.
NiniSarr,I am from south of France I watch you most every day 🇫🇷🙏😍,3개,2020. 5. 18.
nurathirah,yummy❤️,2개,2020. 5. 18.
수박씨MrWatermelon,4:20 이 영상에서 프란 누나의 가장 진심이 담긴 표정☺️ 행복해보인당,23개,2020. 5. 18.
개놈,Second♥♥,1개,2020. 5. 18.
,"フランさんこんばんは😃ガラスの器だから冷たいスープかな🤣
とっても美味しそうだね😃",5개,2020. 5. 18.
AldaRisma,Firs,2개,2020. 5. 18.
봉이네TV,얼큰한게 먹고싶은데 날이 더우면 냉짬뽕 👍👍,6개,2020. 5. 18.
아이스홍차,속까지 시원해지는 너낌 🥰 역시 면프란 !!!,2개,2020. 5. 18.
성진김,"I always love her so much....
언니 ! 사랑해......♡♡♡~",4개,2020. 5. 18.
최유미,배경이 밝아져서 좋네유ㅎㅎ 맛있어보여요~~^^♡,11개,2020. 5. 18.
JaylenTabotabo,Annyoung😘🖤,1개,2020. 5. 18.
바바나나,프란님 2분컷 할 정도 양 아닙니까? 중간중간 시간 조절 하시는 느낌ㅋㅋㅋㅋ,3개,2020. 5. 18.
삼겹살,프란님 얼굴 그림만 있으면 옛날 영상같음,10개,2020. 5. 18.
더조아studio,이 시간에 프란님 영상을 보는 건 너무 위험해 ㅠㅠ,2개,2020. 5. 18.
YENNIK,프란님.. 옛날 영상들 비공개해놓으셔서 추억들을 못봐서 너무 무지  아쉬워요....ㅜㅜㅜ,6개,2020. 5. 18.
,🖤🖤,1개,2020. 5. 18.
SingHwaLim,🍓🍓🍓🍓🍓,2개,2020. 5. 18.
김영옥,♡ 기분좋은 프란님 먹방,5개,2020. 5. 18.
MatjogyoASMR맛조교,"0:08초 프란님 첫 입 스타트 
영상 감사합니다",1개,2020. 5. 18.
TV화경,속이 시원해 지는 것 같아요 ㅎㅎ,2개,2020. 5. 18.
ValentinaVazquez,ur so cuteeee <3,0개,2020. 5. 18.
허유,언니 배경 바꾼거 잘어울려여! 💜💙💚💖,4개,2020. 5. 18.
혜옹,헐 프란님 덕에 내일 점심은 냉짬뽕입니다. 감사합니다♥,1개,2020. 5. 18.
지빈jibin,오아ㅜ ㅠㅠㅠㅠㅠ배곱아여 ㅠㅠㅠ,1개,2020. 5. 18.
SilverreploidCLE,"좋아요!
I truly want to try Jjampong..
Jal meokkesseumnida!",1개,2020. 5. 18.
아라,언니 너무 토끼같아서 귀여워요ㅋㅋ,1개,2020. 5. 18.
meimarimo,今日はとっても幸せそう♫♫,1개,2020. 5. 18.
신아지니,프란님 !! 케이크에 우유 말아먹는 영상 부탁드려요 ㅠㅠ,1개,2020. 5. 18.
이범마eve,언니 벽지 취향 너무 극단적이얔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아정말 너무좋앜ㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 5. 18.
애니묵향,아~ 잊고 있던 냉 짬뽕 ~ 생각나게 해줘서 고마워요^^~ 나의 면프란님^*~,1개,2020. 5. 18.
야식먹방TV,아~~여름엔 냉짬뽕~~~진짜 시원하겠다~~ 호로록 소리~~오늘 따라 더 맛있게 들려요~~,0개,2020. 5. 18.
롬곡옾눞,"ㅠㅠㅠㅠㅠㅠㅠㅠ안그래도 냉짬뽕 너무 땡겼었는데 딱 먹어주시니까 기분이 좋네요ㅠㅠㅠㅠㅠㅠㅠㅠ😭😭❤
오늘도 먹방 잘 봤어요 언니😭❤❤",5개,2020. 5. 18.
SongByrdASMR,She’s so pretty today 😊😊😊,0개,2020. 5. 18.
솜뭉치,많이 먹어요 언니♥️,1개,2020. 5. 18.
나울마미,예전 초기 영상인줄... 벽지 넘 반가워요ㅎㅎㅎ,1개,2020. 5. 18.
아담Adam자취생먹방,저는 가끔 짬뽕보다 냉짬뽕이 더 땡기던데 바로 오늘이네요:) 프란님 항상 맛있게 드셔서 너무 좋아요😁😁,1개,2020. 5. 18.
,프란님은 냉짬뽕... 나는 얼음... 같이 먹고 있어요...^^,0개,2020. 5. 18.
나예,나도 이영상 보니까 냉짬뽕 먹을수 있을거 같애..(짜장 짬뽕 별로 안먹음),0개,2020. 5. 18.
아싸언니,세상에나 시원한짬뽕이네여,1개,2020. 5. 18.
스트로베리밀크딸기우유,와우 냉짬뽕,0개,2020. 5. 18.
Rebecca,지금 영상이 더 보기좋아요 ♥♥♥,2개,2020. 5. 18.
먹제쉬ASMR,"냉짬뽕은 안 먹어봤는데..
맛있게 드셔서 침 흘리다 갑니당ㅜㅜ",0개,2020. 5. 18.
AnningTv,Hello Fran from Philippines 🇵🇭,0개,2020. 5. 18.
YoutuberSHIN과함께,오오오 냉짬뽕 처음봐요,0개,2020. 5. 18.
희바나Vlog,"귀여운 프란님
오늘도 오물오물 귀엽게 드시네요💕",7개,2020. 5. 18.
닛시,순간 옛날영상인줄욤ㅎㅎ 배경 추억돋아요!ㅎ,0개,2020. 5. 18.
shu4hara,"ハート💗💗の壁紙カワイイでーす(v^-ﾟ)💟💟
明るくて素敵✨✨涼しい料理美味しそうですわ～☀☀",0개,2020. 5. 18.
Chaedo채도,프란 흥해라~~~~!!!!!!!,1개,2020. 5. 18.
감성퀸,프란언니 오늘도 먹방 졸귀탱♡,0개,2020. 5. 18.
들숨에재력날숨에건강,꺅 나 냉짬뽕 진짜 좋아하는데 최고최고 언니💕🤣,0개,2020. 5. 18.
최쑤기,"담에  냉짬뽕 한번 먹어 봐야지요~~^^ 
맛있겟쥬!?^~^",0개,2020. 5. 18.
술시루SulSIRU,냉짬뽕 양이 부족한거 아니신지?♡♡,1개,2020. 5. 18.
콩이먹방Tv,와 냉짬뽕맛이 궁금하네요,1개,2020. 5. 18.
황제진,와우 아프리카 보는줄 ㅋㅋ 옛날 라면먹방이 생각 나요!!,0개,2020. 5. 18.
딱콩아사랑해,"프란씨는 밝은배경이 어울려요^^
냉짬뽕 볶은김치 맛있게 먹고가요~",0개,2020. 5. 18.
김하늘,귀걸이 너무잘어울려요♡,0개,2020. 5. 18.
소녀,영상 재탕중인데 이 영상 프란님 너무 예뻐요 그리고 냉짬뽄 먹고싶다,0개,2020. 5. 18.
이모경,역쉬 프란님 면 먹방 최고에요💕💕👍👍배경?도 밝아져서 너무 좋아요👍👍,0개,2020. 5. 18.
쩡유니맘,"노란색... 오렌지 립 색이 잘 어울리네요
프란님 봄웜톤이신가보다^^~~",0개,2020. 5. 18.
VannieEats,Yummy! Who wants to eat this?🙋🏻‍♀️ Fran looks so beautiful eating ❤️,7개,2020. 5. 18.
ASMR우석,0:08 Start Eating,2개,2020. 5. 18.
야너몇타야,면프란 절대 사랑해,2개,2020. 5. 18.
아잇,배경 이게 더 조아용~ 뭔가 프란님이랑 더 잘 어울리는 느낌??,0개,2020. 5. 18.
claraekawati,First💕😍😍,0개,2020. 5. 18.
하로Haro,저번에 먹었을 때 국물이 빨간 냉면 맛이었는데 저것도 그럴까요...,2개,2020. 5. 18.
NandaMorais,Brasil,4개,2020. 5. 18.
FrancielleSilva,Bem que ela podia fazer uma live pra responder as perguntas que nos temos pra elas agora o problema que ela não fala português kkk fran sou sua fã assisto todos os dias meu apelido também é fran mais meu nome é francielle,2개,2020. 5. 18.
장여진,앞접시도보이면좋겠어요!,0개,2020. 5. 18.
hong예림,옛날배경 넘 조으다,0개,2020. 5. 18.
나나나나나나나나나,언니 항상 잘 보고있어요 잘먹는 모습이 보기좋네양,0개,2020. 5. 18.
GUINE,بالعافية🌚,0개,2020. 5. 18.
jjoyalove,프란님하면.. 면.. 김치... 요즘은 볶음김치에 빠지셨나봐용ㅋ,0개,2020. 5. 18.
StacieMarie,"Hi Fran I just recently started watching your videos. Do you always race with yourself when eating so sloppy. I thought Mukbanging was about eating a massive amount of food, however not like a pig at a trough. I think you cheat when you are competing with your male friend who is also a YouTuber, because you buy the cups of spicy noodles and test your time eating on your own as a practice run before you challenge him. Well keep making your videos and I’ll keep watching just to see the silly looks your face makes like when your eyes barely open or when you make them go crossed, or my favorite one when you don’t know where you should be looking.🤣🤣🤣🤣",0개,2020. 5. 18.
JohanesTambunan,"Hi sis, how are you, keep up the spirit, huh, hehehe, I'm Indonesian, I'm here for subtitles",2개,2020. 5. 18.
,I love you very much l'm from Egypt 🇪🇬🇪🇬🇪🇬🇪🇬,0개,2020. 5. 18.
달장구mua,"짜장 짬뽕 고민하다 항상 짜장 먹는데...
그러면서 왜 매번 고민을 하는지. ㅋㅋ
이 시간 이후 중국집 가면 일단 냉짬뽕 있는지 보고
있으면 고민 없이 냉짬뽕 호로록해야쥬~
맛이 궁금해요 ㅎㅎ
궁금한 맛 잘 봤습니다~♡",8개,2020. 5. 18.
SlfKhan,Ҟӡоь ввзг ьлоа аҩк Аҧсны Ахада,1개,2020. 5. 18.
고니랑이백이중프사고민하다200으로해버린썰,벽지덕분인지 편안한 느낌이 들어요!,0개,2020. 5. 18.
,😍😍❤❤❤❤,1개,2020. 5. 18.
RizwanaArshad,Your a legend you are noodles queen and I like you 😁,0개,2020. 5. 18.
BoraUtopia,난 검은배경이 더 좋던데 음식에 더 집중도 잘되고 ㅠㅠ,4개,2020. 5. 18.
areum,"냉짬뽕 맛 넘 귱금한데,, 사이다 맛? •_•",0개,2020. 5. 18.
헨리헨리,프란님 최공!!😍,1개,2020. 5. 18.
