닉네임,댓글,좋아요수,날짜
박이엘,언니 고아죠??,65개,2020. 5. 31.
JusangASMR주상전하,Who wants to eat Fried Chicken??,20개,2020. 5. 31.
ASMRMuKbang맛형,0:13 Start eating,21개,2020. 5. 31.
지미,0:13첫입 Start eating,19개,2020. 5. 31.
LivKim김리브,This Fried Chicken looks FIRE SPICY! 🔥 Love how Fran just goes right through them with no problem 🤤❤️,15개,2020. 5. 31.
EnyuZeeMukbang,The color and the sounds are amazing! I'm drooling right now 🤤,17개,2020. 5. 31.
MarkASMR,소리미쳤다...,21개,2020. 5. 31.
이젤,"소스는 떡볶이양념맛이구요, 맵기는 불닭볶음면보다 덜 매워요 ㅎ",122개,2020. 5. 31.
가가가,치킨에다가 시원한맥주 ᆢ캬  ᆢ시원하다 라는소리가 절로나올꺼같아요 ᆢ맛있겠어요❤❤❤👍👍👍😋😋😋,17개,2020. 5. 31.
IndayEringPahang,Who loves fran..make this blue,4개,2020. 5. 31.
주현아,"뱀파이어 치킨은 이름때문에 반하고..
바삭바삭 소리에 반하고...
정열적인 색깔에 반하고...
프란님에 맛있게 먹은 모습에 반한다.",3개,2020. 5. 31.
식빵이,프란님 케잌이랑 치킨은 진짜 단연 최고인듯. 소리가 예술이라 나도 모르게 배민앱을 클릭한다는....,16개,2020. 5. 31.
피카츄,맛은 그저그런가보네여 ㅋㅋㅋㅋㅋ 진실의 미간에 반응이 없어..,26개,2020. 5. 31.
입벌려음식들어간다,0:13 Start eating,10개,2020. 5. 31.
kuzodreadnut,"Me yesterday : I've seen this background before.
Me today : oh! It's Frans background last 2017.
😂",2개,2020. 5. 31.
봉이네TV,"얼마나 매우면 뱀파이어!!
완전 빨간게 딱 봐도 맛있어보이네요👍👍",5개,2020. 5. 31.
DerinErdoan,Afiyet olsun ablama,4개,2020. 5. 31.
민아minah30대후반vlog,매콤치킨엔 맥주죠~~,11개,2020. 5. 31.
Dellayey,So statisfying 😍 love from indonesiaaa 😙,4개,2020. 5. 31.
강혜연,언니 불닭볶음탕면이랑 스팸참치김밥에 마요네즈 뿌린 조합 꼭 한 번 다시 먹어주세요 ㅠㅠㅠㅠㅠㅠㅠㅠ🙏🏻 항상 영상 잘 보고있어요 ㅎㅎ 먹방은 역시 프란언니가 쵝오랍니다 👍❤,21개,2020. 5. 31.
pica,like ke55,4개,2020. 5. 31.
MonikaSawitri,"So delicious 
Love from malaysia❤❤😉",6개,2020. 5. 31.
LeighFrencesca103,Yay I’m first comment 🥰🤗😇🙃,3개,2020. 5. 31.
DARK355,GOOD  :),4개,2020. 5. 31.
0교시자취영역0CLASS,3단계 아니길 빌었는데 너무 다행입니다 누나 ㅠㅠ,8개,2020. 5. 31.
큰행복,치킨이 빨갛다 못해 형광빨강임..ㄷㄷ,3개,2020. 5. 31.
HusnaSupriyani,Btw subtittle😭,4개,2020. 5. 31.
TaniaSK,2019-2020 I just pretend to understand what she said and enjoy to watch her eating 🤭 why no subtitles?,0개,2020. 5. 31.
SocialBountyMoneyMakingApp,hello there friend! AgOZ,3개,2020. 5. 31.
달장구mua,"새벽에 보면서 군침 흘리는 저란 사람...
프란님처럼 순살 양념치킨 쌓아 놓고
예쁘게 먹는 꿈 꾸러 고고고~♡",2개,2020. 5. 31.
도르미,언니 너무 맛있어 보여용ㅠㅠㅠㅠ 근데 화면 설정이 채도가 높게 설정되어있는건지 치킨이 너무 쨍해서 눈이 조금 아프네요ㅠㅠ 항상 응원하고 사랑해요♡,18개,2020. 5. 31.
창정팬20년,매운거 못먹는데ㅜ 너무 맛있게드시네여ㅠ,3개,2020. 5. 31.
ss,과자소리가..맛잇겠다ㅠㅠ,3개,2020. 5. 31.
,フランさんこんばんは😃チキンとっても美味しそうだね😃スパイシーだから辛いかな⁉️,2개,2020. 5. 31.
양귀경,뱀파이어치킨ㄷㄷ 저는 너무 메울것 같아서 못 시키겧ㅅ어용ㅠ,3개,2020. 5. 31.
보카도와사랑에빠진동해아,엄청 매워보이는데 옴뇽뇽 잘드신다 .. 😳,3개,2020. 5. 31.
Nfshftr,"The sound is very good😍
Love from Indonesia🙋",1개,2020. 5. 31.
우현이,"이 영상 같은거 보고....
어 !!! 정말 맛있기 먹네 
하나도 안 매운거봐 나도 시켜야지





시키고 난뒤 
1조각 먹고 안먹음...
(후회 함)",2개,2020. 5. 31.
DimondSparkle,0:13 start eating,0개,2020. 5. 31.
이승아,프란언니는 슈프림치킨 먹을때가 진리인듯,2개,2020. 5. 31.
권남영,바삭바삭 소리 미쳐 ㅠ,2개,2020. 5. 31.
효진먹방hyojinASMR,너무 빨갛다 ㄸㄸ 1단계인데...,2개,2020. 5. 31.
포로리,힝 온니이 내 최애 광천식당 두부두루치기 아프리카버전 없어졌네용 ㅠ_ㅠ ㅎㅎ아쉽지만 그래두 오늘두 영상 잘봤어요 ❤️❤️!!,1개,2020. 5. 31.
왕녀,아... 소리에바야 이거 비싸서 못시켜먹고있었는데ㅠㅠㅠㅠㅠ 먹어바야지잉,1개,2020. 5. 31.
Feyza,🧚‍♀️❤,1개,2020. 5. 31.
막대솜사탕,"진짜 맛있게 먹네요..
먹고싶당..
소리도 끝내 줍니다^~^
구독자 300 가자~~♡",2개,2020. 5. 31.
지빈jibin,소리 진짜 최고...빠삭한소리에 눅진한 양념소리😭,0개,2020. 5. 31.
또리네정원Vlog,생각만해도 맵다,2개,2020. 5. 31.
정민이얌,와 광고로는 음..그렇게 맛있어보이지는 않았는데 프란님 영상 보니깐 진짜 먹고싶어져요 ㅠ,1개,2020. 5. 31.
moommoom,今回もおいしそーです🥰🥰🥰,1개,2020. 5. 31.
LEEke,1이당 누나 힘내!!~♥,2개,2020. 5. 31.
아싸언니,🙀😱와....치킨이네여,2개,2020. 5. 31.
닉넴할게없어,완전 씨뻘개서 되게 매워보이는데 불닭볶음면보다 덜맵다니 의외네요ㅋㅋ 그래도 저한텐 엄청 매울듯ㅋㅋ,0개,2020. 5. 31.
TebaAHMAD,💖,0개,2020. 5. 31.
yobeach,우와ㅏ ㅠㅠ 맛있겠다,2개,2020. 5. 31.
ItzNaqaOfficial,"Indonesia:like
Korea:komen",1개,2020. 5. 31.
의기냥냥,이분 영상 오늘 처음 봤는데 무표정으로 오물오물 하시는거 너무 귀엽다.......판다가 대나무 씹어먹을때 짓는 표정같아,0개,2020. 5. 31.
해준HaeJunASMR,와.. 매운거 디게 잘드시네요.. 맵찔이인 제가 먹으면 콜라 1.5리터 몇개는 필요할듯 므헣ㅎ,0개,2020. 5. 31.
HarumTisyaElisia,"I from in indonesia, i like vlog you ♡",0개,2020. 5. 31.
최쑤기,"1단계인데 보기만해도 색깔이 음청나게
빨간것이 매워보임 ㅠㅠ 프란님이 매우시면 
저도 매울거같음 ㅠㅠ
눈으로 귀로만 만족시켜야겠어요 
프란님~~~😥😢😢😢😢😢",0개,2020. 5. 31.
Nlxandri,جوعتيني💔😂😂🤭,1개,2020. 5. 31.
김서영,치킨이 너무 빨간네.,1개,2020. 5. 31.
Unanochedelluvia,Subtitules in spanish!!!! ❤💪,0개,2020. 5. 31.
