닉네임,댓글,좋아요수,날짜
sabrinasetha,Can’t be without “it’s almost done” otherwise it’s not one meal a day,777개,2020. 4. 30.
LL,모든 음식이 쉽게 느껴지는 간단명료 조리와 유머.. 이채널의 성공비결이 아닌지.. 게다가 배경음악 중독성...,230개,2020. 4. 30.
LManoban,"You:Add some.. (shows bottle)
Me: Soju?
You: Sesame oil!
😂😂😂",584개,2020. 4. 30.
AreskaArt,"The stove : tatatatatata

Me : ""I feel betrayed,""

Edit for typo",500개,2020. 4. 30.
HanPham,I feel like at this point with all the recipes she has created she could have put all of them in a book and named it “It’s Almost Done” and I’ll still buy it 🙂,164개,2020. 4. 30.
tt,"0:44 자신이 애끼는 파가 썰리는 것을 본 파오리
0:46 이미 늦었다 생각했는지 뒷모습을 보이고 마는 파오리",90개,2020. 4. 30.
BoBoCooking,"I love that there is no spoken words but the actions and written subtitles are so cute and funny!
Like the way the green onion is slowly set down to the table.
And the ice cream fish making him say ""oh my teeth"" XDD",113개,2020. 4. 30.
SeanW,"One Meal a Day: rice is a must.




Me: green onions are a must.",168개,2020. 4. 30.
연주,진짜 중국집에서 파는거랑 맛 똑같음.. 개인적인 취향으로는 돼지고기나 새우를 조금 넣어서 먹는것도 맛있는것 같아요!,100개,2020. 4. 30.
리안,"요리 유튜버 중에 하루한끼님의 제일 좋은점.
정말 기본적인 식재료만으로 레시피를 알려주신다는 것
이 분야에선 백종원 유튭도 못 비빔
탑 오브 탑",239개,2020. 4. 30.
NilanjanaIridescentAn,"Got scared when you said ""I'm going to have a fish"" 🤣",5개,2020. 4. 30.
강민,여ㄱl한국inㅇl 없nen거야 ㄷr영어 jal ha는 gosu인거야 뭐je?,42개,2020. 4. 30.
,"""when it starts to smell delicous..'' damn right a perfect way to know when you'll add veggies",6개,2020. 4. 30.
QuentinTenney,"OMAD: I'm going to have a fish

Me: ""ain't no fish inside...""",30개,2020. 4. 30.
LiTTlemOChi,FIND YOURSELF A PERSON WHO LOVES YOU AS ONE MEAL A DAY COOK LOVES GREEN ONIONS...,345개,2020. 4. 30.
GamingWithVex,"Store: have restocked green onions
One meal a day: I'll be taking all you're green onions

Is like the green onion is the signature flavor lol but i love your cooking videos alot also i have a playlist for it too :3",30개,2020. 4. 30.
조하나,"오늘 점심으로 해먹었는데 대성공이에요~
저는 수정(넓적) 당면으로 했어요
30분 정도 물에 불렸다가 했는데 양념이 고루 잘 베어
정말 맛있었어요
파프리카는 없어서 생략하고 칼칼한게 좋아서 
마지막에 풋고추하나 썰어넣었더니
일품요리 부럽지 않습니다~
항상 간단하고도 맛있는 레시피 알려주셔서 감사해요^^",7개,2020. 4. 30.
lbXsnova,"""It's almost done"". My mum says that every time after preparing the ingredients 😂
Japchae looks so delicious, I wanna try it right now 😋😋😋",15개,2020. 4. 30.
Thatkidontheblock,Filipinos everywhere: we've done that paring with every type of noodles.,19개,2020. 4. 30.
SalemWekamp,"Nobody:
Green onion: dramatic entrance",373개,2020. 4. 30.
SunFlower,"Nobody:
One meal a day: It's almost done :D",16개,2020. 4. 30.
LOEYI,When you said “I’m full” now I know it’s snack time,12개,2020. 4. 30.
RuthyMedina,"One meal a day: ""I'm full"".
*Proceeds to eat a big af taiyaki*
Me: wut",19개,2020. 4. 30.
FirstNameLastName,"""cooked rice is a must""


I feel You",10개,2020. 4. 30.
SultanVachrezi,"Some video from this channel isn't complete without :
-""it's almost done""
-the green onion that you bought at black market
-that blackpink stove (but i feel betrayed from this video)
-""yum"" 🥴
-that cute handwave",31개,2020. 4. 30.
DelectableNoms,0:26 mini cleaver so cute!,7개,2020. 4. 30.
munnie1209,"When they whipped out the sesame oil , low-key thought it was alcohol or a beverage",4개,2020. 4. 30.
정혜원,오옷 안녕하세요 곰손입니다아~ 영상속 조리용 칼 구매욕구 뿜뿜인데 혹시 정보 알 수 있을까요...?? 😅,3개,2020. 4. 30.
DorieHoang,"Imagine if “one meal a day” were an idol group, the greeting would be: “it’s almost done, 안녕하세요 one meal a day 입니다” 🤣",408개,2020. 4. 30.
SheryllouMendoza,"Love the added adorable ""bye~ bye~"" gesture in the end",1개,2020. 4. 30.
H,"They way they mix the sauce in the beginning is so gentle and then you get me :

🌪️M🌪️I🌪️X🌪️",5개,2020. 4. 30.
또히,칼...왜케 귀욤뽀짝해... 으디껀가여 넘나 구매하고픔..ㅋㅋㅋ쿠ㅜㅜ,3개,2020. 4. 30.
OyebanjoPeace,"No one:

Absolutely no one:

Not even a single person:

One meal a day : twenty seconds into the video ""it's almost done"",",24개,2020. 4. 30.
Itsalmostdone이제다된거나다름없습니다,"0:20
+이것이 한끼님의 100번째 영상이라 이 말입니다 여러분!",1개,2020. 4. 30.
3cNothanks,"OMAD: I'm full
also OMAD: proceeds to eat a whole fishcake",3개,2020. 4. 30.
skatyal,I become happy when the music starts.,6개,2020. 4. 30.
YolandaFelia,"omad: eat the fish

then: oh my teeth 😂",4개,2020. 4. 30.
FCTutankhamen,"저 칼 갖고 싶은 분 손?
Anyone else who wanna get that kitchen knife?",245개,2020. 4. 30.
환이TV,한국인모여라!,5개,2020. 4. 30.
오이영oiyoung,아 손흔드시는거 넘 귀엽쟈나여 😢♥️😢♥️,1개,2020. 4. 30.
TJCrisostomo,"1:32 : when it smells delicious
One meal a day : NoT tOdAy",0개,2020. 4. 30.
Jess0000,"I want him to use ""gra ta ta ta""
Good meal by the way",0개,2020. 4. 30.
이민정,잡채밥 안좋아하는데 너무 맛있어보여서 방금 보고 만들어봤는데 ㅎㅎㅎ진짜 맛있네요 ㅎㅎ좋은 레시피 감사합니당!,1개,2020. 4. 30.
혀늬혀니,"와 겁나 맛잇다 진짜 ㅋㅋㅋㅋㅋㅋ파는맛 대박,,",1개,2020. 4. 30.
김씨리,칼뭐에옄ㅋㅋㅋㅋㅋㅋ겁나 귀엽넿ㅋㅋㅋㅋㅋㅋㅋ,1개,2020. 4. 30.
TheLateEmpress,"....and, finished it off with my favorite dessert!",1개,2020. 4. 30.
에베벱베,"하루한끼님 뭐 섞을 때마다 어정쩡한 범위에서만 슬긍슬긍?섞는거 너무 귀여워요ㅋㅋㅋㅋ잡채는 잡채만 먹어도 맛있고 밥이랑 비벼 먹어도 맛있고 간 심심하게 해서 찌개요리랑 같이먹어도 맛있죠..손이 많이 가서 자주 해먹지는 못하지만 하루한끼님 레시피면 매일 해먹을 수도 있을 것 같아요ㅎ

오늘 저번에 올려주셨던 계란장을 만들었어요! 무심코 청양 고추 다진 손으로 눈을 비볐다가 울어버렸지만..내일 제 입속으로 들어올 계란장의 맛을 기대하며 참아냈습니다..!",305개,2020. 4. 30.
히히힣,대파놓을때 포즈 너무 귀여워요ㅋㅋㅋㅋㅋ,1개,2020. 4. 30.
CatThePower,세상에 저 작은 중식도 욀케귀여워 이 채널 영상이랑 너무 잘어울려,1개,2020. 4. 30.
구름,3:02 아 손인사 넘 기여워용ㅋㅋㅋㅋㅋㅋㅋㅋㅠㅠ,2개,2020. 4. 30.
진진자라,2:34 갈수록 좋아지는 건 입맛뿐이구낰ㅋㅋㅋㅋㅋㅋ 뻘하게 터졌어요ㅋㅋㅋㅋㅋ,1개,2020. 4. 30.
SofianeYacine,"Next time : washes his hands

""Almost done guys""
😂",363개,2020. 4. 30.
JHLee,"아니 칼 뭐야 저거..
너무 귀엽잖아ㅋㅋㅋㅋㅋ
장난감 같아요ㅋㅋ",1개,2020. 4. 30.
ErliPuspita,"I've just made this, and as always, the result is amazing. Thank you!
I've survived college life because of you 😂",0개,2020. 4. 30.
promukbangASMR프로먹방러,This how many people getting hungry watch after this video,4개,2020. 4. 30.
김도연,야채들 후라이팬에서 볶을 때 쓰는 나무 숟가락 정보 너무 궁금합니다ㅠㅠ 댓글 부탁드려요🙏🏻,1개,2020. 4. 30.
뚜쨔뚜쨔,개인적으로 잡채밥 별로 안좋아하는데 이건 맛있을 것 같아용❤ 그리고 칼 너무 귀여워ㅋㅋㅋㅋㅋㅋㅋ,117개,2020. 4. 30.
L99,"""이제 다 된거나 다름 없습니다""  /  ""It's almost done""
ㅋㅋㅋㅋㅋㅋ seriously??",0개,2020. 4. 30.
BriannaHarris,I saw the recipe when I woke up and went to the store specifically to pick up more glass noodles! It tasted amazing!! Thank you 💕,0개,2020. 4. 30.
준풍뎅이,요리 영상 너무 제 취향이에요ㅋ 마늘 툭 놓는거 넘 귀여우면서 우낌ㅋㅋ,1개,2020. 4. 30.
자몽에이드,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 마지막 안녕~~ 부분만 모아서 올려줘요ㅠㅠㅠㅜ 너무 귀여우셔ㅜㅠㅜㅜㅜㅜ,0개,2020. 4. 30.
아무생각없는하루,칼 정보뭐에요..? ㅠㅠㅜ 대박 넘 기요미ㅠㅠㅠㅠ,1개,2020. 4. 30.
쿄블리아,"ㅠㅠㅠㅠㅠㅠ진짜 덕분에 밥 챙겨먹으면서 건강하게 살고 있어요!내일은 친구한테 고추장불고기 해주려구요
이 잡채밥은 혼자 있을 때 후딱 먹는 걸로😉",0개,2020. 4. 30.
atohS,"Reminds me of a Filipino dish I used to eat when I was a child 🧐 
Overall great recipe UwU thanks",0개,2020. 4. 30.
