닉네임,댓글,좋아요수,날짜
maximilianrivera,"Me: Presses play. 
One Meal A Day: it’s almost done.",24개,2020. 5. 22.
CometOfTruth,"Says 'im full'
Proceeds to eat a whole melon.",874개,2020. 5. 22.
DeniseDossantos,"Me: expecting the oven to say ddu du du dddu du du
The Oven: ta ta ta ta ta ta ta 
Me: 👁👄👁???

Always looking forward for your updates. Love you ❤",480개,2020. 5. 22.
YermSeul21,"me: getting ready for the “ddu du ddu du ddu” part 
subtitle: ta ta ta ta 
me: ಠ_ಠ",197개,2020. 5. 22.
DanMan,"One meal a day: eats one thing
Also one meal a day: EATS A FRUIT AFTER",138개,2020. 5. 22.
KaLiaVang,Lol my mom would scold me for eating dry noodles like this! She used to scare me when I was a kid by saying I would get worms in my tummy if I keep eating dry noodles,2개,2020. 5. 22.
s10m0t10n,"""I'm full"", then proceeds to eat a whole melon. LOL",403개,2020. 5. 22.
MysteryLies,"Reminds me of when my siblings and I would eat noodles raw. We'd crush them in the packet then sprinkle the flavour and enjoy 😊

Good times 😌",43개,2020. 5. 22.
소듐,"아니 Zin 짜 한cok 댓글
 왜 e ru ke 없 suh  한cok 인들 댓글로 
Sang zon 신고좀 해 zoo 새 yo",65개,2020. 5. 22.
AmandaGallagher,i can't be the only one who was confused when the music changed 😂,328개,2020. 5. 22.
NamgayChoden,"""Do you have a silicon brush?"" ""Lemme borrow it""😭😂",70개,2020. 5. 22.
박성현,나 95년생 학식인데 내 동년배들 다 이거 먹고 컷다,148개,2020. 5. 22.
chalamet,"Me: wakes up
One Meal a Day: It's almost done.",3개,2020. 5. 22.
코키코끼,왜때문에 후식이 영상의 반을 차지하는거지,81개,2020. 5. 22.
MegurineShimizu,"Me: Breathes
One Meal a Day: ""It's almost done"" 
🤯",900개,2020. 5. 22.
이지,"그냥 통째로 에어프라이어에 넣어서 180도 4~5분 돌리면 달색으로 이쁘게 구워짐. ㅎㅎㅎㅎ
가끔 안주만들기 귀찮을때 만들어 묵음. ㅎㅎㅎ",67개,2020. 5. 22.
AmmarNabil,Me: waiting nervously for scallions,47개,2020. 5. 22.
아직도마감하니,0:30 라면 부스러기는 바로 입으로 가져가는 것이 국룰....♥,27개,2020. 5. 22.
