닉네임,댓글,좋아요수,날짜
enjay,"""Be careful not to brown the eggs""

""What the hell""

""It's ok""

😂",643개,2020. 5. 14.
JYR,"이 채널의 장점은,
1. 거의 똑같은 패턴으로 진행해도 전혀 지루하거나 질리지 않는다.
2. 재료는 구하기 쉬운 것으로 많은 것이 필요하지도 않다.
3. 간단한 재료와 조리법으로 거부감 없는 요리를 만들면서 함께 레시피도 배울 수가 있다.
4. 흔히 먹방에 등장하는 사오는  음식 아니고 오버해서 먹는 장면도 없고 보기가 편하다.
5. 지루해질 수 있는 영상을 센스 있는 자막으로 웃음까지 선사한다.
이상은 늘 변함없으신 한끼 님에 대한 폭풍 칭찬이었습니당~^^ ㅎㅎ",13개,2020. 5. 14.
Jiminssi,“No problem calm down calm down” literally me when a piece of egg shell breaks into the bowl,467개,2020. 5. 14.
DioBrando,"The subtitles area amazing. 
""Be careful not to brown the egg""
""What the hell""
I'm laughing so hard at that! 😂",118개,2020. 5. 14.
AbiSundaram,"""Be careful not to brown the eggs""
""What the hell""
""It's okay""
""No problem""
""Calm down calm down""
""I'm really okay""
I can't😂😂",11개,2020. 5. 14.
곤듀,밤이 되었습니다. 한국인들은 조용히 손을 들어주세요.,244개,2020. 5. 14.
chanbaekenthusiast,"“be careful not to brown the egg”
browns the egg",208개,2020. 5. 14.
8Cat,"”2 vinegar”

Pours in two bottles of vinegar


If you say so...",3개,2020. 5. 14.
silvertinsel,absolutely losing it at the “what the hell” part 😂😂 “calm down calm down...I’m really okay”,247개,2020. 5. 14.
정조,아 집에 다있는 재료네 진짜 사랑해요,82개,2020. 5. 14.
Jinky,"""Be careful not to brown the eggs""

Egg decides to brown

""What the hell?""",285개,2020. 5. 14.
MIU,"OMAD : I'm full

Also OMAD : *Eats an entire Cucumber instead of water*",126개,2020. 5. 14.
김미란,2:47 아니 없던 파가 왜 갑자기 다소곳이 앉아있지 ㅋㅋㅋㅋㅋㅋㅋ 데코인가 ㅋㅋㅋㅋㅋㅋ 파사랑 ㅋㅋㅋ,94개,2020. 5. 14.
nientiendo94,"""I'm full""
Seconds later
""Mmm, cucumber""

I lol'd",90개,2020. 5. 14.
OngMinLi,"me: decides to finally try out recipes from yt
sees cucumber


me: WE'LL HAVE CUCUMBER FOR DINNER",50개,2020. 5. 14.
CynthiaLi,"*random green onion in the middle of plate*, “what the hell”, all caps DDU-DU-DDU-DU 😂👌🏻",66개,2020. 5. 14.
김은즈,한국채널 맞죠...? 한글댓글 찾기가 중국하늘에서 별찾기ㅠㅠㅠㅠㅠㅠ,42개,2020. 5. 14.
starryjoon,"Me:- But there's no green onion this isn't right-
Them:- places a green onion in plating
Me:- Ah , now that's right 😂",16개,2020. 5. 14.
