닉네임,댓글,좋아요수,날짜
CynthiaWM,She eats strawberries sandwich as main course and potatoes as dessert.,26개,2020. 5. 7.
OhmygodBecky,The comments reveal the chaotic neutrality of this person,141개,2020. 5. 7.
,"eats carefully made strawberry sandwich ""it's good""
eats plain boiled potatoes ""it's really good""
????",949개,2020. 5. 7.
Amina,"“I’m full” 

proceeds to eat 4 steamed potatoes",889개,2020. 5. 7.
AZEM201,"Ok that's delicious but..




The fact that the word "" its almost done "" is still exist",15개,2020. 5. 7.
HaleyWin,"0:40
“push push”
“baby”
I’M DEAD",105개,2020. 5. 7.
LissettCarbajal,"""I'm full"" and then proceeds to eat potatoes. What a mood, honestly 😂",268개,2020. 5. 7.
TombuTombu,"0:51
""In the meantime, I'll do something good""
You mean... Boil potatoes?",127개,2020. 5. 7.
현화,"냉장고에 샌드위치 넣어두는 동안 
“좋은거 해야지” 이 말이 왜이렇게 좋지
자투리 시간도 나를 위한 시간으로 쓰는 것처럼 느껴져서 좋아요ㅎㅎ",123개,2020. 5. 7.
Ervszxc,"OMAD: im full
Also OMAD: eats 4 whole potatoes",23개,2020. 5. 7.
윤새별,한국사람중에선 '이제 다된거나 다름없습니다'에 빠진사람 없나ㅋㅋ,114개,2020. 5. 7.
TrishaChan,somehow i’m still offended there was no green onion,68개,2020. 5. 7.
ShiBoHyas,": I think we need to cut—

omad: I said put the whole strawberry",152개,2020. 5. 7.
seohyeon,"진짜 좋다 요리를 내 생활로 끌어다준 분ㅋㅋ 아무리 좋은 레시피면 뭘해 나는 못(안)하는데ㅠㅠ 재료도 없고,, 근데 신기하게 하루한끼님 영상보고나면 나도모르게 다음날 하고있더라고",128개,2020. 5. 7.
SophDoesStuff,"“I’m full”
proceeds to eat 4 potatoes",10개,2020. 5. 7.
couzygirl88,"Eats the sandwich, then says ""I'm Full"", then proceeds to eat 4 potatoes????",85개,2020. 5. 7.
AdibaRahman,“It’s almost done”whattt??? It just started??!,139개,2020. 5. 7.
ichinikochiniseokjinnie,"Wow, Korean strawberry is no joke. They’re huge, I heard that they’re very sweet too. I want to taste it so badㅠㅠ",28개,2020. 5. 7.
XIANC,Who' s watching this even if they are too lazy to cook?,36개,2020. 5. 7.
BTSMania,"""I am full""
Few moments later, *eats 4 steamed potatoes*😂😂😂😂
This channel is super cute 😍😄😄",85개,2020. 5. 7.
MeryVaz,"""I'm full"" meanwhile ""let's go with the potatoes""",56개,2020. 5. 7.
DiptiAnik,"my favorite part is to search for ""it's almost done"" just after gathering ingredients :P",51개,2020. 5. 7.
BananaMolen,"Other chef vlogger: ""cut half the strawberries and then put nicely on bread""
This channel: ""Just put six whole strawberries""",15개,2020. 5. 7.
PepsDePepi,me: (just bought the ingredients)  its almost d o n e,62개,2020. 5. 7.
귀요밍,분명 제목은 한국어인데 외국인들은 어떻게 찾아오는거야ㅠㅠㅠㅠㅏㅏㅏㅠㅏㅏㅏㅏㅏㅏㅏㅏ 한국인 읎냐..,29개,2020. 5. 7.
사희,이 채널 보고서 요리는 쉽구나..하고 여태껏 쉽게쉽게 하면서 지내욬ㅋㅋ,5개,2020. 5. 7.
LuPerosio,"""I'm full""
eats steamed potatoes a second later
A whole mood in quarantine 😂😂😂",37개,2020. 5. 7.
성신비,"가끔 이 채널이 요리가 아니라 한끼님의 아침간식점심간식저녁간식을 구경하는 것 같아...일상 유튜버처럼 보이는 요리 유튜버라니 신기한지고... 그래도 재밌으니 됐습니다

+) 뭐야 언제 좋아요가 이렇게. 맛도 있으니 됐습니다.",14개,2020. 5. 7.
BronzeNamu,"“I’m full” 
eat 4 more potatoes 😂😂",45개,2020. 5. 7.
Z,When you're full so you eat an 4 servings of steamed potatoes,13개,2020. 5. 7.
golddiamond,"1:47 That ""I'm full"" is one of the biggest lies I tell my self after a meal. 😂😂",18개,2020. 5. 7.
ExolEri,"1:06 oddly satisfying.
The moment I fell in luv with this sandwich",27개,2020. 5. 7.
ShareeGarrett,It’s Opposite Day: we had strawberries and whipped cream for dinner and potatoes for dessert 😂🥰,804개,2020. 5. 7.
IncredibleIzu,"""I'm full""
""I steam some potatoes ""
Me: 🤔",24개,2020. 5. 7.
남에이,2:16 아니ㅠㅠㅠㅋㅋㅋㅋㅋ이 부분 너무 웃겨 영어자막 깁미워터래ㅠㅜㅜㅜㅜㅋㅋㅋㅋㅋ,4개,2020. 5. 7.
솔솔,0:17 생크림 바르고 ㅋㅋㅋ 다 된거라니 ㅋㅋㅋㅋㅋㅋㅋ 요즘은 보면서 언제 다됐다고 하는지 예상 하면서 봐요 ㅋㅋㅋ 이쯤이면 나오지 않을까 하고 ㅋㅋㅋ,6개,2020. 5. 7.
CN,“정말 맛있어요” 자막을 왜 감자 드실때 넣는 거예욬ㅋㅋㅋ그게 꼭 메인 요리인 것처럼ㅋㅋㅋㅋ,2개,2020. 5. 7.
VivianHuang,This looks so good but I gained 20 pounds just from watching this 😭😭,0개,2020. 5. 7.
