닉네임,댓글,좋아요수,날짜
agetit,아니 진짜 인트로.. 제발요 좀 뜨세요 진짜..,44개,2020. 5. 8.
만능혁키,*정보 수정으로 인한 재업로드 죄송합니다❤️ 제일 마지막에 리코더로 나비보벳따우 연주한거 나오는데...끝까지 봐줄꺼쥬?? ㅋㅋㅋㅋ,40개,2020. 5. 8.
손나나,인트로 장인님 제발 인기 미친듯이 더 폭발 해주세요 저만 보기 아까워요ㅠㅠ 최고최고 그리고 다양하고 자세한 설명 감사합니다 !!,21개,2020. 5. 8.
팩트혁,다좋아좋은데 이 시국에 가격이 안좋아..ㅜㅜ,16개,2020. 5. 8.
마스터,"장점

1. 사람들이 LG를 안써서그렇지
LG페이도 삼성페이만큼 유용함

2. 신봉선도 인정한 밀스펙

3. 드디어 빠진 붐박스

4. 드디어 빠진 그놈의 th잉큐(속닥)

5. (멀리서보면) 괜찮은디자인

6. 인덕션보단......물방울!!

7. 마지막 담보로 어디보자 롤러블 출시일이....


단점

1. 물방울카메라가 lg에 눈물방우ㄹ.....우읍

2. 노트 10 따라한느낌

3. 펀치홀아닌 U자형 전면카메라(갠적으로젤극혐)

4. 베젤 줄였다곤하는데 그럼에도 불구하고 아직도
과하게 넓은듯한 베젤

5. 물방울이 떨어지는느낌이라해서 차례대로
조금씩 줄어들길 기대했는데 가운데 렌즈 두개는 크기 똑같음;;

6. 빅스비나 시리처럼 자사 음성서비스도
아닌것이 줏대없이 계속 구글 어시스턴트키만 넣음 on/off 가능은한데 그냥 아에 없는게나을듯
볼륨조절할때 개빡

7. 차라리 타사들 중급기폰 낼때 혼자 플래그쉽
4500mah이상 / 865프로세서 / 상승된 ui
펀치홀카메라 / 화면내장지문인식 / 대화면
카메라향상 / 여전히가벼운무게 / 보기드문무광
붐박스제외 lg만에 사운드 / 3.5mm이어폰잭
넣어서 플래그쉽이나만들지 뭔 쓸데없이
갑분매 (갑자기분위기 매스프리미엄)

8.매스 프리미엄이고 나발이고 어쨌든 플래그쉽도아닌데 플래그쉽 가격처받을라함",10개,2020. 5. 8.
서동윤,0:15 나만 파리 붙었을때 바람불었던거 아니구나ㅋㅋㅋㅋ,14개,2020. 5. 8.
옥수수사세요,아닠ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 인트로 미쳤나벜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,22개,2020. 5. 8.
영하,"0:02 나비보뱃따우
0:12 초소형드론
0:33 벨벳 옷입고 벨벳 리뷰,,
0:38 ㄷ ㄷ ㄷ
4:09 이문세
5:18 손떨
5:43 손떨2
8:11 나비보뱃따우2",9개,2020. 5. 8.
김동민,"재업?




LG벨벳 느낌이 뭔가 낯설지 않은데...",9개,2020. 5. 8.
바보몌워니,왜 이런분이 구독자가 5만 밖에 안되는거지..,5개,2020. 5. 8.
PJoner,혁키님도 이제 인트로 유튜버 다되셨네요 ㅋㅋㅋ,7개,2020. 5. 8.
삽가능,인트로 미쳐땈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,8개,2020. 5. 8.
강동국,이 형 ㄹㅇ 왜 안뜨노,7개,2020. 5. 8.
이상태,와우. 벨벳 하면서 애플 인댁션 까기!ㅋㅋㅋ,3개,2020. 5. 8.
JongSeoPark,0:48 아니 벨벳 영상에 아이폰 영상을!,3개,2020. 5. 8.
jangyouwan쀍,솔직히 만능혁키 볼때마다 인트로가 가장기대됨ㅋㅋㅋ,9개,2020. 5. 8.
