닉네임,댓글,좋아요수,날짜
김동민,"드디어 올라 왔구나ㅋㅋㅋㅋ




만능혁키 화이팅!!!
형 사랑해~
아 맞다 아이폰se2세대를 안 넣었네...
제일 중요한건데ㅋㅋㅋㅋ

고정 해줄꺼지?",6개,2020. 5. 25.
조수영,"0:40 머야머야 노래까지 잘 부르시면 화






려한 조명이 혁키를 감싸네",5개,2020. 5. 25.
원정대장TV,"역시 형은 인트로유튜버!!ㅋㅋㅋ
진짜 아이디어 좋은거같아요..ㅎㅎ",5개,2020. 5. 25.
푸른하늘,우리 혁키 하고 싶은 거 다 해............,4개,2020. 5. 25.
BLUETHE,1등 동물의숲. 큐티뽀짝귀요미.,4개,2020. 5. 25.
다올,"인트로 맛집!모음집만봐도 재미있어 몇번돌려보게된다능
구독자 십만 가자구요
혁키님 ♡",3개,2020. 5. 25.
잉,혁키님 컨셉 모음ㅌㅌㅌㅋㅋㅋㅋㅋ아 매번 컨셉 너무 웃기게 잘 잡으신다구..,3개,2020. 5. 25.
서울피바라기,이런 걸 원했다구 지엔자아앙~~~!!,3개,2020. 5. 25.
박선하,"차세대라뇨?
혁키님은
'이미'
인트로장인입니다",2개,2020. 5. 25.
펭러뷰펭수,ㅋㅋㅋㅋㅋㅋ 꿀잼모음집,3개,2020. 5. 25.
호사남,김동민 님께 감사드립니다. 진짜 인트로 모음집이라니ㅋㅋㅋㅋㅋ 앞으로 정기적으로 갑시다ㅋㅋ 인트로 모음집 🤣 나중에 인트로 어워드도~~ㄱㄱ,2개,2020. 5. 25.
엘런,진짜매력어쩔ㅋㅋㅋ졸귀탱,3개,2020. 5. 25.
용띠게임채널,(대충 재밌어서 달 댓글이 없다는 댓글),2개,2020. 5. 25.
준쮸,아이씨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개욱기넹 아침부터 터지네,2개,2020. 5. 25.
jenniYoon,"동민씨  귀엽당 ㅋㅋㅋ 
공부도 열심히 해요오~! 
오랜만에보는 혁키님 인트로 구욷뜨~!!",3개,2020. 5. 25.
세탁설LaundrySSul,개인교습 받고싶습니다.,3개,2020. 5. 25.
,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3개,2020. 5. 25.
홍성엄,진짜 인트로만만들어도 시간 오지게 들겠다;,2개,2020. 5. 25.
