닉네임,댓글,좋아요수,날짜
한윤혁,2:50 아리아 마이크가 좋은거네..😁😁,4개,2020. 4. 15.
한국스나,오늘도 좋은 소식과 제품리뷰 고맙습니다 역시 만능혁키님 항상 좋은 소식과 영상 감사합니다 영상잘보고가요,3개,2020. 4. 15.
yeon,02:45 앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 요즘 슬의땜에 아로하 차트인도 했더라구욬ㅋㅋㅋ (벅스기준),2개,2020. 4. 15.
1학년2반16번강재욱,"아닠ㅋㅋ 인트로랑 아웃트롴ㅋㅋㅋㅋㅋㅋ
미친ㅋㅋㅋㅋㅋㅋㅋ",3개,2020. 4. 15.
현실어드바이저KS,"인트로 지렸다 ㅎㅎ 빵 터짐ㅎㅎ




크기 비교하니까 확실히 크기를 알겠어요~",2개,2020. 4. 15.
괴짜TV,인트로 장인이자 엔딩장인 그냥 장인! ㄷㄷㄷ,3개,2020. 4. 15.
다올,"아리야 
아리야 
나두 아리비서랑 살고싶어라
ㅋㅋ 재미있는기능이 많네요
늘 새로운 정보 감사해요
아리야 무드등켜줘ㆍ",2개,2020. 4. 15.
tinypool,엔딩 미쳤닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1개,2020. 4. 15.
캡틴불백,인트로 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2개,2020. 4. 15.
윤지훈,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ그래아이린,1개,2020. 4. 15.
MJ4588,"그래~아이린 인트로가 ㄹㄱㄴ인줄알았는데
뒤에있네


자세히보기",3개,2020. 4. 15.
영하,"ㅋㅋㅋㅋㅋㅋㅋㅋㅋ다른 셀럽알람두 있나여 남자연예인으로다가,,,,",2개,2020. 4. 15.
BinMang,인트로 넘 웃김,3개,2020. 4. 15.
김동민,"어라?  나도 요즘 ai스피커 알아보고 있었는데ㅋㅋㅋ







다음에는 ITZY노래도 좀 넣어줘",2개,2020. 4. 15.
주정이,인트로때뮨에 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ빵터짐여 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2개,2020. 4. 15.
신minsu,ㅋㅋㅋㅋㅋㅋㅋ,0개,2020. 4. 15.
SteveJ,지난 몇년동안 아마존 알렉사 사용중인데 확실히 인공지능 개인비서는 화면이 있어야 된다고 생각합니다. 게다가 무드등 까지 있다니 정말 머리 잘쓴거 같습니다. 만능혁키의 트레이드마크 다음엔 기가지니랑 함께 비교리뷰 끝판왕이 보고싶습니다!ㅋㅋㅋ,2개,2020. 4. 15.
ll,3:18 긔엽다,0개,2020. 4. 15.
yeoeun,늦었다..!ㅠ 어제 깜빡하고 못 봤어요,2개,2020. 4. 15.
JongSeoPark,갑자기 떠오른 네이밍 NUGU SAY YO...,1개,2020. 4. 15.
영하,"음악은 그냥 들을 수있는건가여? 아니면 멜론 같은거 가입해야하는건가,,!😮",2개,2020. 4. 15.
빈들tv,👍❤️🤭,1개,2020. 4. 15.
테크boy청소년IT리뷰,ㅎ,0개,2020. 4. 15.
김김,올,1개,2020. 4. 15.
