닉네임,댓글,좋아요수,날짜
안은솔,"이건 머리 튜토리얼 필수다 언니 꼭 올려줘요 ,,, 제발요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ",65개,2020. 4. 29.
youtubeseriez,Her hair her skin her lips everything is on point,20개,2020. 4. 29.
nicollechirinos,Un que no entienda coreano y tampoco tenga subtítulos en español lo voy aver 😂😂❤️❤️❤️,83개,2020. 4. 29.
아쁨,"왜 희주님이 바르는 립스틱은 다 뽐뿌오는지,,👄이거 헤어스타일링 하는법도 궁금해용",32개,2020. 4. 29.
dezzzym,It doesn’t have subtitles but for some reason i feel like i can understand what she’s saying after watching almost all her vid. 너무 예쁘다🥰,23개,2020. 4. 29.
jungkookpop,me encantó el maquillaje💗💗 por cierto! yoo me recomiendas alguna cushion o base para piel grasa? gracias te amooo me encantan tus videos💗💗💗💗💗,23개,2020. 4. 29.
전지은,희주님 메이크업 영상이 제일 재밌어요😭❤️ 뭔가 기분이 좋아진다고 해야될까...?❤️,22개,2020. 4. 29.
Tievoli,와 진짜 이쁘신것같아요.. 제 동생이 보길래 우연히 보게되었는데 피부도 좋으시고 인기정말 많으실 것 같아요!! 특히 목소리도 하이톤이셔서 영상보는 내내 귀도 즐거웠답니다. :D,22개,2020. 4. 29.
PamAg,"Oh i don't understand
Also me: I'm gonna keep watching to the end💗💗💗",2개,2020. 4. 29.
nuriapamela,"Hermosa como siempre. 😍
Como se que quieres practicar el español te recomiendo que veas La casa de Papel💖💖 stay safe",19개,2020. 4. 29.
MelanieVilla,"Te amo yoo!!! Me encantan tus videos sigue asi, saludos de Ecuador ❤",5개,2020. 4. 29.
BolitaMochi,"Tan hermosa, amo todo de ti,adoro tu voz 💜✨",11개,2020. 4. 29.
정진아,언니 진짜 이런 영상 너무해! 나 단발로 잘랐잖아 이 영상만 보고 머리 결정할 걸 너무 후회 중 🤤 근데 언니 뭔가 벚꽃 병아리••• 🌸🐥 이잉 너무 귀여워 깨물고 싶다 건강 조심하세요 저 임파선염 때문에 항생제 먹으면서 고생 중••• 영상으로 힘냅니다 빨리 보고 싶다 내 친구들도 언니 실제로 보고 싶어한다 내가 언니 실물 엄청 예쁘다고 자랑했어 ✌🏻 사랑합니다 병아리님 💛🐤🐣🐥,9개,2020. 4. 29.
ShavDance,That hairstyling tutorial please 😭💕,4개,2020. 4. 29.
LuBlink,"Yoo ese look del pelo te queda muuuuuy bien, te queda kawaii y te queda muy lindo con ese maquillaje, seguí así HERMOSA!!!! ❤️❤️❤️",11개,2020. 4. 29.
부루룽,ㅁㅊ 이 언니가 최고다,8개,2020. 4. 29.
ladiesnght,Te amo sos una genia😭❣️,9개,2020. 4. 29.
유지를유지하라,꺄아아아악 썸넬 미쳤다 언니 사랑해 🌷♥️,7개,2020. 4. 29.
,딱 심심할때 어떻게 알구 영상을 똭!!!곧 여름이 다가오는데 언니랑 너무 찰떡이 계절같아요💙,5개,2020. 4. 29.
soberry,언니 진짜 난 언니의 핑크를 좋아해 언니의 모든걸 사실 다 좋아해 오늘도 레전드 찍으셨다 ✨🤍,3개,2020. 4. 29.
우당탕쪈,웨이브잔뜩 언니오늘도 잔뜩 예쁘세요 💗,5개,2020. 4. 29.
ContainedFire,"I love how you're doing your thing with the make-up videos, but you seriously are on a level to be on cover on Vogue!",1개,2020. 4. 29.
AndyRomn,"Diosa❤👀
Haz mas videos en español! Porfis 😍❤",5개,2020. 4. 29.
방소현,희주님 오늘 진쨔 조녜에요ㅠㅠㅠ❤️혹시 이 영상에서 하신 헤어 스타일링 방법도 영상으로 올려주실 수 있나요??🥰🥰🥰,2개,2020. 4. 29.
닝닝냥냥비뱌뷰,와 진짜 안어울리는 색깔이 뭐에요 핑크도 어울리고 주황도 어울리고 언니 hoxy..유니콘?,9개,2020. 4. 29.
KimYerin,"언니 너무 예뻐요ㅠㅠㅠ 인트로부터 미쳤,,,❤️❤️",3개,2020. 4. 29.
밍밍,썸넬.... 화보인줄...ㅠㅠ 그으냥 존예에여ㅠㅠㅠㅠ 머리는 왤케 또 잘 어울려서 우는중ㅠㅠㅠ 이번 화장도 또또 찰떡이네요!!! 영상 맨날 올려주세요ㅜㅜ,0개,2020. 4. 29.
럽멜,허어어어얼 진짜 쫀예 아닌가여 ??? 사랑해영💖💝🐣,3개,2020. 4. 29.
Nika,Me encanta ver tus videos antes de que les pongas subs para practicar mi coreano (escuchando) y vuelvo a ver el video con subtítulos para saber si me equivoqué o no hahaha. Como siempre te ves super linda <3,3개,2020. 4. 29.
arinct,핑끄 메이크업 너무 예뻐요 ㅜㅜㅠㅜㅜ 생얼도 예쁜 희주언니 🥺❣️,1개,2020. 4. 29.
디카프리오왕자님,러블리가 사람이라면 바로 언니 당신 ❤️😆,2개,2020. 4. 29.
valentinacastro,"Heejoo es tan diva, me encanta!",3개,2020. 4. 29.
Jooniepop,YOU ARE SOOOOOOOO ADORABLEEEE AND PRETTY,3개,2020. 4. 29.
정다휘,ㅜㅜㅜㅡㅡㅠㅜㅜ 완전 핑크빛 그자체잖아요ㅠㅜㅜ,1개,2020. 4. 29.
진서,정말 이 언니ㅠ 항상 볼 때마다 하이틴 영화 주인공 같아요ㅠㅠ🤍🤍🤍🧝🏻‍♀️⭐️✨ㅠ존예,1개,2020. 4. 29.
비비빅정재현똥꼬,와 너무 이뻐요ㅜㅠㅠㅠㅜㅠㅠㅠㅠㅜㅠ으갸갸갸갸,1개,2020. 4. 29.
Sanshine,HERMOSAAAA ❤️,7개,2020. 4. 29.
NaomiDenisse003,"¡Me encanto tu maquillaje! 😍Yoo's beautiful,  y si haces un video imitando el maquillaje latino ? Seria muy curioso ver como te queda a ti el maquillaje fuerte ♥️. Saludos desde BC, México.",3개,2020. 4. 29.
nrhy,진짜 피부 무엇..ㅜㅠ,0개,2020. 4. 29.
혜성,썸네일 보고 머리 튜토리얼도 같이 있나 해서 들어왔는데 없네유ㅠㅠㅠ 다음에 시간 되면 꼭 올려주세요 넘 이뻐요 ㅠㅠㅠ,0개,2020. 4. 29.
삥뽕,오마이갓 ㅜㅜ 당신 넘 예뻐ㅜㅜㅜㅜ❤️,0개,2020. 4. 29.
SonneLee,진짜 이런 쨍한 핑크가 잘어울릴 수 있다니 넘나 대단하고.. 머리도 찰떡이네요. 저도 헤어 튜토리얼 보고 싶어요!!,1개,2020. 4. 29.
여니,히주언니.. 핑쿠도 찰떡.. 오늘 메이크업 영상 보니까 왜인지.. 언니가 만들고 있다던.. 립 올른 보고싶어졌어요ㅠㅠ!!!!!,0개,2020. 4. 29.
okeydokeysmokyeee,전 어케 딱 11시반에 일어난가죠..? 텔레파시><,2개,2020. 4. 29.
베어,넘 예뻐요ㅠㅠㅠㅠ,0개,2020. 4. 29.
박은비,"이뻐,, 언니 너무이뻐요,, 정말 그말뿐 ㅠㅠ 사랑해여 증말룽❤️❤️❤️",0개,2020. 4. 29.
오름oreum,희주님 항상 네일아트가 독보적인 거 같아요 :') 디자인은 네일샘이 정해주시는건가요? 어디에서도 볼 수 없는 ㅠㅠ 넘 예뻐여,1개,2020. 4. 29.
써유니SSEOYOONY,언니 사랑해요 진짜,2개,2020. 4. 29.
방탄사랑,희주님 오마이걸 승희 닮았어여!존예...♡,1개,2020. 4. 29.
dams,헐ㄹ렁ㅇ헐ㅇ엉ㅇ 언니는 뭐든 다ㅏㅏ어울리고 이뻐용ㅠㅠㅠ 목걸이 어디꺼에요?????,0개,2020. 4. 29.
유멍멍,언니가 바르면 뭐든지 예뻐... 언니 평생 영상 올려줘여😣❤️❤️❤️,0개,2020. 4. 29.
eunkyulKim,목소리 진짜 너무 좋으신것 같아요!!❤️❤️❤️      웜톤이시라고 들었었는데 (맞는 정보인가요?)핑크가 진짜 너무너무 잘 어울려요!! 사랑해요❤️❤️❤️❤️,0개,2020. 4. 29.
민카,희주언니 인스타 보자마자 달려왓슴돠💗,1개,2020. 4. 29.
졍국,너무이뻐 자쥬올려줘요ㅜㅜ❤️,1개,2020. 4. 29.
팡궁디팡,와 얼굴 줌한거 항상 궁금했는데 멀리서 보던 그 피부 현실이었네...완벽한 당신..,0개,2020. 4. 29.
쁘띠,빠글빠글 머리 너무좋아요ㅠㅠ 저두 요즘 펌해서 저런느낌인데 메이크업도 한번 참고해야겠어요😚,0개,2020. 4. 29.
혜원,일어나자마자 언니 영상 .. 난 오늘 운 다 쓴게 분명해 ... 사랑해 ♡ ❤️,0개,2020. 4. 29.
김아영,요즘 언니 영상만 보고 있어요ㅜㅜㅜ넘 이뻐,1개,2020. 4. 29.
김미애,알바 끝나고 보는 영상 너무 행복해요ㅠㅠ 황금연휴에 일하는 사람 저여저여..ㅎㅎ 그래도 언니영상보고있으니까 진상들때문에 스트레스 받은게 다 사라지는중ㅠㅠ❤️ 오늘 진짜 너무너무 귀엽고 진짜 너무너무 이쁘고💗💗 오늘 해어스타일도 그렇고 메이크업도 너무 이쁘고 진짜 아름다움 끝판왕!!❤️❤️,0개,2020. 4. 29.
BonnyBonny보니보니,넘무 죠아용 원래도 이뿐데 더 이뿨 U R so pretty😍,1개,2020. 4. 29.
방울토마토,아 색 천재,0개,2020. 4. 29.
기미찡Msfreckles,말할 때 자꾸 보이는 희주님의 귀여운 아랫니 두개가 너무 귀엽고 사랑스러워요🥺❤️,0개,2020. 4. 29.
은제로,공주님이당 진짜루 ... 히주공주님🤍💖,0개,2020. 4. 29.
남주혁NARAE,"머리 웨이브넣은거 넘예쁘댜 먹방브로그 다이어트브이로그도 재미게따요 언닌 오늘영상도 체고야,,,💖💖",0개,2020. 4. 29.
UUuu,언니 영상보면서 힐링할께용❤️🥰,1개,2020. 4. 29.
정윤서chyoonsir,요즘 희주님한테 빠져서 어제도 하루종일 희주님 영상들만 봤어요..❤️,1개,2020. 4. 29.
김채은,이거 보자마자 섀도우 팔레트 바로 샀잖아요!!! 색이 너무 예뻐요 진짜 ㅠㅠㅠㅠ,0개,2020. 4. 29.
Arii3,"Ayy sos tan hermosaa, te re admiro x tu linda personalidad y x tu conocimiento he aprendido mucho de lo que me gusta con tus videos..saluditos desde Argentina TE QUIEROO!!💖💖😙",3개,2020. 4. 29.
모모,희주님 렌즈 모끼신거에용~~?!!! 넘나 영롱쓰,1개,2020. 4. 29.
JJ,"오마갓 썸넬 레전드에요 ,, 후 ,,, 그리구 희주언니 룩북 존버 중,,,,",1개,2020. 4. 29.
maroni,흿쮸 싸란해〰️〰️〰️❤❤❤,0개,2020. 4. 29.
황둠칫Doomchit,언니 오늘도 예쁘시네요❤️,0개,2020. 4. 29.
nayeongkim,언니 나 바로왔어요 잘볼게용💓 겟레디윗미 20분 30분짜리도 만들어주라주❤️❤️,1개,2020. 4. 29.
지윤지윤,희주언니 겨울쯤?에 홀리카홀리카 팔레트 써서 화장한 영상 저만 못 찾고있나요ㅠㅠ너무 보고싶은데 어떤건지 아시면 꼭좀 알려주세용...아무리 찾아도 안 보여서ㅜ,0개,2020. 4. 29.
DaniellaMedina,"your makeup looks wonderful! as does your hair!! 💘😭 could you maybe do a hair tutorial on it? if it's not too much trouble? love you girl, take care!",0개,2020. 4. 29.
brithanydelatorre,I love hoy 😊,1개,2020. 4. 29.
melody24,예쁘다😍,0개,2020. 4. 29.
장혜민,"언니는 대체 피부가 왤케 맨질맨질 이뻐요??
너무 이뻐요 다❤️❤️",0개,2020. 4. 29.
이수민,언니 파데프리 메이크업 해주쎄요 !!!!!,0개,2020. 4. 29.
MayerliAriza,Aunque no entendí nada buen video :v saludos desde Colombia,3개,2020. 4. 29.
Happyrim혜림쌤,즹맬르 히듀는 안어울리는 톤이 머야~~,3개,2020. 4. 29.
밍꾸꾸,언니 깁미 하트 ෆ,0개,2020. 4. 29.
김연희,존예탱구리 넘나 이쁘심 ㅎㅎㅎ 붙임머리 어디서 하셨나요??,0개,2020. 4. 29.
biaaaLee,잘봤어요 언니.. 사랑합니다 ♥♥♥♥,0개,2020. 4. 29.
HouseYOYO,온닝 연애하더니 미모가 뿜뿜포텐터져요 체리같이💓,0개,2020. 4. 29.
아름Areum,아 언니 너무 예뻐요 ...💗💗💗💗,2개,2020. 4. 29.
이채연,사랑해요 히주언니 ❤️❤️❤️🥺,0개,2020. 4. 29.
김콩이네Kimkongshouse,너머 아름다워...🌸🌷💗,0개,2020. 4. 29.
김가영,디즈니 공주님해죠요..! 공주님이다공주님..💕,1개,2020. 4. 29.
Marieking,Hola amo tus maquillajes primero al que llego a tiempo 💖💖amoo,2개,2020. 4. 29.
넝이,희주님 헤어영상도 쫌 찍어주세요 특히반머리 존예,1개,2020. 4. 29.
YisethBotello,Te ves preciosaaa😍,3개,2020. 4. 29.
시연늬,희주언니 스페인 말로 하는 메컵도 잘 봤는데 이 영상두 너무 예뻐요 힐링하구 갑니당!!,0개,2020. 4. 29.
김예지,요새 점점 러블리해지는거같아용 !! 영앤리치프리티다하쎄여🥰 이제 베스트드라이버 희주님이지만 항상 안전운전하시고 건강잘챙기고! 우리오래오래 보아용💖💖,1개,2020. 4. 29.
JJ,희주님 새 차 뽑으신 거 축하드려요 😍 저도 나중에 차 사게 되면 큰 거 몰고 싶더라구요 ㅋㅋㅋ 면허를 1종으로 따서 학원 다닐 땐 항상 트럭 몰았었는데 희주님 말씀처럼 큰 차는 시야가 탁 트여서 너무 좋아요 ㅠㅠㅠ 일반 승용차 모니까 땅에 붙어서 다니는 느낌이 들었었어요 ㅋㅋㅋㅋㅋㅋ ㅠㅠㅠ 희주님 오늘 전체적인 룩이 완전 하이틴 영화(or드라마) 주인공 같아요 발랄쓰 💖💖💖 편안하고 행복한 연휴 되세요옹~~!,0개,2020. 4. 29.
조주현,젤이쁜거얄쥬?,0개,2020. 4. 29.
Jeicyncanal,Hazlo en español 😞,2개,2020. 4. 29.
유정,웨이브 찰떡!! 웨이브 머리 자주 해주세요!,0개,2020. 4. 29.
baebae,포됴메콥🍇,0개,2020. 4. 29.
무드은moodeun,희쥬 사랑해 ෆ,0개,2020. 4. 29.
밍꾸,희주언니 분위기 정말 부럽네요🙌🏻👍🏻,0개,2020. 4. 29.
21AlejaQuintero9A,"Ohh! Estaba en clases en línea cuando subiste tu vídeo :'D tuve que salir!!

Por cierto! Para practicar tu español has un DRAW MY LIFE para explicar tu vida acá en Colombia y todo eso❤️❤️
 
행운을 빕니다!❤️❤️",1개,2020. 4. 29.
문주희,언니 미모보고 지나가던 개미도 놀라겠어요.. 요즘 핑크 메이크업에 관심생겼는데 언니가 딱 !! 😍,0개,2020. 4. 29.
AlexSaide,너무 이쁘세용 ㅠㅠ 저도 며칠 전에 바닐라코 파운데이션을 샀는데요 혹시 누가 컬러랑 바닐라 색상이랑 큰 차이가 있나요??,0개,2020. 4. 29.
SamDonne,❤😍 from Amsterdam,1개,2020. 4. 29.
이여진,하 존예,0개,2020. 4. 29.
kimtaehung,انا معجبة بطريقة وضعك للمكياج عنجد واو 😍💜💜💜,0개,2020. 4. 29.
1993thLee,원피스?정보 부탁드려요ㅠㅠ,0개,2020. 4. 29.
MaribellTatianaSarriaFernandez,Deberías de ser modelo o idol. Eres hermosa!,1개,2020. 4. 29.
앙꾸,머리고데기하는법도알려쥬세요오오..💖언니는사랑..🥰🥰,0개,2020. 4. 29.
