닉네임,댓글,좋아요수,날짜
KatherineRose,Anyone else not speak a word of Korean but is watching anyways? 🙋🏻‍♀️🙋🏻‍♀️💕,252개,2020. 4. 18.
AnaH,I can’t say it enough your skin girl is amazing !!! Updated skin care routine please ❤️,114개,2020. 4. 18.
javieralopezriquelme,Soy a la única que no le aparecen los subtítulos en español ??,66개,2020. 4. 18.
ashley,is it just me that doesnt have the eng subtitles?,33개,2020. 4. 18.
이가라,2:01 와 진짜 긍정적이라 부럽다 나였으면 시팔 옷세트인데 왜 다르냐 욕했을텐데 정말...부럽,64개,2020. 4. 18.
GColores,La coreana más hermosa del mundo!!!❤️ demasiado linda,45개,2020. 4. 18.
김재원aboutJ,"2:28 와 존예,,,,,,,,",40개,2020. 4. 18.
신화영,"학생인 나는 오늘도 다짐한다
희주 언니처럼 출근할때 선글라스 끼고
멋있는 인생 행복한 인생을 살꺼라구!
애완견도 키울꺼라구! ♡
희주언늬 겁나 믓쪄부러~♡!🤩🥰",71개,2020. 4. 18.
김하진,10:58 이부분 넘 웃곀ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,23개,2020. 4. 18.
Erikaguggie,Como le haces para ser tan bonita?🥺💗,38개,2020. 4. 18.
AnnethDelgado,Acaso soy a la única a la que no le aparecen los subtítulos en español?,21개,2020. 4. 18.
LuBlink,"OMG SHE KNOW PONYO, OMG OMG OMG, no lo puedo creer estoy re loca solo porque Yoo conoce a ponyo
""Ponyo ponyo ponyo es un pequeño pez, en las profundidades de los mares la puede ver! ❤️❤️❤️
Edith:gracias por los likes hace poco que me uní a yt y nunca tuve tantos likes, los amo!!!! ❤️❤️",34개,2020. 4. 18.
셔누누,6:13 희주님 H 이니셜 목걸이 어디 제품인가요?ㅠㅠㅠㅠㅠㅠㅠㅠㅠ,41개,2020. 4. 18.
ChelCBeauty,Hello from NY! Feels weird seeing people live somewhat normal lives right now.,19개,2020. 4. 18.
JAL,"Tus outfits son hermosos siempre te ves tan Bella !!! Además tu  perrito es súper tierno 💗💗 gracias por el vídeo , eres la mejor !!!",7개,2020. 4. 18.
한쪄리,14:27 립알려주세용 ㅠㅠㅠ🥺,21개,2020. 4. 18.
