닉네임,댓글,좋아요수,날짜
areumsongee아름송이,다음은 어디하울 갈까나😏😏😏😏,133개,2020. 4. 10.
랄라블라lalavla,"대한민국엔 4개의 바다가 있다는 거 알고 있나요?
동해, 서해, 남해, 그리고 한아름송이 애정해💘

환영합니다 GS 랄라블라입니다~~!
언급되길 기다리고 있었습니다!
랄튜브로 제대로 모시겠습니다😍",48개,2020. 4. 10.
하얀해바라기,제가 드럭스토어 알바해봐서 아는데 도난이많이일어나고 환불과교환하시는 분들이 많아서 제품을 사용했는지 안했는지 개봉했는지 안했는지 테이프로 확인하는경우 가 많아요 그래서 테이프를 많이 붙여요 ㅋㅋ ㅋㅋ,137개,2020. 4. 10.
표로롱,"언니이번영상메이크업 너어어무
 이뻐요 혹시 찍어주실수있나용??",103개,2020. 4. 10.
AC,"I really like the glassy cushion! 101 has slight pink color which matches my cool skin. I didn’t know there was a special set, so cute :)",4개,2020. 4. 10.
유카,早く韓国行ってコスメ爆買いしたいなあ✈️🇰🇷🛍💕,22개,2020. 4. 10.
가현킴,줄무늬 티셔츠 진짜 너무너무 잘 어룰려룔,30개,2020. 4. 10.
민제,e스포츠 미인계 승부조작 진짠가요?,5개,2020. 4. 10.
gwenary,You looked extremely pretty today! I just want to say please be happy always and stay healthy. Thankyou somuch for making vids!!,3개,2020. 4. 10.
risay,とても可愛くていつも見ています😘詳しく説明してくれるし、正直に感想言ってくれて助かります☺️可愛いのに気取らないところが大好きです❤️❤️❤️,5개,2020. 4. 10.
지콩,아누어 어성초 존좋 진짜.....ㄹㅇ 토너도 토너지민 앰플이 진짜 대박임..,39개,2020. 4. 10.
NO1,可愛すぎる！メイク動画みたいです！私も整形したい、、頑張ろう🥺🥺,13개,2020. 4. 10.
,可愛すぎる,7개,2020. 4. 10.
,"早く見れた～ー！！！！
今日もかわいすぎだよ♡♡",10개,2020. 4. 10.
kjmSUHO,"レビューがほんとにわかりやすい!!!
そしていつも可愛い😍😍",4개,2020. 4. 10.
,かわいすぎる！だいすき🥺❤️,7개,2020. 4. 10.
3035woffnskf,"ㄱㅋㄱㅋㄱㅋㄱㅋㅋㅋㅋ 언니..
나를알고 적을알면 백전백승.. 이거말하는거죠..?ㅋㅋㅋㅋ",15개,2020. 4. 10.
기요밍,이 언니는 점점 이뻐지네..❤️❤️,12개,2020. 4. 10.
mimi,かわいい💗,3개,2020. 4. 10.
소연,ほんまに参考になる💗👍✨,3개,2020. 4. 10.
두둥등쟝,7:23 앜 냄새 맡는 거 넘 기엽 .. 나만 냄새 맡는 줄 알았는데 ㅋㅋㅋㅋㅋ 긍데 언니가 하니까 왜 이렇게 귀엽죠,1개,2020. 4. 10.
ringo,可愛い可愛い可愛いです🥺🥺🥺🥺🤍,10개,2020. 4. 10.
,日本語字幕ありがとうございます！,2개,2020. 4. 10.
,ソンイちゃん痩せた、、今日も可愛いです🥰,4개,2020. 4. 10.
Carat,"アルムソンイちゃんと好きな物が似ててすごく嬉しい(≧▽≦)紹介してくれる化粧品がすごい私の欲しい物ばかりでいつも参考にしてます！アルムソンイちゃん大好き！♡♡♡
(日本人なのに日本語が下手くそすぎてww大変だ…)",15개,2020. 4. 10.
32,きょうも　かわいい！,6개,2020. 4. 10.
mini,微妙なものは正直に言ってくれるから参考になる🥺감사합니다🙇🏻‍♀️💖,1개,2020. 4. 10.
,グリッターとかめっちゃ可愛い~アムルソンイちゃんグリッターめっちゃ似合う💕💕,2개,2020. 4. 10.
