닉네임,댓글,좋아요수,날짜
저녁은삼겹살,아이폰이 노치를 제거할때되면...삼성이 두번접고 엘쥐가 폰을 돌돌말듯,33개,2020. 5. 28.
배그유저,"솔찍히 제일작은모델은 LTE로 해주면 안되나? 솔찍히 5G폰은 기기값보다 최소6만원이넘어가는 요금제가 부담스러워서 못쓰는게 많으니까...자급제로 산다고 치면 통신사포인트나,가족결합, 국가유공자등 해택을못받으니까 또 갈릴수도 있고... 물론 사은품도 못받고..",16개,2020. 5. 28.
xlA,"아이폰은 더럽게비싸다면서
투덜거리면서 출시되면
불티나게 팔리는 그이유는 과연
어디에 있을까？",2개,2020. 5. 28.
더로그TheLog,"아이폰12.. 다른 건 모르겠고.. 벌써 6월이라니!!!!
로나 조심-",23개,2020. 5. 28.
새론Saeron,근데 5g 단말기로 나와도 자급제 폰 x팡에서 구매하고 기존에 쓰던 lte 유심 꼽아서 계속 이용하면 lte 요금제로 쓸 수 있는거 아니에용??,11개,2020. 5. 28.
minhyeokKim,5와트짜리 무선충전기 생각하니깐 눈물이나오는구만 ㅎㅎ,26개,2020. 5. 28.
00,2:34 자막 재기가 아니라 제기 아닌가요?,2개,2020. 5. 28.
안녕,5:38 이건 좀 아니지...이러다가 진짜 나중에는 폰만 주것네...,4개,2020. 5. 28.
official,7:49 오타있어요 1차인데 2차라 써있어요,2개,2020. 5. 28.
TottenhamHotspur,형 따랑해~~,2개,2020. 5. 28.
이성민,그럼 이어폰 안주면 뭐 줘요...? 모든 브랜드가 핸드폰을 사면 이어폰을 주는건데 .. 말로만 듣단 애플의 어짜피 너네 우리폰 살꺼잖아? 전략이 맞는건가...,2개,2020. 5. 28.
RoseofSharon,2주만에 영상으로 만나니 반갑네요~ 영상 자주 부탁드려요~^^,1개,2020. 5. 28.
kyoseonyun,형 홧팅,2개,2020. 5. 28.
가가가가,"또하루 멀어져 간다~
ㅋㅋㅋ 홧팅해영",0개,2020. 5. 28.
PJ1,노치제거는 언제쯤 예상하시나요 ㅠㅠ,1개,2020. 5. 28.
비데,"솔직히 한국에서는 5g로 출시하는건
진심 에바....비싸기만하고 lte랑 별차이없고ㅡㅡ
5g폰 쓰는 유저지만 걍 lte만씀ㅋㅋㅋ",1개,2020. 5. 28.
김치찌개,포트리스라니......  ㄴㅇㄱ,0개,2020. 5. 28.
Downil,형 하트줭,0개,2020. 5. 28.
이유진,아이패드 에어 4세대도 알려주세요!,1개,2020. 5. 28.
JeonCheolho,12나 12Max가 oled로 나오고 4G 모델이라면 바로 질러야겠네요,0개,2020. 5. 28.
CPilot,드디어 애플이..작은 사이즈를!! ㅠㅠ,0개,2020. 5. 28.
이0713심성보,"12 사고픈데 5G면 요금때문에.... 11사야하나... 4g도 같이 나오면 조켔다

근데 미국 포함 해외국가는 아직 5G는 상용화가 안돼서... 굳이 애플이 모든 모델에 넣을거 같진 않은데",0개,2020. 5. 28.
이재호,프로 맥스 모델은 4g요금지 지원 할까여?,0개,2020. 5. 28.
라오랑롤창인생,님들아 12 프로 맥스에 그거 그 생체지문인식 인가 그거 들어감?,0개,2020. 5. 28.
성지,이번 디자인은 맘에 들어용 4랑 5가 생각나네용,0개,2020. 5. 28.
니네,형 안녕,0개,2020. 5. 28.
마요,12랑 11이 뒷면 차이가 별로 안날까요?ㅜ,0개,2020. 5. 28.
아모르파티,프로기준 120hz 라이트닝케이블 램6기가 각진디자인 작아진 노치 등등등,1개,2020. 5. 28.
kingzazi,4g로 변경가능한거죠??,0개,2020. 5. 28.
유툽셔틀,노치가 없어지는 그때까지 아이폰X 로 존버해야겠네요. 😑,0개,2020. 5. 28.
d00e,2등,0개,2020. 5. 28.
no,"5g너무 싫음.., 요금제만 무지 비싸고",0개,2020. 5. 28.
놈울루울루,형 나 요번년도 폰 바꿀려고 하는데 존버 타야되???,0개,2020. 5. 28.
김승철,튜웰브,0개,2020. 5. 28.
YeahHoo,"베젤레스랑 usb c타입이면 무조건삼
참고로 배터리 4천5백이상 이어야되는데 ㅡㅡ",0개,2020. 5. 28.
윤윤명근,코로나 조심하세요,0개,2020. 5. 28.
KoreanPride,요즘에도 유제민씨랑 연락하나요???,0개,2020. 5. 28.
anyoungwon,가격을 안올리는거 보면 이어폰을 안줄수도??,0개,2020. 5. 28.
황희원,5G만의 차별성이 큰가요? 아직 상용화할 정도는 아니라고 생각되는데 5G탑재를 서두르는 이유가 궁금합니다,0개,2020. 5. 28.
만년골딱기훈,삼*망했다,0개,2020. 5. 28.
군만두,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이젠 이어폰도 안준데ㅋㅋㅋㅋㅋㅋㅋㄱㅋ,2개,2020. 5. 28.
이정섭,횽... 다 같이 늙어가는 거잖아... 한살 한살 먹는거에 너무 일희일비 하지마...^^,1개,2020. 5. 28.
서sjha카군,아이폰12,0개,2020. 5. 28.
,포트리스면 드뎌 갤처럼 에어팟 넣어주는거야?? 애쁠? 힣?????,0개,2020. 5. 28.
LGVELVETThinQ,L*는 벨벳에서 융을 빼던데 여기는 이어팟을 빼네,0개,2020. 5. 28.
티아라,자꾸보니잘생겨보여요 뇌이징당한거같아여,0개,2020. 5. 28.
HalfMoonBear반달곰,이아조씨 말 잘하네 구독,0개,2020. 5. 28.
나연,현재 6s 사용중인데 12 존버가 나을까요 아님 11 이나 11프로로 갈아타는게 나을까요?ㅠ,0개,2020. 5. 28.
예진,아이폰 11이 좋아요 아님 아이폰 12가 좋아요..?,1개,2020. 5. 28.
김관형,"썸네일 디자인 너무 이쁜데
저렇게 100% 일치하게 
나올리는 없겠지 ㅠ",0개,2020. 5. 28.
알레스카연어,"아이폰이 삼성에 비교해서 왜 저렴해보이지;;
하....",0개,2020. 5. 28.
이재욱,일단 무게나 줄여라,0개,2020. 5. 28.
무적Kfx,"각진 아이폰디자인은 아이폰4아이폰4s까지 
아이폰5부터는 간지가 않남
그냥 테두리 가 둥근 디자인이 더간지가남",0개,2020. 5. 28.
SC,각지니깐 이쁘긴하네,0개,2020. 5. 28.
빈상,"이번년도는 애플의 해이다
내년은 글라스로 해만들겟네",0개,2020. 5. 28.
주정민,애플은 아직 충전기는 창렬이구먼,0개,2020. 5. 28.
람,아~폰덕인데학생이고돈이없어서폰을못바꾸네지금중2인데s7을고삼까지써야한다니정말깜깜하구나깜깜해돈안쓰고모으기만해야지,0개,2020. 5. 28.
호야야hoya,ㅋㅋㅋㅋ 별명이 포트리스블루 될듯 ㅋㅋㅋ 포트리스 잼있게 했었는데^^,1개,2020. 5. 28.
렝시아,아 왜 항상 작은 모델은 저가형 부품끼어주는거지.. 좀 주력으로 밀면 안되나...,0개,2020. 5. 28.
N아루,여기는 왜 몇년동안 구독자가 안늘어나는거같냐 ㅋ,0개,2020. 5. 28.
JohnJe,한국은 하드웨어는 앞서가고 인프라는 못따라오는 후진국... 5G라고 하지만 되지는 않음ㅋㅋ,0개,2020. 5. 28.
TimCook,Yes that is tru hahaha,0개,2020. 5. 28.
bellkim,오디오가 조금씩 튀네요,0개,2020. 5. 28.
냥냥18세,팀(쿡) 포트리스 엌ㅋㅋㅋㅋㅋㅋ,1개,2020. 5. 28.
