닉네임,댓글,좋아요수,날짜
방구석리뷰룸,앞으로 또 차차 관련 영상올리겠습니다~ 매직매직매직...,40개,2020. 4. 22.
김명원,저건  너무 비싸네요... 쉴드불가 ㅠㅠ,62개,2020. 4. 22.
행복행복,"이가격이면 ㅋㅋ 그냥
싼 노트북 하나 사는게 ㅋㅋㅋ",42개,2020. 4. 22.
LaviedeJae,"진짜 다시 대학교 다니면 아이패드 하나로 거의 해결할것 같은데요.
오랜만에 듣는 시크릿",11개,2020. 4. 22.
아비치,애플팬슬을 도대체 어찌 쓰라는거야... 무슨 생각인거지,54개,2020. 4. 22.
지원,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ방구석님 너무 좋아하시자나여 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ38만원 돈폴겟 ㅠㅠㅠㅠㅠ,19개,2020. 4. 22.
뇸뇸뇸,3세대 키보드 폴리오도 24만원대였음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 키보드는 항상 비쌌..,25개,2020. 4. 22.
오늘,키보드가 거의 아이패드7가격ㅋㅋㅋㅋ,4개,2020. 4. 22.
javier,"펜슬 쓰기에는 불편하겠다 ㅠ
마우스 연결해서 써서 이 키보드는 패스 ㅠ 
가격도 넘 비싸다는 ㅠ",2개,2020. 4. 22.
맥스리TV,"매직 ~~ 금액도, 무게도 매직 인듯 합니다. ^^ 
플로트 디자인은 마음에 드네요 ~ !",5개,2020. 4. 22.
한승민,왜 폴로 맨투맨이 눈에 들어오죠........,10개,2020. 4. 22.
shy,박스값이 5만원인가?,7개,2020. 4. 22.
선풍기,11:49 아앗... 안되... 저러면 휘어버렷....,2개,2020. 4. 22.
JIHWANSHIN,"좋아하는 두 분이 같이 나오셨네요 ㅎㅎㅋㅋ
영상 너무 잘 봤습니다. 근데 가격 다시 봐도 너무 ㅎㄷㄷ 하네요",4개,2020. 4. 22.
고라니,"이왕 저 가격에 백라이트에 애플로고 넣을거면 
이전 맥북처럼 사과마크 빛나게라도 만들어주지....ㅋㅋㅋㅋㅋ
그럼 그 놈의 갬성값으로 이해라도 해줄탠데",8개,2020. 4. 22.
알레스카연어,진짜 이건....,1개,2020. 4. 22.
MinuCompany,난 걍 쓸래.. 느무느무 죠아❤️,3개,2020. 4. 22.
에트단,"애플은 가성비따위는 명왕성까지 날려버리지만 명왕성만큼 모호한 아름다움. 
풀 셋 사면 노트북 애플 자사 맥북에어와 같은 가격. 이건 진짜 계륵이다.
그래서 4세대 12.9 구매했습니닽 ㅋㅋㅋ",6개,2020. 4. 22.
CalvinHuh,아이패드를 일체형 데스크탑으로 사용하는 목적의 커버임.  이동형 키보드 커버는 폴리오.,2개,2020. 4. 22.
예진,종명님... 괜히 귀엽고 그러네요..,1개,2020. 4. 22.
iiijjjzz,와우 형님 살이 더 빠지신것 같네...,11개,2020. 4. 22.
