닉네임,댓글,좋아요수,날짜
아름다운갤워치액티브,"삼성은 폴더블로 가격이 역대급이고
애플은 바형폰으로 가격이 역대급이네
여기서부터 점점 차이가 나면 안될텐데",2개,2020. 5. 12.
김다혜,"지극히 개인적인 의견이지만 페이스아디
없애버리거나, 전모델 지문인식 도입해주길~",2개,2020. 5. 12.
웰시코기,"프로 모델에 프로세서가 A14라서 전력소모가 적다고 하니 그걸로 120hz
때울수 있을것 같네요",3개,2020. 5. 12.
월리,ㅇㅇㅍ ㄷㄷㄷㅈ,1개,2020. 5. 12.
김승철,강제 6.1프로자나 ㅋㅋ,1개,2020. 5. 12.
물똥,하.....미쳣다,1개,2020. 5. 12.
호요,"고주사율 컨텐츠가 없는데 무슨의미람....
가격착하면 칩셋업글없을것 같은데
기본적으로 노치좀 제발 ㅎ",2개,2020. 5. 12.
jang2014,2빠,1개,2020. 5. 12.
dahun,Boe 확정인가요 ?,1개,2020. 5. 12.
LHML,"아이폰12pro정말 갖고싶다 아이폰답지않은 6기가 램에 128기가 부터 시작한다니 반할것갔자나ㅠㅠ
폰 약정 11월에 끝나는데 그쯤돼면 나올테니까 그때사면 딱 좋은데 엄마가 사줄라나? 그때대면 아이폰 사달라고 3년째조르는건데 사주겠지 뭐 엄마 사랑해~^^",1개,2020. 5. 12.
ManSorry,프로모델 아닌 일반 모델에도 삼성OLED 디스플레이 패널이 들어갑니다 BOE패널 심사에서 탈락했습니다!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,2개,2020. 5. 12.
곰돌이튜브,12 5.4인치 모델은 아직 배터리 용량은 안 나왔나요?,1개,2020. 5. 12.
Kodawary,베젤이 줄어드는건 정말 정말 매우 좋지만 노치는 줄이는게 아니라 없어져야 바꿀것이다 이말입니다!,2개,2020. 5. 12.
