닉네임,댓글,좋아요수,날짜
KILLBEROS,기술력이 가능할까...,1개,2020. 5. 25.
luckyclassic,잡스 에디션은 진짜 엄청나겠네요....,2개,2020. 5. 25.
데버,안경을 안끼므로 패스,1개,2020. 5. 25.
수능jotbob,"드디어 매일아침 옆에있는 미쿠쨩을 볼수있는건가
드디어 소아온 극장판 실사판 가능한가",1개,2020. 5. 25.
Kodawary,"애플글래스가 도수를 지원하고, 디자인이 일반 안경이랑 별 차이가 없다면 지금쓰는 안경 대용으로 무조건 살거같긴한데 과연 AR글래스인데도 디자인을 잘 뽑아낼수 있을지 모르겠네요ㅋㅋ",4개,2020. 5. 25.
수능jotbob,???:스타버스트 스트림~~,0개,2020. 5. 25.
순두부,"라이다 센서가 ar기술인데 이걸 아이패드에 적용해서 판매하고 있고, 아이폰12에도 적용해서 출시할 거라 하는 거 보니 애플 글라스 출시 전에 맛보기로 보여준 거라고 보여집니다.",1개,2020. 5. 25.
물똥,ar를 사람들이 사용할때까지는 오래걸릴까,3개,2020. 5. 25.
진뱀,내폰은 왜 노트 인것 인가...,1개,2020. 5. 25.
호우,현실 구분 가능하니깐 ar이 인기가 없는겁니다 불가능하면 인기가 있겠죠,1개,2020. 5. 25.
ooinlee,똥양인은 안 어울릴듯,1개,2020. 5. 25.
드칸TV,디자인만 이쁘면!!!,0개,2020. 5. 25.
최진규,"애플: 안경
삼성: 렌즈 

쌉가능??",3개,2020. 5. 25.
jang2014,1빠,2개,2020. 5. 25.
