닉네임,댓글,좋아요수,날짜
장예찬,차라리 스냅이 가격 비싸니까 엑시노스 쓰고 가격을 낮추자,3개,2020. 5. 1.
월리,드디어 스냅의 독점을 막을수 있을것인가.....,2개,2020. 5. 1.
크으위즈원,그냥865라도해주지,2개,2020. 5. 1.
홍찬,스냅 865 그냥 쓰지.. 865+ 나오면 좋을텐데 ㅜㅠ,1개,2020. 5. 1.
jang2014,1빠,1개,2020. 5. 1.
한건희,이놈의 코라나가 문제야!!!!!!!!,1개,2020. 5. 1.
jang2014,3나노 공정 개발했다던데 왜 안쓰고 있음?,2개,2020. 5. 1.
전준호,머야 왜 갑자기 억텐채널로 바꼈지.....;;; 적응안됨,0개,2020. 5. 1.
어천역NO248Eocheonstn,내년을 기대해봅니다! 엑시노스 1000!,0개,2020. 5. 1.
0413박현진,"그련데 갤럭시s20 울트라가 하고 갤럭시s20 하고 갤럭시s20 + 하고 차이점은 무엇일까요? 
카메라 디자인 성능 등 모든 부분에서 요 
제일 궁금한 거에요 

그리고 재가 갤럭시s8 쓰고 있는데 갤럭시s20 울트라 살까요?  아니면 기다렸다가 갤럭시s21
살까요?

재가 주위에 갤럭시s20 기본 쓰는 사람이 있는데 
똑같은거 쓰기가 싫어서 요",1개,2020. 5. 1.
