닉네임,댓글,좋아요수,날짜
오라잇스튜디오AllRightStudio,샘플이랑 본품이랑 다 있는 팔랑이들~~ 같이 써보고 후기 남겨죠💚,5개,2020. 4. 24.
JANETSON,뭔가 다른게 맞는 것 같은데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,12개,2020. 4. 24.
김한별,언니 파워풀한 성격 넘 좋다 ㅋㅋㅋㅋㅋ,7개,2020. 4. 24.
MaximLEE,"아 제조시기나 보관상의 차이, 공장라인마다의 차이, 납품원료사의 차이.. 등등 변인이 많네요! 

아무래도 공장에서 척척 나오는거라 항상 똑같을 거라 생각했는데 새로 알아갑니다☞☜",5개,2020. 4. 24.
이진홍,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ계략이랰ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 너무 매력 있으시닼ㅋㅋㅋ,4개,2020. 4. 24.
촵촵한소영씨,꺄오오옹!!팔랑이들!!🤩🎶,3개,2020. 4. 24.
린빈Bin,"초2때부터 개콘보던 애가 벌써 18살이 되네요
오랜만에 보니까 반갑습니다 누님",4개,2020. 4. 24.
김소용,대박 이거 긴가민가 하면서 진짜 궁금했던 건데!속시원ㅎㅎ,0개,2020. 4. 24.
불건전한낙네임,누나 ㅎㅇ,1개,2020. 4. 24.
사랑행복이,"사이다 영상이다 ㄹㅇ....
진짜 완전궁금했는데 뻥 둘리는 느낌이에여",0개,2020. 4. 24.
크루누,ㅋㅋㅋ 먼가 다를꺼라고 생각했는데 고객센터는 같은가보군요 ㅋㅋㅋㅋ,0개,2020. 4. 24.
박주영,!,0개,2020. 4. 24.
