닉네임,댓글,좋아요수,날짜
문복희EatwithBoki,"자막은 설정에서 활성화 해주세요 💗

안녕하세요 복희예요 🥰
오늘은 푸라닭의 매드갈릭치킨을 가져왔습니당🍗 사이드로는 신메뉴 꼬친새우 두개 ! 🍤🍤
치킨이 달달짭짤하면서 한입먹자마자 마늘향이 뙇!!! 하고 들어오더라구요 
마늘치킨같은거 좋아하시는 분들에게 딱 .. ❤️ 그것은 저^^
겉은 쫀득하고 속은 촉촉해서 부드럽게 술술 넘어가는 느낌 희희
꼬친새우는 안에 통통한 새우가 들어가있어서 씹는 식감이 좋았어요 👍🏻
고추마요소스랑 잘어울려서 찍어먹으니까 더 맛있었고 치킨살이랑 같이 꽂아먹어도 존맛탱,,
오랜만에 치킨타임 너무 행복했어요 😘
오늘도 잘 먹었습니당 🙏🏻💕

-푸라닭에서 협찬을 받았습니다

Hello everyone ! This is Boki 🥰
Today, I brought garlic soy sauce chicken and fried shrimp skewers.
The chicken was sweet and salty, and as soon as I took a bite, the taste of garlic came into my mouth !
I usually like garlic soy sauce chicken, so it was really delicious 👍🏻
I liked the texture of the fried shrimp because it had a whole shrimp in it.
It goes well with mayo sauce, so it's good to dip it in and eat it with chicken meat together was so delicious too 😋
Enjoy your meal too 🙏🏻💕

🍎복희 daily instagram🍎 @_luvmun
🍒Mukbang instagram🍒 @eatwithboki",1개,2020. 5. 8.
Sakura,"Вкусняшка,а вы ЗАМУЖЕМ???Если нет,найдем тебе жениха на Сахалине!!!",9개,2020. 5. 8.
엿새이레,아 진짜 한국인 댓글 따로 외국인 댓글 따로 봤으면 좋겠다ㅠ 한국인 주접이 안 보여...ㅠㅠㅠㅠ,1개,2020. 5. 8.
DindaSena,I lowkey thought she was Nayeon from twice,11개,2020. 5. 8.
weibeukkul,"Who is fasting Ramadan and whatchin this 😂😂 ...it makes u appreciate food more wich is one of the main goals  behind fasting 😇😇
HAappy Ramadan for those who is doing it and stay safe evrybody  !",396개,2020. 5. 8.
GigiCarcueva,"I was so bored so I decided to listen to Japanese music from the anime Demon slayer then after listening to so many music I went through YouTube and I saw you posted a new vid 
Me:finally a new posted video from boki",13개,2020. 5. 8.
Bubblyxdayyzx,"0:51 

It’s confirmed, Boki is a wide jawed, big Handed monster",4개,2020. 5. 8.
박고영,E렇게 해ya an묻힌dadeonde 적당he English 섞어seo 댓글nam겨야 jo금이라do 올라감 YouTube shake it 들이 feel터를 껴놨Na,166개,2020. 5. 8.
김경숙,"<수고하셨습니다>
어려운 영어중 보물같은 한글을 찾으셨습니다 축하합니다^^",128개,2020. 5. 8.
최애는박지효이석민유재석,"삼키는 부분 편집 확실히 줄었고 전보다 최대한 안 자르고 보여주려고 하시는 것 같은데?
말투 부드럽게 라이브 요청 정도는 하는 거 오히려 좋은 것 같은데 너무 강압적으로 센 말투로 사실이 아닐수도 있는 거 사실화해서 댓글 쓰지 마셔요...~",148개,2020. 5. 8.
ategurl,"boki: here's our next friend
me: hi fren",58개,2020. 5. 8.
피노,사람들이 하도 씹밷이다 뭐다 하길래 집중해서 봤는데 삼키는 소리 잘들리는데...?,85개,2020. 5. 8.
ShagunThapa,"No one:


Me: choking on my own saliva while watching her eat..",240개,2020. 5. 8.
KatieB,Everybody gangsta till Boki unhinge her jaw like a snake,86개,2020. 5. 8.
윤호진,복희누님은 음식을 대하는 태도가 너무 좋아여 억지로 먹는게 아니라 보는 사람도 군침 돌게 만드는 my QUEEN,271개,2020. 5. 8.
비단,잘만삼키시는데 먹뱉ㅇㅈㄹ,27개,2020. 5. 8.
Ana,Can we al take a moment and apreciate her cuteness and profesionalism while eating? 🐰❤,33개,2020. 5. 8.
고구마호박,아니 외국인들 한국먹방 진짜 좋아하네ㅋㅌㅋㅌㅋㅋ 외국인들 댓 주르륵 있어서 새삼 놀람..,20개,2020. 5. 8.
MiaYohanon,She is the only mukbangers that I love to finish watching till the end of each videos. Just love the way she eat.❤️☺️,15개,2020. 5. 8.
,영어댓글 너무많아...... 싸우스코리아앙큼상큼복희팬들.. 열심히 댓글달도록하세요!!,194개,2020. 5. 8.
RJinnie진니,Who think that she really looks like Ryujin from ITZY?,50개,2020. 5. 8.
MidnightAngel,"I watched her videos so much that I literally say ""Annyeonghaseo, bokki-eyo"" at the same time as her 😂 ♡︎",27개,2020. 5. 8.
IC,"What I like about her is, she doesn't give over acting reactions unlike some mukbangers.",12개,2020. 5. 8.
Nurulhd,Bawang bawang apa yang nggak ada di rumah? Bawang toyip ini yang terjemahin siapa si kasi ig nya :'),6개,2020. 5. 8.
Lamyae,shes so cutee when she eats like i could never😍,29개,2020. 5. 8.
NourReda,she takes very big bites but they seem so small inside her mouth 😂,15개,2020. 5. 8.
KelinaPun,Need someone  who will look at me like how she looks at her food 😅,40개,2020. 5. 8.
Meyra,Me watching this while ı'm on a diet...,17개,2020. 5. 8.
PushpaSharma,I like her style she eat big bite and see to camera like a boss,19개,2020. 5. 8.
옥자의연습장okjason,복희님은 항상 처음 한입 먹고 카메라 🥺표정으로 쳐다보세욬ㅋㅋㅋㅋㅋ,257개,2020. 5. 8.
,コップにゆで卵入ってるんかと思った,3개,2020. 5. 8.
VannieEats,Boki Mukbang makes my day! Who agrees?🙋🏻‍♀️ The way she bites into the chicken and the sounds are so satisfying. And she is always so cute!❤️,78개,2020. 5. 8.
아리,한국인 댓글이 안보이는 1인,35개,2020. 5. 8.
ambersasmr,"“I’m not a squirrel, I’m a girrel” 😭😂",28개,2020. 5. 8.
KylaLou,Today is my Grandmother's Birthday so we eat lot of chickens! But im still hungry of the way Unnie Boki eats.,15개,2020. 5. 8.
MrJoker,"Omg , it's like 2pm where I live ... And I still have 5 more hours till Iftaar ...
I'm already feeling hungry",1개,2020. 5. 8.
이윤성,1:40 금니플렉슼ㅋㅋㅋㅋㅋㅋㅋ현웃터졋네 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5개,2020. 5. 8.
PragnyaArts,"Is it me or she looks a bit like Ryujin from itzy?
Edit: I just scrolled down and found someone else who wrote the same comment....we all share the same braincells :D",15개,2020. 5. 8.
FaiqahAzhar,It's Ramadhan and I'm watching this to torture myself 🤣🤣🤣,10개,2020. 5. 8.
Jain,"복희님 인기가 많은이유는 일단 보는사람 입장을 정말 많이 생각해줌..솔직히 그냥 편하게 먹고싶을텐데 깔끔함과 소리,편집 등 신경 많이 쓰시는게 다 보인다 언니가 행복하게 드시는거 보면 대리만족은 물론 기분도 좋음ㅠㅠ그리고 센스가 넘치심ㅋㅋㅋㅋㅋㅋ자막 유머코드도 그렇고 먹방마다 옷도 어울리게 신경쓰시는 것 같고! 그냥 복희님 러블리 그자체 ...💕",305개,2020. 5. 8.
