닉네임,댓글,좋아요수,날짜
문복희EatwithBoki,"자막은 설정에서 활성화 해주세요 💗

안녕하세요 복희예요 🥰
오늘은 대구에서 자주 먹었던 뭉티기가 먹고싶었는데 그런느낌으로 파는데가 없더라구요,, 
겨우 찾다가 집 근처 한우육회집이랑 정육점을 돌아서 신선한 육회와 육사시미, 뭉티기까지 가져왔습니당 🤗
고기는 좀 다른 느낌이었지만 양념장이라도 비슷하게 먹으려고 빻은 마늘에 굵은고춧가루+참기름+간장조금, 물엿초큼 넣어서 쉐킷쉐킷했어용 ! 비쥬얼을 위해 쪽파도 총총 썰어서 넣기 😚
나중에 육사시미나 뭉티기같은 생고기 이 양념장 만들어서 찍어드셔보세용 핵존맛탱입니다요🙃
평소에 육사시미는 기름장 찍어먹는데 오늘은 양념이 너무 맛있어서 뭉티기 양념에 같이 뭉티기~
그리고 고기만 먹으면 배가 안찰거같아서 밥종류를 어떤걸로 가져올까 고민하다가 밥버거를 만들어왔는데 비쥬얼에 한번 반하고 맛에 두번 반하고 ,,
아주 그냥 맛도 재미도 두배^^✌🏻
미니밥버거 종류마다 다른 재료를 넣었는데 밥에 간하고 상추, 깻잎, 백김치, 치즈 등등 넣어서 만들어왔어용 ! 육회는 무조건 많이~
칼칼한 소고기뭇국이랑도 환상의 궁합 👏🏻💕 
그리고 오늘 음식 앞쪽이 조명때문인지 살짝 어둡게 나왔더라구요😭 넓은 아량으로 이해부탁드리며 ,,, 🙏🏻 오늘도 잘 먹었습니당 !

Hello everyone ! This is Boki 🥰
I wanted to eat yukhoe today, but I didn't think the meat would be full, so I prepared it with rice.
I thought it would be good to make a rice burger, so I made it like a hamburger with rice, yukhoe, and various vegetables !
The meat was fresh and it was twice as fun and delicious as rice burger 🤗
Enjoy your meal too 💕

🍎복희 daily instagram🍎 @_luvmun
🍒Mukbang instagram🍒 @eatwithboki",857개,2020. 5. 26.
JeongWow,I'll just imagine every bite of my pancit canton as one of Boki's dishes at a time. Sanaol.,33개,2020. 5. 26.
AreYOUaSpider,The rice burgers alone would make me stuffed... I don’t know how she does it,16개,2020. 5. 26.
멩멩,언니는 그냥 인스턴트 조합만다르게해서 돌려먹는 게 아니라 진짜 메뉴연구 하고있는 것 같아서 좋고 건강하고 푸짐하고 꽉찬식단으로 준비하는데다 깔끔히먹고 맛있어보여서 너무좋아,281개,2020. 5. 26.
JessicaHa,When she stuffed that entire cone sushi x beef tartar in one bite ... how 💀,9개,2020. 5. 26.
Dracarysarce,Wis I could eat like her. That rice burger would be enough for me to be full.,6개,2020. 5. 26.
이승아,"다른사람들 먹방은 메뉴보고 들어가거나 재미있을꺼같은영상 골라보는데 복희님은 
그냥 ""어 복희님 영상 올라왔네 봐야지"" 이렇게하면서
챙겨보는거같아요 별로좋아하지 않는메뉴인데도 보고있으면 맛도 궁금하고 먹고싶고 복스럽게 항상잘드시니까 너무좋아요 복희님 싸랑해요💖",219개,2020. 5. 26.
MaryNiroshaAlphonse,5:55 eating seaweed in savage 😂😂😂,6개,2020. 5. 26.
JAE2K11yearsago,She's just eating out there looking like the daughter of Jeongyeon and Ryujin. So gorgeous.,28개,2020. 5. 26.
누텔라장,매번 느끼는데 의상선택이 진짜 음식 색깔 살려서 입으시는거같음....센스 미춌,198개,2020. 5. 26.
김환영,이 영상만 왜 무한로딩이지..,47개,2020. 5. 26.
firjatullahnastari,boki's food combination never failed to look delicious and go well together! a harmonious meal indeed,4개,2020. 5. 26.
Mushkfatima,I love how she eats so cleanly💜,28개,2020. 5. 26.
Rayanissa,"How can you eat raw beef ?! OMG 
But nice video ✌🏻️, and don't eat a lot of raw beef cuz after all  this you gonna be sick 




Sorry for my bad english",11개,2020. 5. 26.
왜민윤기는있는데당긴윤기는없을까,여윽시...날로먹는사람은 아니지만 날로먹는걸 좋아하는 복희언늬..,215개,2020. 5. 26.
AntonioCarlosHernandezRodriguez,I love how she looks at the camera after taking a huge bite she looks so adorable just enjoying her food,2개,2020. 5. 26.
샬리,나만 재생이 안되나요...? 광고는 잘만 나오면서 왜 안되는것인가... 일해라 유투브,9개,2020. 5. 26.
TomoyoDaidoujiisama,"I love how she almost always have veggies in her mukbang. Her meals are well balanced I think that's why even  though she eats a lot, she still looks fresh, beautiful, and stays in shape (with workout ofc).",389개,2020. 5. 26.
,"口に入れたあとに、にこって笑う顔が最高の癒し、、、
その顔みただけであ美味しいんだなってわかるもん。",3개,2020. 5. 26.
유인UINASMR,"와....;; 진짜 메뉴 너무 신선하다....남들과는 다르게 가셔항상...하...근데 메뉴만 신선한게아니라
양이너무 신선해 매번신선해 너무많아 진짜;;",169개,2020. 5. 26.
chaolokchaojabow,"Disney: Beauty and the beast
Boki: Beauty and the meat",64개,2020. 5. 26.
태태태태탠,"복희님 꽤 오래전부터 영상 꾸준히 봐왔는데 댓글 처음 남겨봐요~
먹방ASMR인 만큼 소리에 신경쓰시는 것 말고도, 복희님은 사람들에게 음식 조합이나 먹는 즐거움을 잘 가르쳐주시는 분인 것 같아요. 구독자수가 기하급수적으로 늘어난 지금까지도 남들은 영상이 많이 달라지거나 초심 잃을만도 한데, 성의 듬뿍 담긴 음식 설명에다 댓글에 흔적 남기시는 거나 피드백까지 성공하실 수밖에 없는 유튜버라고 생각합니다. 이렇게 인기가 많으신데 광고도 최소로 넣으시고.. 정말 음식 가리는 것도 없으시고 맛있게 행복하게 드시는 복희님 보면서 밥도 조금더 챙겨먹게 되고 편식도 줄었습니다. 채널 운영하시면서 힘든 점도 많으시겠지만 항상 응원하는 구독자들이 옆에 있다는 거 알아주셨으면 좋겠습니다! 앞으로도 좋은 영상 많이많이 볼게요😍",9개,2020. 5. 26.
CrispusKhor,Watching her eats just makes me wonder the impossibility that she can eat soooooooo much at one go for a slim size like her...🤔🤔😅,3개,2020. 5. 26.
,お肌綺麗すぎてスキンケアとメイクが知りたい😭,4개,2020. 5. 26.
,"Сырое мясо, сырое яйцо...ну хз, я б не рискнула",8개,2020. 5. 26.
DaviqHakim,"My mind always goes ""nope that's too big she can't eat that without being messy"" but i'm wrong",54개,2020. 5. 26.
annaonotan,"What I like about her is she finishes all of her food, without leaving anything.",2개,2020. 5. 26.
FantasyLanderter,"Bowie: eats like a princess
Me: HUM NUM NUM. SUISISISJSJJSHSJSJ eats like a pig",82개,2020. 5. 26.
CvxLinky,boki with her insanely huge bites should be on a world record,2개,2020. 5. 26.
clyshx,How can she be that skinny when she's eating that much of food I can't even eat half of that without gaining weight I-,8개,2020. 5. 26.
볼매효정,뭔가 요즘 먹방유튜버들은 사고치고 초심잃은 느낌이어서 저절로 안보게 돼는데 복희님은 초심 안 잃고 너무 이쁘고 맛있게 잘드시고 메뉴선정도 깔끔하게 유튜브 계속 유지해 나가시는 것 같아 좋아요 ㅠㅠ 오늘도 잘보고 갈게욥,108개,2020. 5. 26.
BreeLovexoxo,"I love her bc she actually finishes the food and doesn’t leave a whole bunch of eye candy food left , one of my favorites 🤗",32개,2020. 5. 26.
NikkaChua,"I’m not only amazed at how wide her mouth is when eating, I’m also amazed by the amount of food she can eat. I don’t usually finish asmr food videos cause I easily get bored but not with her. She’s entertaining. 😊",32개,2020. 5. 26.
Studiesaregonnarobmykpopandkdramalife,My god she eats so much almost everyday. I never understand how she remains so pretty and thin.,104개,2020. 5. 26.
ASMRYOUNGYI영이,육회밥버거는 진짜 신선한 메뉴네요 ㅠㅠ 어쩜 이렇게 메뉴가 좋아요 맨날????,86개,2020. 5. 26.
MooZuli,I love when people eat all their food and it doesn't go to waste.,43개,2020. 5. 26.
서윤,언니가 간장새우를 사길래 나도 사고 언니가 초밥을 사길래 나도 사고 언니가 순댓국을 사길래 나도 언니가 육회를 사길래 나랑 사길래 ?-?,44개,2020. 5. 26.
공칠공UU,외국인들은 절대 이해못할 복희님의 꿀드립 이해해서 행복해요..,98개,2020. 5. 26.
김다영,동영상 재생이 안되여..ㅠㅠ 보고싶어서 들어왔는데에에ㅔㅠㅠ,6개,2020. 5. 26.
RessaJameloGuadamor,Watching again now 😁 12:55 AM Philippines! 😂😍 mouthwatering foods of Boki 😅😊 love it! 😊,2개,2020. 5. 26.
,韓国のご飯いつも美味しそうで、いつか本場で食べてみたい…！！🥰,15개,2020. 5. 26.
맘무강앚휘,복희언니가 좋은점 진짜 조합이..ㅠㅠㅠㅠㅠㅠ 짱이에요ㅠㅠㅠㅠㅠㅠ 그리고 댓글도 한국인들이 많아서 좋다ㅠㅠㅠㅠㅠㅠ,11개,2020. 5. 26.
15황준혁,이 언니의 특징:다 복스럽게 먹어서 간혹 메인 요리가 뭔지 햇갈림,19개,2020. 5. 26.
지은링,나 항상 느끼는건데 언니의 그 한입만 하고나서 정면볼 때 그 태연하면서 당연하듯이 먹는게 너무 웃기면서 좋아 //,398개,2020. 5. 26.
MarieLoriennePenafiel,"I really love how she eats, the sounds made by her chewing is not disturbing to hear. i've beeb searching for a ""mukbanger"" like her. it took me awhile.",19개,2020. 5. 26.
EzraB,"When the midroll ad tells you to ""eat in moderation"" 😳",1개,2020. 5. 26.
Zie,can someone tell me how they process the meat to make it safe to eat even though it's raw? i'm not really familiar with korean food,88개,2020. 5. 26.
김미진,"어쩜그렇게 매일매일 피부가좋죠?ㅎㅎ
육회 맛있겠..다ㅠ",21개,2020. 5. 26.
김딸,언니 근데 머리를 자주 자르시나봐요 저길이에서 조금도 긴머리를 보지못하였다....,193개,2020. 5. 26.
MansiSingh,No one can beat a south korean for taking a big bites..🙄the way she fits in her mouth 🤒😯,1개,2020. 5. 26.
sarathchandran,She is so cute and looks kinda like Rujin from itzy kpop,42개,2020. 5. 26.
Kiki,「ボキえよ👐🏻💕」の挨拶が毎度毎度可愛い🥺,16개,2020. 5. 26.
옥아,"엥 언니 자막 언니가 달은 거 아닌 거 같은 느낌적인 느낌,,,?",3개,2020. 5. 26.
